key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
46,46,72246,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Physisch/Schlag<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Erde<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★★★<hex:02100103>","Terror des Titan.<hex:02100103>Als würden die höchsten Gipfel der Welt zerbrechen und auf den Planeten niederregnen, so begräbt der erdbasierte Äther die Opfer dieses Zaubers.",4,64,0,0,True,False,False,False,False,False,False,False,False,False,False,False
47,47,72247,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Blitz<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★★★<hex:02100103>","Ramuhs Raserei.<hex:02100103>Wenn Blitze zucken und der Donner grollt, spielt Ramuh sein zerstörerisches Spiel. Geeignet, ganze Areale zu erschüttern.",4,78,0,0,True,False,False,False,False,False,False,False,False,False,False,False
48,48,72248,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Eis<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★★★<hex:02100103>","Shivas Stärke.<hex:02100103>Kein Blaumagier spannte je den magischen Bogen und verschoss die eisigen Pfeile, ohne das Heulen auf den frostigen Ebenen von Ishgard zu hören.",4,80,0,0,True,False,False,False,False,False,False,False,False,False,False,False
49,49,72249,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Wasser<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★★★<hex:02100103>","Leviathans Barriere.<hex:02100103>Ein Schleier, genährt aus dem wasserbasierten Umgebungsäther, spannt sich auf, um jeden schädlichen Einfluss von dem Magier wegzuwaschen.",4,73,0,0,False,True,False,False,False,False,False,False,False,False,False,False
50,50,72251,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Wind<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★<hex:02100103>","Sturmwind eines Greifen.<hex:02100103>Der orkanartige Wind dieses Zaubers wird von wilden Greifen eingesetzt, um unliebsame Besucher aus ihrem Territorium zu vertreiben.",4,36,0,0,True,False,False,False,False,False,False,False,False,False,False,False
51,51,72252,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Wasser<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★<hex:02100103>","Flut des belebten Wassers.<hex:02100103>Bei dieser Technik manipuliert das belebte Wasser seine eigene Flüssigkeit, um eine verheerende Flut auszulösen, die selbst bullige Feinde wegspült.",4,114,0,0,True,False,False,False,False,False,False,False,False,False,False,False
52,52,72253,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Eis<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★★<hex:02100103>","Eisiger Atem des Yetis.<hex:02100103>Der Yeti kann seinen eigenen Atem so stark abkühlen, dass er wasseraspektierten Äther gefrieren lässt. Diese Magie ist besonders effektiv gegen Gegner, die an Wassersucht leiden.",1,2200,69269,69268,True,False,False,True,False,False,False,False,False,False,False,False
53,53,72254,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Blitz<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★<hex:02100103>","Schockende Seeschlangenspucke.<hex:02100103>Bei dieser Technik wird eine elektrisch geladene Wasserblase verspeit, die der Beute beim Einschlag einen ordentlichen Schlag versetzt.",1,2100,0,0,True,False,False,False,False,False,False,False,False,False,False,False
54,54,72255,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Physisch<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★<hex:02100103>","Speer der Panzerpuppe.<hex:02100103>Der furcht<hex:02160103>ein<hex:02160103>flößende Speer der Panzerpuppe wird repliziert und dann sichelförmig geschwungen, um Gegner schneller umzumähen als sie blinzeln können.",4,112,0,0,True,False,False,False,False,False,False,False,False,False,False,False
55,55,72256,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Physisch<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★★<hex:02100103>","Schwerter des Erzdämons.<hex:02100103>Der Äther wird zu einer Kugel aus Schwertern geformt, die dann auf das Ziel in ihrer Mitte einstechen. Dies hat für gewöhnlich den Effekt, den Feind zu paralysieren.",4,31,0,0,True,False,False,False,True,False,False,False,False,False,False,False
56,56,72257,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★<hex:02100103>","Urschrei eines Paissas.<hex:02100103>Dieser Zauber imitiert den schrillen Schrei eines Paissas, der den Geist des Opfers so vereinnahmt, dass dieses in einen tiefen Schlummer fällt.",1,2100,0,0,True,False,False,False,False,False,False,False,True,False,False,False
57,57,72258,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★<hex:02100103>","Schaurige Schallwelle einer Empusa.<hex:02100103>Die Empusa generiert ihre schaurige Schallwelle, indem sie Teile ihres Körpers schnell vibrieren lässt. Der resultierende Ton stört bestimmte ätherische Frequenzen, wodurch deren positive Effekte erlöschen.",1,2101,0,0,True,False,False,False,False,False,False,False,False,False,False,False
58,58,72259,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★<hex:02100103>","Heilmagie der Mogrys.<hex:02100103>Dieser Zauber scheint sich kaum von jenen der Druiden zu unterscheiden, doch die Mogrys haben ihre eigene Philosophie dazu: „Um dich selbst zu heilen, musst du einfach nur viel Magie in deinem Bommel ansammeln und alles auf einmal loslassen, kupo!“",4,66,0,0,False,True,False,False,False,False,False,False,False,False,False,False
59,59,72260,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★★<hex:02100103>","Verteidigungsmagie der Goblins.<hex:02100103>Nur ausgewählte Goblins können diese Technik einsetzen, die durch skrupellose Experimente der Indigohand entwickelt wurde. Dabei weben sie einen dünnen, hautengen Ätherschleier um ihren Körper, um ihre Verteidigung zu verstärken.",1,2001,0,0,False,True,False,False,False,False,False,False,False,False,False,False
60,60,72261,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★<hex:02100103>","Byblos-Hammer.<hex:02100103>Bei dieser Technik geht ein massiver ätherischer Hammer mit gewaltiger Wucht auf einen Gegner nieder. Dessen Sinnesschärfe ist dadurch naturgemäß in der Regel etwas reduziert.",4,196,0,0,True,True,False,False,False,False,False,False,False,False,False,False
61,61,72262,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★<hex:02100103>","Pheromon der Falkenkönigin.<hex:02100103>Wenn die Falkenkönigin Gefahr wittert, setzt sie ein bestimmtes Pheromon frei, das ihren Schwarm herbeilockt, um sie zu schützen. Ein geübter Magier kann einen ähnlichen magischen Effekt nutzen, um sich einen derartigen Schutzschild zuzulegen.",4,41,0,0,False,True,False,False,False,False,False,False,False,False,False,False
62,62,72263,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★<hex:02100103>","Poroggo-Gesang.<hex:02100103>Dieser Gesang regt Poroggos zum Mittanzen an. Für alle anderen Kreaturen klingt er eher so, als würde ein Frosch von einem Karren überfahren. Die lautstarke Wiedergabe eignet sich daher hervorragend, um sich den Zorn anderer zuzuziehen.",1,2001,69272,69271,True,False,False,False,False,False,False,False,False,False,False,False
63,63,72264,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Wind<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★★<hex:02100103>","Windstoß des Zu.<hex:02100103>Eine bevorzugte Technik der Zu, die einen besonders kräftigen Flügelschlag ausführen, um eine Böe aus windaspektiertem Äther zu erzeugen, der so stark komprimiert ist, dass er tödlich wie eine scharfe Klinge ist.",4,17,0,0,True,False,False,False,False,False,False,False,False,False,False,False
64,64,72265,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★<hex:02100103>","Brunftschrei eines Dhalmels.<hex:02100103>Bei der richtigen Tonhöhe reagiert der eigene Körper mit einer erhöhten Produktion von Adrenalin, das einem im Kampf einen Vorteil verschafft<hex:021D0103>- oder einen Partner anlockt, falls man ein Dhalmel ist.",1,2100,69270,69269,False,True,False,False,False,False,False,False,False,False,False,False
65,65,72266,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★<hex:02100103>","Ätherwelle eines Rosses.<hex:02100103>Dieser Zauber wurde entwickelt, um Häretiker zu unterwerfen und entfesselt eine konzentrierte Ätherwelle, die das Fleisch verbrennt und verzerrt, wodurch das Opfer ins Straucheln gerät<hex:021D0103>- besonders dann, wenn es bereits seelische Qualen erleidet.",4,34,0,0,True,False,True,False,False,False,False,False,False,False,False,False
66,66,72267,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★<hex:02100103>","Ätherstrahl eines Rosses.<hex:02100103>Dieser Zauber soll den Geist von Häretikern mit einem destabilisierenden Ätherstrahl brechen. Umso effektiver, wenn das Ziel bereits an physischen Gebrechen leidet.",4,34,0,0,True,False,False,False,False,False,False,False,False,True,False,False
67,67,72268,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★★<hex:02100103>","Zauber der Nichts<hex:02160103>gesand<hex:02160103>ten.<hex:02100103>Dieser Fluch der Nichts<hex:02160103>gesand<hex:02160103>ten verdreht den Verstand seines Opfers derart, dass die akuten Qualen zum Organversagen führen.",4,31,0,0,True,False,False,False,False,False,False,False,False,False,False,True
68,68,72269,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★<hex:02100103>","Magitek-basierte Werktechnik.<hex:02100103>Dieser Zauber beschwört einen Hagel aus illusorischen Raketen, die bei Opfern das Gefühl auslösen, von einer garleischen Magitek-Waffe angegriffen zu werden, worauf ihre Körper entsprechend reagieren.",4,219,0,0,True,False,False,False,False,False,False,False,False,False,False,True
69,69,72270,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★★<hex:02100103>","Inspiriert von einer gottgleichen Maschine.<hex:02100103>Die konzentrierte Hitze dieses Strahls vermag Nervenenden abzutöten und Verbindungen zwischen Hirn und Muskeln zu trennen. Durch gezielten Einsatz kann der geübte Magier sein Opfer so be<hex:02160103>we<hex:02160103>gungs<hex:02160103>un<hex:02160103>fäh<hex:02160103>ig machen.",4,115,0,0,True,False,False,False,False,False,False,True,False,False,False,False
70,70,72271,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★<hex:02100103>","Ätherfokus der Sabotender.<hex:02100103>Wilde Sabotender sollen diese Fähigkeit entwickelt haben, um ihren Äther zu kanalisieren, damit sie besonders fruchtbare Vertreter ihrer Art schützen können.",4,26,0,0,False,True,False,False,False,False,False,False,False,False,False,False
71,71,72272,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Physisch<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★<hex:02100103>","Ver<hex:02160103>zweif<hex:02160103>lung der Whalaqee.<hex:02100103>Diese Nahkampftechnik erlaubt es dem Zaubernden, seine eigenen Gefühle der Ver<hex:02160103>zweif<hex:02160103>lung ob eines nahenden Todes zu nutzen, um eine letzte Offensive zu starten. Der Name der Kreatur, die sie ursprünglich besaß, bleibt ein Geheimnis.",2,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
72,72,72273,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★★<hex:02100103>","Revitalisierung der Whalaqee.<hex:02100103>Bei diesem Zauber wird heilender Äther durch ein Familiar verstärkt, das ein Bote des Himmels zu sein scheint<hex:021D0103>- ein Konzept, das im Widerspruch zu den religiösen Vorstellungen der Whalaqee steht.",2,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False
73,73,72274,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★<hex:02100103>","Die Larvenhäutung der Wamoura.<hex:02100103>Die Wamoura stoßen Schadstoffe und Gifte wie eine zweite Haut einfach ab<hex:021D0103>- übrig bleibt ein funkelnder Schauer winziger Schuppen und ein wohliges Gefühl der Frische.",1,2100,69271,69270,False,True,False,False,False,False,False,False,False,False,False,False
74,74,72275,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Blitz<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★<hex:02100103>","Donnerschwinge eines höheren Wyvern.<hex:02100103>Mit kraftvollen Stößen fliegen die höheren Wyvern so schnell durch die Wolken, dass sich Blitze bilden. Diese entladen sich dann in einem kraftvollen Schlag und bringen die Muskeln des unglücklichen Opfers zum Erstarren.",4,39,0,0,True,False,False,False,False,False,False,False,False,False,True,False
75,75,72276,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★<hex:02100103>","Das Jagdverhalten fleischfressender Pflanzen.<hex:02100103>In der Blauzauber-Version bleibt der Körper des Opfers zwar intakt, aber sein Äther wird verspeist. Den Zaubernden segnet dieses zweifelhafte Mahl mit physischer Stärke und Regeneration.",4,93,0,0,True,True,False,False,False,False,False,False,False,False,False,False
76,76,72277,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★<hex:02100103>","Das scharfe Auge des Mechanoscholars.<hex:02100103>Ein gemeiner Zauber, der die Schwächen einer Kreatur analysiert und verstärkt. Geschaffen wurde er durch Zufall, als ein eifersüchtiger Puppenspieler eine Marionette erschuf, um die angebliche Untreue seines Liebchens aufzudecken.",4,196,0,0,True,False,False,False,False,False,False,False,False,False,False,False
77,77,72278,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★★<hex:02100103>","Blaue Imitationskünste der Ghrah.<hex:02100103>Die Ghrah besitzen ein ausgesprochen feines Gespür für die Zusammensetzung des Äthers in einem Wesen. So fein, dass sie diese sogar kopieren und die Stärken ihres Kontrahenten imitieren können.",4,40,0,0,False,True,False,False,False,False,False,False,False,False,False,False
78,78,72279,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Erde<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★★★<hex:02100103>","Ravanas Kampfeslust.<hex:02100103>Die unbändige Raserei Ravanas bündelt unzählige winzige Metallsplitter aus dem Erdäther der Umgebung. Diesen tödlichen Geschossen fällt alles zum Opfer, was nicht rechtzeitig in Deckung zu gehen vermag.",4,86,0,0,True,False,False,False,False,False,False,False,False,False,False,False
79,79,72280,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★★★<hex:02100103>","Sophias Strafe.<hex:02100103>Die Ikone Sophia duldet keine Störenfriede, die die Balance aller Dinge aus dem Gleichgewicht werfen. Wo Harmonie fehlt, herrscht Zerstörung<hex:021D0103>- und im Zweifelsfall sorgt Sophia selbst dafür.",4,183,0,0,True,False,False,False,False,False,False,False,False,False,False,False
80,80,72281,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Physisch/Schlag<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★★★<hex:02100103>","Brutalus' Superattacke.<hex:02100103>Schwingen der Gerechtigkeit, tragt uns hoch hinauf! Liebe, Freund<hex:02160103>schaft und Hoffnung besiegen selbst den stärksten Feind! Hier<hex:021D0103>... kommt<hex:021D0103>... der<hex:021D0103>... GEWISSENSTRITT!",4,139,0,0,True,False,False,False,False,False,False,False,False,False,False,False
81,81,72282,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Physisch/Stich<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★<hex:02100103>","Speerfischtechnik der Namazuo.<hex:02100103>Dieser schnelle, dreifache Angriff hat sich als äußerst effektiv gegen Kreaturen erwiesen, die den Fischer verspeisen wollten.",1,2410,0,0,True,False,False,False,False,False,False,False,False,False,False,False
82,82,72283,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Blitz<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★<hex:02100103>","Blitzschläge der Namazuo.<hex:02100103>Vermutlich eher nach dem wohligen Gefühl, das den Ausführenden überkommt, benannt als nach der blitzartigen Zerstörung des fernen Ziels. Von Jägern ersonnen, die es sich am Fluss gemütlich machen und einfach angreifen, was gerade anschwimmt.",1,2410,69527,69526,True,True,False,False,False,False,False,False,False,False,False,False
83,83,72284,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★<hex:02100103>","Sabotage der Dojun-Maru.<hex:02100103>Die Dojun-Maru setzen diese Technik ein, um eine Reihe von Phantom-Tatami-Matten zu weben, die sie dem Gegner dann mit voller Wucht entgegenschleudern. Ein wahrer Meister kann die Matten gar mit dem leichten Duft von Tatami-Stroh versetzen.",4,262,0,0,True,False,False,False,False,False,False,True,False,False,False,False
84,84,72285,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Eis<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★★<hex:02100103>","Verteidigungsinstinkt der Nebeldrachen.<hex:02100103>Ein Nebeldrache hüllt sich instinktiv in einen eisigen Nebel, der Angreifer einfriert, die ihm zu nahe kommen. Anwender dieses Zaubers haben entdeckt, dass man das eigene Einfrieren verhindern kann, indem man den Körper mit warmer Luft umhüllt.",4,585,0,0,True,True,False,True,False,False,False,False,False,False,False,False
85,85,72286,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★<hex:02100103>","Lakshmis Spezialtechnik.<hex:02100103>Ein Lobgesang der Liebe, der eine Lichtexplosion erzeugt, dessen Wirkung von dem Geist des Zauberers abhängt. Ein Herz, das von Wut erfüllt ist, wird Feinde verbrennen, während ein gütiges Herz die Wunden der Lieben heilen wird.",4,263,0,0,True,True,False,False,False,False,False,False,False,False,False,False
86,86,72287,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★<hex:02100103>","Reinigendes Licht des Phantomzugs.<hex:02100103>Dieses heilige Licht verbrennt ruhelose Geister und verzehrt verdorbene Seelen. In Garlemald, wo das Reisen mit Maschinen üblich ist, erzählt man sich die Geschichte von einer gespenstischen Lokomotive, deren Passagiere die Geister der Toten sind<hex:021D0103>...",4,286,0,0,True,False,False,False,False,False,False,False,False,False,False,False
87,87,72288,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Erde<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★<hex:02100103>","Tokkapchis Markenzeichen.<hex:02100103>Diese Fähigkeit nutzt Erdäther, um einen stechenden Geysir aus Schlamm zu erzeugen. Es wird weithin angenommen, dass dieser bei in Weiß gekleideten Gegnern zusätzlichen psychologischen Schaden anrichtet.",4,584,0,0,True,False,False,False,False,False,False,False,False,False,False,False
88,88,72289,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>---<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★<hex:02100103>","Blaumagie der Wächterstatuen.<hex:02100103>Ein Zauber, der den Wächerstatuen der Neuen Welt innewohnt und allerlei Heilmittel aus dem Äther zieht. Das Ziel des Zaubers erfährt eine schnelle Wundheilung<hex:021D0103>- ein Effekt, der mitunter nachwirkt, wenn der Zauber von einem erfahrenen Heiler gesprochen wurde.",2,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False
89,89,72290,"<hex:024804F201F803><hex:024904F201F903>Typus: <hex:0249020103><hex:0248020103>Magie<hex:02100103><hex:024804F201F803><hex:024904F201F903>Element: <hex:0249020103><hex:0248020103>Wasser<hex:02100103><hex:024804F201F803><hex:024904F201F903>Rang: <hex:0249020103><hex:0248020103>★★★★<hex:02100103>","Genbus Spezialtechnik.<hex:02100103>Diese magische Barriere ist aus Wasseräther geformt. Sie schwächt eingehende Schläge und speichert deren Energie, die später in einer explosiven Sturzflut entladen werden kann.",4,284,0,0,True,True,False,False,False,False,False,False,False,False,False,False
