key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
23,False,False,False,False,False,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Ich bin K'leytai und habe gerade ein paar alte Freibriefe ausgegraben. Schau sie dir an.","Ich bin leider nicht berechtigt, die Autorität von <hex:02091DE802FF08>Baderon<hex:FF08>Miounne<hex:FF07>Momodi<hex:03> zu untergraben. Du musst zuerst mit <hex:020912E802FF04>ihm<hex:FF04>ihr<hex:FF04>ihr<hex:03> sprechen, wenn du einen Freibrief von mir willst.","Streng dich an, oder du kannst die Hoffnung auf eine Belohnung begraben!","Tut mir leid, dir das Wasser abgraben zu müssen, aber du bist leider noch nicht erfahren genug für diese Freibriefe. Verbessere dich noch ein wenig, indem du ein paar Monster aus dieser Gegend erlegst.","Gut gemacht! Deine Belohnung hatte ich aus Angst vor Übergriffen bis zu deiner Rückkehr dort drüben im Boden vergraben ... Hier, nimm!","0","0","Ha! Deine zukünftigen Gegner werden sich auf der Stelle eingraben lassen, wenn sie erfahren, wie du dir dieses Kopfgeld verdient hast!"
24,False,False,False,False,False,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Ahoi! Ich bin Sturmmaat 1. Klasse Eugene, stets dem Mahlstrom zu Diensten. Nur keine Müdigkeit vorschützen, versuch dich an einem Staatserlass!","Mit Grünschnäbeln kann ich nichts anfangen, aber wer schon mal einen Gilden<hex:02160103>frei<hex:02160103>brief absolviert hat, kann sich jederzeit bei mir zum Dienst melden.","Viel Erfolg, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03> <hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0303>!","Mit Grünschnäbeln kann ich nichts anfangen, aber wer schon mal einen Gilden<hex:02160103>frei<hex:02160103>brief absolviert hat, kann sich jederzeit bei mir zum Dienst melden.","Hast du deinen Auftrag erfolgreich ausgeführt, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03> <hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0303>? Hervorragend. Du bist ein Vorbild für alle, die im Dienst des Mahlstroms stehen.","Bist du denn noch nicht bei einer Staatlichen Ge<hex:02160103>sell<hex:02160103>schaft gemeldet? Staatenlosen kann ich keinen Erlass vermitteln.","0","0"
25,False,False,False,False,False,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Ahoi! Ich bin Sturmmaat 1. Klasse C'lafumyn, stets dem Mahlstrom zu Diensten. Nur keine Müdigkeit vorschützen, versuch dich an einem Staatserlass!","Mit Grünschnäbeln kann ich nichts anfangen, aber wer schon mal einen Gilden<hex:02160103>frei<hex:02160103>brief absolviert hat, kann sich jederzeit bei mir zum Dienst melden.","Viel Erfolg, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03> <hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0303>!","Mit Grünschnäbeln kann ich nichts anfangen, aber wer schon mal einen Gilden<hex:02160103>frei<hex:02160103>brief absolviert hat, kann sich jederzeit bei mir zum Dienst melden.","Hast du deinen Auftrag erfolgreich ausgeführt, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03> <hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0303>? Hervorragend. Du bist ein Vorbild für alle, die im Dienst des Mahlstroms stehen.","Bist du denn noch nicht bei einer Staatlichen Ge<hex:02160103>sell<hex:02160103>schaft gemeldet? Staatenlosen kann ich keinen Erlass vermitteln.","Mit Grünschnäbeln kann ich nichts anfangen, ich brauche erfahrene Soldaten. Wer mindestens den Rang eines Sturmmaats 3. Klasse oder einen vergleichbaren Rang einer anderen Ge<hex:02160103>sell<hex:02160103>schaft hat, kann sich jederzeit bei mir zum Dienst melden.","0"
26,False,False,False,False,False,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Guten Tag! Ich stehe im Dienst der Bruderschaft der Morgenviper, genauer gesagt der Gelben Schlangen, und vergebe in deren Auftrag Staatserlasse.","Für Neulinge habe ich keine Arbeit, aber wer schon mal einen Gilden<hex:02160103>frei<hex:02160103>brief absolviert hat, kann sich jederzeit bei mir zum Dienst melden.","Nophica stehe dir bei, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03> <hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0303>!","Mit Grünschnäbeln kann ich nichts anfangen, aber wer schon mal einen Gilden<hex:02160103>frei<hex:02160103>brief absolviert hat, kann sich jederzeit bei mir zum Dienst melden.","Hast du deinen Auftrag erfolgreich ausgeführt, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03> <hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0303>? Hervorragend. Du hast dir deine Staatstaler redlich verdient.","Bist du noch nicht Mitglied einer Staatlichen Ge<hex:02160103>sell<hex:02160103>schaft? Staatenlosen kann ich leider keinen Erlass vermitteln.","0","0"
27,False,False,False,False,False,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Guten Tag! Ich stehe im Dienst der Bruderschaft der Morgenviper, genauer gesagt der Gelben Schlangen, und vergebe in deren Auftrag Staatserlasse.","Für Neulinge habe ich keine Arbeit, aber wer schon mal einen Gilden<hex:02160103>frei<hex:02160103>brief absolviert hat, kann sich jederzeit bei mir zum Dienst melden.","Nophica stehe dir bei, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03> <hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0303>!","Für Neulinge habe ich keine Arbeit, aber wer schon mal einen Gilden<hex:02160103>frei<hex:02160103>brief absolviert hat, kann sich jederzeit bei mir zum Dienst melden.","Hast du deinen Auftrag erfolgreich ausgeführt, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03> <hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0303>? Hervorragend. Du hast dir deine Staatstaler redlich verdient.","Bist du noch nicht Mitglied einer Staatlichen Ge<hex:02160103>sell<hex:02160103>schaft? Staatenlosen kann ich leider keinen Erlass vermitteln.","Für Neulinge habe ich keine Arbeit, ich brauche erfahrene Soldaten. Wer mindestens den Rang eines Dritten Schlangenjüngers oder einen vergleichbaren Rang einer anderen Ge<hex:02160103>sell<hex:02160103>schaft hat, kann sich jederzeit bei mir zum Dienst melden.","0"
28,False,False,False,False,False,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Ich bin Legionsgefreite 1. Klasse Kikiri und zuständig für die Vergabe von Staatserlassen.","Für unerfahrene Soldaten habe ich keine Verwendung, aber wer schon mal einen Gilden<hex:02160103>frei<hex:02160103>brief absolviert hat, kann sich jederzeit bei mir zum Dienst melden.","Der Kristall zeigt dir den Weg, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03> <hex:022903EB0203>!","Für unerfahrene Soldaten habe ich keine Verwendung, aber wer schon mal einen Gilden<hex:02160103>frei<hex:02160103>brief absolviert hat, kann sich jederzeit bei mir zum Dienst melden.","Ich gratuliere zum erfolgreichen Abschluss des Auftrags, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03> <hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0303>. Du hast dir deine Staatstaler redlich verdient.","Erlasse können nur von Mitgliedern einer Staatlichen Ge<hex:02160103>sell<hex:02160103>schaft ausgeführt werden. Kehre zurück, wenn du dich bei einer gemeldet hast.","0","0"
29,False,False,False,False,False,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Ich bin Blauer Hering, Legionsgefreite und zuständig für die Vergabe von Staatserlassen.","Für unerfahrene Soldaten habe ich keine Verwendung, aber wer schon mal einen Gilden<hex:02160103>frei<hex:02160103>brief absolviert hat, kann sich jederzeit bei mir zum Dienst melden.","Der Kristall zeigt dir den Weg, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03> <hex:022903EB0203>!","Für unerfahrene Soldaten habe ich keine Verwendung, aber wer schon mal einen Gilden<hex:02160103>frei<hex:02160103>brief absolviert hat, kann sich jederzeit bei mir zum Dienst melden.","Ich gratuliere zum erfolgreichen Abschluss des Auftrags, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03> <hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0303>. Du hast dir deine Staatstaler redlich verdient.","Erlasse können nur von Mitgliedern einer Staatlichen Ge<hex:02160103>sell<hex:02160103>schaft ausgeführt werden. Kehre zurück, wenn du dich bei einer gemeldet hast.","Für unerfahrene Soldaten habe ich keine Verwendung, aber wer mindestens den Rang eines  Legionsgefreiten 3. Klasse oder einen vergleichbaren Rang einer anderen Ge<hex:02160103>sell<hex:02160103>schaft hat, kann sich jederzeit bei mir zum Dienst melden.","0"
30,False,False,False,False,False,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Guten <hex:020834E3E90C0DFF18><hex:020814E3E90C05FF06>Abend<hex:FF07>Morgen<hex:03><hex:FF15><hex:020811E3E90C12FF04>Tag<hex:FF06>Abend<hex:03><hex:03>! Ich stehe im Dienst der Bruderschaft der Morgenviper, genauer gesagt der Gelben Schlangen und vergebe hier am Observatorium aufgrund des Abkommens mit Ishgard Staatserlasse.","Meine Anweisungen sind äußerst strikt. Wer noch keine Erfahrung mit Gilden<hex:02160103>frei<hex:02160103>briefen hat, braucht sich gar nicht bei mir zu melden.","Nophica stehe dir bei, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03> <hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0303>!","Meine Anweisungen sind äußerst strikt. Wenn deine Fä<hex:02160103>hig<hex:02160103>kei<hex:02160103>ten nicht den Anforderungen entsprechen, brauchst du dich gar nicht bei mir zu melden.","Auftrag erfolgreich ausgeführt, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03> <hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0303>? Gratulation! Die Staatstaler hast du dir redlich verdient!","Meine Anweisungen sind äußerst strikt. Ich darf Staatserlasse nur an Mitglieder einer der Staatlichen Ge<hex:02160103>sell<hex:02160103>schaften vergeben.","Meine Anweisungen sind äußerst strikt. Wer mindestens den Rang eines Dritten Schlangenjüngers oder eines Sturmmaats oder Legionsgefreiten 3. Klasse hat, kann sich jederzeit bei mir zum Dienst melden.","0"
31,False,False,False,False,False,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Guten <hex:020834E3E90C0DFF18><hex:020814E3E90C05FF06>Abend<hex:FF07>Morgen<hex:03><hex:FF15><hex:020811E3E90C12FF04>Tag<hex:FF06>Abend<hex:03><hex:03>! Mein Name ist Lodille und ich stehe im Dienst der Bruderschaft der Morgenviper, genauer gesagt der Gelben Schlangen und vergebe hier in Coerthas aufgrund des Abkommens mit Ishgard Staatserlasse.","Die Aufgaben, die ich zu vergeben habe, sind härter, als du dir vorstellen kannst. Wenn du noch nicht einmal Erfahrungen mit Gilden<hex:02160103>frei<hex:02160103>briefen gemacht hast, kann ich leider nichts für dich tun.","Nophica steht dir bei, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03> <hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0303>!","Die Aufgaben, die ich zu vergeben habe, sind härter, als du dir vorstellen kannst. Wenn deine Fä<hex:02160103>hig<hex:02160103>kei<hex:02160103>ten nicht den Anforderungen entsprechen, kann ich leider nichts für dich tun.","Auftrag erfolgreich ausgeführt, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03> <hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0303>. Gratulation! Die Staatstaler gehören dir.","Es tut mir leid, aber ich darf Staatserlasse nur an Mitglieder einer der Staatlichen Ge<hex:02160103>sell<hex:02160103>schaften vergeben.","Die Aufgaben, die ich zu vergeben habe, sind härter, als du dir vorstellen kannst. Wer nicht mindestens den Rang eines Dritten Schlangenjüngers oder eines Sturmmaats oder Legionsgefreiten 3. Klasse hat, braucht es gar nicht erst zu versuchen.","0"
32,False,False,False,False,False,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Ich bin Phönixgefreiter Eidhart und zuständig für die Vergabe von Staatserlassen.","Die Missionen hier sind hart. Wer keine Erfahrungen mit Gilden<hex:02160103>frei<hex:02160103>briefen hat, wird nicht in Betracht gezogen.","Viel Glück im Kampf, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03> <hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0303>!","Die Missionen hier sind hart. Wer nicht genug Erfahrung mitbringt, ist dem Tode geweiht!","Du bist hart im Nehmen und deshalb sehr erfolgreich, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03> <hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0303>. Die Staatstaler sind dein.","Hier werden Staatserlasse vergeben! Werde Mitglied in einer der Staatlichen Ge<hex:02160103>sell<hex:02160103>schaften, oder du gehst leer aus.","Die Missionen hier sind hart. Wer nicht mindestens den Rang eines Erleuchteten Schlangenjüngers oder eines Großsturmmaats oder eines Phönixgefreiten hat, braucht gar nicht erst anzutreten.","0"
33,False,False,False,False,False,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Guten <hex:020834E3E90C0DFF18><hex:020814E3E90C05FF06>Abend<hex:FF07>Morgen<hex:03><hex:FF15><hex:020811E3E90C12FF04>Tag<hex:FF06>Abend<hex:03><hex:03>! Ich stehe im Dienst der Kongregation der Tempelritter und vergebe im Auftrag des Großmeisters die Ishgarder Freibriefe.","Ihr seht leider nicht so aus, als könnte man Euch bereits einen Freibrief anvertrauen. Ihr solltet erst noch ein wenig Erfahrung sammeln.","Ich erwarte Eure Rückkehr. Möge Halone Euch beistehen. ","Ihr seht leider nicht so aus, als könnte man Euch bereits einen Freibrief anvertrauen. Ihr solltet erst noch ein wenig Erfahrung sammeln.","Ich gratuliere Euch zum erfolgreichen Abschluss des Auftrages! Bitte lasst mich Euch die versprochene Belohnung aushändigen.","0","0","Natürlich erhaltet Ihr auch das Kopfgeld für das gesuchte Ziel, das Ihr ausgeschalten habt."
34,False,False,False,False,False,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Die Aben<hex:02160103>teurer<hex:02160103>gilde von Eorzea hat mich nach Kugane entsandt, um ihren Bekanntheitsgrad zu steigern und - natürlich ganz uneigennützig - unseren Freunden im Fernen Osten bei ihren täglichen Arbeiten und Sorgen zu helfen.","Ich freue mich, dass du helfen möchtest. Aber bitte habe Verständnis dafür, dass du deine Eignung erst unter Beweis stellen musst. Die Aben<hex:02160103>teurer<hex:02160103>gilde kann sich keinen Gesichtsverlust in Hingashi erlauben.","Wie kommst du zurecht? Manche Hinganer fühlen sich nicht wohl dabei, einem Fremden wichtige Arbeiten zu überlassen. Aber wenn du ein freundliches Gesicht machst und dir Mühe gibst, werden sie mehr und mehr Vertrauen in die Abenteurer unserer Gilde fassen.","Ich freue mich, dass du helfen möchtest. Aber bitte habe Verständnis dafür, dass du deine Eignung erst unter Beweis stellen musst. Die Aben<hex:02160103>teurer<hex:02160103>gilde kann sich keinen Gesichtsverlust in Hingashi erlauben.","Mit jeder bewältigten Aufgabe verdienen wir uns ein bisschen mehr Vertrauen bei unseren hinganischen Freunden. Du hast dazu einen wichtigen Beitrag geleistet, <hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>. Komm bald wieder.","0","0","0"
