key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1670,5202,90,0,61413,39," Ansichten eines Priesters",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,5203,90,0,61413,39," Für Alpakas, gegen Flöhe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,5204,90,0,61413,39," Fresschen für die Alpakas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,5205,90,0,61413,39," Wissenswertes über Ok'hanu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,5206,90,0,61413,39," Fundsache in Kozama'uka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,5207,90,0,61413,39," Ein begeisterter Gefahrensucher",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,5208,90,0,61413,39," Hilfreiche Kundenbefragung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,5209,90,0,61413,39," Klar Schilf machen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,5210,90,0,61413,39," Kostprobe des Könnens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,5211,90,0,61413,39," Ich, das fleißige Bienlein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,5212,90,0,61413,39," Wiederverwertet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,5213,90,0,61413,39," Angriff der Apollyon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,5214,90,0,61413,39," Ortezeigen am Oberlauf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,5215,90,0,61413,39," Feuchte Zuneigung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,5216,90,0,61413,39," Dicke Luft in Urqopacha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,5217,90,0,61413,39," Sattbauch und Glücklichfühl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,5218,90,0,61413,39," Punutiy-Fütterung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,5219,90,0,61413,39," Nicht zu fassen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,5220,90,0,61413,39," Saftige Keulen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,5221,90,0,61413,39," Mitarbeiterbefragung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,5222,90,0,61413,39," Dünnearme und Klapperbeine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,5223,90,0,61413,39," Der Hungerleidende im Likaga-Moor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,5224,90,0,61413,39," Eine brummende Gefahr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693,5225,90,0,61413,39," Auftrag mit Würze",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694,5226,90,0,61413,39," Tierische Zuneigung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,1217,43,0,61419,40,"Die Bruderschaft der Asche",425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,1218,43,0,61419,40,"Im Ring der Asche",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1699,1219,46,0,61419,40,"Loonh Gahs Ver<hex:02160103>gangen<hex:02160103>heit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,1220,48,0,61419,40,"Funken des Zorns",426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,1221,48,0,61419,40,"Flammende Rache",427,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,1222,43,0,61413,41,"Gepanzertes Orakel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,1223,43,0,61413,41,"Abwehr der Schatten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,1224,43,0,61413,41,"Echsenmedizin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,1225,43,0,61413,41,"Das natürliche Gleichgewicht",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,1226,43,0,61413,41,"Berittene Feuerwehr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,1227,43,0,61413,41,"Leuchtfeuer der Amalj'aa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,1228,43,0,61413,41,"Heilung der Verblendeten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,1229,43,0,61413,41,"Aus den Klauen der Amalj'aa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,1230,43,0,61413,41,"Die Ehre der Gefangenen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,1231,43,0,61413,41,"Heilige Flammen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,1232,46,0,61413,41,"Kultige Gegenstände",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,1233,46,0,61413,41,"Geschwister im Geiste",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,1234,46,0,61413,41,"In infernalischer Flamme gehärtet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,1235,46,0,61413,41,"Ifrits heiliges Feuer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,1236,46,0,61413,41,"Gebrannte Katze scheut das Feuer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,1237,46,0,61413,41,"Feuriges Futter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,1238,46,0,61413,41,"Wasserscheu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719,1239,46,0,61413,41,"Aus flammenden Fängen befreit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,1240,46,0,61413,41,"Kristallraub in Ifrits Namen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721,1241,46,0,61413,41,"Zerstörung der heiligen Flammen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,1242,48,0,61413,41,"Die Elite der Flammenfänge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,1243,48,0,61413,41,"Die Schamanen der Flammenfänge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,1244,48,0,61413,41,"Infernalische Macht in kaltem Stahl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,1245,48,0,61413,41,"Demonstrierte Überlegenheit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,1246,48,0,61413,41,"Vorräte in Flammen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,1247,48,0,61413,41,"Feuer mit Feuer bekämpfen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,1248,48,0,61413,41,"Gezielte Demütigung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,1249,48,0,61413,41,"Befreiung aus Zahar'ak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,1250,48,0,61413,41,"Flammende Fähnchen im Wind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,1251,48,0,61413,41,"Der letzte Funken erlischt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,1252,42,0,61419,42,"Der verschwundene Wissenschaftler",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1733,1253,42,0,61419,42,"Die Legende des heiligen Kindes",429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,1254,45,0,61419,42,"Wiegenraub",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,1255,48,0,61419,42,"Wiegenraub 2 - Wie gewonnen, so zerronnen",430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,1256,48,0,61419,42,"Die Geburt des heiligen Kindes",431,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,1257,42,0,61413,43,"Geschenkt ist geschenkt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,1258,42,0,61413,43,"Zum Himmel stinkend",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,1259,42,0,61413,43,"Die gestohlenen Kürbisse",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,1260,42,0,61413,43,"In den Fängen der Großmäuler",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,1261,42,0,61413,43,"Ritt auf der Goobbue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,1262,42,0,61413,43,"Keine Zeremonie ohne Kultobjekt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743,1263,42,0,61413,43,"Ihr stinkenden Garlear!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,1264,42,0,61413,43,"Kampf der Kampfmaschine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,1265,42,0,61413,43,"Durchschaut!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,1266,42,0,61413,43,"Mir stinkt's",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,1267,45,0,61413,43,"Geburtenkontrolle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,1268,45,0,61413,43,"Glasieren geht über Studieren",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,1269,45,0,61413,43,"Mir stinkt's auch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,1270,45,0,61413,43,"Aufs Fahrrad geschwungen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,1271,45,0,61413,43,"Bombiges Niesen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,1272,45,0,61413,43,"Das gibt 'nen Riesenstunk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,1273,45,0,61413,43,"Wasserdieb und Pilzbefeuchter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,1274,45,0,61413,43,"Verkleidung des Jahres",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,1275,45,0,61413,43,"Kürbisbombenüberraschung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,1276,45,0,61413,43,"Luftverschmutzung - Nein, danke",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,1277,48,0,61413,43,"Frisch geerntet - Beste Qualiät",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,1278,48,0,61413,43,"Kauen ist Zeit<hex:02160103>verschwen<hex:02160103>dung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,1279,48,0,61413,43,"Die Leiden der alten Wächter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,1280,48,0,61413,43,"Rufmord",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,1281,48,0,61413,43,"Nebel des Grauens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1762,1282,48,0,61413,43,"Mondschleier gegen Dunstschleier",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,1283,48,0,61413,43,"Wiegenrettung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,1284,48,0,61413,43,"Jetzt gibt's Keiler",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,1285,48,0,61413,43,"Ein Bombenerfolg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766,1286,48,0,61413,43,"Den Fluchhut ziehen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,1320,41,0,61419,44,"Der mysteriöse Salpeterraub",516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1768,1321,41,0,61419,44,"Ein Herz für Kobolde",517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769,1322,44,0,61419,44,"Die Kobolde rüsten auf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770,1323,48,0,61419,44,"Die Schöne und der Kobold",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771,1324,48,0,61419,44,"Sternstunde des 789. Ordens",518,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,1325,41,0,61413,45,"Eisen gegen Essen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,1326,41,0,61413,45,"Delikate Würmer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1774,1327,41,0,61413,45,"Explosive Vorräte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,1328,41,0,61413,45,"Immer auf die Schwachen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,1329,41,0,61413,45,"Missratene Bomber",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,1332,41,0,61413,45,"Unlauterer Wettbewerb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1778,1333,41,0,61413,45,"Aufgedrehte Bomber",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1779,1330,41,0,61413,45,"Dreiste Gebietserweiterung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,1331,41,0,61413,45,"Aus dem Rennen gesprengt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1781,1334,41,0,61413,45,"Bombiger Betrug",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782,1335,44,0,61413,45,"Auf die Finger geschaut",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,1337,44,0,61413,45,"Auf der faulen Kobold-Haut",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784,1338,44,0,61413,45,"Ebenso faul wie zornig",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,1340,44,0,61413,45,"Golem-Sprengkommando",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,1341,44,0,61413,45,"Sprengen aus Leidenschaft",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787,1342,44,0,61413,45,"Schatz<hex:02160103>suche im Labor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1788,1343,44,0,61413,45,"Aufmotzen für den Obermotz",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1789,1336,44,0,61413,45,"Ein goldener Zinken",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,1339,44,0,61413,45,"Bomber grün wie Grünspan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1791,1344,44,0,61413,45,"Express-Bomber",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792,1365,48,0,61413,45,"Elitäre Stinker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,1367,48,0,61413,45,"Verwöhnte Bomber",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1794,1371,48,0,61413,45,"Material für Bomber",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795,1366,48,0,61413,45,"Ohne Teller keinen Brei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1796,1368,48,0,61413,45,"Bomber-Produktionsstätte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1797,1369,48,0,61413,45,"Schmackofatz",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,1370,48,0,61413,45,"Tunnelbohrer ade!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,1364,48,0,61413,45,"Das Dobalos-Experiment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,1372,48,0,61413,45,"Demütigung des 59. Ordens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,1373,48,0,61413,45,"Haftung ausgeschlossen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1802,1374,44,0,61419,46,"Sie kamen aus der Tiefe",520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803,1375,44,0,61419,46,"Klein, aber oho!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,1376,46,0,61419,46,"Der Scharlachrote Teufel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,1377,48,0,61419,46,"Geleitet von Zorn",521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,1378,48,0,61419,46,"Der letzte Ausweg",522,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,1380,44,0,61413,47,"Flaggen müssen brennen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,1382,44,0,61413,47,"Teuflischer Grieß",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1809,1385,44,0,61413,47,"Hungrige Mäuler",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,1381,44,0,61413,47,"Dämme einreißen verboten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,1384,44,0,61413,47,"Harte Schale, weicher Kern",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,1387,44,0,61413,47,"Wiederbeschaffungsdienst",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,1388,44,0,61413,47,"Und bist du nicht willig",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,1379,44,0,61413,47,"Voll der Stratege",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,1383,44,0,61413,47,"Gehirnwäsche? Ohne mich!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1816,1386,44,0,61413,47,"Dominanz zeigen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,1390,46,0,61413,47,"Zaubert euch nach Hause!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,1391,46,0,61413,47,"Verwaltungsjagd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819,1395,46,0,61413,47,"Von Pocken und Quallen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,1392,46,0,61413,47,"Falsch navigiert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,1393,46,0,61413,47,"Waffen aus der Tiefe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,1394,46,0,61413,47,"Waffen müssen brennen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,1398,46,0,61413,47,"Unreif für die Insel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,1396,46,0,61413,47,"Der General des Krieges",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,1397,46,0,61413,47,"Vernebelt und entführt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1826,1399,46,0,61413,47,"Lehrstunde im Verdreschen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,1400,48,0,61413,47,"Anführer der Wasserflöhe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828,1402,48,0,61413,47,"Besessen wider Willen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,1404,48,0,61413,47,"Begriffsstutzige Schlangen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,1401,48,0,61413,47,"Muschelwettrüsten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831,1403,48,0,61413,47,"Flammen der Rache",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,1405,48,0,61413,47,"Nahrung für die Brut",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1833,1406,48,0,61413,47,"Flossen von den Schiffen!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,1407,48,0,61413,47,"Gekaperte Soldaten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,1408,48,0,61413,47,"Flammen an Bord",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1836,1409,48,0,61413,47,"Schwer gezeichnet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1837,1486,1,0,61419,48,"Frei wie der Wind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1838,1487,1,0,61419,48," Griff nach den Sternen",673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1839,1488,1,2,61419,48," Pechvogel",674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,1489,1,5,61419,48," Der Traum vom Fliegen",675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1841,1490,1,9,61419,48," Gutes Rad ist teuer",676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,1491,1,14,61419,48," Im Schatten des Vaters",553,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,1492,1,15,61419,48," Hinter schimmernden Gipfeln",678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,1493,1,17,61419,48," So hoch wie nie jemand zuvor",554,555,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,1569,1,0,61413,49," Lieferauftrag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,1494,1,0,61413,49," Mit Bohnen fängt man Affen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1847,1495,1,0,61413,49," Schwanzfedern in Gefahr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848,1496,1,0,61413,49," Raubvögel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,1497,1,0,61413,49," Sei eins mit dem Wind!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,1504,1,2,61413,49," Noch mehr Raubvögel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
