key,0
74,"Führst du eine Beschwörung durch, zapfst du das entsprechende <hex:024804F201FA03><hex:024904F201FB03>Arkanum<hex:0249020103><hex:0248020103> an und dir werden Stapel seines Elements gewährt, die in deinem Trancebalken angezeigt werden. Sie ändern deine magischen Angriffe <hex:024804F201F603><hex:024904F201F703>Juwelenschein<hex:0249020103><hex:0248020103> und <hex:024804F201F603><hex:024904F201F703>Edelglanz<hex:0249020103><hex:0248020103> (Stufe 26) zu elementbasierten Versionen."
75,"Mit der Fähigkeit <hex:024804F201F603><hex:024904F201F703>Meister der Ätherinfusion<hex:0249020103><hex:0248020103> zeigt dir dein Tracebalken nun die verbleibende Dauer deiner <hex:024804F201FA03><hex:024904F201FB03>Bahamut-Trance<hex:0249020103><hex:0248020103> an, sobald du das Kommando ausführst. Diese Trance gewährt dir auch das <hex:024804F201FA03><hex:024904F201FB03>Rubin-Arkanum<hex:0249020103><hex:0248020103>, das <hex:024804F201FA03><hex:024904F201FB03>Topas-Arkanum<hex:0249020103><hex:0248020103> und das <hex:024804F201FA03><hex:024904F201FB03>Smaragd-Arkanum<hex:0249020103><hex:0248020103>.<hex:02100103>Während der Wirkdauer deiner Trance ändert sich <hex:024804F201F603><hex:024904F201F703>Ruinga<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Lichtimpuls<hex:0249020103><hex:0248020103> und <hex:024804F201F603><hex:024904F201F703>Elementarkorona<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Lichtflare<hex:0249020103><hex:0248020103>."
76,"Führst du eine Beschwörung durch, zapfst du das entsprechende <hex:024804F201FA03><hex:024904F201FB03>Arkanum<hex:0249020103><hex:0248020103> an und dir werden Stapel seines Elements gewährt, die in deinem Trancebalken angezeigt werden. Sie ändern deine magischen Angriffe <hex:024804F201F603><hex:024904F201F703>Juwelenschein<hex:0249020103><hex:0248020103> und <hex:024804F201F603><hex:024904F201F703>Edelglanz<hex:0249020103><hex:0248020103> zu elementbasierten Versionen."
77,"Trance"
78,"Schrittindikator"
79,"Mit der Fähigkeit <hex:024804F201F603><hex:024904F201F703>Einfache Choreographie<hex:0249020103><hex:0248020103> steht dir nun auch der Schrittindikator zur Verfügung! Führst du die <hex:024804F201F603><hex:024904F201F703>Einfache Choreographie<hex:0249020103><hex:0248020103> aus, so beginnst du mit deinem Tanz. Um die Herzen deines Publikums zu erobern und deine Feinde vor deiner tödlichen Eleganz erzittern zu lassen, müssen die aufleuchtenden Tanzschritte in der richtigen Reihenfolge ausgeführt werden. Gelingt es dir, erhöhst du mit der daraufhin verfügbaren Fähigkeit <hex:024804F201F603><hex:024904F201F703>Einfaches Finale<hex:0249020103><hex:0248020103> den ausgeteilten Schaden für dich und deinen <hex:024804F201F603><hex:024904F201F703>Tanzpartner<hex:0249020103><hex:0248020103>. Wie lange die Wirkung deines Tanzes anhält, wird dir ebenfalls im Schrittindikator angezeigt."
80,"Tanzfächer"
81,"Die Eigenschaft <hex:024804F201FA03><hex:024904F201FB03>Plume Burlesque<hex:0249020103><hex:0248020103> stattet dich mit einem eleganten Tanzfächer aus, den du geschickt als Waffe einzusetzen weißt. Von nun an kannst du mit Fä<hex:02160103>hig<hex:02160103>kei<hex:02160103>ten wie <hex:024804F201F603><hex:024904F201F703>Invertierte Cascade<hex:0249020103><hex:0248020103> oder <hex:024804F201F603><hex:024904F201F703>Steigende Windmühle<hex:0249020103><hex:0248020103> bis zu vier Stapel <hex:024804F201FA03><hex:024904F201FB03>Plume Burlesque<hex:0249020103><hex:0248020103> sammeln, die dir in diesem Tanzfächer angezeigt werden. Ihre gefährliche Schönheit ermöglicht dir die Ausführung von <hex:024804F201F603><hex:024904F201F703>Fächertanz I<hex:0249020103><hex:0248020103> und seinen Folgetechniken, die du nach und nach erlernst."
82,"Schrittindikator"
83,"Du hast die <hex:024804F201F603><hex:024904F201F703>Komplexe Choreographie<hex:0249020103><hex:0248020103> erlernt! Wie der Name bereits andeutet, benötigt dieser delikate Tanz alle vier Tanzschritte, um ihn richtig auszuführen. Genau wie die <hex:024804F201F603><hex:024904F201F703>Einfache Choreographie<hex:0249020103><hex:0248020103> erhöht deine Darbietung den ausgeteilten Schaden, sobald du <hex:024804F201F603><hex:024904F201F703>Komplexes Finale<hex:0249020103><hex:0248020103> ausführst<hex:021D0103>- diesmal jedoch für deine gesamte Gruppe."
84,"Tanzfächer und Tanzfieberbalken"
85,"Die Eigenschaft <hex:024804F201F603><hex:024904F201F703>Tanzfieber<hex:0249020103><hex:0248020103> weckt ein in dir schlummerndes Feuer und fügt deinem Tanzfächer den Tanzfieberbalken zu! Sowohl du als auch deine Grup<hex:02160103>pen<hex:02160103>mit<hex:02160103>glieder vermögen ihn mit Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten oder Zaubern zu füllen, solange ihr unter dem Effekt von <hex:024804F201F603><hex:024904F201F703>Einfaches Finale<hex:0249020103><hex:0248020103> oder <hex:024804F201F603><hex:024904F201F703>Komplexes Finale<hex:0249020103><hex:0248020103> steht. Das gesammelte Tanzfieber kannst du dir für den beeindruckenden <hex:024804F201F603><hex:024904F201F703>Schwerttanz<hex:0249020103><hex:0248020103> zu eigen machen."
86,"Balancebalken"
87,"Der Balancebalken zeigt dir auf einen Blick, wie viel Schwarzes Mana und Weißes Mana du mit deinen Zaubern angesammelt hast<hex:021D0103>- ein magisches System, das aus<hex:02160103>schließ<hex:02160103>lich Rotmagier zu nutzen wissen. Steht dir genug beider Mana-Arten zur Verfügung, verwandeln sich einige deiner Fä<hex:02160103>hig<hex:02160103>kei<hex:02160103>ten in stärkere, magiegetränkte Versionen. Beispielsweise wird <hex:024804F201F603><hex:024904F201F703>Riposte<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Magische Riposte<hex:0249020103><hex:0248020103>."
88,"Wenn das Ungleichgewicht zwischen Weißem Mana und Schwarzem Mana zu groß wird, leuchtet der Stein oben am Balken in der entsprechenden Farbe auf. Die Manasorte, von der weniger vorhanden ist, sammelt sich langsamer an. Behalte diese Balance also gut im Auge!"
89,"Erda-Trommel"
90,"Sprichst du den <hex:024804F201F603><hex:024904F201F703>Eid der Leibgardisten<hex:0249020103><hex:0248020103>, so leuchtet ein besonderes Symbol auf, das anzeigt, dass du eine Verteidigerhaltung eingenommen hast. Nutze diesen Schwur immer dann, wenn es deine Schutzbefohlenen vor Schaden und Gefahren zu bewahren gilt!"
91,"Erda-Trommel"
92,"Die Eigenschaft <hex:024804F201F603><hex:024904F201F703>Erda-Patronen<hex:0249020103><hex:0248020103> lehrt dich, bis zu zwei deiner Geschosse mit Erda zu laden. Dazu steht dir nun auch die Erda-Trommel zur Verfügung, in der diese Patronen angezeigt werden. Das Aufladen selbst läuft über mächtige Kombinationen, die mit den Fä<hex:02160103>hig<hex:02160103>kei<hex:02160103>ten <hex:024804F201F603><hex:024904F201F703>Stahlwalze<hex:0249020103><hex:0248020103> oder <hex:024804F201F603><hex:024904F201F703>Dämonenschlachter<hex:0249020103><hex:0248020103> abgeschlossen werden. Nutze deine Patronen daraufhin für verheerende Techniken wie <hex:024804F201F603><hex:024904F201F703>Explosiver Stoß<hex:0249020103><hex:0248020103> oder <hex:024804F201F603><hex:024904F201F703>Schlagfänge<hex:0249020103><hex:0248020103>, um deinen Feinden das Fürchten zu lehren."
93,"Nach intensiven Studien ermöglicht dir die Eigenschaft <hex:024804F201F603><hex:024904F201F703>Verbesserte Bahamut-Trance<hex:0249020103><hex:0248020103> nun, <hex:024804F201F603><hex:024904F201F703>Bahamut-Beschwörung<hex:0249020103><hex:0248020103> zu wirken und Demi-Bahamut an deine Seite zu rufen. Die Dauer seiner Beschwörung wird in deinem Trancebalken angezeigt. Diese Beschwörung gewährt dir auch das <hex:024804F201FA03><hex:024904F201FB03>Rubin-Arkanum<hex:0249020103><hex:0248020103>, das <hex:024804F201FA03><hex:024904F201FB03>Topas-Arkanum<hex:0249020103><hex:0248020103> und das <hex:024804F201FA03><hex:024904F201FB03>Smaragd-Arkanum<hex:0249020103><hex:0248020103>.<hex:02100103>Während der Wirkdauer deiner Beschwörung ändert sich <hex:024804F201F603><hex:024904F201F703>Ruinga<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Lichtimpuls<hex:0249020103><hex:0248020103>, <hex:024804F201F603><hex:024904F201F703>Elementarkorona<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Lichtflare<hex:0249020103><hex:0248020103> und <hex:024804F201F603><hex:024904F201F703>Lichtstrom<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Todesflamme<hex:0249020103><hex:0248020103>."
94,"Du hast das Kommando <hex:024804F201F603><hex:024904F201F703>Shoha<hex:0249020103><hex:0248020103> erlernt. Der Meditationsbalken erlaubt dir auf einen Blick zu erkennen, wie weit du es auf der Meditationsebene geschafft hast.<hex:02100103>Setze <hex:024804F201F603><hex:024904F201F703>Iaijutsu<hex:0249020103><hex:0248020103>, <hex:024804F201F603><hex:024904F201F703>Meditieren<hex:0249020103><hex:0248020103> und <hex:024804F201F603><hex:024904F201F703>Ogi Namikiri<hex:0249020103><hex:0248020103> (Stufe 90) ein, um den Balken zu füllen. Seine Ladung wird durch Ausführung von <hex:024804F201F603><hex:024904F201F703>Shoha<hex:0249020103><hex:0248020103> verbraucht."
95,"Mit dem Kommando <hex:024804F201F603><hex:024904F201F703>Stählerne Meditation<hex:0249020103><hex:0248020103> ist es dir nun möglich, <hex:024804F201FA03><hex:024904F201FB03>Chakren<hex:0249020103><hex:0248020103> zu öffnen. Ihre Anzahl wird dir in deinem Chakra-Balken angezeigt. Ihre geballte Energie lässt sich in dem mächtigen Kommando <hex:024804F201F603><hex:024904F201F703>Stahlzinnen<hex:0249020103><hex:0248020103> entfesseln, sobald du alle <hex:024804F201FA03><hex:024904F201FB03>Chakren<hex:0249020103><hex:0248020103> geöffnest hast."
96,"Blitzkunstbalken"
97,"Die Eigenschaft <hex:024804F201F603><hex:024904F201F703>Verbesserte Improvisation<hex:0249020103><hex:0248020103> hat dir sowohl das Wissen über <hex:024804F201FA03><hex:024904F201FB03>Nadi<hex:0249020103><hex:0248020103> als auch über die <hex:024804F201FA03><hex:024904F201FB03>Tier-Chakren<hex:0249020103><hex:0248020103> erschlossen. Beides wird dir in deinem neuen Blitzkunstbalken angezeigt. Führst du während aktiver <hex:024804F201FA03><hex:024904F201FB03>Improvisation<hex:0249020103><hex:0248020103> eine Attacke aus, die einer Form zugeordnet ist, öffnest du das entsprechende <hex:024804F201FA03><hex:024904F201FB03>Tier-Chakra<hex:0249020103><hex:0248020103>: das <hex:024804F201FA03><hex:024904F201FB03>Chakra des Opo-Opos<hex:0249020103><hex:0248020103>, das <hex:024804F201FA03><hex:024904F201FB03>Chakra des Coeurls<hex:0249020103><hex:0248020103> oder das <hex:024804F201FA03><hex:024904F201FB03>Chakra des Raptors<hex:0249020103><hex:0248020103>. Je nachdem, wie viele verschiedene <hex:024804F201FA03><hex:024904F201FB03>Tier-Chakren<hex:0249020103><hex:0248020103> du geöffnet hast, kannst du ihre Energie in unter<hex:02160103>schied<hex:02160103>liche Angriffe entladen.<hex:02100103><hex:02100103>Drei gleiche <hex:024804F201FA03><hex:024904F201FB03>Tier-Chakren<hex:0249020103><hex:0248020103> führen zu <hex:024804F201F603><hex:024904F201F703>Elixier-Feld<hex:0249020103><hex:0248020103>, das dir außerdem noch das <hex:024804F201FA03><hex:024904F201FB03>Mondnadi<hex:0249020103><hex:0248020103> gewährt. Drei jeweils unter<hex:02160103>schied<hex:02160103>liche <hex:024804F201FA03><hex:024904F201FB03>Tier-Chakren<hex:0249020103><hex:0248020103> ermöglichen dir hingegen <hex:024804F201F603><hex:024904F201F703>Zündschlag<hex:0249020103><hex:0248020103> und damit das <hex:024804F201FA03><hex:024904F201FB03>Sonnennadi<hex:0249020103><hex:0248020103>.<hex:02100103>Hast du sowohl <hex:024804F201FA03><hex:024904F201FB03>Mondnadi<hex:0249020103><hex:0248020103> und <hex:024804F201FA03><hex:024904F201FB03>Sonnennadi<hex:0249020103><hex:0248020103> als auch drei <hex:024804F201FA03><hex:024904F201FB03>Tier-Chakren<hex:0249020103><hex:0248020103> geöffnet, steht dir die mächtige Attacke <hex:024804F201F603><hex:024904F201F703>Tornadotritt<hex:0249020103><hex:0248020103> zur Verfügung."
98,"Blitzkunstbalken und Nadi"
99,"特性<hex:024804F201F403><hex:024904F201F503>「必殺技効果アップ」<hex:0249020103><hex:0248020103>を修得し、<hex:024804F201F403><hex:024904F201F503>「陰陽の闘気」<hex:0249020103><hex:0248020103>が表示されるように<hex:02100103>なりました！<hex:02100103>必殺技「天宙脚」を実行すると<hex:024804F201F403><hex:024904F201F503>「陰の闘気」<hex:0249020103><hex:0248020103>が付与され、「鳳凰の舞」を実行すると<hex:024804F201F403><hex:024904F201F503>「陽の闘気」<hex:0249020103><hex:0248020103>が付与され、さらに「闘魂」3種が種類を問わず付与された状態になると、最強の必殺技<hex:024804F201F403><hex:024904F201F503>「夢幻闘舞」<hex:0249020103><hex:0248020103>が実行できます。"
100,"Arkana-Balken und Kleine Arkana"
101,"Mit dem Kommando <hex:024804F201F603><hex:024904F201F703>Kleine Arkana<hex:0249020103><hex:0248020103> wird dir nun im Arkana-Balken angezeigt, welche Karte der Kleinen Arkana du gezogen hast und momentan in der Hand hältst."
102,"Deine Meis<hex:02160103>ter<hex:02160103>schaft über die <hex:024804F201F603><hex:024904F201F703>Ätherinfusion<hex:0249020103><hex:0248020103> augmentiert deinen Trancebalken, besagte Infusionen und ihre Dauer nun anzuzeigen. Sie besteht aus dem <hex:024804F201FA03><hex:024904F201FB03>Rubin-Arkanum<hex:0249020103><hex:0248020103> und wird dazu genutzt, um die <hex:024804F201F603><hex:024904F201F703>Rubin-Beschwörung<hex:0249020103><hex:0248020103> durchzuführen.<hex:02100103>Mit der <hex:024804F201F603><hex:024904F201F703>Verbesserten Ätherinfusion<hex:0249020103><hex:0248020103> (Stufe 15) wird dir das <hex:024804F201FA03><hex:024904F201FB03>Topas-Arkanum<hex:0249020103><hex:0248020103> gewährt und mit der <hex:024804F201F603><hex:024904F201F703>Verbesserten Ätherinfusion II<hex:0249020103><hex:0248020103> (Stufe 22) schließlich auch das <hex:024804F201FA03><hex:024904F201FB03>Smaragd-Arkanum<hex:0249020103><hex:0248020103>. Sie gewähren dir Zugriff auf die Beschwörung des Topas-Karfunkels und des Smaragd-Karfunkels."
103,"Führst du eine Beschwörung durch, zapfst du das entsprechende <hex:024804F201FA03><hex:024904F201FB03>Arkanum<hex:0249020103><hex:0248020103> an und dir werden Stapel seines Elements gewährt, die in deinem Trancebalken angezeigt werden. Sie ändern deine magischen Angriffe <hex:024804F201F603><hex:024904F201F703>Juwelenschein<hex:0249020103><hex:0248020103> und <hex:024804F201F603><hex:024904F201F703>Edelglanz<hex:0249020103><hex:0248020103> (Stufe 26) zu elementbasierten Versionen."
104,"Führst du eine Beschwörung durch, zapfst du das entsprechende <hex:024804F201FA03><hex:024904F201FB03>Arkanum<hex:0249020103><hex:0248020103> an und dir werden Stapel seines Elements gewährt, die in deinem Trancebalken angezeigt werden. Sie ändern deine magischen Angriffe <hex:024804F201F603><hex:024904F201F703>Juwelenschein<hex:0249020103><hex:0248020103> und <hex:024804F201F603><hex:024904F201F703>Edelglanz<hex:0249020103><hex:0248020103> zu elementbasierten Versionen."
105,"Nach intensiven Studien ermöglicht dir die Eigenschaft <hex:024804F201F603><hex:024904F201F703>Verbesserte Bahamut-Beschwörung<hex:0249020103><hex:0248020103> nun, <hex:024804F201F603><hex:024904F201F703>Phönix-Beschwörung<hex:0249020103><hex:0248020103> zu wirken und Demi-Phönix an deine Seite zu rufen. Die Dauer seiner Beschwörung wird in deinem Trancebalken angezeigt. Diese Beschwörung gewährt dir auch das <hex:024804F201FA03><hex:024904F201FB03>Rubin-Arkanum<hex:0249020103><hex:0248020103>, das <hex:024804F201FA03><hex:024904F201FB03>Topas-Arkanum<hex:0249020103><hex:0248020103> und das <hex:024804F201FA03><hex:024904F201FB03>Smaragd-Arkanum<hex:0249020103><hex:0248020103>.<hex:02100103>Während der Wirkdauer deiner Beschwörung ändert sich <hex:024804F201F603><hex:024904F201F703>Ruinga<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Quell des Feuers<hex:0249020103><hex:0248020103>, <hex:024804F201F603><hex:024904F201F703>Trisaster<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Zeichen der Läuterung<hex:0249020103><hex:0248020103> und <hex:024804F201F603><hex:024904F201F703>Lichtstrom<hex:0249020103><hex:0248020103> zu <hex:024804F201F603><hex:024904F201F703>Wiederaufleben<hex:0249020103><hex:0248020103>."
106,"Führst du eine Beschwörung durch, zapfst du das entsprechende <hex:024804F201FA03><hex:024904F201FB03>Arkanum<hex:0249020103><hex:0248020103> an und dir werden Stapel seines Elements gewährt, die in deinem Trancebalken angezeigt werden. Sie ändern deine magischen Angriffe <hex:024804F201F603><hex:024904F201F703>Juwelenschein<hex:0249020103><hex:0248020103> und <hex:024804F201F603><hex:024904F201F703>Edelglanz<hex:0249020103><hex:0248020103> zu elementbasierten Versionen, während sich <hex:024804F201F603><hex:024904F201F703>Lichtstrom<hex:0249020103><hex:0248020103> in ein dem momentan aktivem Äther entsprechendes Kommando verwandelt."
107,"Codas"
108,"Die Eigenschaft <hex:024804F201F603><hex:024904F201F703>Verbesserte Lieder<hex:0249020103><hex:0248020103> fügt deinen Liedern eine <hex:024804F201FA03><hex:024904F201FB03>Coda<hex:0249020103><hex:0248020103> hinzu. Ein <hex:024804F201FA03><hex:024904F201FB03>Coda<hex:0249020103><hex:0248020103>-Symbol erhältst du immer dann, wenn du eines deiner drei Lieder anstimmst. Die <hex:024804F201F603><hex:024904F201F703>Ballade des Weisen<hex:0249020103><hex:0248020103>, die <hex:024804F201F603><hex:024904F201F703>Hymne der Krieger<hex:0249020103><hex:0248020103> und das <hex:024804F201F603><hex:024904F201F703>Menuett des Wanderers<hex:0249020103><hex:0248020103> gewähren jeweils ihre ganz eigene <hex:024804F201FA03><hex:024904F201FB03>Coda<hex:0249020103><hex:0248020103>, die als Symbol in deinem Liedbalken dargestellt wird. Hast du mindestens eine <hex:024804F201FA03><hex:024904F201FB03>Coda<hex:0249020103><hex:0248020103> gespielt, kannst du <hex:024804F201F603><hex:024904F201F703>Luminöses Finale<hex:0249020103><hex:0248020103> ausführen."
109,"Die Eigenschaft <hex:024804F201F603><hex:024904F201F703>Elementare Meis<hex:02160103>ter<hex:02160103>schaft<hex:021D0103>V<hex:0249020103><hex:0248020103> erschließt dir die <hex:024804F201FA03><hex:024904F201FB03>Paradoxie<hex:0249020103><hex:0248020103>, die als Symbol links an deinem Elementarbalken angezeigt wird. Eine <hex:024804F201FA03><hex:024904F201FB03>Paradoxie<hex:0249020103><hex:0248020103> erhältst du immer dann, wenn du die Ma<hex:02160103>xi<hex:02160103>mal<hex:02160103>sta<hex:02160103>pel<hex:02160103>zahl von <hex:024804F201FA03><hex:024904F201FB03>Lichtfeuer<hex:0249020103><hex:0248020103> oder <hex:024804F201FA03><hex:024904F201FB03>Schatteneis<hex:0249020103><hex:0248020103> sowie <hex:024804F201FA03><hex:024904F201FB03>Schattenherzen<hex:0249020103><hex:0248020103> gesammelt hast und dann in den Zustand wechselst, der dem Gegenteil deines aktuellen Zustands entspricht."
110,"Die Eigenschaft <hex:024804F201F603><hex:024904F201F703>Verbesserte Erda-Patronen<hex:0249020103><hex:0248020103> fügt deiner Trommel Platz für eine weitere Erda-Patrone hinzu. Sie erhältst du über mächtige Kombinationen, die mit den Fä<hex:02160103>hig<hex:02160103>kei<hex:02160103>ten <hex:024804F201F603><hex:024904F201F703>Stahlwalze<hex:0249020103><hex:0248020103> oder <hex:024804F201F603><hex:024904F201F703>Dämonenschlachter<hex:0249020103><hex:0248020103> (Stufe 40) abgeschlossen werden. Nutze deine Patronen daraufhin für verheerende Techniken wie <hex:024804F201F603><hex:024904F201F703>Explosiver Stoß<hex:0249020103><hex:0248020103> oder <hex:024804F201F603><hex:024904F201F703>Schlagfänge<hex:0249020103><hex:0248020103>, um deinen Feinden das Fürchten zu lehren."
111,"Mit dem Seelenbalken vermagst du nun, Seelen einzufangen. Setzt du bestimmte Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten ein, so zieht es sie zu dir. Auch, wenn du deine Feinde mittels <hex:024804F201F603><hex:024904F201F703>Schatten des Todes<hex:0249020103><hex:0248020103> mit <hex:024804F201FA03><hex:024904F201FB03>Architekt des Todes<hex:0249020103><hex:0248020103> belegst. Die so gefangenen Seelen kannst du in mächtigen Angriffen kanalisieren, wie <hex:024804F201F603><hex:024904F201F703>Knochengarbe<hex:0249020103><hex:0248020103>, <hex:024804F201F603><hex:024904F201F703>Nachtschwad<hex:0249020103><hex:0248020103> (Stufe 55), und <hex:024804F201F603><hex:024904F201F703>Völlerei<hex:0249020103><hex:0248020103> (Stufe 76)."
112,"Die Eigenschaft <hex:024804F201F603><hex:024904F201F703>Verschleierung<hex:0249020103><hex:0248020103> erschließt dir sowohl den Schleierbalken, als auch das Lemurenmal. In Ersterem schlägt sich der Schleier nieder, der von bestimmten Attacken angezogen wird. Mit der Fähigkeit <hex:024804F201F603><hex:024904F201F703>Lemurenschleier<hex:0249020103><hex:0248020103> machst du dir die Kraft des Schleiers letztlich zunutze."
113,"Die Eigenschaft <hex:024804F201F603><hex:024904F201F703>Verschleierung<hex:0249020103><hex:0248020103> erschließt dir den Schleierbalken, in dem sich der Schleier niederschlägt, der von bestimmten Attacken angezogen wird. Mit der Fähigkeit <hex:024804F201F603><hex:024904F201F703>Lemurenschleier<hex:0249020103><hex:0248020103> machst du dir die Kraft des Schleiers letztlich zunutze."
114,"Das Lemurenmal zeigt dir die Dauer von <hex:024804F201FA03><hex:024904F201FB03>Lemure<hex:0249020103><hex:0248020103> und all deine <hex:024804F201FA03><hex:024904F201FB03>Lemurenseelen<hex:0249020103><hex:0248020103> an. Diese <hex:024804F201FA03><hex:024904F201FB03>Lemurenseelen<hex:0249020103><hex:0248020103>, dargestellt als flammend blaue Kugeln, können verschlungen werden, um die mächtigen Kommandos <hex:024804F201F603><hex:024904F201F703>Nichtsmäher<hex:0249020103><hex:0248020103> oder <hex:024804F201F603><hex:024904F201F703>Communio<hex:0249020103><hex:0248020103> (Stufe 90) zu entfesseln."
115,"Seelenbalken"
116,"Lemurenmal"
117,"Eukratisches Äthergramm"
118,"Humor-Balken"
119,"Deine Studien über die <hex:024804F201F603><hex:024904F201F703>Eukrasie<hex:0249020103><hex:0248020103> hat dir das Eukratische Äthergramm erschlossen. Wirkst du <hex:024804F201F603><hex:024904F201F703>Eukrasie<hex:0249020103><hex:0248020103>, ändert sich das Äthergramm und du verstärkst deine Zauber <hex:024804F201F603><hex:024904F201F703>Dosis<hex:0249020103><hex:0248020103>, <hex:024804F201F603><hex:024904F201F703>Diagnosis<hex:0249020103><hex:0248020103> und <hex:024804F201F603><hex:024904F201F703>Prognosis<hex:0249020103><hex:0248020103>, ihnen allen mächtige Zusatzeffekte verleihend."
120,"Die Eigenschaft <hex:024804F201F603><hex:024904F201F703>Humor<hex:0249020103><hex:0248020103> gewährt dir Zugriff auf den Humor-Balken. Er füllt sich ganz von selbst und in regelmäßigen Abständen mit <hex:024804F201FA03><hex:024904F201FB03>Humor<hex:0249020103><hex:0248020103>, den du für die Zauber <hex:024804F201F603><hex:024904F201F703>Druochole<hex:0249020103><hex:0248020103> und <hex:024804F201F603><hex:024904F201F703>Kerachole<hex:0249020103><hex:0248020103> (Stufe 50) zu verwenden weißt."
121,"Du hast den <hex:024804F201FA03><hex:024904F201FB03>Humor<hex:0249020103><hex:0248020103> lange genug studiert, um dich mit der Eigenschaft <hex:024804F201FA03><hex:024904F201FB03>Komplexion<hex:0249020103><hex:0248020103> vertraut zu machen. Diese werden nun auch in deinem Humor-Balken dargestellt. Eine <hex:024804F201FA03><hex:024904F201FB03>Komplexion<hex:0249020103><hex:0248020103> wird dir immer dann gewährt, wenn die von <hex:024804F201F603><hex:024904F201F703>Eukratische Diagnose<hex:0249020103><hex:0248020103> oder <hex:024804F201F603><hex:024904F201F703>Eukratische Prognose<hex:0249020103><hex:0248020103> gewährte Barriere den vollen Schaden absorbiert.<hex:02100103>Nutzen lässt sich eine solche <hex:024804F201FA03><hex:024904F201FB03>Komplexion<hex:0249020103><hex:0248020103> für <hex:024804F201F603><hex:024904F201F703>Toxikon<hex:0249020103><hex:0248020103> und <hex:024804F201F603><hex:024904F201F703>Toxikon II<hex:0249020103><hex:0248020103> (Stufe 82)."
122,"バランスゲージ/マナスタックシンボル"
123,"Die <hex:024804F201F603><hex:024904F201F703>Verbesserte Magieklinge<hex:0249020103><hex:0248020103> gewährt dir die Fähigkeit, <hex:024804F201FA03><hex:024904F201FB03>Magiesplitter<hex:0249020103><hex:0248020103> in deinem Balancebalken zu sammeln. Du erhältst einen Splitter für jeden erfolgreichen Treffer mit <hex:024804F201F603><hex:024904F201F703>Magische Riposte<hex:0249020103><hex:0248020103>, <hex:024804F201F603><hex:024904F201F703>Magischer Zwerchhau<hex:0249020103><hex:0248020103>, <hex:024804F201F603><hex:024904F201F703>Magisches Redoublement<hex:0249020103><hex:0248020103> und <hex:024804F201F603><hex:024904F201F703>Magischer Moulinet<hex:0249020103><hex:0248020103>.<hex:02100103>Hast du die maximale Anzahl an Splittern beisammen, kannst du sie in den mächtigen Zaubern <hex:024804F201F603><hex:024904F201F703>Erzflare<hex:0249020103><hex:0248020103> und <hex:024804F201F603><hex:024904F201F703>Erz-Sanctus<hex:0249020103><hex:0248020103> kanalisieren. Bei ihrer Ausführung werden alle Splitter verbraucht."
124,"Das Lemurenmal zeigt dir die Dauer von <hex:024804F201FA03><hex:024904F201FB03>Lemure<hex:0249020103><hex:0248020103> und all deine <hex:024804F201FA03><hex:024904F201FB03>Lemurenseelen<hex:0249020103><hex:0248020103> an. Diese <hex:024804F201FA03><hex:024904F201FB03>Lemurenseelen<hex:0249020103><hex:0248020103>, dargestellt als flammend blaue Kugeln, können verschlungen werden, um die mächtigen Kommandos <hex:024804F201F603><hex:024904F201F703>Nichtsmäher<hex:0249020103><hex:0248020103> oder <hex:024804F201F603><hex:024904F201F703>Communio<hex:0249020103><hex:0248020103> (Stufe 90) zu entfesseln."
