key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
4362,"ätherisch[a] Elektrum-Kehlstück",2,"ätherisch[a] Elektrum-Kehlstücke",2,0,1,2,0,"","Ätherisches Elektrum-Kehlstück",54862,46,7,4,0,40,0,10,5,31250,1,False,True,False,True,4964,20,False,0,False,0,2,0,11,5,21800,6147,False,False,0,45,0,1,1,0,0,7,131073,0,0,0,0,0,0,0,0,0,1,1,1,6,2,6,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,False,False,1,True
4363,"Korallen-Halsband",4,"Korallen-Halsbänder",2,0,1,2,0,"","Korallen-Halsband",54832,47,1,4,0,40,39,10,5,48320,1,False,False,False,True,3982,41,True,0,False,0,2,0,11,5,21800,4614,False,False,0,47,0,1,1,0,0,8,196611,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,22,9,3,5,0,0,0,0,1,0,21,1,24,1,4,1,5,1,22,1,3,1,7,1,True,False,0,True
4364,"ätherisch[a] Korallen-Halsband",4,"ätherisch[a] Korallen-Halsbänder",2,0,1,2,0,"","Ätherisches Korallen-Halsband",54878,47,7,4,0,40,0,10,5,48250,1,False,True,False,True,4580,21,False,0,False,0,2,0,11,5,21800,6147,False,False,0,45,0,1,1,0,0,8,196611,0,0,0,0,0,0,0,0,0,1,1,4,6,5,6,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,False,False,1,True
4365,"Rubellit-Halsberge",3,"Rubellit-Halsbergen",1,0,1,1,0,"","Rubellit-Halsberge",54821,48,1,4,0,40,39,10,5,19320,1,False,False,False,True,5163,42,True,0,False,0,2,0,11,5,21800,4589,False,False,0,48,0,1,1,0,0,10,589826,0,0,0,0,0,0,0,0,0,0,0,1,5,45,9,0,0,3,7,0,0,0,0,1,0,21,1,24,1,1,1,45,1,0,0,3,1,2,1,True,False,0,True
4366,"ätherisch[a] Rubellit-Halsberge",3,"ätherisch[a] Rubellit-Halsbergen",1,0,1,1,0,"","Ätherische Rubellit-Halsberge",54856,48,7,4,0,40,0,10,5,19250,1,False,True,False,True,5937,21,False,0,False,0,2,0,11,5,21800,6147,False,False,0,45,0,1,1,0,0,10,589826,0,0,0,0,0,0,0,0,0,1,1,1,6,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,False,False,1,True
4367,"Zirkon-Halsberge",3,"Zirkon-Halsbergen",1,0,1,1,0,"","Zirkon-Halsberge",54825,48,1,4,0,40,39,10,5,40320,1,False,False,False,True,5163,42,True,0,False,0,2,0,11,5,21800,3449,False,False,0,48,0,1,1,0,0,5,917506,0,0,0,0,0,0,0,0,0,0,0,4,5,44,9,0,0,3,6,0,0,0,0,1,0,21,1,24,1,4,1,44,1,0,0,3,1,8,1,True,False,0,True
4368,"ätherisch[a] Zirkon-Halsberge",3,"ätherisch[a] Zirkon-Halsbergen",1,0,1,1,0,"","Ätherische Zirkon-Halsberge",54857,48,7,4,0,40,0,10,5,40250,1,False,True,False,True,5937,21,False,0,False,0,2,0,11,5,21800,6147,False,False,0,45,0,1,1,0,0,5,917506,0,0,0,0,0,0,0,0,0,1,1,4,6,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,False,False,1,True
4369,"Turmalin-Halsberge",3,"Turmalin-Halsbergen",1,0,1,1,0,"","Turmalin-Halsberge",54823,48,1,4,0,40,39,10,5,47320,1,False,False,False,True,5163,42,True,0,False,0,2,0,11,5,21800,3787,False,False,0,48,0,1,1,0,0,6,786434,0,0,0,0,0,0,0,0,0,0,0,5,5,6,9,0,0,3,6,0,0,0,0,1,0,21,1,24,1,5,1,6,1,0,0,3,1,9,1,True,False,0,True
4370,"ätherisch[a] Turmalin-Halsberge",3,"ätherisch[a] Turmalin-Halsbergen",1,0,1,1,0,"","Ätherische Turmalin-Halsberge",54859,48,7,4,0,40,0,10,5,47250,1,False,True,False,True,5937,21,False,0,False,0,2,0,11,5,21800,6147,False,False,0,45,0,1,1,0,0,6,786434,0,0,0,0,0,0,0,0,0,1,1,5,6,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,False,False,1,True
4371,"Bernstein-Halsberge",3,"Bernstein-Halsbergen",1,0,1,1,0,"","Bernstein-Halsberge",54824,48,1,4,0,40,39,10,5,8320,1,False,False,False,True,5163,42,True,0,False,0,2,0,11,5,21800,2684,False,False,0,48,0,1,1,0,0,1,720898,0,0,0,0,0,0,0,0,0,0,0,3,7,19,9,0,0,1,5,0,0,0,0,1,0,21,1,24,1,3,1,19,1,0,0,1,1,3,1,True,False,0,True
4372,"ätherisch[a] Bernstein-Halsberge",3,"ätherisch[a] Bernstein-Halsbergen",1,0,1,1,0,"","Ätherische Bernstein-Halsberge",54858,48,7,4,0,40,0,10,5,8250,1,False,True,False,True,5937,21,False,0,False,0,2,0,11,5,21800,6147,False,False,0,45,0,1,1,0,0,1,720898,0,0,0,0,0,0,0,0,0,1,1,3,8,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,1,True
4373,"Spinell-Halsberge",3,"Spinell-Halsbergen",1,0,1,1,0,"","Spinell-Halsberge",54826,48,1,4,0,40,39,10,5,30320,1,False,False,False,True,5163,42,True,0,False,0,2,0,11,5,21800,3580,False,False,0,48,0,1,1,0,0,12,851970,0,0,0,0,0,0,0,0,0,0,0,2,5,27,9,0,0,3,7,0,0,0,0,1,0,21,1,24,1,2,1,27,1,0,0,3,1,6,1,True,False,0,True
4374,"ätherisch[a] Spinell-Halsberge",3,"ätherisch[a] Spinell-Halsbergen",1,0,1,1,0,"","Ätherische Spinell-Halsberge",54855,48,7,4,0,40,0,10,5,30250,1,False,True,False,True,5937,21,False,0,False,0,2,0,11,5,21800,6147,False,False,0,45,0,1,1,0,0,12,851970,0,0,0,0,0,0,0,0,0,1,1,2,6,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,1,True
4375,"Türkis-Halsberge",3,"Türkis-Halsbergen",1,0,1,1,0,"","Türkis-Halsberge",54822,48,1,4,0,40,39,10,5,47320,1,False,False,False,True,5163,42,True,0,False,0,2,0,11,5,21800,3647,False,False,0,48,0,1,1,0,0,6,655362,0,0,0,0,0,0,0,0,0,0,0,5,5,46,9,0,0,3,6,0,0,0,0,1,0,21,1,24,1,5,1,46,1,0,0,3,1,9,1,True,False,0,True
4376,"ätherisch[a] Türkis-Halsberge",3,"ätherisch[a] Türkis-Halsbergen",1,0,1,1,0,"","Ätherische Türkis-Halsberge",54854,48,7,4,0,40,0,10,5,47250,1,False,True,False,True,5937,21,False,0,False,0,2,0,11,5,21800,6147,False,False,0,45,0,1,1,0,0,6,655362,0,0,0,0,0,0,0,0,0,1,1,5,6,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,False,False,1,True
4377,"Schwarzperlen-Halsberge",3,"Schwarzperlen-Halsbergen",1,0,1,1,0,"","Schwarzperlen-Halsberge",54829,48,1,4,0,40,39,10,5,40320,1,False,False,False,True,5163,42,True,0,False,0,2,0,11,5,21800,4044,False,False,0,48,0,1,1,0,0,5,1048578,0,0,0,0,0,0,0,0,0,0,0,4,5,27,9,0,0,3,6,0,0,0,0,1,0,21,1,24,1,4,1,27,1,0,0,3,1,8,1,True,False,0,True
4378,"ätherisch[a] Schwarzperlen-Halsberge",3,"ätherisch[a] Schwarzperlen-Halsbergen",1,0,1,1,0,"","Ätherische Schwarzperlen-Halsberge",54869,48,7,4,0,40,0,10,5,40250,1,False,True,False,True,5937,21,False,0,False,0,2,0,11,5,21800,6147,False,False,0,45,0,1,1,0,0,5,1048578,0,0,0,0,0,0,0,0,0,1,1,4,6,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,False,False,1,True
4379,"Elektrum-Halsberge",3,"Elektrum-Halsbergen",1,0,1,1,0,"","Elektrum-Halsberge",54804,49,1,4,0,40,39,10,5,58320,1,False,False,False,True,4815,43,True,0,False,0,2,0,11,5,21800,2886,False,False,0,49,0,1,1,0,0,9,131073,0,0,0,0,0,0,0,0,0,0,0,11,26,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,11,4,0,0,0,0,0,0,12,1,True,False,0,True
4380,"Miliz-Halsberge",3,"Miliz-Halsbergen",1,0,1,1,0,"","Miliz-Halsberge",54842,55,2,4,0,40,39,10,5,8320,1,False,False,False,True,5336,50,True,0,False,0,2,0,12,5,21800,4348,False,False,0,50,0,1,1,0,0,1,262148,0,0,0,0,0,0,0,0,0,0,0,3,8,19,11,44,7,1,6,0,0,0,0,1,0,21,1,24,1,3,1,19,1,44,1,1,1,3,1,True,False,0,True
4381,"Agenten-Halsberge",3,"Agenten-Halsbergen",1,0,1,1,0,"","Agenten-Halsberge",54806,55,2,4,0,40,39,10,5,31320,1,False,False,False,True,6860,50,True,0,False,0,2,0,11,5,21800,3023,False,False,0,50,0,1,1,0,0,7,131073,0,0,0,0,0,0,0,0,0,0,0,1,6,2,6,27,11,44,7,0,0,3,9,1,0,21,1,24,1,1,1,2,1,27,1,44,1,2,1,True,False,0,True
4382,"Schwarzlicht-Halsberge[p] des Schlagens",3,"Schwarzlicht-Halsbergen[p] des Schlagens",1,0,1,1,0,"","Schwarzlicht-Halsberge des Schlagens",54865,70,3,4,0,40,0,10,5,19270,1,True,True,False,True,11642,117,False,0,False,0,2,0,11,5,21800,6177,False,False,0,50,0,1,1,0,0,3,65538,0,0,0,0,0,0,0,0,0,1,1,1,10,22,14,27,10,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,False,False,0,True
4383,"Schwarzlicht-Halsberge[p] des Zielens",3,"Schwarzlicht-Halsbergen[p] des Zielens",1,0,1,1,0,"","Schwarzlicht-Halsberge des Zielens",54870,70,3,4,0,40,0,10,5,30270,1,True,True,False,True,11642,117,False,0,False,0,2,0,11,5,21800,6177,False,False,0,50,0,1,1,0,0,12,327682,0,0,0,0,0,0,0,0,0,1,1,2,10,22,14,44,10,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
4384,"Schwarzlicht-Halsberge[p] der Heilung",3,"Schwarzlicht-Halsbergen[p] der Heilung",1,0,1,1,0,"","Schwarzlicht-Halsberge der Heilung",54874,70,3,4,0,40,0,10,5,47270,1,True,True,False,True,11642,117,False,0,False,0,2,0,11,5,21800,6177,False,False,0,50,0,1,1,0,0,6,262146,0,0,0,0,0,0,0,0,0,1,1,5,10,6,14,46,10,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,False,False,0,True
4385,"Schwarzlicht-Halsberge[p] der Verteidigung",3,"Schwarzlicht-Halsbergen[p] der Verteidigung",1,0,1,1,0,"","Schwarzlicht-Halsberge der Verteidigung",54866,70,3,4,0,40,0,10,5,8270,1,True,True,False,True,11642,117,False,0,False,0,2,0,11,5,21800,6177,False,False,0,50,0,1,1,0,0,1,196610,0,0,0,0,0,0,0,0,0,1,1,3,11,19,14,22,10,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,True
4386,"Schwarzlicht-Halsberge[p] des Verstümmelns",3,"Schwarzlicht-Halsbergen[p] des Verstümmelns",1,0,1,1,0,"","Schwarzlicht-Halsberge des Verstümmelns",54876,70,3,4,0,40,0,10,5,13270,1,True,True,False,True,11642,117,False,0,False,0,2,0,11,5,21800,6177,False,False,0,50,0,1,1,0,0,2,131074,0,0,0,0,0,0,0,0,0,1,1,1,10,45,14,22,10,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,False,False,0,True
4387,"Schwarzlicht-Halsberge[p] der Magie",3,"Schwarzlicht-Halsbergen[p] der Magie",1,0,1,1,0,"","Schwarzlicht-Halsberge der Magie",54867,70,3,4,0,40,0,10,5,40270,1,True,True,False,True,11642,117,False,0,False,0,2,0,11,5,21800,6177,False,False,0,50,0,1,1,0,0,5,393218,0,0,0,0,0,0,0,0,0,1,1,4,10,44,14,46,10,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,False,False,0,True
4388,"Gryphenleder-Halsberge",3,"Gryphenleder-Halsbergen",1,0,1,1,0,"","Gryphenleder-Halsberge",54877,70,2,4,0,40,39,10,5,31320,1,False,False,False,True,6791,63,True,0,False,0,2,0,12,5,21800,3268,False,False,0,50,0,1,1,0,0,7,131076,0,0,0,0,0,0,0,0,0,0,0,1,9,2,9,44,13,22,9,0,0,3,11,1,0,21,1,24,1,1,1,2,1,44,1,22,1,2,1,True,False,0,True
4389,"Astral-Halsberge",3,"Astral-Halsbergen",1,0,1,1,0,"","Astral-Halsberge",54881,70,2,4,0,40,39,10,5,48320,1,False,False,False,True,9702,63,True,0,False,0,2,0,11,5,21800,2627,False,False,0,50,0,1,1,0,0,8,983042,0,0,0,0,0,0,0,0,0,0,0,4,9,5,9,22,13,46,9,0,0,3,10,1,0,21,1,24,1,4,1,5,1,22,1,46,1,7,1,True,False,0,True
4390,"Rosengold-Kehlstück",2,"Rosengold-Kehlstücke",2,0,1,2,0,"","Rosengold-Kehlstück",54807,70,2,4,0,40,39,10,5,8320,1,False,False,False,True,8731,63,True,0,False,0,2,0,11,5,21800,4627,False,False,0,50,0,1,1,0,0,1,131073,0,0,0,0,0,0,0,0,0,0,0,3,10,19,13,44,9,1,9,0,0,0,0,1,0,21,1,24,1,3,1,19,1,44,1,1,1,3,1,True,False,0,True
4391,"allagisch[a] Halsberge[p] des Schlagens",3,"allagisch[a] Halsbergen[p] des Schlagens",1,0,1,1,0,"","Allagische Halsberge des Schlagens",54883,90,3,4,0,40,0,10,5,19020,1,True,True,False,True,14968,211,False,0,False,0,2,0,11,5,21800,6188,False,False,0,50,0,1,1,0,0,3,196630,0,0,0,0,0,0,0,0,0,1,1,1,15,45,18,44,13,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,False,False,0,True
4392,"allagisch[a] Halsberge[p] des Zielens",3,"allagisch[a] Halsbergen[p] des Zielens",1,0,1,1,0,"","Allagische Halsberge des Zielens",54882,90,3,4,0,40,0,10,5,30020,1,True,True,False,True,14968,211,False,0,False,0,2,0,11,5,21800,6188,False,False,0,50,0,1,1,0,0,12,65558,0,0,0,0,0,0,0,0,0,1,1,2,15,45,18,27,13,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
4393,"allagisch[a] Halsberge[p] der Heilung",3,"allagisch[a] Halsbergen[p] der Heilung",1,0,1,1,0,"","Allagische Halsberge der Heilung",54882,90,3,4,0,40,0,10,5,47020,1,True,True,False,True,14968,211,False,0,False,0,2,0,11,5,21800,6188,False,False,0,50,0,1,1,0,0,6,65558,0,0,0,0,0,0,0,0,0,1,1,5,15,44,18,6,13,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,False,False,0,True
4394,"allagisch[a] Halsberge[p] der Verteidigung",3,"allagisch[a] Halsbergen[p] der Verteidigung",1,0,1,1,0,"","Allagische Halsberge der Verteidigung",54883,90,3,4,0,40,0,10,5,8020,1,True,True,False,True,14968,211,False,0,False,0,2,0,11,5,21800,6188,False,False,0,50,0,1,1,0,0,1,196630,0,0,0,0,0,0,0,0,0,1,1,3,16,19,18,22,13,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,True
4395,"allagisch[a] Halsberge[p] des Verstümmelns",3,"allagisch[a] Halsbergen[p] des Verstümmelns",1,0,1,1,0,"","Allagische Halsberge des Verstümmelns",54884,90,3,4,0,40,0,10,5,13020,1,True,True,False,True,14968,211,False,0,False,0,2,0,11,5,21800,6188,False,False,0,50,0,1,1,0,0,2,131094,0,0,0,0,0,0,0,0,0,1,1,1,15,22,18,27,13,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,False,False,0,True
4396,"allagisch[a] Halsberge[p] der Magie",3,"allagisch[a] Halsbergen[p] der Magie",1,0,1,1,0,"","Allagische Halsberge der Magie",54884,90,3,4,0,40,0,10,5,40020,1,True,True,False,True,14968,211,False,0,False,0,2,0,11,5,21800,6188,False,False,0,50,0,1,1,0,0,5,131094,0,0,0,0,0,0,0,0,0,1,1,4,15,46,18,27,13,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,False,False,0,True
4397,"Windgewalten-Ring[p] des Zielens",4,"Windgewalten-Ringe[p] des Zielens",2,0,1,0,0,"","Windgewalten-Ring des Zielens",54519,90,3,4,0,43,0,12,5,30060,1,True,True,False,True,12830,201,False,0,False,0,2,0,11,5,21800,7215,False,False,0,50,0,1,1,0,0,12,131097,0,0,0,0,0,0,0,0,0,1,1,2,15,45,18,27,13,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
4398,"Windgewalten-Ring[p] der Magie",4,"Windgewalten-Ringe[p] der Magie",2,0,1,0,0,"","Windgewalten-Ring der Magie",54519,90,3,4,0,43,0,12,5,40060,1,True,True,False,True,12830,201,False,0,False,0,2,0,11,5,21800,7215,False,False,0,50,0,1,1,0,0,5,131097,0,0,0,0,0,0,0,0,0,1,1,4,15,22,18,44,13,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,False,False,0,True
4399,"Windgewalten-Ring[p] der Heilung",4,"Windgewalten-Ringe[p] der Heilung",2,0,1,0,0,"","Windgewalten-Ring der Heilung",54519,90,3,4,0,43,0,12,5,47060,1,True,True,False,True,12830,201,False,0,False,0,2,0,11,5,21800,7215,False,False,0,50,0,1,1,0,0,6,131097,0,0,0,0,0,0,0,0,0,1,1,5,15,44,18,46,13,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,False,False,0,True
4400,"Ultima-Halsberge[p] der Verteidigung",3,"Ultima-Halsbergen[p] der Verteidigung",1,0,1,1,0,"","Ultima-Halsberge der Verteidigung",54892,80,3,4,0,40,0,10,5,8061,1,True,True,False,True,13305,179,False,0,False,0,2,0,11,5,21800,6178,False,False,0,50,0,1,1,0,0,1,65569,0,0,0,0,0,0,0,0,0,1,1,3,14,44,16,19,11,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,True
4401,"Ultima-Halsberge[p] des Schlachtens",3,"Ultima-Halsbergen[p] des Schlachtens",1,0,1,1,0,"","Ultima-Halsberge des Schlachtens",54892,80,3,4,0,40,0,10,5,19061,1,True,True,False,True,13305,179,False,0,False,0,2,0,11,5,21800,6178,False,False,0,50,0,1,1,0,0,10,65569,0,0,0,0,0,0,0,0,0,1,1,1,13,44,16,27,11,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,False,False,0,True
4402,"Ultima-Halsberge[p] des Zielens",3,"Ultima-Halsbergen[p] des Zielens",1,0,1,1,0,"","Ultima-Halsberge des Zielens",54892,80,3,4,0,40,0,10,5,30061,1,True,True,False,True,13305,179,False,0,False,0,2,0,11,5,21800,6178,False,False,0,50,0,1,1,0,0,12,65569,0,0,0,0,0,0,0,0,0,1,1,2,13,27,16,22,11,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
4403,"Ultima-Halsberge[p] der Magie",3,"Ultima-Halsbergen[p] der Magie",1,0,1,1,0,"","Ultima-Halsberge der Magie",54892,80,3,4,0,40,0,10,5,40061,1,True,True,False,True,13305,179,False,0,False,0,2,0,11,5,21800,6178,False,False,0,50,0,1,1,0,0,5,65569,0,0,0,0,0,0,0,0,0,1,1,4,13,22,16,46,11,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,False,False,0,True
4404,"makellos[a] Ring",4,"makellos[a] Ringe",2,0,1,0,0,"","Makelloser Ring",54439,1,1,4,0,43,0,12,5,64830,1,False,True,False,True,980,0,False,0,False,0,2,0,11,1,21800,0,False,False,0,1,0,1,1,0,0,0,65547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
4405,"düster[a] Ring",4,"düster[a] Ringe",2,0,1,0,0,"","Düsterer Ring",54440,1,1,4,0,43,0,12,5,64830,1,False,True,False,True,980,0,False,0,False,0,2,0,11,1,21800,0,False,False,0,1,0,1,1,0,0,0,65548,0,0,0,0,0,0,0,0,0,0,0,3,1,6,1,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
4406,"glanzvoll[a] Ring",4,"glanzvoll[a] Ringe",2,0,1,0,0,"","Glanzvoller Ring",54441,1,1,4,0,43,0,12,5,64830,1,False,True,False,True,980,0,False,0,False,0,2,0,11,1,21800,0,False,False,0,1,0,1,1,0,0,0,65549,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
4407,"farbenfroh[a] Ring",4,"farbenfroh[a] Ringe",2,0,1,0,0,"","Farbenfroher Ring",54442,1,1,4,0,43,0,12,5,64830,1,False,True,False,True,980,0,False,0,False,0,2,0,11,1,21800,0,False,False,0,1,0,1,1,0,0,0,65550,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
4408,"Chocobo-Ring",4,"Chocobo-Ringe",2,0,1,0,0,"","Chocobo-Ring",54443,1,1,4,0,43,0,12,5,64830,1,False,True,False,True,980,0,False,0,False,0,2,0,11,1,21800,0,False,False,0,1,0,1,1,0,0,0,65551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
4409,"Byregots Ring[p]",4,"Byregots Ringe[p]",2,0,0,0,1,"","Byregots Ring",54452,1,1,4,0,43,0,12,5,64990,1,True,True,False,True,51,0,False,0,False,0,2,0,11,1,21800,0,False,False,0,1,0,1,1,0,0,0,262145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
4410,"Rhalgrs Ring[p]",4,"Rhalgrs Ringe[p]",2,0,0,0,1,"","Rhalgrs Ring",54454,1,1,4,0,43,0,12,5,64990,1,True,True,False,True,51,0,False,0,False,0,2,0,11,1,21800,0,False,False,0,1,0,1,1,0,0,0,262145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
4411,"Llymlaens Ring[p]",4,"Llymlaens Ringe[p]",2,0,0,0,1,"","Llymlaens Ring",54455,1,1,4,0,43,0,12,5,64990,1,True,True,False,True,51,0,False,0,False,0,2,0,11,1,21800,0,False,False,0,1,0,1,1,0,0,0,262145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
4412,"Azeymas Ring[p]",4,"Azeymas Ringe[p]",2,0,0,0,1,"","Azeymas Ring",54444,1,1,4,0,43,0,12,5,64990,1,True,True,False,True,51,0,False,0,False,0,2,0,11,1,21800,0,False,False,0,1,0,1,1,0,0,0,262145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
4413,"Althyks Ring[p]",4,"Althyks Ringe[p]",2,0,0,0,1,"","Althyks Ring",54445,1,1,4,0,43,0,12,5,64990,1,True,True,False,True,51,0,False,0,False,0,2,0,11,1,21800,0,False,False,0,1,0,1,1,0,0,0,262145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
4414,"Menphinas Ring[p]",4,"Menphinas Ringe[p]",2,0,0,0,1,"","Menphinas Ring",54453,1,1,4,0,43,0,12,5,64990,1,True,True,False,True,51,0,False,0,False,0,2,0,11,1,21800,0,False,False,0,1,0,1,1,0,0,0,262145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
4415,"Nophicas Ring[p]",4,"Nophicas Ringe[p]",2,0,0,0,1,"","Nophicas Ring",54450,1,1,4,0,43,0,12,5,64990,1,True,True,False,True,51,0,False,0,False,0,2,0,11,1,21800,0,False,False,0,1,0,1,1,0,0,0,262145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
4416,"Nald'thals Ring[p]",4,"Nald'thals Ringe[p]",2,0,0,0,1,"","Nald'thals Ring",54448,1,1,4,0,43,0,12,5,64990,1,True,True,False,True,51,0,False,0,False,0,2,0,11,1,21800,0,False,False,0,1,0,1,1,0,0,0,262145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
4417,"Nymeias Ring[p]",4,"Nymeias Ringe[p]",2,0,0,0,1,"","Nymeias Ring",54449,1,1,4,0,43,0,12,5,64990,1,True,True,False,True,51,0,False,0,False,0,2,0,11,1,21800,0,False,False,0,1,0,1,1,0,0,0,262145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
4418,"Oschons Ring[p]",4,"Oschons Ringe[p]",2,0,0,0,1,"","Oschons Ring",54446,1,1,4,0,43,0,12,5,64990,1,True,True,False,True,51,0,False,0,False,0,2,0,11,1,21800,0,False,False,0,1,0,1,1,0,0,0,262145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
4419,"Thaliaks Ring[p]",4,"Thaliaks Ringe[p]",2,0,0,0,1,"","Thaliaks Ring",54447,1,1,4,0,43,0,12,5,64990,1,True,True,False,True,51,0,False,0,False,0,2,0,11,1,21800,0,False,False,0,1,0,1,1,0,0,0,262145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
4420,"Halones Ring[p]",4,"Halones Ringe[p]",2,0,0,0,1,"","Halones Ring",54451,1,1,4,0,43,0,12,5,64990,1,True,True,False,True,51,0,False,0,False,0,2,0,11,1,21800,0,False,False,0,1,0,1,1,0,0,0,262145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
