key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
65,1,243065,262,"Flammendolch",4,"Flammendolche",2,0,1,0,0,"Flammendolch","Ausgeteilter Schaden + 25<hex:021D0103>%<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>Hast<hex:0249020103><hex:0248020103> + 5<hex:021D0103>%<hex:02100103>Gewährt dir beim Landen eines kritischen Treffers mit einer Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit von 10<hex:021D0103>% <hex:024804F201FA03><hex:024904F201FB03>Joch der Flammen<hex:0249020103><hex:0248020103>.<hex:02100103>Wirkung: Erteilt bei Bewegung Feuerschaden.<hex:02100103>Dauer: 9 Sekunden","Erhöht den ausgeteilten Schaden. Gewährt Hast. Kann beim Erleiden von Schaden Joch der Flammen verursachen."
66,1,243066,116,"Flammenschild",4,"Flammenschilde",2,0,1,0,0,"Flammenschild","Blockeffekt + 50<hex:021D0103>%<hex:02100103>Ausgeteilter Schaden + 3<hex:021D0103>%<hex:02100103>Absorbiert mit einer Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit von 30<hex:021D0103>% Feuerschaden als LP.","Erhöht den Blockeffekt. Kann Feuerschaden absorbieren."
67,1,243067,24,"Händlerkappe",3,"Händlerkappen",1,0,1,1,0,"Händlerkappe","Erhaltene Bestientaler + 25<hex:021D0103>%<hex:02100103>Kritische Trefferrate - 10<hex:021D0103>%<hex:02100103>Ausgeteilter Schaden + 5<hex:021D0103>%","Gewährt mehr Bestientaler und erhöht den ausgeteilten Schaden. Verringert die kritische Trefferrate."
68,1,243068,52,"Händlergewand",4,"Händlergewänder",2,0,1,2,0,"Händlergewand","Erhaltene Bestientaler + 25<hex:021D0103>%<hex:02100103>Physische Verwundbarkeit - 10<hex:021D0103>%","Gewährt mehr Bestientaler. Verringert erlittenen physischen Schaden."
69,1,243069,101,"Paar[p] Händlerschuhe",4,"Paar[p] Händlerschuhe",1,0,1,2,0,"Händlerschuhe","Erhaltene Bestientaler + 25<hex:021D0103>%<hex:02100103>Ausweichrate + 4<hex:021D0103>%<hex:02100103>Maximal-LP + 12<hex:021D0103>%","Gewähren mehr Bestientaler. Erhöhen die Ausweichrate und Maximal-LP."
70,1,243070,113,"Ring[p] der Euphorie",4,"Ringe[p] der Euphorie",2,0,1,0,0,"Ring der Euphorie","Maximal-LP + 3<hex:021D0103>%<hex:02100103>Erhöht die TP-Aufladung um 25<hex:021D0103>%.","Erhöht die TP-Aufladung und Maximal-LP."
71,1,243071,264,"dämonisch[a] Helm",4,"dämonisch[a] Helme",2,0,1,0,0,"Dämonischer Helm","Ausgeteilter Schaden + 20<hex:021D0103>%<hex:02100103>Verursacht beim Erleiden von Schaden mit einer Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit von 1<hex:021D0103>% <hex:024804F201FA03><hex:024904F201FB03>Verhängnis<hex:0249020103><hex:0248020103> bei dir.<hex:02100103>Dauer: 2 Sekunden<hex:02100103>Erhöht die TP-Aufladung um 20<hex:021D0103>%.","Erhöht den ausgeteilten Schaden und die TP-Aufladung. Kann beim Erleiden von Schaden Verhängnis verursachen."
72,1,243072,170,"dämonisch[a] Rüstung",3,"dämonisch[a] Rüstungen",1,0,1,1,0,"Dämonische Rüstung","Maximal-LP + 5<hex:021D0103>%<hex:02100103>Erhöht die TP-Aufladung um 5<hex:021D0103>%.<hex:02100103>Gewährt dir beim Niederstrecken eines Gegners 1<hex:021D0103>Stapel <hex:024804F201FA03><hex:024904F201FB03>Hochstimmung<hex:0249020103><hex:0248020103>.<hex:02100103>Wirkung: Ausgeteilter Schaden + 10<hex:021D0103>%, Erlittener Schaden - 5<hex:021D0103>% <hex:02100103>Dauer: 180 Sekunden<hex:02100103>Maximal-Stapelzahl: 4","Erhöht die Maximal-LP und TP-Aufladung. Gewährt beim Niederstrecken von Gegnern Hochstimmung."
73,1,243073,129,"Kaiserinnenspange",3,"Kaiserinnenspangen",1,0,1,1,0,"Kaiserinnenspange","Ausweichrate + 10<hex:021D0103>%<hex:02100103>Maximal-LP 8<hex:021D0103>%<hex:02100103>Gewährt dir beim Landen eines kritischen Treffers mit einer Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit von 2<hex:021D0103>% 1 Stapel <hex:024804F201FA03><hex:024904F201FB03>Rehabilitation<hex:0249020103><hex:0248020103>.<hex:02100103>Wirkung: Regeneriert in bestimmten Intervallen LP in Höhe von 3<hex:021D0103>% der Maximal-LP.<hex:02100103>Dauer: 12 Sekunden<hex:02100103>Maximal-Stapelzahl: 8","Erhöht die Ausweichrate. Verringert die Maximal-LP. Kann bei kritischen Treffern LP regenerieren."
74,1,243074,76,"Hastgürtel",4,"Hastgürtel",2,0,1,0,0,"Hastgürtel","<hex:024804F201FA03><hex:024904F201FB03>Hast<hex:0249020103><hex:0248020103> + 6<hex:021D0103>%","Gewährt Hast."
75,1,243075,64,"Rundschild",4,"Rundschilde",2,0,1,0,0,"Rundschild","Blockeffekt + 100<hex:021D0103>%<hex:02100103>Physische Verwundbarkeit - 5<hex:021D0103>%<hex:02100103>Maximal-LP + 2<hex:021D0103>%","Erhöht den Blockeffekt und die Maximal-LP. Verringert erlittenen physischen Schaden."
76,2,243136,32,"Bestien-Heiltrank[p] I",4,"Bestien-Heiltränke[p] I",2,0,1,0,0,"Bestien-Heiltrank I","Regeneriert 10<hex:021D0103>% LP bei dir oder deiner Bestie.",""
77,2,243137,72,"Bestien-Heiltrank[p] II",4,"Bestien-Heiltränke[p] II",2,0,1,0,0,"Bestien-Heiltrank II","Regeneriert 23<hex:021D0103>% LP bei dir oder deiner Bestie.",""
78,2,243138,113,"Bestien-Heiltrank[p] III",4,"Bestien-Heiltränke[p] III",2,0,1,0,0,"Bestien-Heiltrank III","Regeneriert 36<hex:021D0103>% LP bei dir oder deiner Bestie.",""
79,2,243139,158,"Bestien-Heiltrank[p] IV",4,"Bestien-Heiltränke[p] IV",2,0,1,0,0,"Bestien-Heiltrank IV","Regeneriert 50<hex:021D0103>% LP bei dir oder deiner Bestie.",""
80,2,243140,63,"Handvoll[p] Bestien-Pulver I",3,"Handvoll[p] Bestien-Pulver I",1,0,1,1,0,"Bestien-Pulver I","Regeneriert 10<hex:021D0103>% der LP bei allen Verbündeten in deiner Nähe.",""
81,2,243141,158,"Handvoll[p] Bestien-Pulver II",3,"Handvoll[p] Bestien-Pulver II",1,0,1,1,0,"Bestien-Pulver II","Regeneriert 25<hex:021D0103>% der LP bei allen Verbündeten in deiner Nähe.",""
82,2,243142,252,"Handvoll[p] Bestien-Pulver III",3,"Handvoll[p] Bestien-Pulver III",1,0,1,1,0,"Bestien-Pulver III","Regeneriert 40<hex:021D0103>% der LP bei allen Verbündeten in deiner Nähe.",""
83,2,243143,32,"Bestien-Gegengift",4,"Bestien-Gegengifte",2,0,1,2,0,"Bestien-Gegengift","Heilt die meisten Vergiftungen bei dir oder deiner Bestie und regeneriert bei Erfolg 25<hex:021D0103>% der Maximal-LP des Ziels.<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
84,2,243144,32,"Bestien-Goldnadel",3,"Bestien-Goldnadeln",1,0,1,1,0,"Bestien-Goldnadel","Heilt die meisten Versteinerungen deiner Bestie und regeneriert bei Erfolg 50<hex:021D0103>% ihrer Maximal-LP. Gewährt außerdem <hex:024804F201FA03><hex:024904F201FB03>Steinhaut<hex:0249020103><hex:0248020103>.<hex:02100103>Effekt: Absorbiert Schaden in Höhe von 50<hex:021D0103>% der Maximal-LP.<hex:02100103>Dauer: 60 Sekunden<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
85,2,243145,32,"Phiole[p] Bestien-Augentropfen",3,"Phiole[p] Bestien-Augentropfen",1,0,1,1,0,"Bestien-Augentropfen","Heilt die meisten Erblindungen bei dir oder deiner Bestie und regeneriert bei Erfolg 25<hex:021D0103>% der Maximal-LP des Ziels.<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
86,2,243146,32,"Bestien-Antigift-Serum[p] I",4,"Bestien-Antigift-Seren[p] I",1,0,1,2,0,"Bestien-Antigift-Serum I","Erhöht die Giftresistenz bei dir oder deiner Bestie um 100<hex:021D0103>%.<hex:02100103>Dauer: 180 Sekunden<hex:02100103>Zusatzeffekt: Regeneriert bei Besitz der roten Schleife beim Ziel LP in Höhe von 50<hex:021D0103>% der Maximal-LP.<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
87,2,243147,50,"Bestien-Antigift-Serum[p] II",4,"Bestien-Antigift-Seren[p] II",1,0,1,2,0,"Bestien-Antigift-Serum II","Erhöht die Giftresistenz bei dir oder deiner Bestie um 100<hex:021D0103>%.<hex:02100103>Dauer: 300 Sekunden<hex:02100103>Zusatzeffekt: Regeneriert bei Besitz der roten Schleife beim Ziel LP in Höhe von 50<hex:021D0103>% der Maximal-LP.<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
88,2,243148,32,"Bestien-Antiparalyse-Serum[p] I",4,"Bestien-Antiparalyse-Seren[p] I",1,0,1,2,0,"Bestien-Antiparalyse-Serum I","Erhöht die Paralyseresistenz bei dir oder deiner Bestie um 100<hex:021D0103>%.<hex:02100103>Dauer: 180 Sekunden<hex:02100103>Zusatzeffekt: Regeneriert bei Besitz der roten Schleife beim Ziel LP in Höhe von 50<hex:021D0103>% der Maximal-LP.<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
89,2,243149,50,"Bestien-Antiparalyse-Serum[p] II",4,"Bestien-Antiparalyse-Seren[p] II",1,0,1,2,0,"Bestien-Antiparalyse-Serum II","Erhöht die Paralyseresistenz bei dir oder deiner Bestie um 100<hex:021D0103>%.<hex:02100103>Dauer: 300 Sekunden<hex:02100103>Zusatzeffekt: Regeneriert bei Besitz der roten Schleife beim Ziel LP in Höhe von 50<hex:021D0103>% der Maximal-LP.<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
90,2,243150,32,"Bestien-Antiblind-Serum[p] I",4,"Bestien-Antiblind-Seren[p] I",1,0,1,2,0,"Bestien-Antiblind-Serum I","Erhöht die Blindresistenz bei dir oder deiner Bestie um 100<hex:021D0103>%.<hex:02100103>Dauer: 180 Sekunden<hex:02100103>Zusatzeffekt: Regeneriert bei Besitz der roten Schleife beim Ziel LP in Höhe von 50<hex:021D0103>% der Maximal-LP.<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
91,2,243151,50,"Bestien-Antiblind-Serum[p] II",4,"Bestien-Antiblind-Seren[p] II",1,0,1,2,0,"Bestien-Antiblind-Serum II","Erhöht die Blindresistenz bei dir oder deiner Bestie um 100<hex:021D0103>%.<hex:02100103>Dauer: 300 Sekunden<hex:02100103>Zusatzeffekt: Regeneriert bei Besitz der roten Schleife beim Ziel LP in Höhe von 50<hex:021D0103>% der Maximal-LP.<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
92,2,243152,32,"Bestien-Antiversteinerung-Serum[p] I",4,"Bestien-Antiversteinerung-Seren[p] I",1,0,1,2,0,"Bestien-Antiversteinerung-Serum I","Erhöht die Steinresistenz bei dir oder deiner Bestie um 100<hex:021D0103>%.<hex:02100103>Dauer: 180 Sekunden<hex:02100103>Zusatzeffekt: Regeneriert bei Besitz der roten Schleife beim Ziel LP in Höhe von 50<hex:021D0103>% der Maximal-LP.<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
93,2,243153,50,"Bestien-Antiversteinerung-Serum[p] II",4,"Bestien-Antiversteinerung-Seren[p] II",1,0,1,2,0,"Bestien-Antiversteinerung-Serum II","Erhöht die Steinresistenz bei dir oder deiner Bestie um 100<hex:021D0103>%.<hex:02100103>Dauer: 300 Sekunden<hex:02100103>Zusatzeffekt: Regeneriert bei Besitz der roten Schleife beim Ziel LP in Höhe von 50<hex:021D0103>% der Maximal-LP.<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
94,2,243154,32,"Bestien-Antischlaf-Serum[p] I",4,"Bestien-Antischlaf-Seren[p] I",1,0,1,2,0,"Bestien-Antischlaf-Serum I","Erhöht die Schlafresistenz bei dir oder deiner Bestie um 100<hex:021D0103>%.<hex:02100103>Dauer: 180 Sekunden<hex:02100103>Zusatzeffekt: Regeneriert bei Besitz der roten Schleife beim Ziel LP in Höhe von 50<hex:021D0103>% der Maximal-LP.<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
95,2,243155,50,"Bestien-Antischlaf-Serum[p] II",4,"Bestien-Antischlaf-Seren[p] II",1,0,1,2,0,"Bestien-Antischlaf-Serum II","Erhöht die Schlafresistenz bei dir oder deiner Bestie um 100<hex:021D0103>%.<hex:02100103>Dauer: 300 Sekunden<hex:02100103>Zusatzeffekt: Regeneriert bei Besitz der roten Schleife beim Ziel LP in Höhe von 50<hex:021D0103>% der Maximal-LP.<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
96,2,243156,135,"Horn[p] der Rückkehr",4,"Hörner[p] der Rückkehr",2,0,1,2,0,"Horn der Rückkehr","Belebt eine kampfunfähige Bestie wieder.<hex:02100103>※ Nur außerhalb von Kämpfen auf dem Brett der Bestie einsetzbar.",""
97,2,243157,85,"Bestien-Rauchbombe",3,"Bestien-Rauchbomben",1,0,1,1,0,"Bestien-Rauchbombe","Erlaubt das Umgehen eines Kampfes.<hex:02100103>Funktioniert nicht bei Elite- und Endgegnern.<hex:02100103>Wird durch Auswahl von „Fliehen“ vor Kampfbeginn eingesetzt.",""
98,2,243158,221,"Bestien-Lebensfeder[p] I",3,"Bestien-Lebensfedern[p] I",1,0,1,1,0,"Bestien-Lebensfeder I","Gewährt dir <hex:024804F201FA03><hex:024904F201FB03>Schutzengel<hex:0249020103><hex:0248020103>.<hex:02100103>Wirkung: Belebt bei Kampfunfähigkeit mit einer Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit von 70<hex:021D0103>% wieder.",""
99,2,243159,299,"Bestien-Lebensfeder[p] II",3,"Bestien-Lebensfedern[p] II",1,0,1,1,0,"Bestien-Lebensfeder II","Gewährt dir <hex:024804F201FA03><hex:024904F201FB03>Schutzengel<hex:0249020103><hex:0248020103>.<hex:02100103>Wirkung: Belebt bei Kampfunfähigkeit mit einer Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit von 95<hex:021D0103>% wieder.",""
100,2,243160,32,"Auge[p] des Diebs",4,"Augen[p] des Diebs",1,0,1,2,0,"Auge des Diebs","Gewährt dir <hex:024804F201FA03><hex:024904F201FB03>Fette Beute<hex:0249020103><hex:0248020103>.<hex:02100103>Wirkung: Verdreifacht die Beuterate nach dem nächsten Kampf.<hex:02100103>Dauer: 30 Minuten.<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
101,2,243161,23,"Auge[p] des Händlers",4,"Augen[p] des Händlers",1,0,1,2,0,"Auge des Händlers","Gewährt dir <hex:024804F201FA03><hex:024904F201FB03>Talerregen<hex:0249020103><hex:0248020103>.<hex:02100103>Wirkung: Verdoppelt die erhaltenen Bestientaler nach dem nächsten Kampf.<hex:02100103>Dauer: 30 Minuten.<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
102,2,243162,47,"Bestien-Verhärtungsmittel",4,"Bestien-Verhärtungsmittel",2,0,1,2,0,"Bestien-Verhärtungsmittel","Gewährt dir oder deiner Bestie <hex:024804F201FA03><hex:024904F201FB03>Dicke Haut<hex:0249020103><hex:0248020103>.<hex:02100103>Wirkung: Verringert erlittenen Schaden um 20<hex:021D0103>%.<hex:02100103>Dauer: 60 Sekunden<hex:02100103>Zusatzeffekt: Verlängert bei Besitz des Eisschilds die Dauer auf 90 Sekunden.<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
103,2,243163,43,"Bestien-Verkürzungsmittel",4,"Bestien-Verkürzungsmittel",2,0,1,2,0,"Bestien-Verkürzungsmittel","Gewährt dir oder deiner Bestie <hex:024804F201FA03><hex:024904F201FB03>Keile mit Eile<hex:0249020103><hex:0248020103>.<hex:02100103>Wirkung: Verkürzt die Intervalle zwischen Auto-Attacken und die (Re-)Ak<hex:02160103>ti<hex:02160103>vie<hex:02160103>rungs<hex:02160103>zei<hex:02160103>ten von Waf<hex:02160103>fen<hex:02160103>fer<hex:02160103>tig<hex:02160103>kei<hex:02160103>ten und Zaubern um 15<hex:021D0103>%.<hex:02100103>Dauer: 60 Sekunden<hex:02100103>Zusatzeffekt: Verlängert bei Besitz der Diebeshandschuhe die Dauer auf 90 Sekunden.<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
104,2,243164,36,"Bestien-Stärkungsmittel",4,"Bestien-Stärkungsmittel",2,0,1,2,0,"Bestien-Stärkungsmittel","Gewährt dir oder deiner Bestie <hex:024804F201FA03><hex:024904F201FB03>Kraftstärkung<hex:0249020103><hex:0248020103>.<hex:02100103>Wirkung: Erhöht den ausgeteilten physischen Schaden um 30<hex:021D0103>%.<hex:02100103>Dauer: 15 Sekunden<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
105,2,243165,88,"ungezähmte Bestien-Stärkungsmittel[p]",4,"ungezähmte Bestien-Stärkungsmittel[p]",2,0,1,2,0,"Ungezähmte Bestien-Stärkungsmittel","Gewährt dir oder deiner Bestie <hex:024804F201FA03><hex:024904F201FB03>Kraftstärkung<hex:0249020103><hex:0248020103>, verursacht im Gegenzug aber <hex:024804F201FA03><hex:024904F201FB03>Betäubung<hex:0249020103><hex:0248020103>.<hex:02100103>Wirkung: Erhöht den ausgeteilten physischen Schaden um 45<hex:021D0103>%.<hex:02100103>Dauer von <hex:024804F201FA03><hex:024904F201FB03>Betäubung<hex:0249020103><hex:0248020103>: 15 Sekunden<hex:02100103>Dauer von <hex:024804F201FA03><hex:024904F201FB03>Kraftstärkung<hex:0249020103><hex:0248020103>: 30 Sekunden<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
106,2,243166,23,"Bestien-Zaubermittel",4,"Bestien-Zaubermittel",2,0,1,2,0,"Bestien-Zaubermittel","Gewährt dir oder deiner Bestie <hex:024804F201FA03><hex:024904F201FB03>Magiestärkung<hex:0249020103><hex:0248020103>.<hex:02100103>Wirkung: Erhöht den ausgeteilten magischen Schaden um 30<hex:021D0103>%.<hex:02100103>Dauer: 15 Sekunden<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
107,2,243167,50,"ungezähmte Bestien-Zaubermittel[p]",4,"ungezähmte Bestien-Zaubermittel[p]",2,0,1,2,0,"Ungezähmte Bestien-Zaubermittel","Gewährt dir oder deiner Bestie <hex:024804F201FA03><hex:024904F201FB03>Magiestärkung<hex:0249020103><hex:0248020103>, verursacht im Gegenzug aber <hex:024804F201FA03><hex:024904F201FB03>Albtraum<hex:0249020103><hex:0248020103>.<hex:02100103>Wirkung: Erhöht den ausgeteilten magischen Schaden um 50<hex:021D0103>%.<hex:02100103>Dauer von <hex:024804F201FA03><hex:024904F201FB03>Albtraum<hex:0249020103><hex:0248020103>: 30 Sekunden<hex:02100103>Dauer von <hex:024804F201FA03><hex:024904F201FB03>Magiestärkung<hex:0249020103><hex:0248020103>: 30 Sekunden<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
108,2,243168,20,"Bestien-Aufbrausmittel",4,"Bestien-Aufbrausmittel",2,0,1,2,0,"Bestien-Aufbrausmittel","Gewährt dir oder deiner Bestie <hex:024804F201FA03><hex:024904F201FB03>Aufbrausen<hex:0249020103><hex:0248020103>.<hex:02100103>Wirkung: Erhöht die kritische Trefferrate um 30<hex:021D0103>%.<hex:02100103>Dauer: 30 Sekunden<hex:02100103>Zusatzeffekt: Verlängert bei Besitz des Silberrandbinokels die Dauer auf 60 Sekunden.<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
109,2,243169,36,"ungezähmte Bestien-Aufbrausmittel[p]",4,"ungezähmte Bestien-Aufbrausmittel[p]",2,0,1,2,0,"Ungezähmte Bestien-Aufbrausmittel","Gewährt dir oder deiner Bestie <hex:024804F201FA03><hex:024904F201FB03>Aufbrausen<hex:0249020103><hex:0248020103>, verursacht im Gegenzug aber <hex:024804F201FA03><hex:024904F201FB03>Stein<hex:0249020103><hex:0248020103>.<hex:02100103>Wirkung: Erhöht die kritische Trefferrate um 50<hex:021D0103>%.<hex:02100103>Dauer von <hex:024804F201FA03><hex:024904F201FB03>Stein<hex:0249020103><hex:0248020103>: 15 Sekunden<hex:02100103>Dauer von <hex:024804F201FA03><hex:024904F201FB03>Aufbrausen<hex:0249020103><hex:0248020103>: 30 Sekunden<hex:02100103>Zusatzeffekt: Verlängert bei Besitz der Silberbrille die Dauer von Aufbrausen auf 60 Sekunden.<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
110,2,243170,21,"Bestien-Wendigkeitsmittel",4,"Bestien-Wendigkeitsmittel",2,0,1,2,0,"Bestien-Wendigkeitsmittel","Gewährt dir oder deiner Bestie <hex:024804F201FA03><hex:024904F201FB03>Wendigkeit<hex:0249020103><hex:0248020103>.<hex:02100103>Wirkung: Erhöht die Ausweichrate um 25<hex:021D0103>%.<hex:02100103>Dauer: 30 Sekunden<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
111,2,243171,36,"ungezähmte Bestien-Wendigkeitsmittel[p]",4,"ungezähmte Bestien-Wendigkeitsmittel[p]",2,0,1,2,0,"Ungezähmte Bestien-Wendigkeitsmittel","Gewährt dir oder deiner Bestie <hex:024804F201FA03><hex:024904F201FB03>Wendigkeit<hex:0249020103><hex:0248020103>, verursacht im Gegenzug aber <hex:024804F201FA03><hex:024904F201FB03>Blind<hex:0249020103><hex:0248020103>.<hex:02100103>Wirkung: Erhöht die Ausweichrate um 25<hex:021D0103>%.<hex:02100103>Dauer von <hex:024804F201FA03><hex:024904F201FB03>Blind<hex:0249020103><hex:0248020103>: 30 Sekunden<hex:02100103>Dauer von <hex:024804F201FA03><hex:024904F201FB03>Wendigkeit<hex:0249020103><hex:0248020103>: 60 Sekunden<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
112,2,243172,95,"Bestien-Ausdauermittel",4,"Bestien-Ausdauermittel",2,0,1,2,0,"Bestien-Ausdauermittel","Gewährt dir oder deiner Bestie <hex:024804F201FA03><hex:024904F201FB03>Ausdauer<hex:0249020103><hex:0248020103> und regeneriert 10<hex:021D0103>% LP.<hex:02100103>Wirkung: Erhöht die Maximal-LP um 20<hex:021D0103>%.<hex:02100103>Dauer: Bis Kampfende<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
113,2,243173,140,"ungezähmte Bestien-Ausdauermittel[p]",4,"ungezähmte Bestien-Ausdauermittel[p]",2,0,1,2,0,"Ungezähmte Bestien-Ausdauermittel","Gewährt dir oder deiner Bestie <hex:024804F201FA03><hex:024904F201FB03>Ausdauer<hex:0249020103><hex:0248020103> verursacht im Gegenzug aber <hex:024804F201FA03><hex:024904F201FB03>Giftpollen<hex:0249020103><hex:0248020103>.<hex:02100103>Wirkung: Erhöht die Maximal-LP um 30<hex:021D0103>%.<hex:02100103>Dauer von Giftpollen: 180 Sekunden<hex:02100103>Dauer von Ausdauer: Bis Kampfende<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
114,2,243174,225,"Bestien-Flinkheitsmittel",4,"Bestien-Flinkheitsmittel",2,0,1,2,0,"Bestien-Flinkheitsmittel","Gewährt <hex:024804F201FA03><hex:024904F201FB03>Trank des Diebes<hex:0249020103><hex:0248020103>.<hex:02100103>Wirkung: Erhöht die Be<hex:02160103>we<hex:02160103>gungs<hex:02160103>ge<hex:02160103>schwin<hex:02160103>dig<hex:02160103>keit um<hex:02100103>20<hex:021D0103>%, die Ausweichrate um 5<hex:021D0103>% und die Giftresistenz um 100<hex:021D0103>%.<hex:02100103>Dauer: Bis Kampfende<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
115,2,243175,43,"Bestien-Feder",3,"Bestien-Feder",1,0,1,1,0,"Bestien-Feder","Erhöht die TP bei dir oder deiner Bestie um 100.<hex:02100103>Zusatzeffekt: Erhöht die TP bei Besitz des Rings der Euphorie um 250.<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
116,2,243176,47,"Bestien-Feuerresistenzmittel[p] I",4,"Bestien-Feuerresistenzmittel[p] I",2,0,1,2,0,"Bestien-Feuerresistenzmittel I","Gewährt Verbündeten in deiner Nähe <hex:024804F201FA03><hex:024904F201FB03>Feueraffinität<hex:0249020103><hex:0248020103>.<hex:02100103>Wirkung: Absorbiert mit einer Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit von 50<hex:021D0103>% Feuerschaden als LP.<hex:02100103>Dauer: 15 Sekunden<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
117,2,243177,95,"Bestien-Feuerresistenzmittel[p] II",4,"Bestien-Feuerresistenzmittel[p] II",2,0,1,2,0,"Bestien-Feuerresistenzmittel II","Gewährt Verbündeten in deiner Nähe <hex:024804F201FA03><hex:024904F201FB03>Feueraffinität<hex:0249020103><hex:0248020103>.<hex:02100103>Wirkung: Absorbiert mit einer Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit von 70<hex:021D0103>% Feuerschaden als LP.<hex:02100103>Dauer: 15 Sekunden<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
118,2,243178,47,"Bestien-Wasserresistenzmittel[p] I",4,"Bestien-Wasserresistenzmittel[p] I",2,0,1,2,0,"Bestien-Wasserresistenzmittel I","Gewährt Verbündeten in deiner Nähe <hex:024804F201FA03><hex:024904F201FB03>Wasseraffinität<hex:0249020103><hex:0248020103>.<hex:02100103>Wirkung: Absorbiert mit einer Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit von 50<hex:021D0103>% Wasserschaden als LP.<hex:02100103>Dauer: 15 Sekunden<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
119,2,243179,95,"Bestien-Wasserresistenzmittel[p] II",4,"Bestien-Wasserresistenzmittel[p] II",2,0,1,2,0,"Bestien-Wasserresistenzmittel II","Gewährt Verbündeten in deiner Nähe <hex:024804F201FA03><hex:024904F201FB03>Wasseraffinität<hex:0249020103><hex:0248020103>.<hex:02100103>Wirkung: Absorbiert mit einer Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit von 70<hex:021D0103>% Wasserschaden als LP.<hex:02100103>Dauer: 15 Sekunden<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
120,2,243180,47,"Bestien-Erdresistenzmittel[p] I",4,"Bestien-Erdresistenzmittel[p] I",2,0,1,2,0,"Bestien-Erdresistenzmittel I","Gewährt Verbündeten in deiner Nähe <hex:024804F201FA03><hex:024904F201FB03>Erdaffinität<hex:0249020103><hex:0248020103>.<hex:02100103>Wirkung: Absorbiert mit einer Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit von 50<hex:021D0103>% Erdschaden als LP.<hex:02100103>Dauer: 15 Sekunden<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
121,2,243181,95,"Bestien-Erdresistenzmittel[p] II",4,"Bestien-Erdresistenzmittel[p] II",2,0,1,2,0,"Bestien-Erdresistenzmittel II","Gewährt Verbündeten in deiner Nähe <hex:024804F201FA03><hex:024904F201FB03>Erdaffinität<hex:0249020103><hex:0248020103>.<hex:02100103>Wirkung: Absorbiert mit einer Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit von 70<hex:021D0103>% Erdschaden als LP.<hex:02100103>Dauer: 15 Sekunden<hex:02100103>※ Nur in Kämpfen einsetzbar.",""
