key,0,1,2,3,4,5,6,7,8,9,10
52,67583,0,7,17,2,114746,114146,114446,"Gourmet - Kapitel 2","Kapitel 2","Man tischt Sultana Nanamo die erlesensten Speisen auf und erfreut damit nicht nur ihren Gaumen, sondern durchkreuzt damit auch die finsteren Pläne von Lolorito. Der Ruf der Gourmet-Gilde ist gerettet und <hex:020835E905FF19>die Kriegerin des Lichts<hex:FF17>der Krieger des Lichts<hex:03> erweist sich als wahrlich<hex:020825E905FF11>e Meisterköchin<hex:FF0F>er Meisterkoch<hex:03>! Lyngsath ist ähnlich begeistert von diesem Können und will <hex:02080DE905FF04>sie<hex:FF04>ihn<hex:03> den Leichtblütigen Sirenen vorstellen, um <hex:020812E905FF06>ihren<hex:FF07>seinen<hex:03> Ruf weiter zu verbreiten."
53,68144,0,7,17,3,114747,114147,114447,"Gourmet - Kapitel 3","Kapitel 3","Eigentlich bestand nie ein Zweifel daran, dass H'mhasi Tia beim Kochwettbewerb geschlagen und der hochmütige Chefkoch auf den Kuchenboden der Tatsachen geholt wird. So erzielt <hex:020835E905FF19>die Kriegerin des Lichts<hex:FF17>der Krieger des Lichts<hex:03> die höchste Punktzahl beim Dellemont d'Or, die jemals verzeichnet wurde, und geht so in Limsa Lominsas kulinarische Geschichte ein. Doch diese köstliche Reise scheint noch längst nicht zu Ende, als ein Bewunderer auftaucht und <hex:02080DE905FF04>sie<hex:FF04>ihn<hex:03> dazu ermutigt, <hex:020812E905FF06>ihren<hex:FF07>seinen<hex:03> Horizont im Osten zu erweitern."
54,66182,0,8,18,1,114748,114148,114448,"Minenarbeiter - Kapitel 1","Kapitel 1","Unter Thanalans trockener Erde schlummern unzählige Mineralvorkommen, die vor allem dem Stadt<hex:02160103>staat Ul'dah zu immensem Reichtum verhelfen. Doch diejenigen, die die Schätze der Erde bergen, profitieren davon meist wenig. Ihre Interessen vertritt die Minenarbeitergilde mit Meisterin Adalberta als ihre Speerspitze. Ihr soll <hex:020825E905FF11>die Abenteurerin<hex:FF0F>der Abenteurer<hex:03> im Austausch für ihr enormes Fachwissen dabei helfen, einen Konflikt mit der Amajina Bergbau AG zu lösen."
55,67620,0,8,18,2,114749,114149,114449,"Minenarbeiter - Kapitel 2","Kapitel 2","Dank des beherzten Einsatzes mehrerer Spitzhacken gelang es <hex:020835E905FF19>der Kriegerin des Lichts<hex:FF17>dem Krieger des Lichts<hex:03>, letztlich eine Brücke zwischen Adalberta und Tiefe Schlucht von der Amajina Bergbau AG zu bauen. Es war kein leichtes Unterfangen, doch immerhin ein äußerst lehrreiches. Nun wartet Arbeit bei einem von Ishgard angeheuerten Söldnertrupp."
56,68094,0,8,18,3,114750,114150,114450,"Minenarbeiter - Kapitel 3","Kapitel 3","Gemeinsam mit Oschons Räubern hat <hex:020825E905FF11>die Abenteurerin<hex:FF0F>der Abenteurer<hex:03> die Lande um Ishgard nach wertvollen Mineralvorkommen durchkämmt und dabei nicht nur dem Söldnertrupp zu neuem Aufschwung verholfen, sondern auch ein verloren geglaubtes Familienmitglied aufgespürt. Adalberta ist tief beeindruckt von diesen Fortschritten und schickt <hex:02080DE905FF04>sie<hex:FF04>ihn<hex:03> sofort gen Frohehalde, wo bereits ein neuer Auftrag wartet."
57,65549,0,8,19,1,114751,114151,114451,"Gärtner - Kapitel 1","Kapitel 1","Der Finsterwald lässt nur diejenigen an seinen reichen Gaben teilnehmen, die die Stimmen der Gebieter hören. Dies ist der Leitsatz von Gridanias Gärtnergilde, die ihr Handwerk unter Fufuchas Leitung und in völligem Einklang mit der Natur betreiben. Nur wer diesem Leitsatz folgt darf die hohe Kunst des Gärtnerns erlernen und einen Einblick in die vielen Geschehnisse tief im Wald erhaschen."
58,67588,0,8,19,2,114752,114152,114452,"Gärtner - Kapitel 2","Kapitel 2","Fufucha war ihres Handwerks müde und von allerlei Sorgen geplagt. Doch die Hingabe zum Gärtnern hat neuerlichen Eifer in ihr entfacht und die Gildenmeisterin erblüht wieder voll und ganz in ihrer Arbeit. Sie hat auch gleich eine neue Aufgabe für <hex:020835E905FF19>die Kriegerin des Lichts<hex:FF17>den Krieger des Lichts<hex:03>. Gemeinsam mit einer Reporterin des Wochenmagazins „Der Rabe“ soll <hex:02080CE905FF04>sie<hex:FF03>er<hex:03> nach Coerthas reisen und als Inspiration für eine Serie von Artikeln dienen."
59,68160,0,8,19,3,114753,114153,114453,"Gärtner - Kapitel 3","Kapitel 3","Gemeinsam mit Basyle, einem Gärtner aus dem Wolkenmeer, hat <hex:020825E905FF11>die Abenteurerin<hex:FF0F>der Abenteurer<hex:03> der Reporterin Mujih mehr als genug Inspiration geliefert, um ein ausgiebiges Portrait der Gärnerei zu verfassen. Dies verleiht <hex:020812E905FF06>ihrem<hex:FF07>seinem<hex:03> eigenen Ruf sprichwörtliche Flügel und Fufucha schickt <hex:02080DE905FF04>sie<hex:FF04>ihn<hex:03> prompt nach Frohehalde, wo ein neuer Auftrag wartet. "
60,66654,0,8,20,1,114754,114154,114454,"Fischer - Kapitel 1","Kapitel 1","Nirgendwo sind die Fische so frisch wie in Limsa Lominsa! Das weiß auch die hiesige Fischergilde, deren Fangtechniken in ganz Eorzea bekannt sind. Geführt wird sie offiziell von Wawalago, doch im Moment ist es Sisipu, die den Alltag der Gilde schmeißt. Wer bereit ist, die Angel in die Hand zu nehmen, erhält sofort einen ersten Auftrag von ihr."
61,67625,0,8,20,2,114755,114155,114455,"Fischer - Kapitel 2","Kapitel 2","Nach der Sichtung einer enormen Seeschlange wurde ein weitreichendes Angelverbot verhängt, das der Gilde selbst<hex:02160103>verständ<hex:02160103>lich hart zusetzte. Erst durch das beherzte Eingreifen <hex:020826E905FF11>der Abenteurerin<hex:FF10>des Abenteurers<hex:03> gelang es, jene Seeschlange als besonders großen Marlin zu enttarnen und das Verbot wieder aufzuheben. <hex:02080EE905FF04>Ihr<hex:FF05>Sein<hex:03> Können als <hex:020817E905FF0A>Fischerin<hex:FF08>Fischer<hex:03> brachte <hex:02080DE905FF04>ihr<hex:FF04>ihm<hex:03> überschwängliches Lob von Sisipu und einen angelnden Reisegefährten ein, den <hex:02080CE905FF04>sie<hex:FF03>er<hex:03> nun nach Ishgard begleitet."
62,68435,0,8,20,3,114756,114156,114456,"Fischer - Kapitel 3","Kapitel 3","Einer geschickten Angel entgeht wirklich nichts! Nicht einmal Ansaulmes Wappenring, der ihn als rechtmäßigen Erben etabliert und seinen tyrannischen Bruder seiner Position enthebt. Ein derart geschickter Fang bleibt selbst<hex:02160103>verständ<hex:02160103>lich nicht unbemerkt und Wawalago betraut <hex:020835E905FF19>die Kriegerin des Lichts<hex:FF17>den Krieger des Lichts<hex:03> mit einer schier unmöglichen Aufgabe<hex:021D0103>- die als ausgestorben geltende Meerschnuppe soll gefunden werden. "
63,65801,0,4,21,1,114757,114157,114457,"Gladiator","Gladiator","Die ruhmreiche Gladia<hex:02160103>toren<hex:02160103>gilde von Ul'dah hat schon so manchen Champion des Kolosseums  hervorgebracht, der überhäuft mit Gil und Gloria, von den Bürgern der Stadt wie ein Gott verehrt wurde. Die Reise auf diesem ehrenvollen wie steinigen Pfad beginnt für <hex:020825E905FF11>die Abenteurerin<hex:FF0F>den Abenteurer<hex:03> bei Gildenmeisterin Mylla, von der <hex:02080CE905FF04>sie<hex:FF03>er<hex:03> die Insignien der Zunft erhält: Schwert und Schild. Als ein mysteriöser Mann mit einem legendären Schwert auftaucht, nimmt ein spannendes Abenteuer seinen Anfang, das in die dunkelsten Winkel Ul'dahs führt."
64,65855,0,4,22,1,114758,114158,114458,"Marodeur","Marodeur","„Die Axt ist für den Seefahrer das, was für den Poeten die Harfe ist: Werkzeug und Muse gleichermaßen“, so heißt es bei der Gilde der Marodeure von Limsa Lominsa. Der bärbeißige Gildenmeister Wyrnzoen nimmt <hex:020825E905FF11>die Abenteurerin<hex:FF0F>den Abenteurer<hex:03> unter seine Fittiche und bringt <hex:02080DE905FF04>ihr<hex:FF04>ihm<hex:03> bei, wie man mit der Axt Arien der Zerstörung komponiert. Auf das Hilfegesuch eines jungen Mannes hin, begibt sich <hex:020825E905FF11>die Abenteurerin<hex:FF0F>der Abenteurer<hex:03> auf eine schicksalhafte Monsterjagd."
65,65977,0,6,23,1,114759,114159,114459,"Druide","Druide","Diejenigen, die die Stimmen der Gebieter des Waldes vernehmen können, praktizieren eine animistische Magie, die sich der Kräfte der sie umgebenden Natur bedient. In der Druidengilde haben sich die naturverbundenen Heiler vereinigt, um ihr Wissen zu mehren und an andere weiterzugeben. <hex:020825E905FF11>Die Abenteurerin<hex:FF0F>Der Abenteurer<hex:03> wurde von E-Sumi-Yan als Mitglied der Druidengilde willkommen geheißen und gemeinsam mit einer talentierten, aber störrischen Jung-Druidin beginnt <hex:020817E905FF09>sie ihre<hex:FF09>er seine<hex:03> Reise auf dem Pfad der Druiden."
66,65997,0,5,24,1,114760,114160,114460,"Hermetiker","Hermetiker","Einst war die Magie der Hermetiker nur einer kleinen Gruppe von Eingeschworenen vorbehalten, doch mit der Eröffnung der Gilde der Hermetiker in der Hafenstadt Limsa Lominsa änderte sich dies. Die stellvertretende Gildenmeisterin Thubyrgeim hat in Abwesenheit des Gildenmeisters <hex:020825E905FF11>der Abenteurerin<hex:FF0F>dem Abenteurer<hex:03> eine erfahrene Ausbilderin zugewiesen. Unter ihrer Führung widmet <hex:02080CE905FF04>sie<hex:FF03>er<hex:03> sich nun dem Studium elementarer Fragen der hermetischen Magie."
67,66103,0,5,25,1,114761,114161,114461,"Faustkämpfer","Faustkämpfer","Die heutige Tradition des Faustkampfes nahm ihren Anfang mit den waffenlosen Wettstreiten im Kolosseum. Diese Wettstreite zogen Faustkämpfer aus aller Herren Länder an und mit ihnen eine Vielzahl von Kampfstilen. Aus dem Wirrwarr all dieser Stile erhob sich eine Faustkämpferin von außer<hex:02160103>ge<hex:02160103>wöhn<hex:02160103>licher Stärke und enormem Talent. <hex:020825E905FF11>Die Abenteurerin<hex:FF0F>Der Abenteurer<hex:03> entschließt sich unter der Anleitung von Hamon der Götterfaust, dem Gildenmeister der Faustkämpfer, in die Fußstapfen Cornelias zu treten. "
68,65975,0,5,26,1,114762,114162,114462,"Pikenier","Pikenier","Pikeniere existierten schon vor der Gründung Gridanias, doch erst mit der Eröffnung der Pikeniergilde durch den legendären Anführer des Klageregiments, Mistalle, gewann diese Zunft an großer Popularität. Unter der Anleitung von Ywain, dem Gildenmeister höchst<hex:02160103>persön<hex:02160103>lich, stellt sich <hex:020832E905FF17>die Abenteurerin ihrer<hex:FF16>der Abenteurer seiner<hex:03> ersten Heraus<hex:02160103>forde<hex:02160103>rung: Im Angesicht eines Unruhestifters die tiefere Bedeutung von Mut verinnerlichen, so wie sie einst der Gründervater der Pikeniersgilde lehrte."
69,65691,0,5,27,1,114763,114163,114463,"Schurke","Schurke","Hinter den Klostertüren der artigen Schwestern von Edelweiß in Limsa Lominsa verbirgt sich in Wahrheit eine weitverzweigte und mächtige Untergrundorganisation: die Schurkengilde. Ihre Mitglieder beschützen die Stadt im Verborgenen und als <hex:020825E905FF11>die Abenteurerin<hex:FF0F>der Abenteurer<hex:03> sich den Schurken anschließt, wird <hex:02080CE905FF04>sie<hex:FF03>er<hex:03> vom Gildenmeister Jack in der Kunst der Schatten unterwiesen. <hex:020810E905FF05>Ihre<hex:FF06>Seine<hex:03> erste Mission führt <hex:02080DE905FF04>sie<hex:FF04>ihn<hex:03> dabei nach La Noscea, wo einige Regelbrecher zur Ordnung gerufen werden müssen."
70,65612,0,5,28,1,114764,114164,114464,"Waldläufer","Waldläufer","Ob mit dem Langbogen der Elezen oder dem Kurzbogen miqo'tischer Jäger - die Waldläufer verstehen sich darauf, Feinde aus der Distanz unter Beschuss zu nehmen. Die Kunst des Bogenschießens lernt man am besten von den Meistern der Wald<hex:02160103>läufer<hex:02160103>gilde, die in Gridania ihren Sitz hat. Und so beschließt <hex:020825E905FF11>die Abenteurerin<hex:FF0F>der Abenteurer<hex:03> bei der Gildenmeisterin Luciane in die Lehre zu gehen. <hex:020810E905FF05>Ihre<hex:FF06>Seine<hex:03> erste Aufgabe führt <hex:02080DE905FF04>sie<hex:FF04>ihn<hex:03> dabei in die Tiefen des Finsterwaldes, wo einige Gesetzlose ihr Unwesen treiben<hex:021D0103>..."
71,65889,0,5,29,1,114765,114165,114465,"Thaumaturg","Thaumaturg","Die Priester des Nald'thal-Ordens haben über Jahrhunderte die rituellen Techniken der Thaumaturgie bewahrt und verfeinert. Zu diesem Zweck wurde schließlich auch die Thaumaturgengilde im Arr<hex:02160103>za<hex:02160103>neth-Os<hex:02160103>sari<hex:02160103>um in Ul'dah angesiedelt. Bruder Cocobuki, der älteste und wohl auch der weiseste der fünf Meister der Thaumaturgengilde übernimmt die Unterweisung <hex:020826E905FF11>der Abenteurerin<hex:FF10>des Abenteurers<hex:03> persönlich. Und kaum hat <hex:020842E905FF1F>die angehende Thaumaturgin ihr<hex:FF1E>der angehende Thaumaturg sein<hex:03> Training begonnen, steckt <hex:02080CE905FF04>sie<hex:FF03>er<hex:03> auch schon inmitten eines neuen Abenteuers."
72,66596,0,4,21,2,114772,114172,114472,"Paladin - Kapitel 1","Kapitel 1","Zum ersten Mal in ihrer Geschichte teilt die Palastwache von Ul'dah die Kampftechniken ihrer Paladine mit Außenstehenden. Doch es gibt einen Verräter, der die Ehre der königlichen Leibwächter besudelt hat. Jenlyns, Gardehauptmann der Palastwache, fordert dich auf, die Rüstung der Paladine mit Stolz zu tragen und deine Ausbildung fortzusetzen, damit du eines Tages dabei helfen kannst, den Verräter zur Strecke zu bringen."
73,67573,0,4,21,3,114773,114173,114473,"Paladin - Kapitel 2","Kapitel 2","Die Eidklinge bleibt verschollen, und auch der Aufenthaltsort des ehemaligen Hauptmanns Solkzagyl ist weiterhin unbekannt, doch du wurdest beauftragt, beide zu finden. Die Spur führt dich in die entlegensten Winkel von Dravania, wo du hoffst, Constaint, den einstigen Schüler von Solkzagyl, aufzuspüren."
74,68111,0,4,21,4,114774,114174,114474,"Paladin - Kapitel 3","Kapitel 3","Du hast dich als Paladin der höchsten Ordnung bewiesen und hast die Ehre erhalten, am angesehenen Sultan-Turnier teilzunehmen. Die Sultana selbst hat diesen Wettkampf der besten Schwertkämpfer wieder ins Leben gerufen, nachdem er seit Generationen nicht mehr abgehalten wurde. Nimm Schwert und Schild, und messe dich mit den besten Kriegern der bekannten Welt."
75,68746,0,4,21,5,114775,114175,114475,"Paladin - Kapitel 4","Kapitel 4","Nach deiner Rückkehr aus der ersten Splitter<hex:02160103>welt stattest du Jenlyns einen Besuch ab und erfährst, dass die Paladine sich zusammen mit der Gladia<hex:02160103>toren<hex:02160103>gilde eifrig für den Schutz der Ul'dahner einsetzen. Doch Gildenmeisterin Mylla bläst Trübsal, und der Grund dafür ist äußerst unerwartet."
76,66590,0,4,22,2,114776,114176,114476,"Krieger - Kapitel 1","Kapitel 1","Der verloren geglaubte Weg des Kriegers wird in einem Dorf hoch im Norden von Abalathias Rückgrat fortgeführt. Doch die Krieger drohen auszusterben und Wissbegierige Klamm verlässt die Berge, um einen würdigen Nachfolger für das Wissen seiner Leute zu finden. Nachdem er dich an der Sonnenküste hat kämpfen sehen, scheint seine Suche beendet zu sein."
77,66137,0,4,22,3,114777,114177,114477,"Krieger - Kapitel 2","Kapitel 2","Wissbegierige Klamm fällt es immer schwerer, die in ihm wohnende Urkraft unter Kontrolle zu halten, und beginnt sich, vor seinem eigenen Zorn zu fürchten. Sein Bruder Gebrochener Berg bittet dich, ein Vorbild für alle Zweifler zu sein und ihnen zu zeigen, wie die Urkraft zu bändigen ist."
78,68440,0,4,22,4,114778,114178,114478,"Krieger - Kapitel 3","Kapitel 3","Wissbegierige Klamm und Gebrochener Berg haben den Ruf des Kriegers wieder<hex:02160103>her<hex:02160103>gestellt und ihr Wissen mit den Truppen des Mahlstroms geteilt. Sie wurden sogar zu einem Kampf in der Wolfshöhle eingeladen, wo Wissbegierige Klamm auf einen höchst unerwarteten, ihm ebenbürtigen Gegner trifft."
79,68748,0,4,22,5,114779,114179,114479,"Krieger - Kapitel 4","Kapitel 4","Zurück von deinen Abenteuern im ersten Splitter, triffst du am Verborgenen Wasserfall auf keinen anderen als Wissbegierige Klamm. Seine Fortschritte könnten besser sein, sagt er, und kennt auch den Grund dafür: die Liebe. Weil seine Gefühle ihn vom Training abhalten, bricht er zur Azim-Steppe auf, um seine Angebetete zu treffen - doch die trifft kurz darauf in La Noscea ein."
80,67594,0,4,31,1,114780,114180,114480,"Dunkelritter - Kapitel 1","Kapitel 1","Die Schwachen beschützen, die Schuldigen bestrafen - das ist der Weg des Dunkelritters, dem furchtlosen Vollstrecker seiner eigenen Gerechtigkeit. Auch Fray dachte so, doch <hex:020810E905FF05>ihre<hex:FF06>seine<hex:03> Kräfte ließen <hex:02080DE905FF04>sie<hex:FF04>ihn<hex:03> im entscheidenden Urteilskampf im Stich. So hat man es gesehen, doch nun steht <hex:02080CE905FF04>sie<hex:FF03>er<hex:03> vor dir, bereit, dich in den dunklen Techniken zu unterweisen."
81,67600,0,4,31,2,114781,114181,114481,"Dunkelritter - Kapitel 2","Kapitel 2","Tempelritter verwickeln dich in eine Aus<hex:02160103>einander<hex:02160103>set<hex:02160103>zung, bei der du auf einen weiteren Dunkelritter triffst: der wütende Sidurgu, in Begleitung eines Mädchens, nach dessen Leben die Tempelritter trachten. Warum sollten sie einem Kind Leid zufügen wollen? Die Antwort liegt in den düsteren Kapiteln des Drachenkriegs."
82,68455,0,4,31,3,114782,114182,114482,"Dunkelritter - Kapitel 3","Kapitel 3","Nach Ende des Drachenkriegs erfährt Ishgard eine Zeit der Blüte, woran du selbst<hex:02160103>verständ<hex:02160103>lich auch deinen Anteil hattest. Doch nicht alles ist gut: Dein Seelenkristall ist entzweigebrochen, und eine Hälfte befindet sich in Besitz eines Jungen namens Myste."
83,68757,0,4,31,4,114783,114183,114483,"Dunkelritter - Kapitel 4","Kapitel 4","Du bist zurück in der Ursprungs<hex:02160103>welt und besuchst Ishgard, wo du im Vergessenen Ritter doch tatsächlich auf Sidurgu und Rielle triffst. Nachdem du von deinen Abenteuern berichtet hast, sagt Sidurgu, dass er einen anonymen Brief für dich hat. Woher kommt das Schreiben und wo wird es dich hinführen?"
84,68802,0,4,32,1,114784,114184,114484,"Revolver<hex:02160103>klinge - Kapitel 1","Kapitel 1","Die Revolver<hex:02160103>klingen können ihren Ursprung bis zur Leibgarde von Königin Gunnhildr zu<hex:02160103>rück<hex:02160103>ver<hex:02160103>fol<hex:02160103>gen und geben ihre Kampftechniken seit Generationen weiter. Doch nun sind Radovan und seine Mitstreiter die letzten in dieser langen Linie und wollen ihr Wissen an dich weitergeben. Du hilfst den letzten Revolver<hex:02160103>klingen, sich als Leibwächter nützlich zu machen, und eignest dir dabei ihre beeindruckenden Techniken an."
85,68761,0,4,32,2,114785,114185,114485,"Revolver<hex:02160103>klinge - Kapitel 2","Kapitel 2","Nach deinem Aufenthalt in der Splitter<hex:02160103>welt schaust du in Geisterzoll vorbei, wo du Radovan und Sophie wiedersiehst. Als du von deinen Abenteuern berichtest und Thancred erwähnst, stutzt Radovan: Nur einer kann Thancred dieses Wissen vermittelt haben, und Radovan will ihn unbedingt finden."
86,66620,0,6,23,2,114786,114186,114486,"Weißmagier - Kapitel 1","Kapitel 1","Nur ein Padjal darf die Riten der Weißmagie vollziehen, welche das Gleichgewicht im Wald der Einkehr bewahren. Doch der berühmte Weißmagier A-Towa-Cant scheint dich als Nachfolger auserkoren zu haben und hat dich mit einem entsprechenden Kristall bedacht. Unter der Führung von Raya-O-Senna beginnst du einen neuen Weg."
87,67261,0,6,23,3,114787,114187,114487,"Weißmagier - Kapitel 2","Kapitel 2","Die Gebieter des Waldes sind in großer Sorge, denn sie wissen um eine Gefahr, die bald das ganze Land verunreinigen wird, wenn sie nicht an ihrem Ursprung aufgehalten wird. Die Padjal dürfen den Wald nicht verlassen, also fällt es dir anheim, die Säuberung vorzunehmen."
88,67954,0,6,23,4,114788,114188,114488,"Weißmagier - Kapitel 3","Kapitel 3","Im Auftrag der Gebieter des Waldes und der Saatseherin Raya-O-Senna reist du zusammen mit E-Sumi-Yan nach Osten, in das Grenzgebiet zwischen Gridania und Gyr Abania. Das Schicksal führt euch zu einem sonderbaren Mädchen und seiner Mutter. Was bezwecken die Gebieter wohl mit diesem Zusammentreffen?"
89,68751,0,6,23,5,114789,114189,114489,"Weißmagier - Kapitel 4","Kapitel 4","Nach den turbulenten Ereignissen im Splitter sehnst du dich nach der Ruhe von Gridania. Du triffst Raya-O-Senna, die dir von Alaqa und ihrem Weg der Sühne für vergangene Missetaten erzählt. Sie bittet dich, in der Grotte der Versunkenen Gedanken nach Alaqa zu sehen, und dort angekommen bist du überrascht, wie groß sie geworden ist und wie tief ihre Verbindung zu den anderen Magiern geworden ist."
90,66638,0,6,33,1,114790,114190,114490,"Gelehrter - Kapitel 1","Kapitel 1","Alka Zolka erforscht fieberhaft die Militärtaktiken der alten Stadt Nym, die in der Fünften Ära des Lichts ihre Blütezeit erlebte. Mit deiner Hilfe gelangt er an verschiedene Relikte, die ihn das gewünschte Wissen vermitteln. Für dich springt auch etwas heraus: die Kunst der Gelehrten und ein leuchtender neuer Begleiter."
91,67212,0,6,33,2,114791,114191,114491,"Gelehrter - Kapitel 2","Kapitel 2","Vor eintausendfünfhundert Jahren wurden viele Bewohner von Nym im Palast des Wanderers auf magische Weise eingeschlossen, zusammen mit einer schrecklichen Krankheit, die sie in Tomberrys verwandelte. Jetzt grassiert diese Krankheit erneut, und Surito Carito bittet dich und Alka Zolka, sie aufzuhalten."
92,68463,0,6,33,3,114792,114192,114492,"Gelehrter - Kapitel 3","Kapitel 3","Surito Caritos Forschungen waren erfolgreich und er glaubt, einen Weg gefunden zu haben, die Krankheit einzudämmen. Doch eine Assistentin, Setoto, ist spurlos verschwunden. Wieder einmal wendet der Gelehrte sich an dich und Alka Zolka, damit ihr das Schlimmste verhindert."
93,68754,0,6,33,4,114793,114193,114493,"Gelehrter - Kapitel 4","Kapitel 4","Die Abenteuer in der Splitter<hex:02160103>welt sind fürs Erste vorüber, und du sehnst dich nach dem natürlichen Blau des ul'dhischen Himmels. In der Gilde der Marodeure begegnest du Alka Zolka, der dich zu einer Trainingseinheit mit Surito Carito im oberen La Noscea einlädt. Als die Gelehrten hören, wie es Lamitt in der ersten Splitter<hex:02160103>welt gelang, die Steinseuche einzudämmen, nehmen sie es von Neuem auf sich, etwas gegen die Tomberry-Krankheit zu tun."
94,67555,0,6,34,1,114794,114194,114494,"Astrologe - Kapitel 1","Kapitel 1","Die Astrologie, also das Lesen der Sterne, stammt aus dem fernen Land Sharlayan. Die Verbindung mit dem Himmelsäther erlaubte es, neue Heilzauber zu entwickeln, und eine neue Form der Magie entstand. Die junge Astrologin Leveva erklärt sich bereit, dich im Gebrauch des Sternenglobus zu unterweisen."
95,67561,0,6,34,2,114795,114195,114495,"Astrologe - Kapitel 2","Kapitel 2","Den Astrologen werden in Ishgard viele Hindernisse in den Weg gelegt, doch Leveva und Jannequinard lassen sich nicht unterkriegen. Sie sind zuversichtlich, mit deiner Hilfe die Kurie vom Nutzen ihrer Magie überzeugen zu können."
96,67949,0,6,34,3,114796,114196,114496,"Astrologe - Kapitel 3","Kapitel 3","Als du deiner alten Mentorin Leveva im Observatorium einen Besuch abstattest, erscheint ein unerwarteter Gast in Gestalt von Kyokuho, einem Geomanten aus dem Fernen Osten. Er wünscht einen Austausch des Wissens, um sowohl die Astrologie als auch die Geomantik zu neuen Erkenntnissen zu bringen."
97,68758,0,6,34,4,114797,114197,114497,"Astrologe - Kapitel 4","Kapitel 4","Die erste Splitter<hex:02160103>welt hat die Nacht wieder. Zurück im Ursprung besuchst du die Kurie und sprichst mit Jannequinard, der dir berichtet, dass Leveva nieder<hex:02160103>ge<hex:02160103>schlagen scheint. Du triffst auch auf Kyokuho, der zu wissen glaubt, was Leveva bedrückt, und schnell einen Vorschlag unterbreitet, wie ihr zu helfen ist."
98,66602,0,5,25,2,114798,114198,114498,"Mönch - Kapitel 1","Kapitel 1","Professor Erik, Koryphäe auf dem Gebiet der Militärgeschichte, besteht darauf, von Ungeheuern geplagte Schlachtfelder zu untersuchen, und die Faust<hex:02160103>kämpfer<hex:02160103>gilde bittet dich, ihm Geleitschutz zu geben. Während der Exkursion begegnet ihr Widargelt, der spürt, wie die dem Land innewohnende Kraft eine deiner Chakren geöffnet hat. Er weist dich an, diese Kraft zu meistern und zu einem Mönch zu werden."
99,67567,0,5,25,3,114799,114199,114499,"Mönch - Kapitel 2","Kapitel 2","Widargelt hat eingesehen, auf welchem Irrweg er sich befand, und nimmt sich nun vor, Rhalgrs Faust, seinen Mönchsorden, wieder<hex:02160103>auf<hex:02160103>zu<hex:02160103>bauen. Er hat sogar schon eine Gruppe Schüler um sich geschart. Doch eine verfeindete Sekte tritt auf den Plan und wird dem Meistermönch alles abverlangen."
100,67966,0,5,25,4,114800,114200,114500,"Mönch - Kapitel 3","Kapitel 3","Du entwickelst dich zu einem absoluten Vorzeigemönch. Inspiriert von deinen Fortschritten, beschließt Widargelt, nach Gyr Abania zurückzukehren, um dort seinen Mönchsorden ins Leben zu rufen. Doch die Ver<hex:02160103>gangen<hex:02160103>heit von Ala Mhigo wirft ihren Schatten bis in die Gegenwart: Der angebliche Nachfolger von König Theoderic greift nach der Herrschaft über den geschwächten Stadt<hex:02160103>staat."
101,68747,0,5,25,5,114801,114201,114501,"Mönch - Kapitel 4","Kapitel 4","Mit der Gefahr einer Achten Katastrophe gebannt, kehrst du nach Ul'dah zurück, wo du gleich wieder auf Professor Erik triffst. Er wurde neulich von einem Soldaten des Widerstands gefragt, wo Widargelt sich aufhalte. Voller Sorge machst du dich auf die Suche nach dem befreundeten Meistermönch."
102,66608,0,5,26,2,114802,114202,114502,"Dragoon - Kapitel 1","Kapitel 1","Seit der Drachenkrieg tobt, wird Generation für Generation eine tapfere Seele auserwählt, als Azur-Drachenreiter die Soldaten Ishgards in den Kampf gegen die Horde zu führen. Doch diesmal bestimmt die Kurie einen zweiten: dich."
103,67231,0,5,26,3,114803,114203,114503,"Dragoon - Kapitel 2","Kapitel 2","Alberic erbittet deine Hilfe bei der Jagd auf Drachen, welche die Grenze zu Ishgard überquert haben. Nachdem ihr kurzen Prozess mit den Eindringlingen gemacht habt, erscheint Alberic in Begleitung einer weiteren Dragoon, die sich als Heustienne vorstellt. Dein Können mit dem Speer hat sie so beeindruckt, dass die einstige Unterrichterin dich nun als Schülerin begleiten möchte."
104,68450,0,5,26,4,114804,114204,114504,"Dragoon - Kapitel 3","Kapitel 3","Nidhogg ist besiegt und seine Horde auf der Flucht, doch die Wunden des Krieges sind noch nicht verheilt. Ein Brief von Heustienne erreicht Alberic. Die Dragoon, deren Blut mit dem der Drachen gemischt ist, ersucht deine Hilfe. Als du ihrem Ruf folgst, erfährst du, dass nicht sie deine Hilfe benötigt, sondern ihr Drachenfreund Orn Khai."
105,68749,0,5,26,5,114805,114205,114505,"Dragoon - Kapitel 4","Kapitel 4","Die Bewohner des ersten Splitters sind gerettet, und du erlaubst dir, in die kalten Lande um Ishgard zurückzukehren. Im Observatorium von Coerthas beeindruckst du Alberic und Orn Khai mit Geschichten aus der Splitter<hex:02160103>welt. Andreias Schicksal erinnert sie an Nidhogg, der ebenfalls von Erinnerungen an eine vergangene Welt getrieben war. Orn Khai wird neugierig und beschließt, mehr über den gefürchteten Drachen in Erfahrung zu bringen."
