key,0
313,"4. Zustand der Vereinigung <hex:02100103>Ein besetzter Unschuldsfleck generiert für die Fraktion, die dort ihre Flagge gehisst hat, Siegpunkte. Auf diese Weise besetzte Unschuldsflecken sind für eine gewisse Zeit immun gegen Manipulationsversuche durch andere Teams. Nach Ablauf einer vorgegebenen Zeit kehren sie jedoch wieder in den ursprünglichen Ruhezustand zurück. Kurze Zeit später wechselt ein Unschuldsfleck an anderer Stelle in den Wartezustand. Dieser ist durch das sich langsam füllende, leuchtende Symbol über das ganze Schlachtfeld hinweg gut erkennbar."
314,"<hex:024804F201FA03><hex:024904F201FB03>■ Ränge von Unschuldsflecken<hex:0249020103><hex:0248020103><hex:02100103>Es gibt drei Ränge von Unschuldsflecken: Rang B, Rang A und Rang S. Wenn ein Unschuldsfleck in den Wartezustand wechselt, nimmt er zufällig einen der drei genannten Ränge an. Je höher der Rang des Unschuldsflecks, desto seltener sein Erscheinen und desto mehr Punkte erlangt ein Team, während es mit ihm vereinigt ist (S>A>B). Unschuldsflecken, die näher am Zentrum des Schlachtfeldes liegen, haben eine höhere Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit, einen hohen Rang anzunehmen.<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>■ Unschuldsflecken im Verlauf der Spielzeit<hex:0249020103><hex:0248020103><hex:02100103>Im Laufe eines Matches verringert sich die Anzahl der Unschuldsflecken, die gleichzeitig im Wartezustand sein können. Dafür wird es leichter, höherrangige Unschuldsflecken zu besetzen."
315,"Szenarioführer: Neues Spiel+"
316,"Der Szenarioführer für Neues Spiel+ zeigt an, welches Kapitel gerade aktiv ist und welcher Auftrag als Nächstes gespielt werden kann."
317,"Auf großer Fahrt"
318,"Grundlegendes"
319,"„Auf großer Fahrt“ ist eine Attraktion der Fischergilde, bei der bis zu 24 Fischer an Bord des Fischerschiffs <hex:021A020203>Endeavor<hex:021A020103> über das Meer segeln und unterwegs angeln können."
320,"■ Allgemeine Beschreibung<hex:02100103>Bei der großen Fahrt können Spieler einzeln oder in Gruppen mitfahren. Insgesamt ist an Bord des Schiffes Platz für 24 Fischer. Einzelne Spieler und Gruppen mit weniger als 8 Spielern werden für die Fahrt zu vollen Trupps zusammengefasst. Bei jeder Fahrt hält das Schiff an 3 Stellen und kehrt dann nach Limsa Lominsa zurück.<hex:02100103><hex:02100103>■ Teilnahme<hex:02100103>Die Anmeldung zu einer Fahrt auf der <hex:021A020203>Endeavor<hex:021A020103> erfolgt bei Dryskthota am Fähranleger von Limsa Lominsa. Die Anmeldephase beginnt alle zwei Stunden (Erdenzeit). Die Anmeldung als Gruppe muss von dem Gruppenanführer durchgeführt werden. Das Schiff legt spätestens 15 Minuten nach Beginn der Anmeldephase ab oder frühzeitig, sobald 24 Fischer angemeldet sind. Die Anmeldezeiten können auf dem Fahrplan eingesehen werden.<hex:02100103><hex:02100103>Durch Fortschritt im Hauptszenario kann ab einem gewissen Punkt auch die Ozeanroute ausgewählt werden. Sobald diese freigeschaltet wurde, können Spieler während der Anmeldung zwischen der üblichen Küstenroute und der Ozeanroute wählen. Genauere Informationen zur Freischaltung der verschiedenen Routen können dem Fahrplan entnommen werden.<hex:02100103><hex:02100103>■ Belohnung<hex:02100103>Für besondere Erfolge beim Fischen erhalten Spieler Titel, Begleiter, Reittiere und andere Belohnungen. Zusätzlich können Fischer ab Stufe 50 Sammlerscheine erhalten."
321,"Spezialköder"
322,"Die Fischergilde hat für die große Fahrt spezielle Köder entwickelt, mit denen verschiedene Fischarten gefangen werden können. Es lohnt sich jedoch, auch andere Köder auszuprobieren, denn nicht alle Fischarten beißen bei den Spezialködern an. Die Spezialköder werden am Fähranleger und an Bord der <hex:021A020203>Endeavor<hex:021A020103> angeboten."
323,"Die Phantomströmung"
324,"Unter bestimmten Bedingungen tritt ein besonderes Wetterphänomen auf: die Phantomströmung. Während der Phantomströmung schwimmen im Wasser besonders viele Fische, sodass auch mehr Fische gefangen werden können. Außerdem gibt es einige Fischarten, die aus<hex:02160103>schließ<hex:02160103>lich im Phantomstrom auftauchen."
325,"Punkte"
326,"Für jeden gefangenen Fisch werden Punkte vergeben. Die Belohnung am Ende der Fahrt hängt von der Anzahl der insgesamt erreichten Punkte ab. Die Punkte bleiben erhalten, auch wenn ein Fisch freigelassen oder aus dem Inventar entfernt wird. Die Fangübersicht gibt während der Fahrt einen Überblick über die gefangenen Fische und die dafür erhaltenen Punkte."
327,"Auswertung des Fangs"
328,"Am Ende jeder Fahrt wird eine Übersicht über den eigenen Fang und den gesamten Fang angezeigt. Wenn während der Fahrt bestimmte Bedingungen erfüllt wurden, erhalten die Fischer einen Bonus auf ihre Punkte.<hex:02100103><hex:02100103>■ Persönlicher Fang<hex:02100103>Hier wird eine Übersicht über die selbst gefangenen Fische, die dafür erhaltenen Punkte und einen eventuellen Bonus angezeigt.<hex:02100103><hex:02100103><hex:02100103>■ Gesamtfang<hex:02100103>Hier wird eine Übersicht über die erreichten Punkte der 10 besten Fischer angezeigt.<hex:02100103><hex:02100103>Achtung: Wer den Inhalt frühzeitig verlässt, verpasst die Auswertung und erhält auch keine Belohnung."
329,"Bonusbedingungen"
330,"Auf der großen Fahrt können Fischer Bonuspunkte erreichen, indem sie unterwegs bestimmte Bedinungen erfüllen. Zum Beispiel müssen dafür bestimmte Punktzahlen erreicht, bestimmte Fische oder als Gruppe bestimmte Fischarten gefangen werden. Die geltenden Bedingungen werden unterwegs in der Fangübersicht und am Ende bei der Auswertung angezeigt."
331,"Die Puppenfestung"
332,"Abhandlung zu den Modellen der YoRHa"
333,"Die YoRHa unterhält diverse Modelltypen. Der Buchstabe im Namen der Einheit gibt dabei ihre Klassifizierung an. Prominente Vertreter sind beispielsweise das Battler-Modell (B), der Standard für Kampf<hex:02160103>hand<hex:02160103>lun<hex:02160103>gen aller Art, sowie das Scanner-Modell (S), spezialisiert auf Datenfassung und operative Unterstützung."
334,"Zum Bunker"
335,"Der Bunker ist die Militärbasis der YoRHa-Streitkräfte. Von ihm aus werden nicht nur sämtliche Einheiten der YoRHa operiert, im Bunker findet auch ihre regelmäßige Wartung statt. Zusätzlich ist er ein Knotenpunkt für die Forschung und Entwicklung von Maschinenwesenabwehrwaffen."
336,"Studie der YoRHa #1"
337,"Im Unter<hex:02160103>such<hex:02160103>ungsgebiet wurde die Entwicklung einer eigentümlichen Subspezies der Maschinenwesen festgestellt. Phänotypisch haben jene Kreaturen mit ihren maschinellen Artgenossen nur sehr wenig gemein; auf den ersten Blick scheinen sie gar menschlichen Ursprungs."
338,"Studie der YoRHa #2"
339,"Eine diverse Reihe äußerer Faktoren kommen als Auslöser dieser Entwicklung in Frage. Erweist sich diese Hypothese als wahr, ist bei zukünftigen Einsätzen höchste Vorsicht geboten. In jedem Fall verdeutlicht dies, wie wenig über die Maschinenwesen bekannt ist und wie viel Forschung es auf diesem Gebiet noch bedarf."
340,"Datenspeicher eines Maschinenwesens #1"
341,"Fabrik ist langweilig. Lang. Wei. Lig.<hex:02100103>Viele schwänzen, seit neulich. Nicht mehr nur ich.<hex:02100103>Ich gehe. Beobachte andere Maschinen.<hex:02100103>Hat mit meiner Arbeit nichts zu tun.<hex:02100103>Menschen nennen das Freizeit, vielleicht?"
342,"Datenspeicher eines Maschinenwesens #2"
343,"Maschinen, die Freizeit gelernt haben, probieren viele Dinge aus.<hex:02100103>Komische Maschinen bauen sich sogar selbst um, als Freizeit.<hex:02100103>Meine Freizeit ist Computer durchsuchen. Nach Unnütz-Daten."
344,"Datenspeicher eines Maschinenwesens #3"
345,"Einmal beim Durchsuchen habe ich besondere Unnütz-Daten gefunden.<hex:02100103>Gruselige Daten. Daten über Akt der Zeugung.<hex:02100103>Maschinenkörper brauchen keine Zeugung. <hex:02100103>Warum machen Menschen Zeugung?"
346,"Datenspeicher eines Maschinenwesens #4"
347,"Auf Zeugen folgt Geburt. Ist Geburt etwas Besonderes?<hex:02100103>Vielleicht ist Geburt anders als Produktion?<hex:02100103>Wir kommen aus Produktion. Können wir auch etwas zeugen und Geburt haben?<hex:02100103>Werden wir anders, wenn wir etwas zeugen?"
348,"Datenprotokoll einer weißen YoRHa-Einheit"
349,"Auf dem Server des Bunkers wurden die Erinnerungsdaten von Operator 21O gefunden. Es ist zu vermuten, dass sie ein vom Operator selbst angelegtes Notfall-Backup sind. Eventuell kann auf Grundlage dieser Daten ein Pseudo-Operator 21O reproduziert werden, um die Kontrolle über das Verteidigungssystem zu erlangen. Die Erinnerungsdaten werden mit allen an der Operation beteiligten Einheiten geteilt."
350,"Elektronische Mitteilung"
351,"Betreff: Reinigung der Uniform<hex:02100103><hex:02100103>Bereits zur Verfügung gestellte YoRHa-Uniformen müssen zum festgelegten Termin an die Reinigungseinheit übergeben werden. Eine Annahme außerhalb der folgenden Zeiten ist nicht möglich.<hex:02100103><hex:02100103>Kampfuniformen: Nach Einsatzrückkehr (bis zum Morgen des Folgetages)<hex:02100103>Ziviluniformen: Sonntags<hex:02100103>* Die Nichtabgabe zu reinigender Klamotten wird mit einer Verwarnung geahndet."
352,"Sehnsucht"
353,"Leid wird geboren.<hex:02100103>Einsamkeit wird geboren.<hex:02100103>Freude wird geboren.<hex:02100103>Ich, geboren um zu gebären, kannte niemals Leid, niemals Einsamkeit, niemals Freude.<hex:02100103>Doch eine echte Seele<hex:021D0103>- nicht gebaut, nicht geschaffen<hex:021D0103>- wer gebärt sie?"
354,"Was ist die Traumtafel?"
355,"Wie spielt man an der Traumtafel?"
356,"Übersicht"
357,"Traumprüfungen"
358,"Die Traumtafel"
359,"Spielablauf"
360,"Extraprüfungen"
361,"In diesem Inhalt stellst du dich zwei Heraus<hex:02160103>forde<hex:02160103>rungen: einem Kampf namens <hex:024804F201FA03><hex:024904F201FB03>Traumprüfung<hex:0249020103><hex:0248020103> und einem Spiel an der <hex:024804F201FA03><hex:024904F201FB03>Traumtafel<hex:0249020103><hex:0248020103>. Bist du erfolgreich, wirst du mit Traumblättern belohnt, die Großmeister Reineke gegen verschiedene Preise tauscht."
362,"Die Traumprüfungen basieren auf bereits bekannten extremen Kämpfen, replizieren dabei allerdings den Schwie<hex:02160103>rig<hex:02160103>keits<hex:02160103>grad zur Zeit ihrer ersten Veröffentlichung. Selbst erfahrene Spieler werden dabei an ihre Grenzen stoßen und sollten sich niemals unvorbereitet an eine Traumprüfung wagen.<hex:02100103><hex:02100103>In der Regel bringt ein neuer Patch neue Traumprüfungen mit sich, wobei es sein kann, dass die Entwicklung für den Inhalt zwischenzeitlich pausiert wird. Informationen zu den Traumprüfungen findest du in den jeweiligen Patch-Details. Die momentane Auswahl kannst du in der Raid-Suche einsehen."
363,"Nach erfolgreichem Abschluss der Traumprüfung kann sich einmal pro Woche an Großmeister Reineke gewendet werden, der dann Zugang zu seiner Traumtafel gewährt. Dort winkt die wohlverdiente Belohnung!<hex:02100103><hex:02100103>※ Der Zugang zur Traumprüfung wird wöchentlich am <hex:020603120303><hex:020945DDFF08>Sonntag<hex:FF07>Montag<hex:FF09>Dienstag<hex:FF09>Mittwoch<hex:FF0B>Donnerstag<hex:FF08>Freitag<hex:FF08>Samstag<hex:03> um <hex:020821DBFF1D><hex:020919DB02030405060708090A0B0C0D0E0F10111213141516171803><hex:0103>:00 Uhr (Erdenzeit) zurückgesetzt und kann außerdem in der Raid-Suche eingesehen werden."
364,"Bei der <hex:024804F201FA03><hex:024904F201FB03>Traumtafel<hex:0249020103><hex:0248020103> geht es darum, die versteckten Bilder aufzudecken, die sich unter den Tafelteilen verbergen. Wähle weise, um so viele Traumblätter wie möglich zu ergattern!"
365,"Insgesamt dürfen 11 Tafelteile umgedreht werden. Verschiedene Bilder geben verschieden viele Traumblätter, also lohnt es sich durchaus, nach den wertvollsten zu suchen.<hex:02100103><hex:02100103>■ Bildarten"
366,"Die erhaltenen Traumblätter richten sich nach der Größe und der Art des aufgedeckten Bilds:<hex:02100103>Kreuzschwert (Groß) - 15 Traumblätter<hex:02100103>Geschenk (Mittel) - 35 Traumblätter<hex:02100103>Schatztruhe (Mittel) - 25 Traumblätter<hex:02100103>Großmeister (Klein) - 100 Traumblätter<hex:02100103>※ Insgesamt kannst du bis zu 1000 Traumblätter in deinem Besitz haben.<hex:02100103><hex:02100103>■ Traumtafel-Tipps<hex:02100103>Auf einer Traumtafel ist ein großes und ein mittleres Bild immer garantiert, ein kleines jedoch nicht. Um das meiste aus einer Tafel herauszuholen, gilt es, <hex:024804F201FA03><hex:024904F201FB03>sich von vornherein zu überlegen, wie die verschieden großen Bilder angeordnet sein könnten, bevor man mit dem Umdrehen von Tafelteilen beginnt.<hex:0249020103><hex:0248020103>"
367,"Wird ein großes Bild aufgedeckt, erhält man außerdem eine <hex:024804F201FA03><hex:024904F201FB03>Extraprüfung<hex:0249020103><hex:0248020103>. Das bedeutet, dass man sich ein weiteres Mal vor der wöchentlichen Zurücksetzung einer Traumprüfung stellen kann und somit auch ein weiteres Mal an der Traumtafel spielen darf. Es gilt also, zu erwägen, ob man lieber nach wertvollen Bildern sucht oder Jagd auf die Extraprüfung machen möchte.<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>※ Pro Woche wird nur eine Extraprüfung gewährt. Dies wird wöchentlich am <hex:020603120303><hex:020945DDFF08>Sonntag<hex:FF07>Montag<hex:FF09>Dienstag<hex:FF09>Mittwoch<hex:FF0B>Donnerstag<hex:FF08>Freitag<hex:FF08>Samstag<hex:03> um <hex:020821DBFF1D><hex:020919DB02030405060708090A0B0C0D0E0F10111213141516171803><hex:0103>:00 Uhr (Erdenzeit) wieder zurückgesetzt.<hex:0249020103><hex:0248020103>"
368,""
369,""
370,""
371,""
372,""
373,""
374,"Allgemeine Informationen"
375,"Widerstandsrang"
376,"Kritische Gefechte"
377,"Bozja-Polykristalle"
378,"Verschollene Kommandos"
379,"Kiste und Register für Verschollenes"
380,"Bozja-Ausrüstung"
381,"Bozja-Südfront"
382,"Widerstandsrang"
383,"Kampfunfähigkeit"
384,"Kritische Gefechte"
385,"Teilnahme"
386,"Bevorzugte Teilnahme"
387,"Bozja-Polykristalle"
388,"Verschollene Kommandos"
389,"Kiste für Verschollenes"
390,"Register für Verschollenes"
391,"Benutzung von Kiste und Register"
392,"Bozja-Ausrüstung"
393,"Die Südfront von Bozja erstreckt sich über ein Gebiet, das von der IV. Kaiserlichen Legion kontrolliert und von den bozianischen Widerstandskämpfern umkämpft wird. Hilf ihnen, diese Länder zurück<hex:02160103>zu<hex:02160103>erobern, indem du an groß angelegten Kämpfen teilnimmst."
394,"■ Allgemeine Informationen<hex:02100103>Dies ist ein Erkundungsinhalt, der alleine oder im Team gespielt werden kann. Teams können sowohl vor der Registrierung als auch vor Ort zu<hex:02160103>sammen<hex:02160103>gestellt und geändert werden.<hex:02100103><hex:02100103>■ Teilnahmebedingungen<hex:02100103>An diesem Inhalt können Krieger und Magier der Stufe 71 oder höher teilnehmen. <hex:02100103><hex:02100103>■ Beschränkungen <hex:02100103>Spieler können vor Ort ihre Klassen wechseln, solange es sich um eine Krieger- oder Magierklasse der Stufe 71 oder höher handelt.  In kritischen Gefechten ist kein Klassenwechsel möglich.<hex:02100103>Im Inhalt wird die Stufe des Charakters auf 80 und die Gegen<hex:02160103>stands<hex:02160103>stufe auf 430 angepasst. <hex:02100103>Routine, die im Inhalt gewonnen wird, wird auf die Routine vor Stufenanpassung angewendet."
395,"Der Widerstandsrang gibt an, wie beeindruckend du dich auf dem Schlachtfeld schlägst. <hex:02100103><hex:02100103>In diesem Inhalt erwarten dich verschiedene Missionen, wie Scharmützel und kritische Gefechte. Erfolgreicher Abschluss wird mit Punkten belohnt, die Frontwissen genannt werden. Besuche den Strategieoffizier, wenn du genug Punkte für einen neuen Widerstandsrang gesammelt hast, damit er dich hochstuft.<hex:02100103><hex:02100103>Widerstandsrang und Frontwissen werden gespeichert, wenn du den Inhalt verlässt. So kannst du beim nächsten Betreten des Inhalts auf dem gleichen Stand weiterspielen.<hex:02100103><hex:02100103>Mit steigendem Widerstandsrang werden neue Gebietsabschnitte freigeschaltet. Du wirst an noch intensiveren Schlachten teilnehmen, aber auch mehr Verschollene Kommandos gleichzeitig ausführen können."
396,"Kampfunfähigkeit wird in Inhalten der „Königinnenwache“-Auftragsreihe auf zwei Arten bestraft.<hex:02100103><hex:02100103>■ Strafe für Kampfunfähigkeit<hex:02100103>Du verlierst Frontwissen.<hex:02100103><hex:02100103>■ Strafe für Rückführung nach Kampfunfähigkeit<hex:02100103>Wenn du dich zur Gemarkung teleportierst, während du kampfunfähig bist, verlierst du zusätzlich Frontwissen.<hex:02100103>※ Das Gleiche gilt, wenn der Inhalt im kampfunfähigen Zustand verlassen wird.<hex:02100103><hex:02100103>Die Höhe der Strafe hängt von dem Widerstandsrang ab. Ist dieser unter 5, wird keine Strafe angewendet."
397,"Kritische Gefechte sind spezielle Kämpfe, an denen nur eine bestimmte Anzahl von Spielern gleichzeitig teilnehmen kann. Sie treten nur auf, wenn genügend Magitek-Maschinen zerstört wurden und das Kaiserreich Verstärkung sendet."
398,"Um an einem kritischen Gefecht teilnehmen zu können, muss man sich über das dafür vorgesehene Fenster registrieren."
399,"Jedes kritische Gefecht hat eine Teilnehmergrenze. Spieler können sich vor dem Start registrieren. Bei Beginn des Kampfes werden die Teilnehmer zufällig unter den registrierten Spielern ausgewählt. <hex:02100103><hex:02100103>Spieler können das Recht auf bevorzugte Teilnahme erhalten, um bei der Auswahl bevorzugt zu werden."
400,"Es gibt zwei Möglichkeiten, bei der Teilnahme an kritischen Gefechten bevorzugt zu werden. <hex:02100103><hex:02100103>■ Gefecht auslösen<hex:02100103>Der Spieler, der das kritische Gefecht auslöst, erhält automatisch das Recht auf bevorzugte Teilnahme. Dieses Recht genießt Vorzug vor dem durch Bozja-Polykristalle gewährtem Recht auf Teilnahme.<hex:02100103><hex:02100103>■ Bozja-Polykristalle<hex:02100103>Bozja-Polykristalle, die an der Südfront erbeutet werden, können an der Gemarkung bei dem Beschaffungsoffizier gegen das Recht auf bevorzugte Teilnahme eingetauscht werden.<hex:02100103><hex:02100103> ※ Bei Teilnahme als Gruppe müssen alle Grup<hex:02160103>pen<hex:02160103>mit<hex:02160103>glieder die gleichen Rechte auf bevorzugte Teilnahme haben, damit sie angewendet werden können."
401,"Bozja-Polykristalle entstehen gelegentlich an der Südfront, wenn Magitek-Maschinen zerstört werden."
402,"Sie können in der Gemarkung bei dem Beschaffungsoffizier gegen folgende Belohnungen eingetauscht werden.<hex:02100103><hex:02100103>■ Bevorzugte Teilnahme<hex:02100103>Spieler können dieses Sonderrecht nutzen, um bevorzugt Zugang zu kritischen Gefechten zu erhalten.<hex:02100103><hex:02100103>■ Seltene Gegenstände <hex:02100103>Bozja-Polykristalle können auch gegen Frontsplitter oder andere seltene Gegenstände eingetauscht werden."
403,"■ Verschollene Kommandos<hex:02100103>Verschollene Kommandos sind spezielle Kommandos zum Gebrauch in Inhalten der Auftragsreihe „Die Königinnenwache“. Bringe Frontsplitter zu dem Begutachtungsoffizier an der Gemarkung oder in einem anderen Lager entlang der Front, um sie der Kiste für Verschollenes hinzuzufügen.<hex:02100103><hex:02100103>Frontsplitter können durch Teilnahme an Scharmützeln und kritischen Gefechten erbeutet werden. Um sie begutachten zu lassen, muss ein bestimmter Widerstandsrang erreicht sein.<hex:02100103><hex:02100103>Es gibt sechs verschiedene Arten von Kommandos, die nur mit bestimmten Jobs benutzt werden können: Verteidiger, Angreifer, Heiler, Unterstützer, Späher und Saboteur. Außerdem gibt es Kommandos in Form von Gegenständen."
404,"■ Kiste für Verschollenes<hex:02100103>In der Kiste für Verschollenes werden Verschollene Kommandos abgelegt. Sie werden erworben, indem Frontsplitter zum Begutachtungsoffizier gebracht und begutachtet werden.<hex:02100103><hex:02100103>Es ist Platz für 200 Kommandos. Wird diese Zahl überschritten, gehen neue Kommandos bei Erwerb verloren.<hex:02100103><hex:02100103>Um Verschollene Kommandos zu benutzen, müssen sie im Register für Verschollenes abgelegt werden."
405,"■ Register für Verschollenes<hex:02100103>Um Verschollene Kommandos im Kampf zu benutzen, müssen sie im Register abgelegt werden. Die Anzahl der verwendbaren Kommandos erhöht sich mit steigendem Widerstandsrang.<hex:02100103><hex:02100103>Die Kommandos nehmen unter<hex:02160103>schied<hex:02160103>lich viel Platz im Register ein. Achte also darauf, die richtigen auszuwählen."
406,"■ Verschollene Kommandos hinzufügen und entfernen<hex:02100103>Füge Kommandos, die nützlich erscheinen, dem Register für Verschollenes hinzu, um sie im Kampf einsetzen zu können. Wähle sie sorgfältig, denn der Platz im Register ist begrenzt. Nicht mehr benötigte Kommandos können zurück in die Kiste für Verschollenes gelegt werden.<hex:02100103><hex:02100103>■ Kommandosets <hex:02100103>Es können bis zu 10 Kommandosets erstellt und gespeichert werden. So kannst du die Auswahl beim Wechsel zu einem anderen Job beschleunigen. Sets können auch nachträglich geändert werden."
407,"An der Südfront können spezielle Aus<hex:02160103>rüstungs<hex:02160103>gegen<hex:02160103>stände erbeutet werden, die nützliche Boni vergeben. Diese Boni sind nur innerhalb des Inhalts wirksam."
408,"Einsatz Verschollener Kommandos"
409,"■ Kommandos und Gegenstände<hex:02100103>Es gibt zwei Arten von Verschollenen Kommandos: rollenspezifische Kommandos und Gegenstände.<hex:02100103>Rollenspezifische Kommandos müssen als Spezialkommandos registriert werden. Sie können auch nach Verlassen des Inhalts benutzt werden, bis sie aufgebraucht sind.<hex:02100103>Gegenstände werden nicht als Spezialkommando registriert, sondern können direkt aus dem Register heraus verwendet oder im Kommandomenü abgelegt werden."
410,"■ Einsatz bei Maussteuerung<hex:02100103>Aktiviere das im HUD angezeigte Kommando mit der <hex:024804F201FA03><hex:024904F201FB03> linken Maustaste<hex:0249020103><hex:0248020103>. (Die Belegung kann geändert werden.)<hex:02100103><hex:02100103>■ Einsatz bei Controllersteuerung<hex:02100103>Rufe das Kreuz-Kommandomenü auf (<hex:021E020F03><hex:021E021003> drücken) und aktiviere das Kommando mit <hex:0212021203>.<hex:02100103><hex:02100103>■ Einsatz von Gegenständen<hex:02100103>Öffne das Register über das rote Spezialfenster und wähle den Gegenstand. Gegenstände können auch im Kommandomenü abgelegt werden."
411,"Schiffsmissionen"
412,"Wenn du an Bord der <hex:021A020203>Endeavor<hex:021A020103> gehst, beauftragt dich der Schiffskapitän mit drei Schiffsmissionen. Den Inhalt der Missionen kannst du über ein Spezialfenster einsehen, das angezeigt wird. Je nach Route musst du Haie fangen, Fische mit schwachem Zug fangen oder andere Aufgaben erfüllen. Die Zugstärke der Fische ist an der Anzahl der Ausrufezeichen erkennbar, die bei einem Fang über dem Kopf des Fisches angezeigt werden.<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>! = schwacher Zug<hex:02100103>!! = starker Zug<hex:02100103>!!! = extremer Zug<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Die Mission gilt als erfüllt, wenn du die erforderliche Anzahl Fische innerhalb der festgelegten Zeit fangen konntest. Je mehr Missionen du erfüllst, desto größer fällt der Bonus am Ende einer Mission aus, der deinen Punktestand erhöht. Lass dir diese Gelegenheit also nicht durch die Finger schlüpfen!"
413,"Abbruch einer Schiffsmission"
414,"Brichst du eine Schiffsmission ab, kannst du dich für die Dauer der Anmeldezeit der aktuellen Fahrt nicht erneut für eine Teilnahme anmelden.<hex:02100103>※ Die Teilnahmesperre gilt nur für die große Fahrt, nicht für andere Inhalte.<hex:02100103>※ Die Teilnahmesperre gilt in allen Welten."
415,"Offizielle Turniere"
416,"Privatturniere"
417,"Übersicht"
418,"Wertung"
419,"Match-Regeln"
420,"Übersicht"
421,"Match-Regeln festlegen"
422,"Bei einem offiziellen Turnier spielen acht Teilnehmer nach festgelegten Regeln gegeneinander Triple Triad."
423,"■ Die Grundlagen<hex:02100103>Spieler können sich einzeln registrieren. Bis zu acht Spieler werden automatisch in einer Gruppe zusammengefasst und treten bei dem Turnier gegeneinander an.<hex:02100103><hex:02100103>■ Teilnahme<hex:02100103>Die Registrierung für das nächste Turnier erfolgt bei der Turnierleitung im Gold Saucer.<hex:024804F201FA03><hex:024904F201FB03> Die Registrierung ist jeweils für 30 Minuten geöffnet und erfolgt alle 2 Stunden (Erdenzeit).<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Das Turnier beginnt, sobald sich acht Spieler angemeldet haben oder die Zeit für die Registrierung abgelaufen ist. Bei weniger als acht angemeldeten Spielern werden die freien Plätze mit NPCs besetzt. Die Registrierungszeiten werden in der Turnierübersicht angegeben.<hex:02100103><hex:02100103>■ Belohnung<hex:02100103>Am Ende eines Turniers erhalten die Teilnehmer MGP, Triple-Triad-Karten und andere Preise. Die Höhe der Belohnung hängt vom erzielten Rang und dem Gewinnverhältnis ab. Zusätzlich gibt es Titel und Gegenstände als Belohnungen für Errungenschaften."
424,"■ Wertung<hex:02100103>Ein offizielles Turnier verläuft in drei Runden, in denen Spieler Punkte sammeln: 2 Punkte für einen Sieg, 1 Punkt für ein Unentschieden und 0 Punkte für eine Niederlage. Am Ende der dritten Runde gewinnt der Spieler mit den meisten Punkten.<hex:02100103><hex:02100103>Zusätzlich zu den Punkten wird die Differenz der zum Spielende eroberten Karten notiert. Wenn es bei den Punkten zu einem Gleichstand kommt, gewinnt der Spieler mit der höheren Anzahl von Eroberungen.<hex:02100103><hex:02100103>■ Festlegung der Gegner<hex:02100103>Für die erste Runde werden die Gegner zufällig festgelegt. In der zweiten und dritten Runde treten jeweils die Spieler mit einer ähnlich hohen Punktzahl gegeneinander an."
425,"■ Match-Regeln<hex:02100103>Für alle offiziellen Turniere gilt die Regel „Improvisation“. Das bedeutet, alle Spieler spielen mit Karten, die ihnen vom Turnierveranstalter zur Verfügung gestellt werden."
426,"Zu Beginn des Turniers werden drei Reihen mit Karten zur Auswahl angezeigt. Aus jeder Reihe kann eine Option ausgewählt werden. Die Karten werden dem Deck hinzugefügt und dann im gesamten Turnier verwendet."
427,"Wer noch etwas unsicher bei der Auswahl ist, kann sich über die Option „Automatische Auswahl“ die stärksten Karten geben lassen.<hex:02100103><hex:02100103>Die Zusammenstellung der angebotenen Karten erfolgt zufällig, aber alle Spieler erhalten dieselbe Anzahl seltener Karten zur Auswahl.<hex:02100103><hex:02100103>■ Regeln<hex:02100103>Bei der Manderville-Turnierleitung kannst du die Turnierübersicht ansehen. Dort ist jeweils angegeben, ob für ein Turnier die Grundregeln oder die Erweiterungsregeln gelten.<hex:02100103><hex:02100103>Bei den Grundregeln gelten nur die Grundregeln des Spiels und die Match-Regel „Improvisation“. Diese Turniere bieten also einen besonders leichten Zugang.<hex:02100103><hex:02100103>Die Erweiterungsregeln bieten Spielern mehr Abwechslung und Komplexität. Zusätzlich zu „Improvisation“ gelten hier weitere Match-Regeln wie zum Beispiel „Gleich“ und „Plus“.<hex:02100103><hex:02100103>Die offiziellen Turniere wechseln regelmäßig zwischen Grundregeln und Erweiterungsregeln, sodass niemand lange auf seine bevorzugte Variante warten muss."
428,"Privatturniere laufen weitgehend wie offizielle Turniere ab, allerdings gibt es bei ihnen keine Belohnungen zu gewinnen. Spieler können sich einzeln oder als Gruppe anmelden.<hex:02100103><hex:02100103>■ Teilnahme<hex:02100103>Spieler können sich einzeln oder als Gruppe zu einem Privatturnier anmelden, indem sie in der Inhaltssuche „Triple Triad: Privatturnier“ auswählen. Bei weniger als acht Spielern werden die freien Plätze mit Angestellten des Gold Saucers oder mit Stammgästen besetzt.<hex:02100103><hex:02100103>■ Revanchen<hex:02100103>Am Ende eines Privatturniers kann eine Revanche organisiert werden. Wenn alle Spieler der Revanche zustimmen, wird ein neues Turnier mit denselben Teilnehmern durchgeführt. Nach maximal drei Revanchen muss eine neue Registrierung stattfinden."
