key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
350,"Gift für die Stimme","Unter den Ixal befinden sich nicht nur brutale Schläger, sondern auch der ein oder andere, der Kenntnisse in magischen Künsten hat. Um auch für Kämpfe gegen solche Gegner gut gewappnet zu sein, müssen wir unsere Pfeile so präparieren, dass die Gegner nicht nur bei Volltreffern sofort verstummen. Könntest du uns den dafür benötigten Trunk herstellen?",13,6,11,2,20,0,1,129,129,0,0,15,278,56,80012,917570,True,0,1,21600,230,131,18,5,2257677,110006,True,0,14
351,"Läuft wie geschmiert","Ein für seine Marionetten berühmter Meisterhandwerker hat eine Fuhre Krabbentran bestellt. Der Tran ist als Schmiermittel für die vielen Zahnräder und Getriebe, welche die Marionetten bewegen. Welcher erfahrene Alchemist kann eine Ladung liefern?",118,6,11,3,25,0,1,51,51,0,0,15,278,51,80013,917817,True,0,1,25250,326,132,18,5,4067692,110038,True,0,14
352,"Scherben bringen ... Schadensersatzklagen","Die Lanzenträger des Klageregiments haben bei Übungen in Mühlenbruch ein paar Scheiben zertrümmert und wollen den Schaden so schnell wie möglich behoben wissen. Dazu bestellen sie Klarglasscheiben.",13,6,11,3,25,0,1,129,129,0,0,15,278,56,80013,917818,True,0,1,21650,229,132,19,5,2257677,110019,True,0,14
353,"Absolventenflut","Viele Hermetiker, die in Limsa Lominsa ihr Fach lernten, kommen nach Ul'dah, um ihre Dienste anzubieten und magische Bücher dürfen im Sortiment des Ashgana-Überseedepartments nicht fehlen. Besonders jetzt, da die neuen Hermetikabsolventen auf der Suche nach Abenteuern ausziehen.",118,6,11,3,25,0,1,51,51,0,0,15,278,51,80013,917819,True,0,1,26160,203,132,26,5,4067692,110038,True,0,14
354,"Zeichen der Dankbarkeit","Was wären wir Kämpfer vom Klageregiment ohne die Zauberkundigen! Ohne ihre Schutz- und Heilzauber! Zum Dank wollen wir ihnen neue Zauberstäbe schenken. Es sollen besonders schöne sein.",13,6,11,2,25,0,1,129,129,0,0,15,278,56,80012,917820,True,0,1,36390,379,133,18,5,2257677,110019,True,0,14
355,"Voll im Trend - Hermetiker","Dieser Tage scheinen sich immer mehr Abenteurer der Hermetik zu verschreiben. Wir vom Klageregiment würden uns daher auch gerne ein besseres Bild von den Möglichkeiten machen, die diese Kunst bietet. Die Verteidigung des Weilers steht schließlich ganz oben auf unserer Prioritätenliste. Wäre es dir möglich, uns ein Steinbockleder-Grimoire zu liefern, an dem wir uns versuchen könnten?",13,6,11,2,25,0,1,129,129,0,0,15,278,56,80012,917821,True,0,1,43600,715,133,18,5,2257677,110019,True,0,14
356,"Tränke gegen Soldatenschwund","Das Klageregiment muss dringend seinen Vorrat an Zaubertränken auffüllen, wenn es nicht noch mehr Soldaten im Kampf gegen die Ixal verlieren möchte. Die Regimentsführung bestellt Supertränke, mit denen auch tiefe Speerwunden behandelt werden können.",13,6,11,2,25,0,1,129,129,0,0,15,278,56,80012,917822,True,0,1,17310,126,133,26,5,2257677,110019,True,0,14
357,"Tränke für die Küstenwache","Meister Gegeruju hat in seiner grenzenlosen Bedachtsamkeit beschlossen, die Befestigungen an der Sonnenküste zu verstärken. Dazu heuern wir Wächtern an, aber wir brauchen auch Tränke, um deren Fä<hex:02160103>hig<hex:02160103>kei<hex:02160103>ten zu steigern. Es kann ja nicht schaden, ein bisschen nachzuhelfen.",113,6,11,3,30,0,1,206,206,0,0,15,278,32,80013,917823,True,0,1,41410,372,134,19,5,3999030,110031,True,0,14
358,"Tränke für die Drachentöter","Alchemistentränke sind wahre Exportschlager Ul'dahs. Regelmäßige Lieferungen gehen an die Heilige Stadt Ishgard, die im Krieg mit den Drachen liegt. Zurzeit wird eine Großkarawane ausgerüstet - das bedeutet Arbeit für die Alchemisten.",118,6,11,3,30,0,1,51,51,0,0,15,278,51,80013,917824,True,0,1,41410,296,134,18,5,4067692,110038,True,0,14
359,"Billiger Ersatz","Nachdem eine Lieferung Bronzenieten nicht termingerecht erfüllt wurde, hat Naldiq & Vymelli eine große Menge Klebstoff geordert. Ich komme mit der Produktion nicht nach und benötige Hilfe. Welcher Alchemist kann Ogerleim liefern?",118,6,11,3,30,0,1,51,51,0,0,15,278,51,80013,917825,True,0,1,21740,175,281,26,5,4067692,110038,True,0,14
360,"Wasserdichte Verträge","Wer mit der Handelsgesellschaft Gegeruju ins Geschäft kommen will, kommt um einen schriftlichen Vertrag nicht herum. Uns haut niemand übers Ohr - das ist weniger ein Versprechen als eine Drohung. Daher müssen unsere Verträge wasserdicht sein, im wahrsten Sinne des Wortes. Wir benutzen nur bestes Pergamentpapier und edelste Tinte. Von letzterer benötigen wir zurzeit drei Flaschen.",113,6,11,1,30,0,1,206,206,0,0,15,278,32,80011,917826,True,0,1,41410,440,135,18,5,3999030,110031,True,0,14
361,"Wider den Kunstbanausen","Dass unser hochkultivierter Meister Gegeruju ein glühender Verehrer der Schau<hex:02160103>spiel<hex:02160103>kunst ist, weiß jedermann. In seiner grenzenlosen ästhetischen Begeisterung möchte er dieses Gefühl mit allen Gefolgsleuten teilen und hat verlangt, ich meine, den gnädigen Wunsch geäußert, Tränke herstellen zu lassen, die das Kunstempfinden steigern. Zum Beispiel einen „Zaubertrank für den Genuss einer Schleifenbandtänzerin im Dunkeln“ und dergleichen. Das geht doch, oder?",113,6,11,1,30,0,1,206,206,0,0,15,278,32,80011,917827,True,0,1,41410,230,135,18,5,3999030,110031,True,0,14
362,"Ein bescheidener Wunsch","Als Liebhaber der pittoresken Küsten der südlichen Regionen hat unser erlauchter Meister Gegeruju den bescheidenen Wunsch geäußert, die Größe und Prächtigkeit der hiesigen Blüten auf das Doppelte zu erhöhen. Wie genau das gehen soll, hat er mir überlassen und ich möchte es mit einem Spezialdünger versuchen.",113,6,11,1,30,0,1,206,206,0,0,15,278,32,80011,917828,True,0,1,27950,69,282,26,5,3999030,110031,True,0,14
363,"Nichts zu lachen","Auf Veranlassung des Papstes von Ishgard, Behüter der heiligsten Lehren, soll einem Beamten der Inquisition ein neuer heilkräftiger Zweig beschafft werden. Warum? Es werden einfach viele der Ketzerei Verdächtigte verhört, und wenn es beim Verhör mal zu einem tragischen Unfall kommt, will man vorgesorgt haben.",122,6,11,3,35,0,1,385,385,0,0,15,278,63,80013,917931,True,0,1,64750,462,136,19,5,3643002,110062,True,0,14
364,"Glücksspiel macht blind","Ein Auftrag aus der glitzernden Welt des Palais Platin: Ein blendender Trunk wird benötigt, der einer Person kurzzeitig das Sehvermögen raubt. Da scheint sich jemand ein ganz schön spannendes Glücksspiel ausgedacht zu haben. Wenn man Glück hat, bleibt man nicht für immer blind. Wer sowas nicht gern spielt, ist ein Langweiler.",118,6,11,3,35,0,1,51,51,0,0,15,278,51,80013,917932,True,0,1,72600,192,136,18,5,4067692,110038,True,0,14
365,"Gift? Aber gerne.","Personen, die sich phiolenweise vergifteten Trunk kaufen, macht man sich besser nicht zum Feind. Man fragt auch nicht, wofür es gebraucht wird. Man verkauft es einfach. Solange die Vorräte ausreichen, wird sich niemand beschweren. ",118,6,11,3,35,0,1,51,51,0,0,15,278,51,80013,917933,True,0,1,43560,119,283,26,5,4067692,110038,True,0,14
366,"Ausgefallener Verwendungszweck","Das Observatorium sucht händeringend nach einem Zauberbuch. Dessen Verwendungszweck ist allerdings beileibe nicht alltäglich.  Anscheinend wollen die Astrologen damit die Aktivitäten der Drachen noch genauer vorausberechnen. Wie das genau vonstattengehen soll, wird jedoch bis auf Weiteres geheim gehalten.",122,6,11,2,35,0,1,385,385,0,0,15,278,63,80012,917934,True,0,1,72600,972,137,18,5,3643002,110062,True,0,14
367,"Was geht da vor sich?","Mit Rittern lässt es sich Geschäfte machen, ein neuer Auftrag ist gerade hereingeschneit. Es scheint allgemein bekannt, dass viele, die mit der Inquisitionsbehörde zu<hex:02160103>sammen<hex:02160103>arbeiten, nachts nicht mehr schlafen können. Über den Zusammenhang wird geschwiegen, aber die Nachfrage nach einschläferndem Trunk lässt keinen Zweifel, dass es hier einiges zu verdrängen gibt.",122,6,11,2,35,0,1,385,385,0,0,15,278,63,80012,917935,True,0,1,64750,292,137,18,5,3643002,110062,True,0,14
368,"Immer mit der Ruhe","Auf Veranlassung des Papstes von Ishgard soll eine nicht unbedeutende Menge an paralysierendem Trunk beschafft werden. Häretiker zu verhören ist nicht einfach, aber mithilfe dieses Trunks sollten sie in Zukunft leichter im Zaum zu halten sein. Man sucht doch nur die Antwort auf ein paar einfache Fragen.",122,6,11,2,35,0,1,385,385,0,0,15,278,63,80012,917936,True,0,1,38850,136,284,26,5,3643002,110062,True,0,14
369,"Fitmacher","Ein weiterer Auftrag der Ritter aus dem Hause Durendaire. Das ständige Schreien der Verletzten scheint erhört worden zu sein - Medizin für den militärischen Gebrauch wird benötigt. Um auch im Sterben liegende wieder auf die Beine zu bekommen, sollte es schon ordentlicher Heiltrank sein. ",123,6,11,3,40,0,1,402,402,0,0,15,278,63,80013,917937,True,0,1,63810,475,138,19,5,3643494,110063,True,0,14
370,"Läuft wie geschmiert","Ein Auftrag der Amajina Bergbau AG: Edelstes Schmieröl wird benötigt, das auch den harten Bedingungen in der Mine trotzen kann. Mit einem Wort: Haifischtran.",118,6,11,3,40,0,1,51,51,0,0,15,278,51,80013,917938,True,0,1,40730,484,138,18,5,4067692,110038,True,0,14
371,"Augen auf im Straßenverkehr","Die Straßen im Coerthas sind nicht unbedingt das sicherste Pflaster. In einer Gegend, in der man bei jedem Schritt auf Drachen stoßen kann, ist das auch kein Wunder. Eine Ampulle Muntermacher kann hier den entscheidenden Unterschied zwischen Leben und Tod ausmachen.",118,6,11,3,40,0,1,51,51,0,0,15,278,51,80013,917939,True,0,1,38290,160,285,26,5,4067692,110038,True,0,14
372,"Damit Sünden nie vergessen werden","In Ishgard scheint man bei der Wahl der Verhörmethoden das richtige Händchen gehabt zu haben. Die Häretiker beichten ihre Sünden im Minutentakt. Solch wertvolle Informationen wollen natürlich niedergeschrieben werden, und dafür braucht man Tinte.",123,6,11,2,40,0,1,402,402,0,0,15,278,63,80012,917940,True,0,1,63810,637,139,18,5,3643494,110063,True,0,14
373,"Neue Strategien","Das Haus Durendaire braucht Unterstützung beim Kampf gegen die Drachen. Dieses Mal soll es ein Grimoire richten. Man muss jedes Mittel ausprobieren, um diese Brut zu vernichten, und wenn Hermetiker den entscheidenden Ausschlag geben können, umso besser. Die Qualität des Grimoires sollte natürlich über jeden Zweifel erhaben sein.",123,6,11,2,40,0,1,402,402,0,0,15,278,63,80012,917941,True,0,1,94280,486,139,18,5,3643494,110063,True,0,14
374,"Rostige Rüstungen","Das Wetter in Coerthas hat großen Einfluss auf den Verlauf einer Schlacht - sogar schon lange vor der Konfrontation. Je nach Witterung können Rüstungen anfangen zu rosten und unbrauchbar werden. Das als Rostschutzmittel verwendbare Lanolin ist deswegen überall heiß begehrt und wird in größeren Mengen angefordert.",123,6,11,2,40,0,1,402,402,0,0,15,278,63,80012,917942,True,0,1,20000,214,286,26,5,3643494,110063,True,0,14
375,"Trink das, Monster!","Die Sankt Coinach-Stiftung ist, wie sollte es anders sein, mit Ausgrabungen am Ufer des Silbertränensees beschäftigt. Um sich gegen Monster besser verteidigen zu können, soll jetzt auch ein ganz bestimmter Trunk zum Einsatz kommen. Ob er gegen die Monster hilft, wird sich zeigen, freiwillig werden sie ihn wohl eher nicht einnehmen.",124,6,11,3,45,0,1,416,416,0,0,15,278,67,80013,917943,True,0,1,95350,534,140,19,5,4258823,110064,True,0,14
376,"Gegen Versteinerung","Die Anzahl der Ziz im Finsterwald steigt unaufhörlich. Damit einhergehend steigt auch die Nachfrage an Goldnadeln, einem sehr effektiven Mittel gegen Versteinerung. Da auf absehbare Zeit kein Ende der Plage in Sicht ist, müssen die Lager voll sein, um die Nachfrage nach dem Mittel befriedigen zu können. ",118,6,11,3,45,0,1,51,51,0,0,15,278,51,80013,917944,True,0,1,106480,499,140,18,5,4067692,110038,True,0,14
377,"Trendsetter","In Ul'dah ist es schwer, bei jedem neuen Trend dabei zu sein. Heute in, morgen out. Der momentan letzte Schrei scheint der Megatrank der Konstitution zu sein, beliebt vor allem bei Männern reiferen Alters aufgrund seiner revitalisierenden Wirkung. Da bestellt man am besten gleich mehr als einen.",118,6,11,3,45,0,1,51,51,0,0,15,278,51,80013,917945,True,0,1,57210,150,287,26,5,4067692,110038,True,0,14
378,"Somniloquie nervt","Ich halte das ständige Gemurmel meines Bettnachbarn nicht mehr aus. Er spricht mehr im Schlaf, als wenn er wach ist, und interessant ist es leider auch nicht. Da helfen nur ein paar Phiolen stark verstummenden Trunks in seinem nächsten Abendessen.",124,6,11,3,45,0,1,416,416,0,0,15,278,67,80013,917946,True,0,1,95350,557,141,18,5,4258823,110064,True,0,14
379,"Köder auslegen","Neuerdings kommt es immer häufiger vor, dass sich während der Ausgrabungsarbeiten Hippocerfe ins Camp schleichen, um dort nach etwas Essbarem zu suchen. Um dies in Zukunft zu unterbinden, müssen Fallen mit präparierten Ködern aufgestellt werden.",124,6,11,3,45,0,1,416,416,0,0,15,278,67,80013,917947,True,0,1,106480,484,141,18,5,4258823,110064,True,0,14
380,"Doping","Im Zuge von Ausgrabungsarbeiten müssen oft schwere Lasten, wie zum Beispiel Geröllbrocken, von ihrem angestammten Platz verrückt werden. Da die Kraft der Arbeiter alleine oft nicht ausreicht, möchte man ein bisschen nachhelfen. Beim Megatrank der Stärke sind Neben<hex:02160103>wirkungen garantiert ausgeschlossen.",124,6,11,3,45,0,1,416,416,0,0,15,278,67,80013,917948,True,0,1,51270,172,288,26,5,4258823,110064,True,0,14
381,"Das Nötigste","Die Siebte Katastrophe treibt immer noch einen Flüchtlingsstrom nach Ul'dah, der die Einwohnerzahl der Stadt in die Höhe schnellen lässt. Viele von ihnen besitzen bei ihrer Ankunft nicht mehr als die Kleidung, die sie am Leib tragen. Um sie mit dem Nötigsten zu versorgen, brauchen wir eine Lieferung Unterwäsche.",118,6,10,3,1,0,1,51,51,0,0,14,277,51,80013,917829,True,0,1,1690,112,82,18,5,4067692,110038,True,0,14
382,"Einfach, aber strapazierfähig","Ich möchte eine Lieferung Arbeitshosen bestellen, die ich zu einem niedrigen Preis weiterverkaufen kann. Das Material muss nicht edel sein, es reicht einfacher, aber strapazierfähiger Hanf.",118,6,10,3,1,0,1,51,51,0,0,14,277,51,80013,917830,True,0,1,2220,114,82,18,5,4067692,110038,True,0,14
383,"Igitt, Perlenketten","Die 77 Karawanen beschäftigen eine hohe Anzahl von Trägern für die Warenbeförderung. In letzter Zeit beschweren sich allerdings vor allem in wärmeren Gefilden viele Kunden über den Geruch der Ware. Die Träger schwitzen einfach zu stark. Daher sollen sie von nun an mit Unterwäsche aus Hanf versorgt werden - damit die Perlen bei der nächsten Halskettenlieferung garantiert nicht mehr aus Schweiß bestehen.",119,6,10,3,1,0,1,263,263,0,0,14,277,42,80013,917831,True,0,1,1690,113,82,19,5,3958293,110035,True,0,14
384,"Ein dankbarer Arbeitgeber","Meine Lastenträger schuften hart ohne zu klagen, aber ich sehe, wie die grob gearbeiteten Holzkisten ihren Händen zusetzen. Ich möchte meine treuen Arbeiter mit Handschuhen ausstatten.",119,6,10,3,1,0,1,263,263,0,0,14,277,42,80013,917832,True,0,1,1160,112,83,18,5,3958293,110035,True,0,14
385,"Sonnenschutz","Nichts schützt besser vor der sengenden Hitze von Thanalan als eine Kukulle - weswegen sie auch zu den meist getragenen Kleidungsstücken gehört. Ich muss dringend meinen Vorrat aufstocken, am Wochenende soll es wieder schön werden.",119,6,10,3,1,0,1,263,263,0,0,14,277,42,80013,917833,True,0,1,2740,115,83,18,5,3958293,110035,True,0,14
386,"Haar im Helm ","Ein Helm aus Metall schützt den Kopf vorzüglich. Eingeklemmte Haare können allerdings beim Abnehmen des Helms zum Albtraum werden. Um Abhilfe zu schaffen, würde ich daher gerne Bundhauben ins Warensortiment aufnehmen, die auch zwischen dem Kopf und dem eigentlichen Helm getragen werden können.",118,6,10,3,1,0,1,51,51,0,0,14,277,51,80013,917834,True,0,1,1690,113,83,19,5,4067692,110038,True,0,14
387,"Steigende Nachfrage","Die steigenden Bevölkerungszahlen in Ul'dah haben die unangenehme Folge, dass die Arbeitsplätze knapp werden. Mehr und mehr junge Leute drängen in die Aben<hex:02160103>teurer<hex:02160103>gilden, um sich ausbilden zu lassen. Ich spüre das an der steigenden Nachfrage nach Wappenröcken.",118,6,10,3,5,0,1,51,51,0,0,14,277,51,80013,917835,True,0,1,6030,140,84,18,5,4067692,110038,True,0,14
388,"Der Renner der Saison","Eine Dalmatika steht einfach jedem - deswegen ist sie auch bei allen Altersgruppen so beliebt. Für die kommende Jahreszeit möchte ich mein Lagerhaus auffüllen und gehe jede Wette ein, dass Hanf DER Renner dieser Saison wird.",118,6,10,3,5,0,1,51,51,0,0,14,277,51,80013,917836,True,0,1,6030,140,84,18,5,4067692,110038,True,0,14
389,"Billig, aber schick","Die Amajina Bergbau AG hat eine Lieferung Kecks bestellt. Ich vermute, dass die Hosen eine Art Geschenk für diejenigen sein soll, die in dem Unglück in der Kupferglocken-Mine verletzt wurden. Teuer müssen sie nicht sein, aber gut aussehen sollen sie.",119,6,10,3,5,0,1,263,263,0,0,14,277,42,80013,917837,True,0,1,8460,169,84,19,5,3958293,110035,True,0,14
390,"Eine naheliegende Idee","Für die nächste Karawane suche ich Kleidungsstücke, die sich in Limsa Lominsa verkaufen lassen. Da es dort so viele Schafhirten gibt, möchte ich es mit der Schäfertunika versuchen. Welcher geschickte Weber kann mir welche liefern?",119,6,10,3,5,0,1,263,263,0,0,14,277,42,80013,917838,True,0,1,6840,142,85,18,5,3958293,110035,True,0,14
391,"Kratzende Reiterhosen","Der Orden von Nald'thal hat Laienreiterhosen bestellt. Ich gehe davon aus, dass sie für die neuen Priesteranwärter gedacht sind. Die stehen ganz unten in der Hierarchie der Kirche und können sich nicht beschweren, wenn die Hosen etwas kratzen. Mach sie also ruhig aus einfachem Hanf.",119,6,10,3,5,0,1,263,263,0,0,14,277,42,80013,917839,True,0,1,6840,142,85,18,5,3958293,110035,True,0,14
392,"Billige Rüstungen","In letzter Zeit möchten viele junge Männer gern Abenteurer werden - ver<hex:02160103>gleichs<hex:02160103>we<hex:02160103>ise billige Rüstungen verkaufen sich daher wie verrückt. Die einen können sich die teureren Varianten noch nicht leisten und die anderen überschätzen ihre eigenen Fä<hex:02160103>hig<hex:02160103>kei<hex:02160103>ten und denken, sie kämen auch ohne aus. Wir brauchen daher dringend Nachschub an Hanf-Gambesons.",118,6,10,3,5,0,1,51,51,0,0,14,277,51,80013,917840,True,0,1,5730,140,85,19,5,4067692,110038,True,0,14
393,"Schutz vor Wind und Wetter","Wir von dem Ashgana-Überseedepartment haben von der Gärtnergilde eine große Menge Baumwolle geliefert bekommen. Um uns für die pünktliche und mangelfreie Lieferung zu bedanken, möchten wir ihnen ein kleines Geschenk machen. Wir haben an Strohhüte gedacht, mit denen sich die Gärtner vor dem Wetter schützen können.",118,6,10,3,10,0,1,51,51,0,0,14,277,51,80013,917625,True,0,1,3780,168,86,18,5,4067692,110038,True,0,14
394,"Feinstaubalarm","Die Staublunge ist eine unter den Minenarbeitern verbreitete Arbeitskrankheit. Um unsere Arbeitnehmer besser zu schützen, bestellen wir Baumwollschals. Sie sollen besonders fest gewebt sein, um die Staubpartikel abzuhalten.",118,6,10,3,10,0,1,51,51,0,0,14,277,51,80013,917626,True,0,1,9990,288,86,18,5,4067692,110038,True,0,14
395,"Bei Wind und Wetter","Fahrende Händler sind immer unterwegs und dabei dem Wetter ausgesetzt, sei es Regen oder sengende Hitze. Ein schützender Turban ist da unentbehrlich. Besonders wichtig ist ein luftdurchlässiges Material.",120,6,10,3,10,0,1,271,271,0,0,14,277,42,80013,917627,True,0,1,9990,292,86,19,5,2540087,110036,True,0,14
396,"Dem Himmelszug sei Dank!","Nicht auszudenken, was ich jeden Tag zu schleppen hätte, wenn es den Himmelszug nicht gäbe! Als Zeichen meines Dankes möchte ich dem Ingenieur, der den Aufzug wartet, Hanf-Armschienen schenken. Wer macht mir ein besonders schönes und robustes Paar?",120,6,10,3,10,0,1,271,271,0,0,14,277,42,80013,917628,True,0,1,13090,172,87,18,5,2540087,110036,True,0,14
397,"Liebe zur Natur","Seit ich mit der Gockelburg Handel betreibe, verbringe ich mehr Zeit in der Natur. Dabei ist mir aufgefallen, wie praktisch Kurz<hex:02160103>fin<hex:02160103>ger<hex:02160103>hand<hex:02160103>schu<hex:02160103>he sind. Wenn ich welche aus zähem Hanf hätte, könnte ich die sicher gut verkaufen.",120,6,10,3,10,0,1,271,271,0,0,14,277,42,80013,917629,True,0,1,6880,173,87,18,5,2540087,110036,True,0,14
398,"Keine Experimente","Wir planen derzeit, eine große Anzahl von Händlern nach Gridania zu schicken. Da die Gridanier eher für ihren schlichten Geschmack bekannt sind, bedeutet jede unnötige Verzierung nichts weiter als verringerte Margen für uns. Wir werden unseren Händlern daher biedere Strohhüte mit auf den Weg geben, sonst nichts.",118,6,10,3,10,0,1,51,51,0,0,14,277,51,80013,917630,True,0,1,6880,174,87,19,5,4067692,110038,True,0,14
399,"Zum Reiten geeignet","Es wird wieder eine große Karawane nach Gridania ausgerüstet. Ich habe gehört, dass dort mit großem Erfolg Chocobos gezüchtet werden. Die Tunika ist ein Kleidungsstück, das viel Bewegungsfreiheit lässt und auch zum Reiten gut geeignet ist. Die lässt sich dort sicher gut verkaufen.",118,6,10,3,15,0,1,51,51,0,0,14,277,51,80013,917631,True,0,1,24790,240,88,18,5,4067692,110038,True,0,14
400,"Hosen für die Damenwelt","Die große Karawane, die nach Gridania aufbrechen soll, hat noch Platz für ein paar Waren. Die Damenwelt dort ist Feuer und Flamme für unsere Hosenmode, und ich glaube, ein paar davon absetzen zu können.",118,6,10,3,15,0,1,51,51,0,0,14,277,51,80013,917632,True,0,1,21850,235,88,18,5,4067692,110038,True,0,14
401,"Ein vergessener Brauch","Es ist ein Brauch dieser Region, Verstorbenen für die Bestattungszeremonie eine Kurta anzuziehen, wie Händler sie tragen. Dies soll ihnen Wohlstand im nächsten Leben bringen. Der Brauch ist in Vergessenheit geraten, weil sich kaum noch jemand leisten kann, gute Kleidung für einen Verstorbenen zu kaufen. Ich möchte das ändern, in dem ich günstige Kurtas für diesen Zweck anbiete.",121,6,10,3,15,0,1,300,300,0,0,14,277,44,80013,917633,True,0,1,24790,293,88,19,5,2540238,110037,True,0,14
402,"Neue Hosen","Camp Knochenbleich ist ein Ruheort für Reisende, egal ob Händler oder Soldaten. Das gibt ihnen Gelegenheit, ihre während der Reise abgenutzte Ausrüstung und Kleidung zu erneuern. Ich kann bestimmt ein paar strapazierfähige Hosen an den Mann oder die Frau bringen.",121,6,10,3,15,0,1,300,300,0,0,14,277,44,80013,917634,True,0,1,21850,229,89,18,5,2540238,110037,True,0,14
403,"Die wahre Goldgrube","Es geht das Gerücht von unentdeckten Mithrilerz-Vorkommen um. Am Goldbasar haben sich bereits Händler und andere Glücksritter versammelt, um ihr Schicksal herauszufordern. Die wahre Goldgrube aber sind Ar<hex:02160103>beits<hex:02160103>hand<hex:02160103>schu<hex:02160103>he, die ich ihnen verkaufen werde.",121,6,10,3,15,0,1,300,300,0,0,14,277,44,80013,917635,True,0,1,20790,230,89,18,5,2540238,110037,True,0,14
404,"Ärmel hochkrempeln unnötig","In den engen Bergwerksstollen kann es leicht heiß und schwül werden. Um ihre Arbeit auch in einer solchen Umgebung verrichten zu können, brauchen die Arbeiter der Amajina Bergbau AG unserer Meinung nach dringend ärmellose Wämser.",118,6,10,3,15,0,1,51,51,0,0,14,277,51,80013,917636,True,0,1,24790,293,89,19,5,4067692,110038,True,0,14
405,"Der Mittelweg","Wer Erfolg im Geschäft haben möchte, muss auch auf sein Äußeres achten. Sieht man heruntergekommen aus, haben die Kunden auch kein Vertrauen in die Waren. Ist man zu gut gekleidet und sieht reich aus, werden die Kunden ebenfalls misstrauisch und denken, dass man die Waren zu teuer verkauft. Kannst du mir ein Paar Schuhe fertigen, mit denen ich genau den richtigen Mittelweg gehe?",118,6,10,3,20,0,1,51,51,0,0,14,277,51,80013,917559,True,0,1,28010,293,90,18,5,4067692,110038,True,0,14
406,"Reißfeste Hosen","Die Zahl der Leute, die sich als freie Handwerker ihren Lebens<hex:02160103>unter<hex:02160103>halt verdienen, hat rapide zugenommen. Ich bin mir sicher, eine gute Menge an reißfesten Arbeitshosen an den Mann oder die Frau bringen zu können.",118,6,10,3,20,0,1,51,51,0,0,14,277,51,80013,917560,True,0,1,16800,69,90,26,5,4067692,110038,True,0,14
407,"Bequeme Geschenke","Das Klageregiment ist stolz auf die mutigen, jungen Leute der Miliz, die sich dem Kampf gegen die Ixal stellen. Wir möchten sie mit Hanfwamsen ausstatten, die ein Maximum an Bewegungsfreiheit bieten.",13,6,10,3,20,0,1,129,129,0,0,14,277,56,80013,917561,True,0,1,28010,348,90,19,5,2257677,110006,True,0,14
408,"Handschuhe für die Damen","Die fleißigen Hausfrauen von Mühlenbruch versorgen das Klageregiment oft mit leckeren Speisen. Wir möchten uns für dafür bedanken und ihnen schöne, damenhafte Handschuhe schenken.",13,6,10,2,20,0,1,129,129,0,0,14,277,56,80012,917562,True,0,1,28010,290,91,18,5,2257677,110006,True,0,14
409,"Viel Glück und viel Sägen","Um die Verteidigungsanlagen von Mühlenbruch zu verstärken, brauchen wir stabile Holzstämme. Die kräftigsten Bewohner werden unter Geleitschutz ausziehen, um geeignete Bäume zu fällen. Wir möchten sie mit Hauben ausstatten, damit sich keiner der modisch Langhaarigen mit seinem Schopf in einer Säge verfängt.",13,6,10,2,20,0,1,129,129,0,0,14,277,56,80012,917563,True,0,1,12960,107,91,26,5,2257677,110006,True,0,14
410,"Neue Weste für die Beste","Die Anwohner haben uns beim Verstärken der Befestigungsanlagen tatkräftig unterstützt. Eine hat sich sogar so sehr ins Zeug gelegt, dass ihre Baumwollweste zerrissen ist. Diese würde ihr das Klageregiment gerne aus Dankbarkeit für die geleistete Arbeit ersetzen. ",13,6,10,2,20,0,1,129,129,0,0,14,277,56,80012,917564,True,0,1,28010,348,91,18,5,2257677,110006,True,0,14
411,"Seemannshemden","Um meine Geschäfte in Limsa Lominsa zu beleben, möchte ich Hemden ordern. Sie müssen gegen den steifen Seewind schützen und genug Bewegungsfreiheit bieten, um die Takelage zu erklettern.",118,6,10,3,25,0,1,51,51,0,0,14,277,51,80013,917841,True,0,1,47200,317,92,18,5,4067692,110038,True,0,14
412,"Neue Arbeitshüte","Einer der Gärtner war uns vom Klageregiment eine besonders große Hilfe bei der Beschaffung von Baumaterial, um die Befestigungsanlagen zu verbessern. Um unseren Dank zum Ausdruck zu bringen, würden wir ihm gerne einen neuen Arbeitshut schenken.",13,6,10,3,25,0,1,129,129,0,0,14,277,56,80013,917842,True,0,1,36390,250,92,19,5,2257677,110019,True,0,14
413,"Stadt aus Samt und Seide","Samtene Hosen sind der letzte Schrei in der Oberschicht von Ul'dah. Es wird nicht lange dauern, bis sich die Mode in der ganzen Stadt durchsetzt. Welcher geschickte Weber kann mir helfen?",118,6,10,3,25,0,1,51,51,0,0,14,277,51,80013,917843,True,0,1,24980,203,92,26,5,4067692,110038,True,0,14
414,"Hosen für die Waldstreife","Das Klageregiment ist stolz auf die mutigen, jungen Leute der Miliz, die sich dem Kampf gegen die Ixal stellen. Wir möchten sie mit neuen Hosen ausstatten, die guten Schutz während der Streifen durch den Wald bieten.",13,6,10,2,25,0,1,129,129,0,0,14,277,56,80012,917844,True,0,1,41630,290,93,18,5,2257677,110019,True,0,14
