key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
151,464265,12,200151,0,"Sicherheitsbrille[p] - Rot",3,"Sicherheitsbrillen[p] - Rot",1,0,1,1,0,"Rotes Gesichtsaccessoire","Sicherheitsbrille - Rot"
152,529801,12,200152,0,"Sicherheitsbrille[p] - Blau",3,"Sicherheitsbrillen[p] - Blau",1,0,1,1,0,"Blaues Gesichtsaccessoire","Sicherheitsbrille - Blau"
153,595337,12,200153,0,"Sicherheitsbrille[p] - Grün",3,"Sicherheitsbrillen[p] - Grün",1,0,1,1,0,"Grünes Gesichtsaccessoire","Sicherheitsbrille - Grün"
154,660873,12,200154,0,"Sicherheitsbrille[p] - Messing",3,"Sicherheitsbrillen[p] - Messing",1,0,1,1,0,"Messingfarbenes Gesichtsaccessoire","Sicherheitsbrille - Messing"
155,726409,12,200155,0,"Sicherheitsbrille[p] - Violett",3,"Sicherheitsbrillen[p] - Violett",1,0,1,1,0,"Violettes Gesichtsaccessoire","Sicherheitsbrille - Violett"
156,791945,12,200156,0,"Sicherheitsbrille[p] - Braun",3,"Sicherheitsbrillen[p] - Braun",1,0,1,1,0,"Braunes Gesichtsaccessoire","Sicherheitsbrille - Braun"
157,71050,13,200157,0,"Halbrahmenbrille",3,"Halbrahmenbrillen",1,0,1,1,0,"Ungefärbtes Gesichtsaccessoire","Halbrahmenbrille"
158,136586,13,200158,0,"Halbrahmenbrille[p] - Silber",3,"Halbrahmenbrillen[p] - Silber",1,0,1,1,0,"Silbernes Gesichtsaccessoire","Halbrahmenbrille - Silber"
159,202122,13,200159,0,"Halbrahmenbrille[p] - Gold",3,"Halbrahmenbrillen[p] - Gold",1,0,1,1,0,"Goldenes Gesichtsaccessoire","Halbrahmenbrille - Gold"
160,267658,13,200160,0,"Halbrahmenbrille[p] - Schwarz",3,"Halbrahmenbrillen[p] - Schwarz",1,0,1,1,0,"Schwarzes Gesichtsaccessoire","Halbrahmenbrille - Schwarz"
161,333194,13,200161,0,"Halbrahmenbrille[p] - Weiß",3,"Halbrahmenbrillen[p] - Weiß",1,0,1,1,0,"Weißes Gesichtsaccessoire","Halbrahmenbrille - Weiß"
162,398730,13,200162,0,"Halbrahmenbrille[p] - Grau",3,"Halbrahmenbrillen[p] - Grau",1,0,1,1,0,"Graues Gesichtsaccessoire","Halbrahmenbrille - Grau"
163,464266,13,200163,0,"Halbrahmenbrille[p] - Rot",3,"Halbrahmenbrillen[p] - Rot",1,0,1,1,0,"Rotes Gesichtsaccessoire","Halbrahmenbrille - Rot"
164,529802,13,200164,0,"Halbrahmenbrille[p] - Blau",3,"Halbrahmenbrillen[p] - Blau",1,0,1,1,0,"Blaues Gesichtsaccessoire","Halbrahmenbrille - Blau"
165,595338,13,200165,0,"Halbrahmenbrille[p] - Grün",3,"Halbrahmenbrillen[p] - Grün",1,0,1,1,0,"Grünes Gesichtsaccessoire","Halbrahmenbrille - Grün"
166,660874,13,200166,0,"Halbrahmenbrille[p] - Messing",3,"Halbrahmenbrillen[p] - Messing",1,0,1,1,0,"Messingfarbenes Gesichtsaccessoire","Halbrahmenbrille - Messing"
167,726410,13,200167,0,"Halbrahmenbrille[p] - Violett",3,"Halbrahmenbrillen[p] - Violett",1,0,1,1,0,"Violettes Gesichtsaccessoire","Halbrahmenbrille - Violett"
168,791946,13,200168,0,"Halbrahmenbrille[p] - Braun",3,"Halbrahmenbrillen[p] - Braun",1,0,1,1,0,"Braunes Gesichtsaccessoire","Halbrahmenbrille - Braun"
169,71051,14,200169,0,"oval[a] Lesebrille",3,"oval[a] Lesebrillen",1,0,1,1,0,"Ungefärbtes Gesichtsaccessoire","Ovale Lesebrille"
170,136587,14,200170,0,"oval[a] Lesebrille[p] - Silber",3,"oval[a] Lesebrillen[p] - Silber",1,0,1,1,0,"Silbernes Gesichtsaccessoire","Ovale Lesebrille - Silber"
171,202123,14,200171,0,"oval[a] Lesebrille[p] - Gold",3,"oval[a] Lesebrillen[p] - Gold",1,0,1,1,0,"Goldenes Gesichtsaccessoire","Ovale Lesebrille - Gold"
172,267659,14,200172,0,"oval[a] Lesebrille[p] - Schwarz",3,"oval[a] Lesebrillen[p] - Schwarz",1,0,1,1,0,"Schwarzes Gesichtsaccessoire","Ovale Lesebrille - Schwarz"
173,333195,14,200173,0,"oval[a] Lesebrille[p] - Weiß",3,"oval[a] Lesebrillen[p] - Weiß",1,0,1,1,0,"Weißes Gesichtsaccessoire","Ovale Lesebrille - Weiß"
174,398731,14,200174,0,"oval[a] Lesebrille[p] - Grau",3,"oval[a] Lesebrillen[p] - Grau",1,0,1,1,0,"Graues Gesichtsaccessoire","Ovale Lesebrille - Grau"
175,464267,14,200175,0,"oval[a] Lesebrille[p] - Rot",3,"oval[a] Lesebrillen[p] - Rot",1,0,1,1,0,"Rotes Gesichtsaccessoire","Ovale Lesebrille - Rot"
176,529803,14,200176,0,"oval[a] Lesebrille[p] - Blau",3,"oval[a] Lesebrillen[p] - Blau",1,0,1,1,0,"Blaues Gesichtsaccessoire","Ovale Lesebrille - Blau"
177,595339,14,200177,0,"oval[a] Lesebrille[p] - Grün",3,"oval[a] Lesebrillen[p] - Grün",1,0,1,1,0,"Grünes Gesichtsaccessoire","Ovale Lesebrille - Grün"
178,660875,14,200178,0,"oval[a] Lesebrille[p] - Messing",3,"oval[a] Lesebrillen[p] - Messing",1,0,1,1,0,"Messingfarbenes Gesichtsaccessoire","Ovale Lesebrille - Messing"
179,726411,14,200179,0,"oval[a] Lesebrille[p] - Violett",3,"oval[a] Lesebrillen[p] - Violett",1,0,1,1,0,"Violettes Gesichtsaccessoire","Ovale Lesebrille - Violett"
180,791947,14,200180,0,"oval[a] Lesebrille[p] - Braun",3,"oval[a] Lesebrillen[p] - Braun",1,0,1,1,0,"Braunes Gesichtsaccessoire","Ovale Lesebrille - Braun"
181,71052,15,200181,0,"elegant[a] rahmenlos[a] Brille",3,"elegant[a] rahmenlos[a] Brillen",1,0,1,1,0,"Ungefärbtes Gesichtsaccessoire","Elegante rahmenlose Brille"
182,136588,15,200182,0,"elegant[a] rahmenlos[a] Brille[p] - Silber",3,"elegant[a] rahmenlos[a] Brillen[p] - Silber",1,0,1,1,0,"Silbernes Gesichtsaccessoire","Elegante rahmenlose Brille - Silber"
183,202124,15,200183,0,"elegant[a] rahmenlos[a] Brille[p] - Gold",3,"elegant[a] rahmenlos[a] Brillen[p] - Gold",1,0,1,1,0,"Goldenes Gesichtsaccessoire","Elegante rahmenlose Brille - Gold"
184,267660,15,200184,0,"elegant[a] rahmenlos[a] Brille[p] - Schwarz",3,"elegant[a] rahmenlos[a] Brillen[p] - Schwarz",1,0,1,1,0,"Schwarzes Gesichtsaccessoire","Elegante rahmenlose Brille - Schwarz"
185,333196,15,200185,0,"elegant[a] rahmenlos[a] Brille[p] - Weiß",3,"elegant[a] rahmenlos[a] Brillen[p] - Weiß",1,0,1,1,0,"Weißes Gesichtsaccessoire","Elegante rahmenlose Brille - Weiß"
186,398732,15,200186,0,"elegant[a] rahmenlos[a] Brille[p] - Grau",3,"elegant[a] rahmenlos[a] Brillen[p] - Grau",1,0,1,1,0,"Graues Gesichtsaccessoire","Elegante rahmenlose Brille - Grau"
187,464268,15,200187,0,"elegant[a] rahmenlos[a] Brille[p] - Rot",3,"elegant[a] rahmenlos[a] Brillen[p] - Rot",1,0,1,1,0,"Rotes Gesichtsaccessoire","Elegante rahmenlose Brille - Rot"
188,529804,15,200188,0,"elegant[a] rahmenlos[a] Brille[p] - Blau",3,"elegant[a] rahmenlos[a] Brillen[p] - Blau",1,0,1,1,0,"Blaues Gesichtsaccessoire","Elegante rahmenlose Brille - Blau"
189,595340,15,200189,0,"elegant[a] rahmenlos[a] Brille[p] - Grün",3,"elegant[a] rahmenlos[a] Brillen[p] - Grün",1,0,1,1,0,"Grünes Gesichtsaccessoire","Elegante rahmenlose Brille - Grün"
190,660876,15,200190,0,"elegant[a] rahmenlos[a] Brille[p] - Messing",3,"elegant[a] rahmenlos[a] Brillen[p] - Messing",1,0,1,1,0,"Messingfarbenes Gesichtsaccessoire","Elegante rahmenlose Brille - Messing"
191,726412,15,200191,0,"elegant[a] rahmenlos[a] Brille[p] - Violett",3,"elegant[a] rahmenlos[a] Brillen[p] - Violett",1,0,1,1,0,"Violettes Gesichtsaccessoire","Elegante rahmenlose Brille - Violett"
192,791948,15,200192,0,"elegant[a] rahmenlos[a] Brille[p] - Braun",3,"elegant[a] rahmenlos[a] Brillen[p] - Braun",1,0,1,1,0,"Braunes Gesichtsaccessoire","Elegante rahmenlose Brille - Braun"
193,71053,16,200193,0,"Katzenaugenbrille",3,"Katzenaugenbrillen",1,0,1,1,0,"Ungefärbtes Gesichtsaccessoire","Katzenaugenbrille"
194,136589,16,200194,0,"Katzenaugenbrille[p] - Silber",3,"Katzenaugenbrillen[p] - Silber",1,0,1,1,0,"Silbernes Gesichtsaccessoire","Katzenaugenbrille - Silber"
195,202125,16,200195,0,"Katzenaugenbrille[p] - Gold",3,"Katzenaugenbrillen[p] - Gold",1,0,1,1,0,"Goldenes Gesichtsaccessoire","Katzenaugenbrille - Gold"
196,267661,16,200196,0,"Katzenaugenbrille[p] - Schwarz",3,"Katzenaugenbrillen[p] - Schwarz",1,0,1,1,0,"Schwarzes Gesichtsaccessoire","Katzenaugenbrille - Schwarz"
197,333197,16,200197,0,"Katzenaugenbrille[p] - Weiß",3,"Katzenaugenbrillen[p] - Weiß",1,0,1,1,0,"Weißes Gesichtsaccessoire","Katzenaugenbrille - Weiß"
198,398733,16,200198,0,"Katzenaugenbrille[p] - Grau",3,"Katzenaugenbrillen[p] - Grau",1,0,1,1,0,"Graues Gesichtsaccessoire","Katzenaugenbrille - Grau"
199,464269,16,200199,0,"Katzenaugenbrille[p] - Rot",3,"Katzenaugenbrillen[p] - Rot",1,0,1,1,0,"Rotes Gesichtsaccessoire","Katzenaugenbrille - Rot"
200,529805,16,200200,0,"Katzenaugenbrille[p] - Blau",3,"Katzenaugenbrillen[p] - Blau",1,0,1,1,0,"Blaues Gesichtsaccessoire","Katzenaugenbrille - Blau"
201,595341,16,200201,0,"Katzenaugenbrille[p] - Grün",3,"Katzenaugenbrillen[p] - Grün",1,0,1,1,0,"Grünes Gesichtsaccessoire","Katzenaugenbrille - Grün"
202,660877,16,200202,0,"Katzenaugenbrille[p] - Messing",3,"Katzenaugenbrillen[p] - Messing",1,0,1,1,0,"Messingfarbenes Gesichtsaccessoire","Katzenaugenbrille - Messing"
203,726413,16,200203,0,"Katzenaugenbrille[p] - Violett",3,"Katzenaugenbrillen[p] - Violett",1,0,1,1,0,"Violettes Gesichtsaccessoire","Katzenaugenbrille - Violett"
204,791949,16,200204,0,"Katzenaugenbrille[p] - Braun",3,"Katzenaugenbrillen[p] - Braun",1,0,1,1,0,"Braunes Gesichtsaccessoire","Katzenaugenbrille - Braun"
205,71054,17,200205,0,"dünnrandig[a] Brille",3,"dünnrandig[a] Brillen",1,0,1,1,0,"Ungefärbtes Gesichtsaccessoire","Dünnrandige Brille"
206,136590,17,200206,0,"dünnrandig[a] Brille[p] - Silber",3,"dünnrandig[a] Brillen[p] - Silber",1,0,1,1,0,"Silbernes Gesichtsaccessoire","Dünnrandige Brille - Silber"
207,202126,17,200207,0,"dünnrandig[a] Brille[p] - Gold",3,"dünnrandig[a] Brillen[p] - Gold",1,0,1,1,0,"Goldenes Gesichtsaccessoire","Dünnrandige Brille - Gold"
208,267662,17,200208,0,"dünnrandig[a] Brille[p] - Schwarz",3,"dünnrandig[a] Brillen[p] - Schwarz",1,0,1,1,0,"Schwarzes Gesichtsaccessoire","Dünnrandige Brille - Schwarz"
209,333198,17,200209,0,"dünnrandig[a] Brille[p] - Weiß",3,"dünnrandig[a] Brillen[p] - Weiß",1,0,1,1,0,"Weißes Gesichtsaccessoire","Dünnrandige Brille - Weiß"
210,398734,17,200210,0,"dünnrandig[a] Brille[p] - Grau",3,"dünnrandig[a] Brillen[p] - Grau",1,0,1,1,0,"Graues Gesichtsaccessoire","Dünnrandige Brille - Grau"
211,464270,17,200211,0,"dünnrandig[a] Brille[p] - Rot",3,"dünnrandig[a] Brillen[p] - Rot",1,0,1,1,0,"Rotes Gesichtsaccessoire","Dünnrandige Brille - Rot"
212,529806,17,200212,0,"dünnrandig[a] Brille[p] - Blau",3,"dünnrandig[a] Brillen[p] - Blau",1,0,1,1,0,"Blaues Gesichtsaccessoire","Dünnrandige Brille - Blau"
213,595342,17,200213,0,"dünnrandig[a] Brille[p] - Grün",3,"dünnrandig[a] Brillen[p] - Grün",1,0,1,1,0,"Grünes Gesichtsaccessoire","Dünnrandige Brille - Grün"
214,660878,17,200214,0,"dünnrandig[a] Brille[p] - Messing",3,"dünnrandig[a] Brillen[p] - Messing",1,0,1,1,0,"Messingfarbenes Gesichtsaccessoire","Dünnrandige Brille - Messing"
215,726414,17,200215,0,"dünnrandig[a] Brille[p] - Violett",3,"dünnrandig[a] Brillen[p] - Violett",1,0,1,1,0,"Violettes Gesichtsaccessoire","Dünnrandige Brille - Violett"
216,791950,17,200216,0,"dünnrandig[a] Brille[p] - Braun",3,"dünnrandig[a] Brillen[p] - Braun",1,0,1,1,0,"Braunes Gesichtsaccessoire","Dünnrandige Brille - Braun"
217,71055,18,200217,0,"getönt[a] Sicherheitsbrille",3,"getönt[a] Sicherheitsbrillen",1,0,1,1,0,"Ungefärbtes Gesichtsaccessoire","Getönte Sicherheitsbrille"
218,136591,18,200218,0,"getönt[a] Sicherheitsbrille[p] - Silber",3,"getönt[a] Sicherheitsbrillen[p] - Silber",1,0,1,1,0,"Silbernes Gesichtsaccessoire","Getönte Sicherheitsbrille - Silber"
219,202127,18,200219,0,"getönt[a] Sicherheitsbrille[p] - Gold",3,"getönt[a] Sicherheitsbrillen[p] - Gold",1,0,1,1,0,"Goldenes Gesichtsaccessoire","Getönte Sicherheitsbrille - Gold"
220,267663,18,200220,0,"getönt[a] Sicherheitsbrille[p] - Schwarz",3,"getönt[a] Sicherheitsbrillen[p] - Schwarz",1,0,1,1,0,"Schwarzes Gesichtsaccessoire","Getönte Sicherheitsbrille - Schwarz"
221,333199,18,200221,0,"getönt[a] Sicherheitsbrille[p] - Weiß",3,"getönt[a] Sicherheitsbrillen[p] - Weiß",1,0,1,1,0,"Weißes Gesichtsaccessoire","Getönte Sicherheitsbrille - Weiß"
222,398735,18,200222,0,"getönt[a] Sicherheitsbrille[p] - Grau",3,"getönt[a] Sicherheitsbrillen[p] - Grau",1,0,1,1,0,"Graues Gesichtsaccessoire","Getönte Sicherheitsbrille - Grau"
223,464271,18,200223,0,"getönt[a] Sicherheitsbrille[p] - Rot",3,"getönt[a] Sicherheitsbrillen[p] - Rot",1,0,1,1,0,"Rotes Gesichtsaccessoire","Getönte Sicherheitsbrille - Rot"
224,529807,18,200224,0,"getönt[a] Sicherheitsbrille[p] - Blau",3,"getönt[a] Sicherheitsbrillen[p] - Blau",1,0,1,1,0,"Blaues Gesichtsaccessoire","Getönte Sicherheitsbrille - Blau"
225,595343,18,200225,0,"getönt[a] Sicherheitsbrille[p] - Grün",3,"getönt[a] Sicherheitsbrillen[p] - Grün",1,0,1,1,0,"Grünes Gesichtsaccessoire","Getönte Sicherheitsbrille - Grün"
226,660879,18,200226,0,"getönt[a] Sicherheitsbrille[p] - Messing",3,"getönt[a] Sicherheitsbrillen[p] - Messing",1,0,1,1,0,"Messingfarbenes Gesichtsaccessoire","Getönte Sicherheitsbrille - Messing"
227,726415,18,200227,0,"getönt[a] Sicherheitsbrille[p] - Violett",3,"getönt[a] Sicherheitsbrillen[p] - Violett",1,0,1,1,0,"Violettes Gesichtsaccessoire","Getönte Sicherheitsbrille - Violett"
228,791951,18,200228,0,"getönt[a] Sicherheitsbrille[p] - Braun",3,"getönt[a] Sicherheitsbrillen[p] - Braun",1,0,1,1,0,"Braunes Gesichtsaccessoire","Getönte Sicherheitsbrille - Braun"
229,71056,19,200229,0,"Augenklappe[p] (links)",3,"Augenklappen[p] (links)",1,0,1,1,0,"Ungefärbtes Gesichtsaccessoire","Augenklappe (links)"
230,136592,19,200230,0,"Augenklappe[p] (links) - Silber",3,"Augenklappen[p] (links) - Silber",1,0,1,1,0,"Silbernes Gesichtsaccessoire","Augenklappe (links) - Silber"
231,202128,19,200231,0,"Augenklappe[p] (links) - Gold",3,"Augenklappen[p] (links) - Gold",1,0,1,1,0,"Goldenes Gesichtsaccessoire","Augenklappe (links) - Gold"
232,267664,19,200232,0,"Augenklappe[p] (links) - Schwarz",3,"Augenklappen[p] (links) - Schwarz",1,0,1,1,0,"Schwarzes Gesichtsaccessoire","Augenklappe (links) - Schwarz"
233,333200,19,200233,0,"Augenklappe[p] (links) - Weiß",3,"Augenklappen[p] (links) - Weiß",1,0,1,1,0,"Weißes Gesichtsaccessoire","Augenklappe (links) - Weiß"
234,398736,19,200234,0,"Augenklappe[p] (links) - Grau",3,"Augenklappen[p] (links) - Grau",1,0,1,1,0,"Graues Gesichtsaccessoire","Augenklappe (links) - Grau"
235,464272,19,200235,0,"Augenklappe[p] (links) - Rot",3,"Augenklappen[p] (links) - Rot",1,0,1,1,0,"Rotes Gesichtsaccessoire","Augenklappe (links) - Rot"
236,529808,19,200236,0,"Augenklappe[p] (links) - Blau",3,"Augenklappen[p] (links) - Blau",1,0,1,1,0,"Blaues Gesichtsaccessoire","Augenklappe (links) - Blau"
237,595344,19,200237,0,"Augenklappe[p] (links) - Grün",3,"Augenklappen[p] (links) - Grün",1,0,1,1,0,"Grünes Gesichtsaccessoire","Augenklappe (links) - Grün"
238,660880,19,200238,0,"Augenklappe[p] (links) - Messing",3,"Augenklappen[p] (links) - Messing",1,0,1,1,0,"Messingfarbenes Gesichtsaccessoire","Augenklappe (links) - Messing"
239,726416,19,200239,0,"Augenklappe[p] (links) - Violett",3,"Augenklappen[p] (links) - Violett",1,0,1,1,0,"Violettes Gesichtsaccessoire","Augenklappe (links) - Violett"
240,791952,19,200240,0,"Augenklappe[p] (links) - Braun",3,"Augenklappen[p] (links) - Braun",1,0,1,1,0,"Braunes Gesichtsaccessoire","Augenklappe (links) - Braun"
241,71057,20,200241,0,"Augenklappe[p] (rechts)",3,"Augenklappen[p] (rechts)",1,0,1,1,0,"Ungefärbtes Gesichtsaccessoire","Augenklappe (rechts)"
242,136593,20,200242,0,"Augenklappe[p] (rechts) - Silber",3,"Augenklappen[p] (rechts) - Silber",1,0,1,1,0,"Silbernes Gesichtsaccessoire","Augenklappe (rechts) - Silber"
243,202129,20,200243,0,"Augenklappe[p] (rechts) - Gold",3,"Augenklappen[p] (rechts) - Gold",1,0,1,1,0,"Goldenes Gesichtsaccessoire","Augenklappe (rechts) - Gold"
244,267665,20,200244,0,"Augenklappe[p] (rechts) - Schwarz",3,"Augenklappen[p] (rechts) - Schwarz",1,0,1,1,0,"Schwarzes Gesichtsaccessoire","Augenklappe (rechts) - Schwarz"
245,333201,20,200245,0,"Augenklappe[p] (rechts) - Weiß",3,"Augenklappen[p] (rechts) - Weiß",1,0,1,1,0,"Weißes Gesichtsaccessoire","Augenklappe (rechts) - Weiß"
246,398737,20,200246,0,"Augenklappe[p] (rechts) - Grau",3,"Augenklappen[p] (rechts) - Grau",1,0,1,1,0,"Graues Gesichtsaccessoire","Augenklappe (rechts) - Grau"
247,464273,20,200247,0,"Augenklappe[p] (rechts) - Rot",3,"Augenklappen[p] (rechts) - Rot",1,0,1,1,0,"Rotes Gesichtsaccessoire","Augenklappe (rechts) - Rot"
248,529809,20,200248,0,"Augenklappe[p] (rechts) - Blau",3,"Augenklappen[p] (rechts) - Blau",1,0,1,1,0,"Blaues Gesichtsaccessoire","Augenklappe (rechts) - Blau"
249,595345,20,200249,0,"Augenklappe[p] (rechts) - Grün",3,"Augenklappen[p] (rechts) - Grün",1,0,1,1,0,"Grünes Gesichtsaccessoire","Augenklappe (rechts) - Grün"
250,660881,20,200250,0,"Augenklappe[p] (rechts) - Messing",3,"Augenklappen[p] (rechts) - Messing",1,0,1,1,0,"Messingfarbenes Gesichtsaccessoire","Augenklappe (rechts) - Messing"
251,726417,20,200251,0,"Augenklappe[p] (rechts) - Violett",3,"Augenklappen[p] (rechts) - Violett",1,0,1,1,0,"Violettes Gesichtsaccessoire","Augenklappe (rechts) - Violett"
252,791953,20,200252,0,"Augenklappe[p] (rechts) - Braun",3,"Augenklappen[p] (rechts) - Braun",1,0,1,1,0,"Braunes Gesichtsaccessoire","Augenklappe (rechts) - Braun"
253,71058,21,200253,0,"metallisch[a] Augenklappe[p] (links)",3,"metallisch[a] Augenklappen[p] (links)",1,0,1,1,0,"Ungefärbtes Gesichtsaccessoire","Metallische Augenklappe (links)"
254,136594,21,200254,0,"metallisch[a] Augenklappe[p] (links) - Silber",3,"metallisch[a] Augenklappen[p] (links) - Silber",1,0,1,1,0,"Silbernes Gesichtsaccessoire","Metallische Augenklappe (links) - Silber"
255,202130,21,200255,0,"metallisch[a] Augenklappe[p] (links) - Gold",3,"metallisch[a] Augenklappen[p] (links) - Gold",1,0,1,1,0,"Goldenes Gesichtsaccessoire","Metallische Augenklappe (links) - Gold"
256,267666,21,200256,0,"metallisch[a] Augenklappe[p] (links) - Schwarz",3,"metallisch[a] Augenklappen[p] (links) - Schwarz",1,0,1,1,0,"Schwarzes Gesichtsaccessoire","Metallische Augenklappe (links) - Schwarz"
257,333202,21,200257,0,"metallisch[a] Augenklappe[p] (links) - Weiß",3,"metallisch[a] Augenklappen[p] (links) - Weiß",1,0,1,1,0,"Weißes Gesichtsaccessoire","Metallische Augenklappe (links) - Weiß"
258,398738,21,200258,0,"metallisch[a] Augenklappe[p] (links) - Grau",3,"metallisch[a] Augenklappen[p] (links) - Grau",1,0,1,1,0,"Graues Gesichtsaccessoire","Metallische Augenklappe (links) - Grau"
259,464274,21,200259,0,"metallisch[a] Augenklappe[p] (links) - Rot",3,"metallisch[a] Augenklappen[p] (links) - Rot",1,0,1,1,0,"Rotes Gesichtsaccessoire","Metallische Augenklappe (links) - Rot"
260,529810,21,200260,0,"metallisch[a] Augenklappe[p] (links) - Blau",3,"metallisch[a] Augenklappen[p] (links) - Blau",1,0,1,1,0,"Blaues Gesichtsaccessoire","Metallische Augenklappe (links) - Blau"
261,595346,21,200261,0,"metallisch[a] Augenklappe[p] (links) - Grün",3,"metallisch[a] Augenklappen[p] (links) - Grün",1,0,1,1,0,"Grünes Gesichtsaccessoire","Metallische Augenklappe (links) - Grün"
262,660882,21,200262,0,"metallisch[a] Augenklappe[p] (links) - Messing",3,"metallisch[a] Augenklappen[p] (links) - Messing",1,0,1,1,0,"Messingfarbenes Gesichtsaccessoire","Metallische Augenklappe (links) - Messing"
263,726418,21,200263,0,"metallisch[a] Augenklappe[p] (links) - Violett",3,"metallisch[a] Augenklappen[p] (links) - Violett",1,0,1,1,0,"Violettes Gesichtsaccessoire","Metallische Augenklappe (links) - Violett"
264,791954,21,200264,0,"metallisch[a] Augenklappe[p] (links) - Braun",3,"metallisch[a] Augenklappen[p] (links) - Braun",1,0,1,1,0,"Braunes Gesichtsaccessoire","Metallische Augenklappe (links) - Braun"
265,71059,22,200265,0,"metallisch[a] Augenklappe[p] (rechts)",3,"metallisch[a] Augenklappen[p] (rechts)",1,0,1,1,0,"Ungefärbtes Gesichtsaccessoire","Metallische Augenklappe (rechts)"
266,136595,22,200266,0,"metallisch[a] Augenklappe[p] (rechts) - Silber",3,"metallisch[a] Augenklappen[p] (rechts) - Silber",1,0,1,1,0,"Silbernes Gesichtsaccessoire","Metallische Augenklappe (rechts) - Silber"
267,202131,22,200267,0,"metallisch[a] Augenklappe[p] (rechts) - Gold",3,"metallisch[a] Augenklappen[p] (rechts) - Gold",1,0,1,1,0,"Goldenes Gesichtsaccessoire","Metallische Augenklappe (rechts) - Gold"
268,267667,22,200268,0,"metallisch[a] Augenklappe[p] (rechts) - Schwarz",3,"metallisch[a] Augenklappen[p] (rechts) - Schwarz",1,0,1,1,0,"Schwarzes Gesichtsaccessoire","Metallische Augenklappe (rechts) - Schwarz"
269,333203,22,200269,0,"metallisch[a] Augenklappe[p] (rechts) - Weiß",3,"metallisch[a] Augenklappen[p] (rechts) - Weiß",1,0,1,1,0,"Weißes Gesichtsaccessoire","Metallische Augenklappe (rechts) - Weiß"
270,398739,22,200270,0,"metallisch[a] Augenklappe[p] (rechts) - Grau",3,"metallisch[a] Augenklappen[p] (rechts) - Grau",1,0,1,1,0,"Graues Gesichtsaccessoire","Metallische Augenklappe (rechts) - Grau"
271,464275,22,200271,0,"metallisch[a] Augenklappe[p] (rechts) - Rot",3,"metallisch[a] Augenklappen[p] (rechts) - Rot",1,0,1,1,0,"Rotes Gesichtsaccessoire","Metallische Augenklappe (rechts) - Rot"
272,529811,22,200272,0,"metallisch[a] Augenklappe[p] (rechts) - Blau",3,"metallisch[a] Augenklappen[p] (rechts) - Blau",1,0,1,1,0,"Blaues Gesichtsaccessoire","Metallische Augenklappe (rechts) - Blau"
273,595347,22,200273,0,"metallisch[a] Augenklappe[p] (rechts) - Grün",3,"metallisch[a] Augenklappen[p] (rechts) - Grün",1,0,1,1,0,"Grünes Gesichtsaccessoire","Metallische Augenklappe (rechts) - Grün"
274,660883,22,200274,0,"metallisch[a] Augenklappe[p] (rechts) - Messing",3,"metallisch[a] Augenklappen[p] (rechts) - Messing",1,0,1,1,0,"Messingfarbenes Gesichtsaccessoire","Metallische Augenklappe (rechts) - Messing"
275,726419,22,200275,0,"metallisch[a] Augenklappe[p] (rechts) - Violett",3,"metallisch[a] Augenklappen[p] (rechts) - Violett",1,0,1,1,0,"Violettes Gesichtsaccessoire","Metallische Augenklappe (rechts) - Violett"
276,791955,22,200276,0,"metallisch[a] Augenklappe[p] (rechts) - Braun",3,"metallisch[a] Augenklappen[p] (rechts) - Braun",1,0,1,1,0,"Braunes Gesichtsaccessoire","Metallische Augenklappe (rechts) - Braun"
277,71060,23,200277,0,"Coeurl-Brille",3,"Coeurl-Brillen",1,0,1,1,0,"Ungefärbtes Gesichtsaccessoire","Coeurl-Brille"
278,136596,23,200278,0,"Coeurl-Brille[p] - Silber",3,"Coeurl-Brillen[p] - Silber",1,0,1,1,0,"Silbernes Gesichtsaccessoire","Coeurl-Brille - Silber"
279,202132,23,200279,0,"Coeurl-Brille[p] - Gold",3,"Coeurl-Brillen[p] - Gold",1,0,1,1,0,"Goldenes Gesichtsaccessoire","Coeurl-Brille - Gold"
280,267668,23,200280,0,"Coeurl-Brille[p] - Schwarz",3,"Coeurl-Brillen[p] - Schwarz",1,0,1,1,0,"Schwarzes Gesichtsaccessoire","Coeurl-Brille - Schwarz"
281,333204,23,200281,0,"Coeurl-Brille[p] - Weiß",3,"Coeurl-Brillen[p] - Weiß",1,0,1,1,0,"Weißes Gesichtsaccessoire","Coeurl-Brille - Weiß"
282,398740,23,200282,0,"Coeurl-Brille[p] - Grau",3,"Coeurl-Brillen[p] - Grau",1,0,1,1,0,"Graues Gesichtsaccessoire","Coeurl-Brille - Grau"
283,464276,23,200283,0,"Coeurl-Brille[p] - Rot",3,"Coeurl-Brillen[p] - Rot",1,0,1,1,0,"Rotes Gesichtsaccessoire","Coeurl-Brille - Rot"
284,529812,23,200284,0,"Coeurl-Brille[p] - Blau",3,"Coeurl-Brillen[p] - Blau",1,0,1,1,0,"Blaues Gesichtsaccessoire","Coeurl-Brille - Blau"
285,595348,23,200285,0,"Coeurl-Brille[p] - Grün",3,"Coeurl-Brillen[p] - Grün",1,0,1,1,0,"Grünes Gesichtsaccessoire","Coeurl-Brille - Grün"
286,660884,23,200286,0,"Coeurl-Brille[p] - Messing",3,"Coeurl-Brillen[p] - Messing",1,0,1,1,0,"Messingfarbenes Gesichtsaccessoire","Coeurl-Brille - Messing"
