key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Wie wär's mit einer Phiole „Sankt Daniffens Tränen“, Abenteurer<hex:020809E905FF03>in<hex:FF01><hex:03>? Das Wasser, das wahre Wunder wirkt!<hex:02100103>Hast du denn noch nie davon gehört?! ","Umso besser. Ich will das Mittel nämlich groß rausbringen und hier kann man es gratis abfüllen! Leider kann ich nicht ran, weil alles voller Wasser-Exergone ist. Willst du nicht für mich schöpfen gehen? Du wirkst so wehrhaft.","","","","","",""
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Hast du schon Wasser für mich abgefüllt?","","","","Aah, das ist es! Welch heiliges Schimmern! Mehr, Abenteurer<hex:020809E905FF03>in<hex:FF01><hex:03>, bring mir mehr!","","Du ... hast es doch nicht etwa für dich selbst behalten?!",""
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Damit habe ich genug für alle Kunden bei der Zeremonie. Und dabei fällt mir ein, dass ich noch eine Menge vorbereiten muss. Ich wäre dir also dankbar, wenn du für mich weiterschöpfst - als Reserve.","","","","","","",""
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Ich habe zwar schon genug von Sankt Daniffens Tränen, aber ein bisschen mehr könnte ich noch tragen. Bring mir so viel du nur schöpfen kannst!","","","","Vielen herzlichen Dank. Sankt Daniffen wird dir deine guten Taten hundertfach vergelten.","","Gar nichts? Das ist höchst verdächtig ... Wehe, wenn ich dich bei der Zeremonie als Konkurrenten wiedertreffe!",""
150,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Oh, wie gerufen. Ein freiwilliger Helfer. Geh mir doch mal kurz zur Hand, ja?","Ich bin von der Amajina AG und muss eine Riesenmenge Erd-Exergon-Kerne auftreiben. Die technischen Details erspar ich dir, aber wir brauchen sie als Katalysator bei der Erdseim-Raffinierung.","Ich hab mich nie gefragt, wo die Kerne herkommen, aber wahrscheinlich von Erd-Exergonen, oder? Leider bin ich bin aber nicht Krieger genug, um selbst welche zu entkernen. Aber für dich ist das sicher ein Leichtes, was? Besorg mir doch meinen Katalysator und du leistest einen wertvollen Beitrag zur Erdseim-Versorgung Eorzeas.","Erfüllst du den Bedarf des Konstrukteurs?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Empfohlene Stufe: <hex:022003E80203><hex:0249020103><hex:0248020103>","Im Ernst? Dann danke ich dir schon mal. Erd-Exergone, nichts anderes, verstanden?","","Ah. Na, da kann man nichts machen. Ich überleg mir schon noch was.",""
151,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Erd-Exergon-Kerne, bitte. In Massen. Und schnell, sonst steht die Erdseim-Produktion.","Erleg doch ein paar Erd-Exergone, um an die Kerne zu gelangen. Sammeln müsste man sie aber eigentlich auch können, ist ja nichts weiter als erdelementare Energie. ","Wie du es machst, ist mir gleich. Hauptsache, du lieferst mir viel.","","","","",""
152,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Bringst du mir Erd-Exergon-Kerne?","","","","Sehr schön. Rein und hervorragend als Katalysator geeignet. Bring mir noch mehr davon!","","Schau nicht in die Luft, ich brauche erdenergiegeladene Kerne! Erd-Exergone musst du dafür ausquetschen. Alles klar?",""
153,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"He! Bist du vielleicht auch nach Camp Drachenkopf unterwegs?","Ich habe Dokumente von größter Wichtigkeit dort abzuliefern. Eine astrologische Deutung, deren Tragwei... Ähem. Mehr darf ich dazu nicht sagen.","Ich hätte mir selbst<hex:02160103>verständ<hex:02160103>lich eine Eskorte mitnehmen sollen, aber ich bin sofort losgestürzt, angesichts der bevorst... Öhöm. Jedenfalls brauche<hex:02100103>ich - und meine Botschaft! - dringend deinen Schutz.","Eskortierst du den Astrologen?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Empfohlene Stufe: <hex:022003E80203><hex:0249020103><hex:0248020103>","","","Ich verstehe. Und du verstehst offensichtlich gar nichts! Wenn du wüsstest, was in ... Ach, vergiss, was ich gesagt habe.",""
154,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Oh, welch glückliche Fügung des Schicksals! <hex:020820E905FF0F>Meine Retterin<hex:FF0C>Mein Retter<hex:03>! Dieser kleine Feigling hier hat plötzlich gescheut und ich bin ihm nach, und schon hatte ich mich verirrt.","Ich will versuchen, zur Karawane zurückzufinden. Kannst du hier kurz auf den Kleinen aufpassen?","So verstört, wie er ist, rührt er sich eh eine Weile nicht vom Fleck.","Willst du kurz aufpassen?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Empfohlene Stufe: <hex:022003E80203><hex:0249020103><hex:0248020103>","Ich danke dir! Wirklich ein Glück, dass du des Weges gekommen bist. Also dann, bin gleich wieder da!","","Und ich dachte, jetzt wäre alles gut. <seufz>",""
155,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Jijiroon lieben Eier! Alle Qiqirn lieben Schalenschlüfen!","Aber keine Eier nirgends finden. Du haben Eier für Jijiroon? Du bringen schnell?","Pelikan haben gute Eier. Bringst du mir? Pelikan brauchen so viel nicht.","Bringst du Jijiroon Pelikan-Eier?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Empfohlene Stufe: <hex:022003E80203><hex:0249020103><hex:0248020103>","Juhui, juhu! Pelikan-Eier für Jijiroon! ","","Warum keine Eier für Jijiroon? Warum? Jijiroon doch hungrig! Qiqirn-Freunde alle viel hungrig.",""
156,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Du bringen schon Eier von Pelikan für Jijiroon?","","","","Juhu, viel köstlich Eier du bringen! Viel! Noch mehr!","","Juhu, viel köstlich Eier du bringen! Viel! Noch mehr!",""
157,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Du bringen Eier von Pelikan!","","","","","","",""
158,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Waa, viel Pelikan-Eier! Jijiroon können fast nicht tragen so viel!","","","","","","",""
159,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Waa, viel Pelikan-Eier! Jijiroon können fast nicht tragen so viel!","","","","Jijiroon glücklich! Jijiroon fröhlich! Du bringen noch mehr fröhliche Ei!","","Keine Ei? Du bringen schnell noch mehr fröhliche Ei für Jijiroon.",""
160,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Zu Hilf, Abenteurer<hex:020809E905FF03>in<hex:FF01><hex:03>! Niemand außer dir kann uns retten!","Wir waren friedlich bei der Ernte, da hat uns ein Lindwurm angegriffen! Wir sind gerannt, was wir konnten! So was Schreckliches habe ich ja noch nie gesehen!","Er lauert immer noch auf uns! Bitte, bitte vernichte das garstige Tier!","Willst du den Lindwurm beseitigen?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Empfohlene Stufe: <hex:022003E80203><hex:0249020103><hex:0248020103>","","","D-Du kannst uns doch nicht einfach unserem Schicksal überlassen!?",""
161,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Oh, <hex:020827E905FF11>eine Abenteurige<hex:FF11>ein Abenteuriger<hex:03>!","Hier sind Freundinnen der Meinigen gestorben. Die Finstrigen haben sie umgebracht. Die Meinige sucht nach Andenken an die Beklagenswertigen ...","Kann <hex:02080DE905FF04>die<hex:FF04>der<hex:03> Hilfsbereitige der Meinigen helfen?","Der Sylphe beim Suchen helfen?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Empfohlene Stufe: <hex:022003E80203><hex:0249020103><hex:0248020103>","Vielen Dank <hex:02080DE905FF04>der<hex:FF04>dem<hex:03> Mitgefühligen! Doch <hex:02080CE905FF04>sie<hex:FF03>er<hex:03> muss sich vor den finstrigen Sylphen in Acht nehmen!","","Oh, <hex:02080DE905FF04>die<hex:FF04>der<hex:03> Herzlosige! <hex:02080CE905FF04>Sie<hex:FF03>Er<hex:03> soll fortgehen!",""
162,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Hat <hex:02080DE905FF04>die<hex:FF04>der<hex:03> Hilfsbereitige Andenken gefunden?","","","","Vielen Dank! Vielleicht findet <hex:02080DE905FF04>die<hex:FF04>der<hex:03> Deinige ja noch mehr Sachen der Getötigen!","","Keine Andenken an die Getötigen mehr?",""
163,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Die Meinige sucht Andenken an getötige Freundinnen. <hex:02080DE905FF04>Die<hex:FF04>Der<hex:03> Deinige soll helfen!","","","","","","",""
164,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Die Meinige ist glücklich! Aber noch mehr Andenken sind noch besser!","","","","","","",""
165,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"<hex:02080DE905FF04>Die<hex:FF04>Der<hex:03> Hilfreichige hat so viele Andenken gefunden! Die Meinige nimmt gern noch mehr!","","","","Vielen Dank. Jedes Andenken ist der Meinigen willkommen!","","Aber wenn <hex:02080DE905FF04>die<hex:FF04>der<hex:03> Deinige noch Andenken findet, freut sich die Meinige sehr!",""
166,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Was ist? Beobachte mich gefälligst nicht, während ich meinen Mut zusammenkratze. Ich muss den Typen da drüben rauswerfen, den Mamool Ja.","Er hört einfach nicht auf, vor den anderen Badegästen zu tanzen, verstehst du? Das geht aber nicht! Keine Tänze im Bad! ","Ich weiß nicht, welchen Teil von „Nein“ er nicht versteht, aber wir müssen ihn rausbefördern. Hilfst du mir?","Hilfst du, den Mamool Ja zu bändigen?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Empfohlene Stufe: <hex:022003E80203><hex:0249020103><hex:0248020103>","","","Dein letztes Wort? Komm schon, ich schaff ihn nicht allein!",""
167,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"He, du suchst doch sicher Arbeit. Ich brauche jemanden, der mich sicher zur Erdseim-Fabrik bringt.","Ich bin dort zu Ver<hex:02160103>hand<hex:02160103>lungen eingeladen, ganz große Sache, sag ich dir. Aber man hört von allerlei Wegelagerern und noch Schlimmerem, also dachte ich, da fragst du mal <hex:020825E905FF11>die Abenteurerin<hex:FF0F>den Abenteurer<hex:03> da ... ","Na, wie sieht's aus? Ich erzähl dir unterwegs ein paar Anekdoten aus der Welt der Erdseim-Kartelle.","Den Händler eskortieren?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Empfohlene Stufe: <hex:022003E80203><hex:0249020103><hex:0248020103>","","","Hm! Du versäumst die Gelegenheit deines Lebens, alles über Seim und Schein zu erfahren, das sag ich dir.",""
168,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Geh nicht weiter, Abenteurer<hex:020809E905FF03>in<hex:FF01><hex:03>! Die von Ifrit Besessenen wollen eine Zeremonie für ihren Feuergott abhalten!","Wenn Ifrits Macht dadurch noch weiter wächst, ist nicht abzusehen, was noch passiert! Und die Legion der Unsterblichen muss dann als Erstes ausrücken.","Es gibt bestimmt ein zentrales Zeremonialobjekt. Das müssen wir vernichten, und die Priester und Wachen der Amalj'aa gleich mit!","Hilfst du, die Zeremonie zu verhindern?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Empfohlene Stufe: <hex:022003E80203><hex:0249020103><hex:0248020103>","","","Das kannst du doch nicht zulassen!<hex:02100103>Aber ich gebe zu, es ist kein leichtes Unterfangen.",""
169,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Die fanatischen Ifrit-Anhänger haben mit der Zeremonie begonnen! Du musst sie aufhalten!","Beseitige die Priester und Wachen, damit wir nach dem Zentralobjekt der Zeremonie suchen können. ","Sie werden sich zur Wehr setzen, so viel ist klar. Und die Kräfte von Besessenen sind nicht zu unter<hex:02160103>schätzen!","","","","",""
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Ah, ein Prachtexemplar von <hex:020829E905FF13>einer Abenteurerin<hex:FF11>einem Abenteurer<hex:03>! Willst du deine herausragenden Fä<hex:02160103>hig<hex:02160103>kei<hex:02160103>ten nicht für einen guten Zweck einsetzen? ","Ein Frachtwagen hat einen Teil seiner Ladung verloren, ohne es zu merken. Edelster Wein, und eine stattliche Menge dazu!","Die Flaschen sind gut verpackt und heil geblieben. Wir haben sie aufgesammelt und bringen sie nach Weinhafen. Aber mit meinen schwachen Händen könnte ich nicht mal eine Kiste aufheben, wenn sie vom Wagen fällt ...","Hilfst du dem Händler beim Transport?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Empfohlene Stufe: <hex:022003E80203><hex:0249020103><hex:0248020103>","","","Das ist aber unangenehm. Wer soll jetzt den Transport begleiten? Ich etwa?",""
171,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Du bist fabelhaft. Jetzt hab ich erst mal genug Kerne.","Aber wenn du noch was bei dir hast, nehme ich es gerne. Je mehr, desto besser.","","","","","",""
172,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Wie, hast du etwa noch mehr Exergon-Kerne beschafft?","","","","Vielen Dank. Aber bring mir noch mehr!","","Ja? Nein? Wenn du welche hast, gib sie mir schnell, ich bin nämlich nicht mehr lange hier.",""
173,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Psssst! Nicht so laut! Ich versuche hier, mich zu <hex:021A020203>tarnen<hex:021A020103>!","Also pass auf, da draußen ist ein Stoßtrupp der Garlear, nur ein paar Leute. Keine Ahnung, <hex:021A020203>wie<hex:021A020103> sie hierher gekommen sind, aber ich bin hier um rauszukriegen, <hex:021A020203>warum<hex:021A020103>. ","Aber jetzt kommt der interessante Teil: Besessene Sylphen sind auch hierher unterwegs! Wenn die mit den Garlearn zu<hex:02160103>sammen<hex:02160103>treffen, geht's rund! Wir müssen die Garlear angreifen, bevor die Sylphen kommen und die Situation un<hex:02160103>be<hex:02160103>rechen<hex:02160103>bar wird.","Hilfst du beim Angriff auf die Garlear?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Empfohlene Stufe: <hex:022003E80203><hex:0249020103><hex:0248020103>","Jawohl, das lob ich mir. Dann auf in den Kampf!","","Hm, dann muss ich wohl abwarten, wie die Begegnung verläuft. Alleine werde ich mit den Garlearn nämlich nicht fertig.",""
174,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Kenn ich dich? Egal, du siehst verlässlich aus. Wir haben Nachricht über Aktivitäten im Probegrabungslager der Kobolde.","Die Kobolde graben herum! In <hex:021A020203>unserem<hex:021A020103> Gebiet! Denen werden wir aber einen dicken Strich durch die Rechnung machen.","Bist du dabei? Es ist ganz einfach: Du musst nur die Kobold-Werkzeuge zerstören. Damit kannst du dich beim Mahlstrom sehr beliebt machen. Na, wie sieht's aus?","Machst du mit?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Empfohlene Stufe: <hex:022003E80203><hex:0249020103><hex:0248020103>","","","Dabei wollte ich dir Gelegenheit zu Ruhm und wertvollen Erfahrungen verschaffen ...",""
175,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Es ist schrecklich, Abenteurer<hex:020809E905FF03>in<hex:FF01><hex:03>! Die Jünger Dalamuds haben meine Tochter entführt!","Wir gingen gemütlich spazieren, und da standen sie plötzlich! Sie haben die Ärmste mit sich gerissen ... Oh, ihr Götter, wenn sie ihr nur nichts angetan haben!","<hex:020837E905FF19>Liebe, gute Abenteurerin<hex:FF19>Lieber, guter Abenteurer<hex:03>, bitte rette meine Tochter, mein Ein und Alles!","Willst du die entführte Tochter retten?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Empfohlene Stufe: <hex:022003E80203><hex:0249020103><hex:0248020103>","Hab tausend, millionenfach Dank! Sie muss da drin sein, bitte entreiß sie diesen ruchlosen Kultisten!","","Wie ... Mir ... fehlen die Worte ob solcher Herzlosigkeit!",""
176,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Hilf meiner Tochter! Sie ist dort drin, in der Gewalt der Jünger Dalamuds!","","","","","","",""
177,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"So tu doch etwas! Ich wurde von den Kultisten entführt!","","","","","","",""
178,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Den Göttern sei Dank! Die Vorsehung hat mir erneut ein<hex:02081AE905FF0B>e Retterin<hex:FF0A>en Retter<hex:03> gesandt!","Die Kultisten wollen mich Dalamud als Opfer darbringen! Wenn du sie nicht alle tötest, werden sie dasselbe immer und immer wieder versuchen!","Du musst verhindern, dass noch mehr Unschuldige ihr Leben verlieren.","Legst du dich mit den Jüngern Dalamuds an?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Empfohlene Stufe: <hex:022003E80203><hex:0249020103><hex:0248020103>","","","Du ... musst ein Herz aus Stein haben! <hex:021A020203>schluchz<hex:021A020103>",""
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"<hex:021A020203>Du<hex:021A020103> sollst das Opfer Dalamuds sein!!!","","","","","","",""
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"...","","","","","","",""
181,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Ich wollte mit meinen Waren nach Camp Ausblick, aber ich stecke hier fest, wie du siehst. Mein Chocobo lahmt und kommt nicht mehr weiter.","Die Gegend ist Koboldgebiet. Nicht der beste Ort, um eine Pause einzulegen. Aber was bleibt mir übrig?","Kannst du vielleicht auf meinen Chocobo aufpassen, bis es ihm besser geht?","Hilfst du beim Aufpassen?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Empfohlene Stufe: <hex:022003E80203><hex:0249020103><hex:0248020103>","","","Na herzlichen Dank. Nicht sehr hilfsbereit von dir. Mach, dass du wegkommst.",""
182,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Oh, <hex:020826E905FF12>eine Abenteurerin<hex:FF0F>ein Abenteurer<hex:03> mit stolzgeschwellter Brust. Kannst du was oder tust du nur so?","Entschuldige. Ich versuche deinen Kampfgeist zu schüren. Wir brauchen nämlich Hilfe im Kampf gegen einen diamantharten Gegner: Nezedd Gah, den Kommandanten von Zanr'ak.","Die Legion ist ihm schon ein paar mal schmählich unterlegen. Aber diesmal kriegen wir ihn. Er ist in der Nähe und hat nur ein paar Wachen um sich. Was ist, traust du dich?","Wagst du das Attentat auf Nezedd Gah?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Empfohlene Stufe: <hex:022003E80203><hex:0249020103><hex:0248020103>","","","Das sage ich jetzt ganz im Ernst: Du bist ein Feigling. Jawohl.",""
183,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Du fühlst dich also jedem Kampf gewachsen, ja? Dann solltest du dem Nebenlager von Zanr'ak einen Besuch abstatten.","Dort hält sich nämlich Diamantmaul Nezedd Gah gerade auf. Eben erst habe ich eine paar Abenteurer losgeschickt, die ihn bekämpfen wollten.","Du kannst das natürlich auch gerne über<hex:02160103>nehmen. Wer der Attentäter ist, ist uns egal, solange es das richtige Opfer erwischt.","","","","",""
184,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"He, du! Das Klageregiment braucht dich! Wir erforschen gerade ein herzstärkendes Medikament - ist alles noch in Entwicklung, also plauder es nicht aus.","Arznei ist sonst nicht unsere Domäne, aber Kampf und Heilung sind ja eng verbunden. Und als wir entdeckten, dass eine bestimmte - übrigens giftige - Pilzart eine heilsame Wirkung auf das Herz ausübt ... ","Kannst du uns und der Medizin einen Dienst erweisen und solche Pilzsporen besorgen? Nicht in jedem Exemplar ist der Wirkstoff vorhanden, also bring uns, was du nur finden kannst.","Hilfst du bei der Giftpilzsuche?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>Empfohlene Stufe: <hex:022003E80203><hex:0249020103><hex:0248020103>","Vielen Dank! Du hilfst dem Klageregiment enorm! Die Sporen sind hier in der Gegend in Massen zu finden.","","Schade. Aber es ist ja nicht so, dass wir auf deine Hilfe angewiesen wären.",""
185,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Wie? Ob Giftpilze wirklich heilen können? Frag mich doch nicht so was! Ich bin auf Weisung von oben hier. Die Forschung machen die Leute im Labor.","","","","","","",""
186,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Hast du Giftpilz-Sporen gefunden?","","","","Das ... ist doch schon mal eine gute Ausbeute. Glaube ich. Falls es die richtigen Pilze sind. Ich schick sie mal ans Labor. Sammle nur weiter!","Ja, die sehen ganz in Ordnung aus. Wahrscheinlich die richtige Sorte. Aber bring mir zur Sicherheit noch mehr!","War das alles? Wenn du noch Giftpilz-Sporen mit dir herumträgst, gib sie mir lieber - zu viel davon einzuatmen ist sicher nicht gesund.",""
