key,0,1,2,3,4,5,6,7,8,9,10
79,4,8,0,-1,0,0,0,"Schwarm-Paissas anlocken und besiegen","Hier Kommandozentrale Haillenarte. An das eingetroffene Luftschiff: Willkommen auf dem Diadem!","Das Haus Haillenarte bittet die Besatzung des Luftschiffs, bei der Sicherung der Inseln zu assistieren. Zündet am angegebenen Ort eine Duftfalle und beseitigt die erscheinenden Ungeheuer!","Im Übrigen habe ich nichts dagegen, wenn ihr euch auch um andere Aufgaben kümmert. Wir können jede Hilfe gebrauchen!"
80,4,8,0,-1,0,0,0,"Juwelfliegen anlocken und besiegen","Hier Kommandozentrale Haillenarte. An das eingetroffene Luftschiff: Willkommen auf dem Diadem!","Das Haus Haillenarte bittet die Besatzung des Luftschiffs, bei der Sicherung der Inseln zu assistieren. Zündet am angegebenen Ort eine Duftfalle und beseitigt die erscheinenden Ungeheuer!","Im Übrigen habe ich nichts dagegen, wenn ihr euch auch um andere Aufgaben kümmert. Wir können jede Hilfe gebrauchen!"
81,4,8,0,-1,0,0,0,"Alterslose Sankchinnis anlocken und besiegen","Hier Kommandozentrale Haillenarte. An das eingetroffene Luftschiff: Willkommen auf dem Diadem!","Das Haus Haillenarte bittet die Besatzung des Luftschiffs, bei der Sicherung der Inseln zu assistieren. Zündet am angegebenen Ort eine Duftfalle und beseitigt die erscheinenden Ungeheuer!","Im Übrigen habe ich nichts dagegen, wenn ihr euch auch um andere Aufgaben kümmert. Wir können jede Hilfe gebrauchen!"
82,4,6,0,-1,0,0,0,"Ameisenfalken anlocken und besiegen","Hier Kommandozentrale Haillenarte. Wir bestätigen den Abschluss der ersten Etappe der Expedition.","Beseitigt nun hochgefährliche Kreaturen, um die Inseln zu sichern! Zündet dazu am angegebenen Ort eine Duftfalle und erlegt die erscheinenden Ungeheuer!","Im Übrigen habe ich nichts dagegen, wenn ihr euch auch um andere Aufgaben kümmert. Wir können jede Hilfe gebrauchen!"
83,4,5,0,-1,0,0,0,"Killerameisen anlocken und besiegen","Hier Kommandozentrale Haillenarte. Wir bestätigen den Abschluss der ersten Etappe der Expedition.","Beseitigt nun hochgefährliche Kreaturen, um die Inseln zu sichern! Zündet dazu am angegebenen Ort eine Duftfalle und erlegt die erscheinenden Ungeheuer!","Im Übrigen habe ich nichts dagegen, wenn ihr euch auch um andere Aufgaben kümmert. Wir können jede Hilfe gebrauchen!"
84,4,5,0,-1,0,0,0,"Gefleckte Hakulaqs anlocken und besiegen","Hier Kommandozentrale Haillenarte. Wir bestätigen den Abschluss der ersten Etappe der Expedition.","Beseitigt nun hochgefährliche Kreaturen, um die Inseln zu sichern! Zündet dazu am angegebenen Ort eine Duftfalle und erlegt die erscheinenden Ungeheuer!","Im Übrigen habe ich nichts dagegen, wenn ihr euch auch um andere Aufgaben kümmert. Wir können jede Hilfe gebrauchen!"
85,4,5,0,-1,0,0,0,"Wolkennöcken anlocken und besiegen","Hier Kommandozentrale Haillenarte. Wir bestätigen den Abschluss der ersten Etappe der Expedition.","Beseitigt nun hochgefährliche Kreaturen, um die Inseln zu sichern! Zündet dazu am angegebenen Ort eine Duftfalle und erlegt die erscheinenden Ungeheuer!","Im Übrigen habe ich nichts dagegen, wenn ihr euch auch um andere Aufgaben kümmert. Wir können jede Hilfe gebrauchen!"
86,4,5,0,-1,0,0,0,"Triceratops anlocken und besiegen","Hier Kommandozentrale Haillenarte. Wir bestätigen den Abschluss der ersten Etappe der Expedition.","Beseitigt nun hochgefährliche Kreaturen, um die Inseln zu sichern! Zündet dazu am angegebenen Ort eine Duftfalle und erlegt die erscheinenden Ungeheuer!","Im Übrigen habe ich nichts dagegen, wenn ihr euch auch um andere Aufgaben kümmert. Wir können jede Hilfe gebrauchen!"
87,4,2,0,-1,0,0,0,"Brachiosaurus-Kälber anlocken und besiegen","Hier Kommandozentrale Haillenarte. Wir bestätigen den Abschluss der ersten Etappe der Expedition.","Beseitigt nun hochgefährliche Kreaturen, um die Inseln zu sichern! Zündet dazu am angegebenen Ort eine Duftfalle und erlegt die erscheinenden Ungeheuer!","Im Übrigen habe ich nichts dagegen, wenn ihr euch auch um andere Aufgaben kümmert. Wir können jede Hilfe gebrauchen!"
88,4,5,0,-1,0,0,0,"Lunantishees anlocken und besiegen","Hier Kommandozentrale Haillenarte. Wir bestätigen den Abschluss der ersten Etappe der Expedition.","Beseitigt nun hochgefährliche Kreaturen, um die Inseln zu sichern! Zündet dazu am angegebenen Ort eine Duftfalle und erlegt die erscheinenden Ungeheuer!","Im Übrigen habe ich nichts dagegen, wenn ihr euch auch um andere Aufgaben kümmert. Wir können jede Hilfe gebrauchen!"
89,4,5,0,-1,0,0,0,"Zeuglodons anlocken und besiegen","Hier Kommandozentrale Haillenarte. Wir bestätigen den Abschluss der ersten Etappe der Expedition.","Beseitigt nun hochgefährliche Kreaturen, um die Inseln zu sichern! Zündet dazu am angegebenen Ort eine Duftfalle und erlegt die erscheinenden Ungeheuer!","Im Übrigen habe ich nichts dagegen, wenn ihr euch auch um andere Aufgaben kümmert. Wir können jede Hilfe gebrauchen!"
90,7,1,0,-1,0,0,0,"Östliche Sanuwa besiegen","Hier Kommandozentrale Haillenarte. Der Blutgeruch hat eine noch stärkere Kreatur angelockt!","Das Ungeheuer muss umgehend beseitigt werden, um andere Einsätze nicht zu gefährden!",""
91,7,1,0,-1,0,0,0,"Celphie besiegen","Hier Kommandozentrale Haillenarte. Der Blutgeruch hat eine noch stärkere Kreatur angelockt!","Das Ungeheuer muss umgehend beseitigt werden, um andere Einsätze nicht zu gefährden!",""
92,8,3,0,-1,0,0,0,"Diplocaulen anlocken und besiegen","Hier Kommandozentrale Haillenarte. Wir bestätigen den Abschluss der zweiten Etappe der Expedition.","Beseitigt weitere Ziele, um die Expedition abzuschließen. Zündet dazu eine Duftfalle an der angewiesenen Stelle.","Aber seid gewarnt: Die Kreaturen sind hochgefährlich. Konzentriert euch voll auf diese Aufgabe!"
93,7,1,0,-1,0,0,0,"Alterslose Meliade besiegen","Hier Kommandozentrale Haillenarte. Der Blutgeruch hat eine noch stärkere Kreatur angelockt!","Das Ungeheuer muss umgehend beseitigt werden, um andere Einsätze nicht zu gefährden!",""
94,7,1,0,-1,0,0,0,"Pteranodon besiegen","Hier Kommandozentrale Haillenarte. Der Blutgeruch hat eine noch stärkere Kreatur angelockt!","Das Ungeheuer muss umgehend beseitigt werden, um andere Einsätze nicht zu gefährden!",""
95,4,6,0,-1,0,0,0,"Diadem-Marids anlocken und besiegen","Hier Kommandozentrale Haillenarte. An das eingetroffene Luftschiff: Willkommen auf dem Diadem!","Das Haus Haillenarte bittet die Besatzung des Luftschiffs, bei der Sicherung der Inseln zu assistieren. Zündet am angegebenen Ort eine Duftfalle und beseitigt die erscheinenden Ungeheuer!","Im Übrigen habe ich nichts dagegen, wenn ihr euch auch um andere Aufgaben kümmert. Wir können jede Hilfe gebrauchen!"
96,4,6,0,-1,0,0,0,"Coelophysis anlocken und besiegen","Hier Kommandozentrale Haillenarte. Wir bestätigen den Abschluss der ersten Etappe der Expedition.","Beseitigt nun hochgefährliche Kreaturen, um die Inseln zu sichern! Zündet dazu am angegebenen Ort eine Duftfalle und erlegt die erscheinenden Ungeheuer!","Im Übrigen habe ich nichts dagegen, wenn ihr euch auch um andere Aufgaben kümmert. Wir können jede Hilfe gebrauchen!"
97,4,6,0,-1,0,0,0,"誘引香の罠で「コエロフィシス」を誘き寄せて討伐","こちらアインハルト管制……<hex:02100103>探索任務の第二段階完了を確認した。","次の標的を討伐すれば、任務は完了だ。<hex:02100103>次の目標地点で「誘引香の罠」を使い、標的を誘き寄せて倒せ。","また、任務の過程では、「活動評価」を指針として、周辺の探索も進めてもらいたい。"
98,4,6,0,-1,0,0,0,"誘引香の罠で「エイジレス・ダイアマイト」を誘き寄せて討伐","こちらアインハルト管制……<hex:02100103>探索任務の第二段階完了を確認した。","次の標的を討伐すれば、任務は完了だ。<hex:02100103>次の目標地点で「誘引香の罠」を使い、標的を誘き寄せて倒せ。","また、任務の過程では、「活動評価」を指針として、周辺の探索も進めてもらいたい。"
99,4,6,0,-1,0,0,0,"誘引香の罠で「アントホーク」を誘き寄せて討伐","こちらアインハルト管制……<hex:02100103>探索任務の第二段階完了を確認した。","次の標的を討伐すれば、任務は完了だ。<hex:02100103>次の目標地点で「誘引香の罠」を使い、標的を誘き寄せて倒せ。","また、任務の過程では、「活動評価」を指針として、周辺の探索も進めてもらいたい。"
100,0,0,0,-1,0,0,0,"","","",""
