key,0,1,2,3,4,5,6
509,0,0,0,0,"","",""
510,1,0,150341,0,"Um mit einem Freibrief zu beginnen, öffne zunächst das <hex:024804F201F403><hex:024904F201F503>Archiv<hex:0249020103><hex:0248020103> über <hex:024804F201F403><hex:024904F201F503>Spielinhalte<hex:0249020103><hex:0248020103> im <hex:024804F201F403><hex:024904F201F503>Hauptmenü<hex:0249020103><hex:0248020103> oder die Taste <hex:024804F201F403><hex:024904F201F503>J<hex:0249020103><hex:0248020103>. Wähle dann den Freibrief aus, um eine detaillierte Beschreibung der Ziele und Belohnungen zu erhalten.","",""
511,1,0,150342,0,"Ein Klick auf die Schaltfläche <hex:024804F201F403><hex:024904F201F503>Karte<hex:0249020103><hex:0248020103> zeigt dir die ungefähre Position der Ziele des Freibriefes an. Es empfiehlt sich, erst mit einem Freibrief zu beginnen, wenn man sich in der Nähe dieses Gebietes befindet, um die Chancen auf Boni für dessen Abschluss zu erhöhen.","",""
512,1,0,150343,0,"Wenn du am Zielort angekommen bist, öffne das Archiv, wähle den Freibrief und klicke auf <hex:024804F201F403><hex:024904F201F503>Beginnen<hex:0249020103><hex:0248020103>, um deinen Pflichten nachzukommen.","",""
513,1,0,150341,0,"Um mit einem Freibrief zu beginnen, öffne zunächst das <hex:024804F201F403><hex:024904F201F503>Archiv<hex:0249020103><hex:0248020103> über <hex:024804F201F403><hex:024904F201F503>Spielinhalte<hex:0249020103><hex:0248020103> im <hex:024804F201F403><hex:024904F201F503>Hauptmenü<hex:0249020103><hex:0248020103>. Wähle dann den Freibrief aus, um eine detaillierte Beschreibung der Ziele und Belohnungen zu erhalten.","",""
514,1,0,150342,0,"Die Auswahl der Schaltfläche <hex:024804F201F403><hex:024904F201F503>Karte<hex:0249020103><hex:0248020103> zeigt dir die ungefähre Position der Ziele des Freibriefes an. Es empfiehlt sich, erst mit einem Freibrief zu beginnen, wenn man sich in der Nähe dieses Gebietes befindet, um die Chancen auf Boni für dessen Abschluss zu erhöhen.","",""
515,1,0,150343,0,"Wenn du am Zielort angekommen bist, öffne das Archiv und wähle den Freibrief und dann <hex:024804F201F403><hex:024904F201F503>Beginnen<hex:0249020103><hex:0248020103>, um deinen Pflichten nachzukommen.","",""
516,0,0,0,0,"","",""
517,0,0,0,0,"","",""
518,0,0,0,0,"","",""
519,0,0,0,0,"","",""
520,1,0,150351,0,"Wenn du mit einem Freibrief beginnst, hast du die Möglichkeit, die Schwierigkeit anzupassen. Je höher der Schwie<hex:02160103>rig<hex:02160103>keits<hex:02160103>grad, desto höher ist die Stufe der feindlichen Ziele. Die Belohnungen sind ebenfalls vom Schwie<hex:02160103>rig<hex:02160103>keits<hex:02160103>grad abhängig.","",""
521,1,0,150352,0,"Der Schwie<hex:02160103>rig<hex:02160103>keits<hex:02160103>grad von Freibriefen kann jederzeit während dessen Ausführung verringert werden, indem du in der <hex:024804F201F403><hex:024904F201F503>Aufgabenliste<hex:0249020103><hex:0248020103> den Auftragsnamen und dann die <hex:024804F201F403><hex:024904F201F503>Schwierigkeit<hex:0249020103><hex:0248020103> auswählst. Diese lässt sich nach Beginn eines Freibriefes jedoch nicht mehr erhöhen.","",""
522,0,0,0,0,"","",""
523,0,0,0,0,"","",""
524,0,0,0,0,"","",""
525,0,0,0,0,"","",""
526,0,0,0,0,"","",""
527,0,0,0,0,"","",""
528,0,0,0,0,"","",""
529,0,0,0,0,"","",""
530,1,0,150421,0,"Sobald du mit einem Freibrief begonnen hast, wird der Ort der Auftragsziele auf der <hex:024804F201F403><hex:024904F201F503>Minikarte<hex:0249020103><hex:0248020103> angezeigt. Freibrief-Ziele sind zudem mit einem speziellen Icon über dem Namen markiert.","",""
531,1,0,150422,0,"Während eines Freibriefes wird die <hex:024804F201F403><hex:024904F201F503>Aufgabenliste<hex:0249020103><hex:0248020103> durch verschiedene Informationen, unter anderem zu Auftragszielen, Schwierigkeit des Freibriefs und der verbleibenden Zeit ersetzt. Belohnungen gibt es nur für Abenteurer, die alle aufgelisteten Ziele innerhalb der vorgegebenen Zeit erfüllen.","",""
532,0,0,0,0,"","",""
533,0,0,0,0,"","",""
534,0,0,0,0,"","",""
535,0,0,0,0,"","",""
536,0,0,0,0,"","",""
537,0,0,0,0,"","",""
538,0,0,0,0,"","",""
539,0,0,0,0,"","",""
540,1,0,150431,0,"Wenn alle Ziele eines Freibriefes abgeschlossen sind, erhältst du die Option, direkt zum jeweiligen <hex:024804F201F403><hex:024904F201F503>Aussteller<hex:0249020103><hex:0248020103> zurückzukehren, um deine Belohnung zu kassieren.","",""
541,0,0,0,0,"","",""
542,0,0,0,0,"","",""
543,0,0,0,0,"","",""
544,0,0,0,0,"","",""
545,0,0,0,0,"","",""
546,0,0,0,0,"","",""
547,0,0,0,0,"","",""
548,0,0,0,0,"","",""
549,0,0,0,0,"","",""
550,1,0,150441,0,"Wenn du es nicht schaffst, die Ziele eines Freibriefes in der vorgesehenen Zeit abzuschließen, kannst du den Auftrag erneut versuchen, indem du diesen im <hex:024804F201F403><hex:024904F201F503>Archiv<hex:0249020103><hex:0248020103> auswählst und dann auf <hex:024804F201F403><hex:024904F201F503>Neuer Versuch<hex:0249020103><hex:0248020103> klickst. Ein erneuter Anlauf kostet dich allerdings eine <hex:024804F201F403><hex:024904F201F503>Freibrief-Vollmacht<hex:0249020103><hex:0248020103>.","",""
551,1,0,150441,0,"Wenn du es nicht schaffst, die Ziele eines Freibriefes in der vorgesehenen Zeit abzuschließen, kannst du den Auftrag erneut versuchen, indem du diesen im <hex:024804F201F403><hex:024904F201F503>Archiv<hex:0249020103><hex:0248020103> auswählst und dann <hex:024804F201F403><hex:024904F201F503>Neuer Versuch<hex:0249020103><hex:0248020103> auswählst. Ein erneuter Anlauf kostet dich allerdings eine <hex:024804F201F403><hex:024904F201F503>Freibrief-Vollmacht<hex:0249020103><hex:0248020103>.","",""
552,0,0,0,0,"","",""
553,0,0,0,0,"","",""
554,0,0,0,0,"","",""
555,0,0,0,0,"","",""
556,0,0,0,0,"","",""
557,0,0,0,0,"","",""
558,0,0,0,0,"","",""
559,0,0,0,0,"","",""
560,1,0,150671,0,"<hex:024804F201F403><hex:024904F201F503>Fer<hex:02160103>ti<hex:02160103>gungs<hex:02160103>er<hex:02160103>lasse<hex:0249020103><hex:0248020103> (Freibriefe für Handwerker) unterliegen anderen Regeln als <hex:024804F201F403><hex:024904F201F503>Gefechtserlasse<hex:0249020103><hex:0248020103> (Freibriefe für Krieger und Magier). Zum Beispiel haben Fer<hex:02160103>ti<hex:02160103>gungs<hex:02160103>er<hex:02160103>lasse kein Zeitlimit und gelten als abgeschlossen, wenn die benötigten Gegenstände beim Kunden abgegeben wurden. Informationen zu Zielen und Auftraggebern können in der <hex:024804F201F403><hex:024904F201F503>Aufgabenliste<hex:0249020103><hex:0248020103> eingesehen werden.","",""
561,0,0,0,0,"","",""
562,0,0,0,0,"","",""
563,0,0,0,0,"","",""
564,0,0,0,0,"","",""
565,0,0,0,0,"","",""
566,0,0,0,0,"","",""
567,0,0,0,0,"","",""
568,0,0,0,0,"","",""
569,0,0,0,0,"","",""
570,1,0,150681,0,"Sprich mit dem Kunden, wenn du alle erforderlichen Gegenstände angefertigt hast, um das Handelsfenster zu öffen. Ziehe die Gegenstände aus deinem Inventar ins Handelsfenster und klicke auf <hex:024804F201F403><hex:024904F201F503>Übergeben<hex:0249020103><hex:0248020103>, um die Transaktion abzuschließen. Wenn du als Handwerker <hex:024804F201F403><hex:024904F201F503>HQ-Gegenstände<hex:0249020103><hex:0248020103> ablieferst, fällt deine Belohnung deutlich höher aus.","",""
571,1,0,150682,0,"Sprich mit dem Kunden, wenn du alle erforderlichen Gegenstände angefertigt hast, um das Handelsfenster zu öffen. Wähle die Gegenstände aus deinem Inventar für den Transfer ins Handelsfenster und klicke auf <hex:024804F201F403><hex:024904F201F503>Übergeben<hex:0249020103><hex:0248020103>, um die Transaktion abzuschließen. Wenn du als Handwerker <hex:024804F201F403><hex:024904F201F503>HQ<hex:0249020103><hex:0248020103>-Gegenstände ablieferst, fällt deine Belohnung deutlich höher aus.","",""
572,0,0,0,0,"","",""
573,0,0,0,0,"","",""
574,0,0,0,0,"","",""
575,0,0,0,0,"","",""
576,0,0,0,0,"","",""
577,0,0,0,0,"","",""
578,0,0,0,0,"","",""
579,0,0,0,0,"","",""
580,1,0,150691,0,"<hex:024804F201F403><hex:024904F201F503>Sammelerlasse<hex:0249020103><hex:0248020103> (Freibriefe für Sammler) haben ähnliche Regeln wie <hex:024804F201F403><hex:024904F201F503>Gefechtserlasse<hex:0249020103><hex:0248020103> (Freibriefe für Krieger und Magier). Es gibt jedoch zwei entscheidende Unterschiede: Du kannst erst mit einem Sammelerlass beginnen, wenn du zur entsprechenden Klasse gewechselt hast, und du musst diese Aufträge alleine erledigen.","",""
581,1,0,150692,0,"Für <hex:024804F201F403><hex:024904F201F503>Fischer-Sammelerlasse<hex:0249020103><hex:0248020103> gelten die gleichen Regeln wie für Fer<hex:02160103>ti<hex:02160103>gungs<hex:02160103>er<hex:02160103>lasse, daher musst du deinen Fang direkt beim jeweiligen Auftraggeber abliefern. Die Auswahl der Schaltfläche <hex:024804F201F403><hex:024904F201F503>Karte<hex:0249020103><hex:0248020103> zeigt dir den Ort, an dem die gewünschten Fische vorkommen.","",""
582,0,0,0,0,"","",""
583,0,0,0,0,"","",""
584,0,0,0,0,"","",""
585,0,0,0,0,"","",""
586,0,0,0,0,"","",""
587,0,0,0,0,"","",""
588,0,0,0,0,"","",""
589,0,0,0,0,"","",""
590,1,0,150701,0,"Sobald mit einem Freibrief begonnen wird, erscheinen dessen Ziele in der <hex:024804F201F403><hex:024904F201F503>Aufgabenliste<hex:0249020103><hex:0248020103>. Sammelerlasse haben verschiedene Ziele, vom Aufsuchen bestimmter Orte, bis zum Sammeln einer bestimmten Anzahl von Gegenständen. Dies muss jeweils innerhalb einer vorgegebenen Zeitspanne passieren.","",""
591,1,0,150702,0,"Nachdem du alle gewünschten Gegenstände mit der entsprechenden Stufe gesammelt hast, gewähren einige Freibriefe auch Bonus-Belohnungen, abhängig von der <hex:024804F201F403><hex:024904F201F503>Bewertung<hex:0249020103><hex:0248020103>.<hex:02100103>Freibrief-Ziele sind mit einem Freibrief-Icon rechts neben ihren Namen markiert. Auf der <hex:024804F201F403><hex:024904F201F503>Minikarte<hex:0249020103><hex:0248020103> wird zudem ein Bereich angezeigt, in dem du die Ziele finden kannst.","",""
592,0,0,0,0,"","",""
593,0,0,0,0,"","",""
594,0,0,0,0,"","",""
595,0,0,0,0,"","",""
596,0,0,0,0,"","",""
597,0,0,0,0,"","",""
598,0,0,0,0,"","",""
599,0,0,0,0,"","",""
600,1,0,150761,0,"Wenn du den gleichen Freibrief wie den, der von deiner Gruppe aktiviert wurde, besitzt, kannst du diesen aktivieren, indem du dich mit einem Verbundschein anschließt. Dadurch erhältst du bei Abschluss des Auftrags die volle Belohnung.","",""
601,0,0,0,0,"","",""
602,0,0,0,0,"","",""
603,0,0,0,0,"","",""
604,0,0,0,0,"","",""
605,0,0,0,0,"","",""
606,0,0,0,0,"","",""
607,0,0,0,0,"","",""
608,0,0,0,0,"","",""
609,0,0,0,0,"","",""
610,1,0,150641,0,"FATE steht für <hex:024804F201F403><hex:024904F201F503>Full Active Time Event<hex:0249020103><hex:0248020103>, oder auch <hex:024804F201F403><hex:024904F201F503>Fatales Ereignis<hex:0249020103><hex:0248020103>. Diese öffentlichen Aufträge tauchen periodisch überall in Eorzea auf. Jeder, der gerade vorbeikommt, kann daran teilnehmen. Wenn ein FATE in der Nähe stattfindet, erscheint ein Hinweis auf dem Bildschirm und dessen Ort wird auf der Karte markiert.","",""
611,1,0,150642,0,"Die Art des laufenden FATEs kann anhand des Karten-Icons identifiziert werden. Wenn du den Cursor über das Icon bewegst, wird der Name des FATEs angezeigt.","",""
612,1,0,150643,0,"Sobald du in Reichweite des Events bist, nimmst du automatisch daran teil. FATE-Titel, Ziele und verbleibende Zeit werden automatisch in deiner <hex:024804F201F403><hex:024904F201F503>Aufgabenliste<hex:0249020103><hex:0248020103> angezeigt.","",""
613,1,0,150644,0,"Wenn deine derzeitige Stufe mehrere Stufen über der empfohlenen liegt, erscheint die Schaltfläche <hex:024804F201F403><hex:024904F201F503>Anpassen<hex:0249020103><hex:0248020103> in deiner <hex:024804F201F403><hex:024904F201F503>Aufgabenliste<hex:0249020103><hex:0248020103>. Benutze diese Schaltfläche, um deine Stufe automatisch anzupassen, damit du eine Belohnung für die Teilnahme erhältst.","",""
614,0,0,0,0,"","",""
615,0,0,0,0,"","",""
616,0,0,0,0,"","",""
617,0,0,0,0,"","",""
618,0,0,0,0,"","",""
619,0,0,0,0,"","",""
620,1,0,150661,0,"Sobald ein FATE abgeschlossen ist, wird deine Belohnung für die Teilnahme angezeigt. Belohnungen werden unter allen Teilnehmern verteilt und richten sich nicht nur nach dem Erfolg, sondern auch nach individuellen Beiträgen.","",""
621,1,0,150662,0,"Je aktiver du beim Erfüllen von FATE-Zielen bist, desto größer ist dein Beitrag und deine Belohnung. Dein Beitrag wird durch Gold-, Silber- und Bronzemedaillen verdeutlicht, die in dem Belohnungsfenster erscheinen.","",""
622,0,0,0,0,"","",""
623,0,0,0,0,"","",""
624,0,0,0,0,"","",""
625,0,0,0,0,"","",""
626,0,0,0,0,"","",""
627,0,0,0,0,"","",""
628,0,0,0,0,"","",""
629,0,0,0,0,"","",""
630,1,0,150711,0,"<hex:024804F201F403><hex:024904F201F503>Gildengeheiße<hex:0249020103><hex:0248020103> sind besondere Operationen, die von Aben<hex:02160103>teurer<hex:02160103>gilden organisiert und von einem NPC als <hex:024804F201F403><hex:024904F201F503>Kommandeur<hex:0249020103><hex:0248020103> überwacht werden. Wenn du mit einem Kommandeur sprichst, erhältst du eine Liste aller derzeit verfügbaren Gildengeheiße. Jede Operation hat bestimmte Bedingungen, die von allen Grup<hex:02160103>pen<hex:02160103>mit<hex:02160103>gliedern erfüllt werden müssen.","",""
631,1,0,150712,0,"Anfangs ist die Auswahl an Gildengeheißen ziemlich beschränkt, aber auf höheren Stufen nimmt deren Anzahl deutlich zu. Wenn du in einer Gruppe bist, werden nur Gildengeheiße angezeigt, deren Zugangsvoraussetzungen von allen Mitgliedern der Gruppe erfüllt werden.<hex:02100103><hex:02100103>Gildengeheißen können leicht durch die <hex:024804F201F403><hex:024904F201F503>Inhaltssuche<hex:0249020103><hex:0248020103> gestartet werden, wodurch die Gruppen<hex:02160103>suche entfällt.","",""
632,0,0,0,0,"","",""
633,0,0,0,0,"","",""
634,0,0,0,0,"","",""
635,0,0,0,0,"","",""
636,0,0,0,0,"","",""
637,0,0,0,0,"","",""
638,0,0,0,0,"","",""
639,0,0,0,0,"","",""
640,1,0,150721,0,"Sobald ein Gildengeheiß beginnt, werden die Ziele und die verbleibende Zeit in der <hex:024804F201F403><hex:024904F201F503>Aufgabenliste<hex:0249020103><hex:0248020103> angezeigt.<hex:02100103><hex:02100103>Wenn du die Ziele nicht innerhalb der vorgegebenen Zeitspanne erfüllen kannst, gilt das Gildengeheiß als fehlgeschlagen.","",""
641,0,0,0,0,"","",""
642,0,0,0,0,"","",""
643,0,0,0,0,"","",""
644,0,0,0,0,"","",""
645,0,0,0,0,"","",""
646,0,0,0,0,"","",""
647,0,0,0,0,"","",""
648,0,0,0,0,"","",""
649,0,0,0,0,"","",""
650,1,0,150731,0,"Während du an einem Gildengeheiß teilnimmst, sind bestimmte Bereiche anders gefärbt als der Rest der Landschaft. Dies ist eine Warnung für Spieler, dass ein Betreten dieser Zonen Schaden verursachen oder neue Gegner auf den Plan rufen kann. Sei vorsichtig, wenn du dort in der Nähe bist.","",""
651,0,0,0,0,"","",""
652,0,0,0,0,"","",""
653,0,0,0,0,"","",""
654,0,0,0,0,"","",""
655,0,0,0,0,"","",""
656,0,0,0,0,"","",""
657,0,0,0,0,"","",""
658,0,0,0,0,"","",""
659,0,0,0,0,"","",""
660,1,0,150741,0,"Wenn du während eines Gildengeheißes kampfunfähig wirst, hast du die Option, zum <hex:024804F201F403><hex:024904F201F503>Ausgangspunkt der Operation<hex:0249020103><hex:0248020103> anstelle deines Heimatpunktes zurückzukehren.","",""
661,0,0,0,0,"","",""
662,0,0,0,0,"","",""
663,0,0,0,0,"","",""
664,0,0,0,0,"","",""
665,0,0,0,0,"","",""
666,0,0,0,0,"","",""
667,0,0,0,0,"","",""
668,0,0,0,0,"","",""
669,0,0,0,0,"","",""
670,1,0,150751,0,"Wenn du erfolgreich alle Gildengeheiß-Ziele innerhalb des Zeitlimits abschließt, steht dir eine Belohnung zu. Sprich mit dem <hex:024804F201F403><hex:024904F201F503>Kommandeur<hex:0249020103><hex:0248020103>, der die Operation überwacht, um diese einzustreichen. Wenn deine Gruppe alle Ziele erfüllt hat, ohne ein Grup<hex:02160103>pen<hex:02160103>mit<hex:02160103>glied im Kampf zu verlieren, wird eine zusätzliche Belohnung ausgegeben.","",""
671,0,0,0,0,"","",""
672,0,0,0,0,"","",""
673,0,0,0,0,"","",""
674,0,0,0,0,"","",""
675,0,0,0,0,"","",""
676,0,0,0,0,"","",""
677,0,0,0,0,"","",""
678,0,0,0,0,"","",""
679,0,0,0,0,"","",""
680,1,0,151351,0,"Du kannst nun die <hex:024804F201F403><hex:024904F201F503>Affiliation<hex:0249020103><hex:0248020103> zu einer Staatlichen Ge<hex:02160103>sell<hex:02160103>schaft ändern. Sprich dazu mit einem <hex:024804F201F403><hex:024904F201F503>Personaloffizier<hex:0249020103><hex:0248020103> in dem Hauptquartier einer beliebigen Staatlichen Ge<hex:02160103>sell<hex:02160103>schaft.<hex:02100103><hex:02100103>Wenn du zu einer anderen Staatlichen Ge<hex:02160103>sell<hex:02160103>schaft wechselst, werden deine aktuellen Staatstaler eingefroren und auch gesellschaftsspezifische Ausrüstung kann nicht mehr verwendet werden. Bedenke weiterhin, dass du den nächsten Wechsel erst in <hex:024804F201F403><hex:024904F201F503>15 Tagen<hex:0249020103><hex:0248020103> wieder vornehmen kannst.","",""
681,0,0,0,0,"","",""
682,0,0,0,0,"","",""
683,0,0,0,0,"","",""
684,0,0,0,0,"","",""
685,0,0,0,0,"","",""
686,0,0,0,0,"","",""
687,0,0,0,0,"","",""
688,0,0,0,0,"","",""
689,0,0,0,0,"","",""
690,1,0,151331,0,"Du kannst nun Gegenstände mittels der <hex:024804F201F403><hex:024904F201F503>Eilsynthese<hex:0249020103><hex:0248020103> herstellen. Die Eilsynthese steht für alle Gegenstände zur Verfügung, die du mindestens einmal auf traditionellem Wege hergestellt hast. Mit der Eilsynthese sparst du enorm viel Zeit bei der Herstellung von mehreren Gegenständen von normaler Qualität.","",""
691,1,0,151332,0,"Um mit der Eilsynthese zu beginnen, öffne dein <hex:024804F201F403><hex:024904F201F503>Handwerker-Notizbuch<hex:0249020103><hex:0248020103>, wähle das gewünschte Rezept und betätige die Schaltfläche <hex:024804F201F403><hex:024904F201F503>Eilsynthese<hex:0249020103><hex:0248020103>, direkt neben der Schaltfläche <hex:024804F201F403><hex:024904F201F503>Synthese<hex:0249020103><hex:0248020103>.","",""
692,1,0,151333,0,"Da der Fokus der Eilsynthese auf der schnellen Produktion liegt, ist es schwierig, damit qualitativ hochwertige Gegenstände herzustellen. Wenn es dir also auf Qualität ankommt, solltest du die normale Synthese verwenden.","",""
693,0,0,0,0,"","",""
694,0,0,0,0,"","",""
695,0,0,0,0,"","",""
696,0,0,0,0,"","",""
697,0,0,0,0,"","",""
698,0,0,0,0,"","",""
699,0,0,0,0,"","",""
700,1,0,150281,0,"Alle Handwerker erhalten ein <hex:024804F201F403><hex:024904F201F503>Handwerker-Notizbuch<hex:0249020103><hex:0248020103>, in dem die Rezepte aller Gegenstände, die sie herstellen können, festgehalten werden. Das Handwerker-Notizbuch wird durch Auswahl von <hex:024804F201F403><hex:024904F201F503>Notizbücher<hex:0249020103><hex:0248020103> im <hex:024804F201F403><hex:024904F201F503>Hauptmenü<hex:0249020103><hex:0248020103> geöffnet.","",""
701,1,0,150282,0,"Um mit der Synthese zu beginnen, musst du zunächst die Klasse und die Stufe des Gegenstands, den du herstellen möchtest, auswählen.","",""
702,1,0,150283,0,"Wenn du einen Gegenstand ausgewählt hast, stelle sicher, dass du über alle benötigten <hex:024804F201F403><hex:024904F201F503>Materialien<hex:0249020103><hex:0248020103> verfügst. Ist dies der Fall, wähle <hex:024804F201F403><hex:024904F201F503>Synthese<hex:0249020103><hex:0248020103> aus, um den Herstellungsprozess zu beginnen.","",""
703,0,0,0,0,"","",""
704,0,0,0,0,"","",""
705,0,0,0,0,"","",""
706,0,0,0,0,"","",""
707,0,0,0,0,"","",""
708,0,0,0,0,"","",""
709,0,0,0,0,"","",""
710,1,0,150291,0,"Die Synthese ist insofern mit einem Kampf vergleichbar, als dass mehrere <hex:024804F201F403><hex:024904F201F503>Kommandos<hex:0249020103><hex:0248020103> benötigt werden, um erfolgreich zu sein.","",""
711,1,0,150292,0,"Für eine erfolgreiche Herstellung eines Gegenstands musst du diese Synthese-Kommandos ausführen und einen <hex:024804F201F403><hex:024904F201F503>Fortschritt<hex:0249020103><hex:0248020103> von 100 % erreichen, bevor die <hex:024804F201F403><hex:024904F201F503>Belastbarkeit<hex:0249020103><hex:0248020103> des Materials auf Null fällt.","",""
712,1,0,150293,0,"Wenn die Belastbarkeit Null erreicht, bevor der Fortschritt bei 100 % ist, schlägt die Synthese fehl und einige Materialien können verloren gehen.","",""
713,1,0,150294,0,"Gegenstände, die du mindestens einmal erfolgreich hergestellt hast, werden mit einem Häkchen links neben dem Namen angezeigt. Wenn du einen Gegenstand zum ersten Mal herstellst, erhältst du einen speziellen Routinebonus.","",""
714,1,0,150295,0,"Die Synthese ist insofern mit einem Kampf vergleichbar, als dass mehrere <hex:024804F201F403><hex:024904F201F503>Kommandos<hex:0249020103><hex:0248020103> benötigt werden, um erfolgreich zu sein.","",""
715,0,0,0,0,"","",""
716,0,0,0,0,"","",""
717,0,0,0,0,"","",""
718,0,0,0,0,"","",""
719,0,0,0,0,"","",""
720,1,0,150301,0,"Das Verbessern der <hex:024804F201F403><hex:024904F201F503>Qualität<hex:0249020103><hex:0248020103> während der Synthese steigert die Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit, dass das Endprodukt einen höheren Grad (<hex:024804F201F403><hex:024904F201F503>HQ<hex:0249020103><hex:0248020103>) haben wird.","",""
721,1,0,150302,0,"Die Qualität wird für gewöhnlich durch Kommandos wie <hex:024804F201F403><hex:024904F201F503>Veredelung<hex:0249020103><hex:0248020103> erhöht. Diese jedoch reduzieren nicht nur die Belastbarkeit des Materials, sondern kosten auch Handwerkspunkte (<hex:024804F201F403><hex:024904F201F503>HP<hex:0249020103><hex:0248020103>).","",""
722,1,0,150303,0,"Wenn du erfolgreich einen HQ-Gegenstand herstellst, erhältst du Bonus-Routine.","",""
723,1,0,150304,0,"Die Qualität wird für gewöhnlich durch Kommandos wie <hex:024804F201F403><hex:024904F201F503>Veredelung<hex:0249020103><hex:0248020103> erhöht. Diese jedoch reduzieren nicht nur die Belastbarkeit des Materials, sondern kosten auch Handwerkspunkte (<hex:024804F201F403><hex:024904F201F503>HP<hex:0249020103><hex:0248020103>).","",""
724,0,0,0,0,"","",""
725,0,0,0,0,"","",""
726,0,0,0,0,"","",""
727,0,0,0,0,"","",""
728,0,0,0,0,"","",""
729,0,0,0,0,"","",""
730,1,0,150581,0,"Im Laufe des Syn<hex:02160103>the<hex:02160103>se-Pro<hex:02160103>zesses schwankt der <hex:024804F201F403><hex:024904F201F503>Zustand<hex:0249020103><hex:0248020103> des Materials zwischen Exzellent und Minderwertig.","",""
731,1,0,150582,0,"Das Benutzen eines Kommandos während der Zustand <hex:024804F201F403><hex:024904F201F503>Gut<hex:0249020103><hex:0248020103> oder <hex:024804F201F403><hex:024904F201F503>Exzellent<hex:0249020103><hex:0248020103> ist, resultiert im Erfolgsfall in einer stärkeren Zunahme der Qualität. War der Zustand des Materials vorher <hex:024804F201F403><hex:024904F201F503>Exzellent<hex:0249020103><hex:0248020103>, wird er im nächsten Schritt jedoch immer auf <hex:024804F201F403><hex:024904F201F503>Minderwertig<hex:0249020103><hex:0248020103> fallen.","",""
732,0,0,0,0,"","",""
733,0,0,0,0,"","",""
734,0,0,0,0,"","",""
735,0,0,0,0,"","",""
736,0,0,0,0,"","",""
737,0,0,0,0,"","",""
738,0,0,0,0,"","",""
739,0,0,0,0,"","",""
740,0,0,0,0,"","",""
741,0,0,0,0,"","",""
742,0,0,0,0,"","",""
743,0,0,0,0,"","",""
744,0,0,0,0,"","",""
745,0,0,0,0,"","",""
746,0,0,0,0,"","",""
747,0,0,0,0,"","",""
748,0,0,0,0,"","",""
749,0,0,0,0,"","",""
750,1,0,150311,0,"Jedes Mal, wenn du kampfunfähig wirst, wird die angelegte Ausrüstung beschädigt. Wenn der Zustand eines Gegenstands 0 % erreicht, wird dessen Funktionalität deutlich geschwächt.","",""
751,1,0,150312,0,"Den Ausrüstungszustand erfährst du, indem du <hex:024804F201F403><hex:024904F201F503>Charakter<hex:0249020103><hex:0248020103> im <hex:024804F201F403><hex:024904F201F503>Hauptmenü<hex:0249020103><hex:0248020103> auswählst. Der vertikale Balken neben jedem Ausrüstungsgegenstand zeigt dir dessen ungefähren Zustand an.","",""
752,1,0,150313,0,"NPCs, die Gegenstände reparieren können, werden auf der <hex:024804F201F403><hex:024904F201F503>Karte<hex:0249020103><hex:0248020103> und der <hex:024804F201F403><hex:024904F201F503>Minikarte<hex:0249020103><hex:0248020103> mit einem Hammer-Icon angezeigt. Gegen eine geringe Gebühr stellen sie den Zustand deiner Gegenstände wieder zu 100 % her.","",""
753,0,0,0,0,"","",""
754,0,0,0,0,"","",""
755,0,0,0,0,"","",""
756,0,0,0,0,"","",""
757,0,0,0,0,"","",""
758,0,0,0,0,"","",""
759,0,0,0,0,"","",""
760,1,0,150321,0,"Handwerker verfügen über die Fähigkeit, ihre eigenen Gegenstände zu <hex:024804F201F403><hex:024904F201F503>reparieren<hex:0249020103><hex:0248020103>. Um einen Gegenstand auszubessern, mache einen Rechtsklick auf dessen Icon und wähle <hex:024804F201F403><hex:024904F201F503>Reparieren<hex:0249020103><hex:0248020103>.","",""
761,1,0,150322,0,"Jeder Gegenstand hat Klassen- und Stufenrestriktionen, was den Reparateur angeht. Diese Informationen erfährst du im Hilfetext eines Gegenstands. Zudem wird <hex:024804F201F403><hex:024904F201F503>Dunkelmaterie<hex:0249020103><hex:0248020103> des passenden Grads zum Abschluss der Reparatur benötigt. Dunkelmaterie kann bei Händlern erworben oder in der Welt gesammelt werden.","",""
762,0,0,0,0,"","",""
763,0,0,0,0,"","",""
764,0,0,0,0,"","",""
765,0,0,0,0,"","",""
766,0,0,0,0,"","",""
767,0,0,0,0,"","",""
768,0,0,0,0,"","",""
769,0,0,0,0,"","",""
770,1,0,150601,0,"Du hast einen <hex:024804F201F403><hex:024904F201F503>HQ<hex:0249020103><hex:0248020103>-Gegenstand erhalten! HQ-Gegenstände erkennst du an ihrem Icon und dem speziellen Zeichen hinter ihrem Namen.<hex:02100103><hex:02100103>HQ-Ausrüstung hat häufig bessere Werte als normale Gegenstände, und HQ-Materialien produzieren in der Regel bessere Ergebnisse in der Synthese. Daher lassen sich mit HQ-Gegenständen auch höhere Verkaufspreise erzielen.","",""
771,1,0,150602,0,"HQ-Gegenstände können nicht mit Gegenständen normaler Qualität gestapelt werden.","",""
772,0,0,0,0,"","",""
773,0,0,0,0,"","",""
774,0,0,0,0,"","",""
775,0,0,0,0,"","",""
776,0,0,0,0,"","",""
777,0,0,0,0,"","",""
778,0,0,0,0,"","",""
779,0,0,0,0,"","",""
