key,0,1
1954,False,"未使用：海：会話01413"
1955,False,"未使用：海：会話01414"
1956,False,"未使用：海：会話01415"
1957,False,"未使用：海：会話01416"
1958,False,"未使用：海：会話01417"
1959,False,"未使用：海：会話01418"
1960,False,"未使用：海：会話01419"
1961,False,"未使用：海：会話01420"
1962,False,"Haha, sehr witzig ..."
1963,False,"未使用：海：会話01422"
1964,False,"未使用：海：会話01423"
1965,False,"未使用：海：会話01424"
1966,False,"未使用：海：会話01425"
1967,False,"Unser Schiff wurde geentert!"
1968,False,"Und der Laderaum komplett ausgeräumt!"
1969,False,"未使用：海：会話01428"
1970,False,"未使用：海：会話01429"
1971,False,"未使用：海：会話01430"
1972,False,"未使用：海：会話01431"
1973,False,"未使用：海：会話01432"
1974,False,"Aus'm Weg, du garstige Wand, du! <hicks>"
1975,False,"未使用：海：会話01434"
1976,False,"未使用：海：会話01435"
1977,False,"Sag mal, bist du festgewachsen? Hier rüber mit den Säcken!"
1978,False,"未使用：海：会話01437"
1979,False,"未使用：海：会話01438"
1980,False,"未使用：海：会話01439"
1981,False,"未使用：海：会話01440"
1982,False,"未使用：海：会話01441"
1983,False,"未使用：海：会話01442"
1984,False,"未使用：海：会話01443"
1985,False,"未使用：海：会話01444"
1986,False,"Was soll ich machen, die Biester sind in letzter Zeit so störrisch."
1987,False,"未使用：海：会話01446"
1988,False,"未使用：海：会話01447"
1989,False,"未使用：海：会話01448"
1990,False,"未使用：海：会話01449"
1991,False,"Um die Sammlung wird mich jeder beneiden!"
1992,False,"未使用：海：会話01451"
1993,False,"未使用：海：会話01452"
1994,False,"未使用：海：会話01453"
1995,False,"Guck mich nicht so an, du hattest dein Futter gerade!"
1996,False,"未使用：海：会話01455"
1997,False,"Hufeisen hatte ich nicht bestellt!"
1998,False,"Das Ding ist aber sauschwer!"
1999,False,"Das Dodo-Fleisch hab ich dabei."
2000,False,"Gut, dann hätten wir alles beisammen."
2001,False,"Von wegen!"
2002,False,"Machst du etwas schon schlapp?"
2003,False,"Was soll ich machen? Meine Vorräte sind nun mal schon ausverkauft."
2004,False,"Ohne dein Mehl kann ich meine Bäckerei dichtmachen!"
2005,False,"Soll das 'n Witz sein? Ich bin extra aus Ul'dah angereist!"
2006,False,"Ausverkauft? Du beliebst zu scherzen!"
2007,False,"Armer Piepmatz ..."
2008,False,"Ich hätte gerne eine Wagenladung Lavendel."
2009,False,"Das Zeug geht in letzter Zeit weg wie warme Semmeln."
2010,False,"Mein frischer Weizen natürlich!"
2011,False,"未使用：海：会話01470"
2012,False,"未使用：海：会話01471"
2013,False,"未使用：海：会話01472"
2014,False,"未使用：海：会話01473"
2015,False,"Und was ist das Geheimnis des guten Geschmacks?"
2016,False,"未使用：海：会話01475"
2017,False,"Kweh!"
2018,False,"未使用：海：会話01477"
2019,False,"Beeil dich gefälligst!"
2020,False,"Ich rühr heut ganz bestimmt keinen Finger mehr."
2021,False,"未使用：海：会話01480"
2022,False,"未使用：海：会話01481"
2023,False,"Ist es wirklich schon Zeit zum Aufstehen? <gähn>"
2024,False,"Morgen hab ich schon wieder Nachtschicht, verdammter Mist. Springst du für mich ein?"
2025,False,"未使用：海：会話01484"
2026,False,"未使用：海：会話01485"
2027,False,"未使用：海：会話01486"
2028,False,"未使用：海：会話01487"
2029,False,"未使用：海：会話01488"
2030,False,"<krächz>"
2031,False,"未使用：海：会話01490"
2032,False,"未使用：海：会話01491"
2033,False,"未使用：海：会話01492"
2034,False,"Jetzt aber zurück in deinen Stall ..."
2035,False,"未使用：海：会話01494"
2036,False,"未使用：海：会話01495"
2037,False,"未使用：海：会話01496"
2038,False,"未使用：海：会話01497"
2039,False,"未使用：海：会話01498"
2040,False,"未使用：海：会話01499"
2041,False,"未使用：海：会話01500"
2042,False,"Kopf hoch, Kleiner! Das wird schon wieder."
2043,False,"Treib sie auf die Weide, Auslauf macht müde."
2044,False,"未使用：海：会話01503"
2045,False,"Paperlapapp, einfach den Dünger wechseln, sag ich!"
2046,False,"Vielleicht sollten wir lieber Bohnen anpflanzen."
2047,False,"Lass mich die Kiste wenigstens kurz abstellen."
2048,False,"未使用：海：会話01507"
2049,False,"Ich brauche mehr Wolle!"
2050,False,"未使用：海：会話01509"
2051,False,"未使用：海：会話01510"
2052,False,"未使用：海：会話01511"
2053,False,"未使用：海：会話01512"
2054,False,"未使用：海：会話01513"
2055,False,"未使用：海：会話01514"
2056,False,"Was soll das heißen, „warten“?! Ich sehe drei freie Tische!"
2057,False,"Wir nehmen die Maultaschen auf keinen Fall wieder mit nach Hause!"
2058,False,"Einfuhr abgelehnt? Was soll das heißen?"
2059,False,"Kommt liebe Fischchen, kommt zu Mama!"
2060,False,"未使用：海：会話01519"
2061,False,"Für den Deal hier? Ansonsten verschwinde!"
2062,False,"Die dummen, fetten Vögel rennen andauernd den Zaun um. Ist das zu fassen?"
2063,False,"Dann zeig mal deine <hex:021A020203>Ware<hex:021A020103> ..."
2064,False,"... stattliches Händlerlein."
2065,False,"Muwahahaha!"
2066,False,"Fiep, fiep?"
2067,False,"Pssst ... Ich glaube, er hat 'nen ziemlichen Kater."
2068,False,"Wenn ihr wieder die ganzen Rosinen auffuttert, dann kommt euch der böse Gaius holen!"
2069,False,"Dies sind die einzigen Flaschen jenes vortrefflichen Jahrgangs, die die Katastrophe überstanden haben."
2070,False,"Gib mir zehn davon! Der Preis spielt keine Rolle!"
2071,False,"Dabei habt <hex:021A020203>Ihr<hex:021A020103> doch immer geschagt, man scholl kennen, wasch man den Kunden verkauft, Meister ... <hicks>"
2072,False,"Eine Traube schöner als die andere! Der Meister wird höchst erfreut sein!"
2073,False,"Das wird ein fantastischer Jahrgang, glaub's mir."
2074,False,"Dasselbe noch mal, Schätzchen. Und schreibs auf <hex:021A020203>ihre<hex:021A020103> Rechnung."
2075,False,"Das ist doch wirklich das Letzte!"
2076,False,"Vielleicht doch ein Fleischgericht?"
2077,False,"Wasser ist zum Gießen da ... Lalala ... ♪"
2078,False,"Verdammt, das Futter ist schon wieder so feucht wie 'n Küchenschwamm."
2079,False,"Wehe, du verpfeist uns!"
2080,False,"Dumdidum ..."
2081,False,"Wo sind sie wohl hin?"
2082,False,"Ganz schön mitgenommen ..."
2083,False,"Eins könnt ich eigenlich noch vertragen ..."
2084,False,"Ich kann das fiese Quallen-Gulasch langsam nicht mehr sehen!"
2085,False,"Filetierter Sahagin an Preiselbeersoße, bitte!"
2086,False,"Irgendwelche Einwände gegen diesen Plan?"
2087,False,"Jetzt ist die Gelegenheit!"
2088,False,"Hast du's endlich kapiert?"
2089,False,"Für den Test der neuen Waffe ..."
2090,False,"Was ist mit der Munition?"
2091,False,"Mach hinne!"
2092,False,"Die Vorräte sind aufgefüllt!"
2093,False,"Wirklich?"
2094,False,"Es geht los ..."
2095,False,"Lasst Euch unser Dunkelbier schmecken!"
2096,False,"Isch bin übahaupt nich beschoffen!"
2097,False,"Damit machen wir's!"
2098,False,"Stets zu Diensten!"
2099,False,"Leicht wie eine Feder!"
2100,False,"Das Ding wiegt gefühlt 'ne Tonze."
2101,False,"Ach Qua... Au, mein Kreuz!"
2102,False,"Die Alkoholsteuer bleibt, basta."
2103,False,"Hör auf damit, ist doch total peinlich!"
2104,False,"Hoho, ganz schön große Schiffchen ..."
2105,False,"Was willst du hier?"
2106,False,"Schießpulver will mit Vorsicht gehandhabt werden, du Idiot!"
2107,False,"Also, wenn's nach dem Lehrbuch geht ..."
2108,False,"Fisch schwimmt am liebsten in Dunkelbier, hehe."
2109,False,"Das Durchsuchungsprotokoll jenes Schiffes ..."
2110,False,"Theoretisch müsste es so sein ..."
2111,False,"Örks ... Ich hab ... wohl 'n bisschen tschu viel ... getrunken ..."
2112,False,"Ich brauch 'nen großen Kahn, keine Jolle, ist das klar?"
2113,False,"Ihr seid der schlaffste Haufen, den ich kenne!"
2114,False,"Schon gewusst? Salpeter besteht aus ..."
2115,False,"Nie sah ich eine bezauberndere Frau als Euch."
2116,False,"Süße Worte für einen Mann, der den saursten Wein fabriziert, den ich kenne!"
2117,False,"Aus Ul'dah, sagst du?! Das ist doch wohl nicht einer dieser neuen Amphibienkarren, oder?"
2118,False,"Mehr Grazie! Mehr Anmut!"
2119,False,"Uns steht ein langer Krieg bevor ..."
2120,False,"Aua, mein Bauch ..."
2121,False,"未使用：海：会話01580"
2122,False,"<würg> ..."
2123,False,"Gütiger Nald'thal, stehe mir bei ..."
2124,False,"Ich hatte so einen süßen Traum ... Und jetzt ist mir schlecht ..."
2125,False,"Gelber Moooond ..."
2126,False,"Ich glaub ... meine Gedärme haben sich verknotet ..."
2127,False,"Boah, bin ich fertig ..."
2128,False,"Gelber Mond ... Was für 'ne tolle Frau ..."
2129,False,"Hm? <würg>!"
2130,False,"Was ist das?"
2131,False,"Das ist aber ein komischer Chocobo."
2132,False,"Ziemlich lebhaft ..."
2133,False,"Welch sonderbares Wesen!"
2134,False,"Mami, Mami, was ist das für ein Tier?"
2135,False,"Das, ähm, muss eine Antilope sein, mein Schatz."
2136,False,"Verdammt flink auf den Hufen!"
2137,False,"Ist das ein ... Chocobo?"
2138,False,"Oh, ein Pferd!"
2139,False,"Ich verstehe zwar nicht, was hier vor sich geht, aber egal."
2140,False,"Schneller, schneller!"
2141,False,"Faszinierend."
2142,False,"Schneller als Chocobos?"
2143,False,"Gib alles!"
2144,False,"Bewundernswert ..."
2145,False,"Noch ein kleines Stück!"
2146,False,"Du kannst aber flitzen!"
2147,False,"Wie reizend!"
2148,False,"未使用：海：会話01607"
2149,False,"未使用：海：会話01608"
2150,False,"未使用：海：会話01609"
2151,False,"未使用：海：会話01610"
2152,False,"未使用：海：会話01611"
2153,False,"未使用：海：会話01612"
2154,False,"未使用：海：会話01613"
2155,False,"未使用：海：会話01614"
2156,False,"未使用：海：会話01615"
2157,False,"未使用：海：会話01616"
2158,False,"未使用：海：会話01617"
2159,False,"未使用：海：会話01618"
2160,False,"未使用：海：会話01619"
2161,False,"未使用：海：会話01620"
2162,False,"未使用：海：会話01621"
2163,False,"未使用：海：会話01622"
2164,False,"未使用：海：会話01623"
2165,False,"未使用：海：会話01624"
2166,False,"未使用：海：会話01625"
2167,False,"未使用：海：会話01626"
2168,False,"未使用：海：会話01627"
2169,False,"未使用：海：会話01628"
2170,False,"未使用：海：会話01629"
2171,False,"未使用：海：会話01630"
2172,False,"未使用：海：会話01631"
2173,False,"未使用：海：会話01632"
2174,False,"未使用：海：会話01633"
2175,False,"未使用：海：会話01634"
2176,False,"未使用：海：会話01635"
2177,False,"未使用：海：会話01636"
2178,False,"未使用：海：会話01637"
2179,False,"未使用：海：会話01638"
2180,False,"未使用：海：会話01639"
2181,False,"未使用：海：会話01640"
2182,False,"未使用：海：会話01641"
2183,False,"未使用：海：会話01642"
2184,False,"未使用：海：会話01643"
2185,False,"未使用：海：会話01644"
2186,False,"未使用：海：会話01645"
2187,False,"未使用：海：会話01646"
2188,False,"未使用：海：会話01647"
2189,False,"未使用：海：会話01648"
2190,False,"未使用：海：会話01649"
2191,False,"未使用：海：会話01650"
2192,False,"未使用：海：会話01651"
2193,False,"未使用：海：会話01652"
2194,False,"未使用：海：会話01653"
2195,False,"未使用：海：会話01654"
2196,False,"未使用：海：会話01655"
2197,False,"未使用：海：会話01656"
2198,False,"未使用：海：会話01657"
2199,False,"未使用：海：会話01658"
2200,False,"未使用：海：会話01659"
2201,False,"未使用：海：会話01660"
2202,False,"未使用：海：会話01661"
2203,False,"未使用：海：会話01662"
2204,False,"未使用：海：会話01663"
2205,False,"未使用：海：会話01664"
2206,False,"未使用：海：会話01665"
2207,False,"未使用：海：会話01666"
2208,False,"未使用：海：会話01667"
2209,False,"未使用：海：会話01668"
2210,False,"未使用：海：会話01669"
2211,False,"未使用：海：会話01670"
2212,False,"未使用：海：会話01671"
2213,False,"未使用：海：会話01672"
2214,False,"未使用：海：会話01673"
2215,False,"未使用：海：会話01674"
2216,False,"未使用：海：会話01675"
2217,False,"未使用：海：会話01676"
2218,False,"未使用：海：会話01677"
2219,False,"未使用：海：会話01678"
2220,False,"未使用：海：会話01679"
2221,False,"未使用：海：会話01680"
2222,False,"未使用：海：会話01681"
2223,False,"未使用：海：会話01682"
2224,False,"未使用：海：会話01683"
2225,False,"未使用：海：会話01684"
2226,False,"未使用：海：会話01685"
2227,False,"未使用：海：会話01686"
2228,False,"未使用：海：会話01687"
2229,False,"未使用：海：会話01688"
2230,False,"未使用：海：会話01689"
2231,False,"未使用：海：会話01690"
2232,False,"未使用：海：会話01691"
2233,False,"未使用：海：会話01692"
2234,False,"未使用：海：会話01693"
2235,False,"未使用：海：会話01694"
2236,False,"未使用：海：会話01695"
2237,False,"未使用：海：会話01696"
2238,False,"未使用：海：会話01697"
2239,False,"未使用：海：会話01698"
2240,False,"未使用：海：会話01699"
2241,False,"未使用：海：会話01700"
2242,False,"未使用：海：会話01701"
2243,False,"未使用：海：会話01702"
2244,False,"未使用：海：会話01703"
2245,False,"未使用：海：会話01704"
2246,False,"未使用：海：会話01705"
2247,False,"未使用：海：会話01706"
2248,False,"未使用：海：会話01707"
2249,False,"未使用：海：会話01708"
2250,False,"未使用：海：会話01709"
2251,False,"未使用：海：会話01710"
2252,False,"未使用：海：会話01711"
2253,False,"未使用：海：会話01712"
2254,False,"未使用：海：会話01713"
2255,False,"未使用：海：会話01714"
2256,False,"未使用：海：会話01715"
2257,False,"未使用：海：会話01716"
2258,False,"未使用：海：会話01717"
2259,False,"未使用：海：会話01718"
2260,False,"未使用：海：会話01719"
2261,False,"未使用：海：会話01720"
2262,False,"未使用：海：会話01721"
2263,False,"未使用：海：会話01722"
2264,False,"未使用：海：会話01723"
2265,False,"未使用：海：会話01724"
2266,False,"未使用：海：会話01725"
2267,False,"未使用：海：会話01726"
2268,False,"未使用：海：会話01727"
2269,False,"未使用：海：会話01728"
2270,False,"未使用：海：会話01729"
2271,False,"未使用：海：会話01730"
2272,False,"未使用：海：会話01731"
2273,False,"未使用：海：会話01732"
2274,False,"未使用：海：会話01733"
2275,False,"未使用：海：会話01734"
2276,False,"未使用：海：会話01735"
2277,False,"未使用：海：会話01736"
2278,False,"未使用：海：会話01737"
2279,False,"未使用：海：会話01738"
2280,False,"未使用：海：会話01739"
2281,False,"未使用：海：会話01740"
2282,False,"未使用：海：会話01741"
2283,False,"未使用：海：会話01742"
2284,False,"未使用：海：会話01743"
2285,False,"未使用：海：会話01744"
2286,False,"未使用：海：会話01745"
2287,False,"未使用：海：会話01746"
2288,False,"未使用：海：会話01747"
2289,False,"未使用：海：会話01748"
2290,False,"未使用：海：会話01749"
2291,False,"未使用：海：会話01750"
2292,False,"未使用：海：会話01751"
2293,False,"未使用：海：会話01752"
2294,False,"未使用：海：会話01753"
2295,False,"未使用：海：会話01754"
2296,False,"未使用：海：会話01755"
2297,False,"未使用：海：会話01756"
2298,False,"未使用：海：会話01757"
2299,False,"未使用：海：会話01758"
2300,False,"Nimm dies, Leavold!"
2301,False,"Du Bastard!<hex:02100103>Stirb, stirb, stirb!"
2302,False,"Du musst uns hier rausholen!"
2303,False,"I-Ich gehöre nicht zu den Piraten! Das ist alles ein großes Miss<hex:02160103>ver<hex:02160103>ständ<hex:02160103>nis!"
2304,False,"W-Was willst du?"
2305,False,"Willkommen zurüc...! Moment mal, wer bist du?"
2306,False,"Bitte tu mir nichts! Bitte, bitte!"
2307,False,"Kommen wir jetzt endlich hier raus?"
2308,False,"Hurra, die Kavallerie!"
2309,False,"Gnade! I-Ich widersetze mich auch nicht mehr, versprochen!"
2310,False,"<schnüff> Mami!"
2311,False,"Wir sind von Piraten entführt worden!"
2312,False,"Ihr könnt mich tausendmal folt... Was? Du bist gekommen, um uns zu retten?"
2313,False,"Erteile diesen dreckigen Piraten eine Lektion!"
2314,False,"Hadouken!"
2315,False,"Du entkommst mir nicht!"
2316,False,"Hiaaah!"
2317,False,"Erhebe dich aus der Dunkelheit!"
2318,False,"Ich warte hier ... Dumdidum ..."
2319,False,"<blubber> ... <blubber> ... <blubber> ..."
2320,False,"Ui, ich glaub, das Wasser war doch zu warm ... Oder der Wein?"
2321,False,"Noch so 'n Kommentar über meine <hex:021A020203>Frisur<hex:021A020103>, Wiesländer, und ich verpass dir 'ne neue. Mit meiner Axt!"
2322,False,"Ach, komm schon! Ich zeig dir auch meinen neuesten Flachköpper. Macht Laune!"
2323,False,"Langzeitbehandlung?"
2324,False,"An meine Haut lasse ich nur Wasser und Krötensekret."
2325,False,"Mein Kopf ... Alles dreht sich ..."
2326,False,"In Nordwald hab ich das zum halben Preis gesehen!"
2327,False,"Beste Ware, niedrigste Preise, tretet heran!"
2328,False,"Drei mit einem Streich? Das glaubst du ja selbst nicht."
2329,False,"Hier ist mittlerweile ganz schön was los, was?"
2330,False,"Und wehe, es bleibt auch nur eine Kiste liegen!"
2331,False,"Keine besonderen Vorkommnisse!"
2332,False,"Gut Ding will Weile haben."
2333,False,"Ich geh noch mal ein in dieser Rüstung!"
2334,False,"Jeder bitte nur einen Drachen töten! Die anderen wollen auch ihren Spaß!"
2335,False,"Fühlt sich an, als hätte ich 'nen ganzen Drachen verspeist."
2336,False,"Wann waren noch mal die Brückenfeiertage? Ich muss dringend an die Sonnenküste."
2337,False,"Verdammte Drachenbrut ..."
2338,False,"Einen ganzen Trupp hat's im Schneesturm erwischt ..."
2339,False,"Ganz schön schattig hier ..."
2340,False,"Ruinier uns nicht die Ruinen, hörst du?"
2341,False,"Lasst uns an der Nordseite graben."
2342,False,"Hm, einen Versuch ist es wert ..."
2343,False,"Wenn du mal Schutz vor den Riesen brauchst, Kleines ..."
2344,False,"Ist das ... ein altes allagisches Rezept für Gizauerkraut?!"
2345,False,"Bei Nebel sieht man hier die Axt vor Augen nicht ..."
2346,False,"Die Tore stehen Fremden und Ungläubigen nicht offen."
2347,False,"Abenteurer haben hier nichts zu suchen."
2348,False,"In letzter Zeit riecht's hier streng ..."
2349,False,"Frag mal deine Stiefel warum ..."
2350,False,"Wir haben nicht mehr genug Dörrfleisch."
2351,False,"Schnee von gestern bleibt für uns leider Schnee für 'n ganzes Jahr ..."
2352,False,"Rot oder Weiß ... Oder beide?"
2353,False,"Die Würze liegt in der Kürze, meine Teuerste. Wirklich!"
2354,False,"Du bist gefeuert, aber sowas von!"
2355,False,"Beim nächsten Mal mit doppeltem Einsatz!"
2356,False,"Nanu? Dieser Schatten!"
2357,False,"Was denn? Noch nichts vom neuen Trendsport mitbekommen? Kistenbalancieren ist gerade der Renner in Eorzea."
2358,False,"Nur ein toter Feind ist ein duldbarer Feind."
2359,False,"Eins, zwei ... neun, zehn, äh, zwanzig, einundzwanzig ..."
2360,False,"Sieben, acht ... hm? Äh, vierundzwanzig, fünfundzwanzig!"
2361,False,"Du magst Schenkelklopfer? Kannste haben!"
2362,False,"Etwas mehr Schwung noch in die Vorhand ... Ja, genau so!"
2363,False,"Die Drachen ruhen nie, warum also sollten wir es tun?"
2364,False,"Argh ... Mein Arm ..."
2365,False,"Halone empfängt jeden ..."
2366,False,"Selbst Schneemänner haben mehr Haltung als ihr!"
2367,False,"Von meinen Zehen spüre ich keinen einzigen mehr!"
2368,False,"Du siehst ... abenteuerlich aus."
2369,False,"Ruhe! Willst du's den Rittern etwa auf ihre hohen Nasen binden?"
2370,False,"Hab dieses Messer aus ihrem toten Griff gelöst."
2371,False,"In Coerthas habt ihr unser Recht zu befolgen!"
2372,False,"Ich kenne einen Zack, der war mehr auf Zack als ihr, Freunde! Los jetzt, doppeltes Tempo!"
2373,False,"Irgendwann musst du dich entscheiden! Entweder sie geht oder ich!"
2374,False,"Sorg dafür, dass diese Achse vor Einbruch der Nacht noch geölt wird."
2375,False,"Der Weise weiß, das Weiß ist weiß!"
2376,False,"Die Ausbildung ist die reinste Schinderei!"
2377,False,"Kein Vergleich zu einem richtigen Krieg!"
2378,False,"Und? Schon an den Schnee gewöhnt?"
2379,False,"Dabei war ich mir sicher, die Abschrift des Enchiridions hier hingestellt zu haben ..."
2380,False,"Die Ungläubigen lügen, um uns von unseren Pflichten abzubringen!"
2381,False,"Wechselbäder sollen ja gut für den Kreislauf sein."
2382,False,"Ja, nur dass es hier weit und breit kein warmes Wasser gibt, Witzbold."
2383,False,"Ein Sternenzelt zum Campen, das wäre in der Tat das Größte!"
2384,False,"Ich hab genug von den faden Gerichten, dem faden Bier und deiner faden Ge<hex:02160103>sell<hex:02160103>schaft!"
2385,False,"Hm, wie? Hast du was gesagt?"
2386,False,"Ein Dunkelbier gefällig?"
2387,False,"Ein ganzer Trupp! Vernichtet!"
2388,False,"Das werden diese elenden Drachen büßen!"
2389,False,"Worum geht's? Drachen? Bitte nicht schon wieder Drachen ..."
2390,False,"Wird noch Monde dauern, bis es taut ... <seufz>..."
2391,False,"Macht dich der Hut wirklich intelligenter? Er sieht nämlich ziemlich bescheuert aus."
2392,False,"Die Drachen kommen selten bis hier runter. Da machen uns die Goobbue und Giganten viel mehr Probleme."
2393,False,"Aber ich sage dir doch, die Smei hat meinen Aufsatz gefressen, die Smei!"
2394,False,"Noch so eine faule Ausrede und du siehst Sterne, die nie ein Astrologe vor dir sah!"
2395,False,"Der Papst muss unbedingt davon erfahren!"
2396,False,"Das verheißt nichts Gutes ..."
2397,False,"Bringst du die Ohrenschützer? Hoffentlich auch das Elezen-Modell ..."
2398,False,"Du willst wirklich allein da raus?"
2399,False,"Keine Angst, wird nicht lange dauern."
2400,False,"Ihr hättet die Garlear sehen sollen! Sie haben vor mir gezittert! Vor Kälte ..."
2401,False,"Nach Schichtende gibt's erst mal 'nen Warmwein!"
2402,False,"Hat ein Nichts<hex:02160103>gesand<hex:02160103>ter erst einmal nach deiner Seele gegriffen, gibt es kein Entkommen mehr."
2403,False,"Mein Kollege da erzählt immer solche Schauergeschichten. Lass dich davon nicht abschrecken, hehe."
2404,False,"Wir haben hier alles im Griff!"
2405,False,"Bei der Wache lösen wir uns ab. Ich bin als Dritter dran."
2406,False,"Wache Nummer 5 meldet: Keine Probleme!"
2407,False,"Ich bin Wache Nummer 7 und mag Theater!"
2408,False,"Das Wort Wachablösung klingt wie Musik in meinen Ohren."
2409,False,"Die Götter müssen verrückt sein ... glaube ich."
2410,False,"Gestatten, Wache Nummer 9. Alles im grünen Bereich!"
2411,False,"Wache Nummer 11 meldet: Keine Probleme!"
2412,False,"Drinnen ist ganz schön was los!"
2413,False,"Ich bin Wache Nummer 14. Eine schöne Zahl, findest du nicht?"
2414,False,"Pro Schicht und pro Team sind drei Auswechslungen erlaubt."
2415,False,"Ich bin die wahre Nummer 14. Der andere Typ ist 'ne Fälschung!"
2416,False,"Ich bin Nummer 15 und gehöre zur nächsten Generation!"
2417,False,"Ich werde dich rächen, Bruder, versprochen!"
2418,False,"Vitamine! Da helfen nur Vitamine!"
2419,False,"Magst du meine Wunde kratzen? Sie eitert auch kaum!"
2420,False,"Ich glaub, mir frieren gleich die Ohrläppchen ab!"
2421,False,"Bin kurz vorm Geistesblitz des Jahrhunderts!"
2422,False,"Gut gezielt ist halb getroffen!"
2423,False,"(Der Diktator hat gut reden, hmpf!)"
2424,False,"Sie können mich hier nicht festhalten ... Nicht für immer!"
2425,False,"Auch das noch! Haben die Götter uns etwa verlassen?"
2426,False,"Seid edel, meine Brüder! Eifert dem Meister nach!"
2427,False,"Erwache, oh Erlesenheit, die du in mir schlummerst!"
2428,False,"Lasset uns streben nach Noblesse!"
2429,False,"♪ Der Mond geht auf ... Meine Seele steigt in den Himmel ... Berauscht vom Klang der Stille ... ♪"
2430,False,"Ich brech dir alle Knochen im Leib! Und dann noch mal!"
2431,False,"Ha! Lebend kommt die nicht davon!"
2432,False,"Selbst schuld, wenn sie sich in unser Lager traut!"
2433,False,"Außerdem benötigen wir noch eine Trittleiter für Tataru."
2434,False,"Ist notiert."
2435,False,"Nehmt all euren Mut zusammen, ihr werdet ihn brauchen!"
2436,False,"Verdammtes Geisterpack!"
2437,False,"Verstärkung? Na, ausgezeichnet!"
2438,False,"Holt unsere Kameraden da raus."
2439,False,"Die Meinige macht die Eurigen zu Breiigen!"
2440,False,"Zum Gegenangriff!"
2441,False,"Das werden die Eurigen bereuigen!"
2442,False,"Die Meinige macht die Eurigen zu Breiigen!"
2443,False,"Zum Gegenangriff!"
2444,False,"Das werden die Eurigen bereuigen!"
2445,False,"Jetzt stell dich nicht so an! Hoch damit!"
2446,False,"Außen knusprig, innen saftig. So muss es sein."
2447,False,"Schneller! Ich habe nicht den ganzen Tag Zeit!"
2448,False,"Hilfeee!"
2449,False,"Die Meinige will raus hier!"
2450,False,"Igitt, ist das klebrig!"
2451,False,"Nicht alle von euch sind also engstirnig und verbohrt. Das ist beruhigend."
2452,False,"Niemand ist so ruhmreich wie unser Anführer."
2453,False,"Die Unsrigen müssen das Unsrige beschützen!"
2454,False,"Passt gutig auf!"
2455,False,"<hex:02080DE905FF04>Die<hex:FF04>Der<hex:03> Deinige nimm Diesiges!"
2456,False,"Das könnte <hex:02081FE905FF0D>der Deinigen<hex:FF0D>dem Deinigen<hex:03> so passen!"
2457,False,"Das Übrige liegt <hex:020821E905FF10>an der Deinigen<hex:FF0C>am Deinigen<hex:03>!"
2458,False,"IHR MEINEN ZORN SPÜREN!"
2459,False,"Die M-Meinige wird das g-g-großmäulige Kraut sprießen lassen! Hicks!"
2460,False,"Oliolioh! Hicks!"
2461,False,"Keine Zeit, sich auszuruhen! Weiter!"
2462,False,"Du willst mir helfen? Ach, ist schon gut ..."
2463,False,"Und ich dachte immer, die Feldarbeit wär anstrengend ..."
2464,False,"Wenn ich nur meine schwere Rüstung ablegen könnte ..."
2465,False,"Ich sehe was, was du nicht siehst und das ist ..."
2466,False,"Äh ... War hier nicht eben noch eine Leiter?"
2467,False,"Für wen hältst du dich?"
2468,False,"Idiot!"
2469,False,"Du möchtest trainieren?"
2470,False,"Nur zu, tritt ein!"
2471,False,"Muffensausen bekommen?"
2472,False,"Haltung bewahren, Freundchen!"
2473,False,"Und jetzt das Ganze noch mal in Kräftig, kapiert?"
2474,False,"J-Jawohl!"
2475,False,"Noch mal verlier ich nicht!"
2476,False,"Abenteurer? Hmpf ..."
2477,False,"Auf sie! Na, wird's bald?"
2478,False,"I-Ich dachte immer, Gladiatorenkämpfe wären nur Schau!"
2479,False,"So wird das nichts mit Ruhm und Ehre!"
2480,False,"Angst ist der größte Feind."
2481,False,"Da kämpft ja mein Mogry-Stofftier besser!"
2482,False,"Wer zuerst schlägt, lacht am frühsten?"
2483,False,"Nur zu, die Kätzchen schnurren schon!"
2484,False,"Nicht so zögerlich, ihr Waschlappen!"
2485,False,"Sind meine Bärchen nicht goldig?"
2486,False,"Der Kampf Mann gegen Mann ist das Höchste für jeden Gladiator!"
2487,False,"Nimm dich vor seinem Speer in Acht!"
2488,False,"Es gilt die Deckung zu durchbrechen!"
2489,False,"Nur die Härtesten haben hier 'ne Chance."
2490,False,"„Eine Seefahrt, die ist lustig“, haben sie gesagt ... <würg>"
2491,False,"Warum arbeiten, wenn schlafen so schön sein? Zzz ..."
2492,False,"未使用：海：コボルド：00009"
2493,False,"Hab ich dich ...! Oder auch nicht."
2494,False,"Gezeitenströme les ich am liebsssten."
2495,False,"Spaß uns lass haben!"
2496,False,"Nicht so schüchtern!"
2497,False,"H-Hilfe! Vom Leib mir bleibt!"
2498,False,"Weiter östlich!"
2499,False,"Überlass das uns!"
2500,False,"Zutritt verboten!"
2501,False,"Hast du etwa schon genug?"
2502,False,"Halone steh euch bei!"
2503,False,"Wir bilden die Nachhut und folgen der Vorhut!"
2504,False,"Verfluchte Häretiker ..."
2505,False,"Ich zittere wie Espenlaub ..."
2506,False,"... Und dann sagte er: „Gut, dann verbringen wir den Urlaub eben bei meiner Mutter.“"
2507,False,"Nimm das, elendiger Wurm!"
