key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
395,"高エネルギー発生装置用素材の調達",61,17,0,0,False,False,100,4,600,395,4800,5100,87,0,0,0,0,0,0,0,0,5230,9200
396,"EX：高エネルギー発生装置用素材の調達",61,17,0,0,False,False,100,5,600,396,4200,5400,88,0,0,0,0,395,0,0,0,5221,9100
397,"EX+：高エネルギー発生装置用素材の調達",61,17,0,3,False,False,100,6,180,397,900,1200,89,0,0,0,0,396,0,0,0,5232,9000
398,"EX：精密水質フィルター用素材の採集",62,17,0,0,False,False,100,5,600,398,3000,3400,90,0,0,0,0,0,0,0,0,5226,9100
399,"EX+：精密水質フィルター用素材の採集",62,17,0,4,False,False,100,6,180,399,1750,2100,91,0,0,2,0,398,0,0,0,5234,9000
400,"精密エアフィルター用素材の採集",63,17,0,0,False,False,100,4,600,400,3000,3400,92,0,0,0,2,0,0,0,0,5220,9200
401,"EX+：精密エアフィルター用素材の採集",63,17,0,0,False,False,100,6,180,401,7000,7950,93,0,0,2,0,402,0,0,0,5234,9100
402,"EX：精密エアフィルター用素材の採集",63,17,0,3,False,False,100,5,600,402,900,1100,94,0,0,1,0,400,0,0,0,5223,9000
403,"EX+：伝承録級素材の採集調査",64,17,0,4,False,False,100,6,300,403,900,1300,95,0,0,1,8,0,0,0,0,5223,9000
404,"EX+：伝承録級素材の採集調査 II",64,17,0,3,False,False,100,6,300,404,1330,1730,96,0,0,1,0,403,0,0,0,5223,9000
405,"EX+：伝承録級素材の採集調査 III",64,17,0,4,False,False,100,6,180,405,1800,2250,97,0,0,1,0,404,0,0,0,5223,9000
406," 基地周辺の地質調査",54,18,0,0,False,False,100,1,600,406,1550,1700,98,0,0,0,0,0,0,1,0,5220,0
407," 基地東部の資源調査",60,18,0,0,False,False,100,1,600,407,1550,1700,99,0,0,0,0,0,0,1,0,5220,0
408," 作業基準調査への協力",50,18,0,0,False,False,100,1,600,408,4920,5020,100,0,0,0,0,0,0,1,0,5220,0
409," 浄水機能試験素材の調達",62,18,0,0,False,False,100,1,600,409,4920,5020,101,0,0,0,0,0,0,1,0,5220,0
410," 汎用繊維板素材の採集",51,18,0,0,False,False,100,1,600,410,1550,1700,102,0,0,0,0,0,0,1,0,5220,0
411," エアフィルター用素材の採集",63,18,0,0,False,False,100,1,600,411,1550,1700,103,0,0,0,0,0,0,1,0,5220,0
412," 焦がれの入江内周部の地質調査",54,18,0,0,False,False,100,2,600,412,1550,1900,104,0,0,0,0,0,0,1,0,5227,0
413," 加工用繊維の採集",50,18,0,0,False,False,100,2,600,413,4920,5270,105,0,0,0,0,0,0,1,0,5220,0
414," 薄型繊維板素材の採集",51,18,0,0,False,False,100,2,600,414,1550,1900,106,0,0,0,0,0,0,1,0,5227,0
415," 連続採集技術の試験協力",52,18,0,0,False,False,100,2,600,415,850,1050,107,0,0,0,0,0,0,1,0,5220,0
416," 素材獲得技術の試験協力",53,18,0,0,False,False,100,2,600,416,2000,2600,108,0,0,0,0,0,0,1,0,5220,0
417," 枝材の新採集場調査",60,18,0,0,False,False,100,2,600,417,2850,3550,109,0,0,0,0,0,0,1,0,5227,0
418," 水質フィルター用素材の採集",62,18,0,3,False,False,100,2,600,418,120,140,110,0,0,0,0,0,0,1,0,5227,0
419," 焦がれの入江外周部の地質調査",54,18,0,0,False,False,100,3,600,419,1550,1950,111,0,0,0,0,0,0,1,0,5222,0
420," 断熱素材の採集",50,18,0,0,False,False,100,3,600,420,4920,5320,112,0,0,0,0,0,0,1,0,5222,0
421," 厚型繊維板素材の採集",51,18,0,0,False,False,100,3,600,421,1550,1950,113,0,0,0,0,0,0,1,0,5222,0
422," 青繊維材の連続採集",52,18,0,0,False,False,100,3,600,422,850,1050,114,0,0,0,0,0,0,1,0,5222,0
423," 技術研究計画の発展",53,18,0,0,False,False,100,3,600,423,2000,2600,115,0,0,0,0,0,0,1,0,5222,0
424," エネルギー発生装置用の素材調達",61,18,0,0,False,False,100,3,600,424,2850,3550,116,0,0,0,0,0,0,1,0,5222,0
425," 精密加工用素材の採集",58,18,0,3,False,False,100,3,600,425,130,150,117,0,0,0,0,0,0,1,0,5222,0
426," 補修用の高品質素材",55,18,0,4,False,False,100,3,600,426,4400,4600,118,0,0,0,0,0,0,1,0,5222,0
427,"新型なめし材の採集",49,18,0,0,False,False,100,4,600,427,2800,3200,119,0,0,0,0,0,0,0,0,5222,10200
428,"植生実験地帯の採集作業",50,18,0,0,False,False,100,4,600,428,4800,5100,120,0,0,0,0,0,0,0,0,5227,10200
429,"繊維板素材の採集",51,18,0,0,False,False,100,4,600,429,3000,3400,121,0,0,0,0,0,0,0,0,5220,10200
430,"月面菌類の連続採集",52,18,0,0,False,False,100,4,600,430,2350,2950,122,0,0,0,0,0,0,0,0,5220,10200
431,"繊維材の獲得技術調査",53,18,0,0,False,False,100,4,600,431,4000,5200,123,0,0,0,0,0,0,0,0,5227,10200
432,"EX：精密地質調査",54,18,0,0,False,False,100,5,600,432,2850,3250,124,0,0,0,0,0,0,0,0,5227,10100
433,"EX：錬金薬用精選材の抽出",55,18,0,4,False,False,100,5,600,433,1750,1950,125,0,0,0,0,0,0,0,0,5220,10100
434,"EX：焦がれの入江南西部の資源量調査",56,18,0,3,False,False,100,5,600,434,1160,1680,126,0,0,1,0,0,0,0,0,5233,10100
435,"EX：ルナ・ネイディアの精密調査",57,18,0,3,False,False,100,5,600,435,900,1100,127,0,0,2,13,0,0,0,0,5236,10100
436,"EX+：希少素材の回収",58,18,0,4,False,False,100,6,300,436,900,1300,128,0,0,0,14,0,0,0,0,5222,10000
437,"EX+：加工補助素材の採集",59,18,0,3,False,False,100,6,300,437,1310,1680,129,0,0,0,13,0,0,0,0,5220,10000
438,"基地周辺の新資源調査",60,18,0,0,False,False,100,4,600,438,2800,3200,130,0,0,0,0,0,0,0,0,5227,10200
439,"EX：基地周辺の新資源調査",60,18,0,0,False,False,100,5,600,439,2350,2950,131,0,0,0,0,438,0,0,0,5220,10100
440,"高エネルギー発生装置用素材の調達",61,18,0,0,False,False,100,4,600,440,4800,5100,132,0,0,0,0,0,0,0,0,5220,10200
441,"EX：高エネルギー発生装置用素材の調達",61,18,0,0,False,False,100,5,600,441,4200,5400,133,0,0,0,0,440,0,0,0,5222,10100
442,"EX+：高エネルギー発生装置用素材の調達",61,18,0,3,False,False,100,6,180,442,900,1200,134,0,0,0,0,441,0,0,0,5222,10000
443,"EX：精密水質フィルター用素材の採集",62,18,0,0,False,False,100,5,600,443,3000,3400,135,0,0,0,0,0,0,0,0,5220,10100
444,"EX+：精密水質フィルター用素材の採集",62,18,0,4,False,False,100,6,180,444,1750,2100,136,0,0,2,0,443,0,0,0,5236,10000
445,"精密エアフィルター用素材の採集",63,18,0,0,False,False,100,4,600,445,3000,3400,137,0,0,0,6,0,0,0,0,5227,10200
446,"EX+：精密エアフィルター用素材の採集",63,18,0,0,False,False,100,6,180,446,7000,7950,138,0,0,2,0,447,0,0,0,5236,10100
447,"EX：精密エアフィルター用素材の採集",63,18,0,3,False,False,100,5,600,447,900,1100,139,0,0,1,0,445,0,0,0,5233,10000
448,"EX+：伝承録級素材の採集調査",64,18,0,4,False,False,100,6,300,448,900,1300,140,0,0,1,12,0,0,0,0,5233,10000
449,"EX+：伝承録級素材の採集調査 II",64,18,0,3,False,False,100,6,300,449,1330,1730,141,0,0,1,0,448,0,0,0,5233,10000
450,"EX+：伝承録級素材の採集調査 III",64,18,0,4,False,False,100,6,180,450,1800,2250,142,0,0,1,0,449,0,0,0,5233,10000
451," 昼食用食材の緊急依頼",67,19,0,0,False,False,100,1,1800,451,16700,16900,8,0,0,0,0,0,5,1,0,5206,0
452," 大型水産物の獲得調査",69,19,0,0,False,False,100,1,1800,452,630,1280,9,0,0,0,0,0,6,1,0,5207,0
453," 基地西の水質調査協力",65,19,0,0,False,False,100,1,1800,453,15100,15300,10,0,0,0,0,0,7,1,0,5208,0
454," 水産食料備蓄の調達",73,19,0,0,False,False,100,1,1800,454,1300,1500,11,0,0,0,0,0,8,1,0,5209,0
455," 貯涙池の生態調査",66,19,0,0,False,False,100,1,1800,455,16600,16800,12,0,0,0,0,0,9,1,0,5206,0
456," 錬金薬用素材の大量調達",71,19,0,0,False,False,100,1,1800,456,5200,5500,13,0,0,0,0,0,10,1,0,5207,0
457," 巨大魚獲得調査",69,19,0,0,False,False,100,2,1800,457,2040,3690,14,0,0,0,0,0,11,1,0,5209,0
458," 同種サンプルによる環境調査",65,19,0,0,False,False,100,2,1800,458,15000,15400,15,0,0,0,0,0,12,1,0,5206,0
459," 偏光塗料用の水産物調達",73,19,0,0,False,False,100,2,1800,459,1500,2000,16,0,0,0,0,0,13,1,0,5208,0
460," 基地南東水溜まりの生態調査",68,19,0,0,False,False,100,2,1800,460,3000,4000,17,0,0,0,0,0,14,1,0,5209,0
461," 魚醤用素材の大量調達",71,19,0,0,False,False,100,2,1800,461,31000,37000,18,0,0,0,0,0,15,1,0,5206,0
462," 水産物サンプルへの品質協力",74,19,0,3,False,False,100,2,1800,462,300,1000,19,0,0,0,0,0,16,1,0,5208,0
463," 基地北西の水質調査協力",66,19,0,0,False,False,100,2,1800,463,12500,13000,20,0,0,0,0,0,17,1,0,5207,0
464," ホローハーバーの水質調査協力",65,19,0,0,False,False,100,3,1800,464,15600,16100,21,0,0,0,0,0,18,1,0,5210,0
465," 保存食用水産物の調達",73,19,0,0,False,False,100,3,1800,465,3500,3700,22,0,0,0,0,0,19,1,0,5206,0
466," ホローハーバーの生態調査",68,19,0,0,False,False,100,3,1800,466,4000,5000,23,0,0,0,0,0,20,1,0,5210,0
467," 最大個体に関する生態調査",72,19,0,0,False,False,100,3,1800,467,5540,6280,24,0,0,0,0,0,21,1,0,5207,0
468," 加工用魔泉生物の調達",74,19,0,11,False,False,100,3,1800,468,3800,4500,25,0,0,0,0,0,22,1,0,5211,0
469," ホッププリント・ウェストの生態調査",66,19,0,0,False,False,100,3,1800,469,15500,16100,26,0,0,0,0,0,23,1,0,5208,0
470," 晩餐用食材の緊急調達",67,19,0,0,False,False,100,3,1800,470,15100,15500,27,0,0,0,0,0,24,1,0,5209,0
471," 錬金薬用水産物の採集",71,19,0,10,False,False,100,3,1800,471,44000,50000,28,0,0,0,0,0,25,1,0,5211,0
472,"ホッププリント・ノースの生態調査",65,19,0,0,False,False,100,4,1800,472,15800,16100,29,0,0,0,0,0,26,0,0,5207,11200
473,"希少水産物の獲得調査",70,19,0,3,False,False,100,4,1800,473,3000,3500,30,0,0,0,0,0,27,0,0,5208,11200
474,"水産食材の緊急調達",67,19,0,0,False,False,100,4,1800,474,14700,14850,31,0,0,0,0,0,28,0,0,5210,11200
475,"精密水質調査",73,19,0,10,False,False,100,4,1800,475,7200,7700,32,0,0,0,0,0,29,0,0,5211,11200
476,"精密加工用水産物の採集",74,19,0,3,False,False,100,4,1800,476,10000,15000,33,0,0,0,0,0,30,0,0,5210,11200
477,"EX：大型水産物の獲得調査",69,19,0,0,False,False,100,5,1800,477,10240,10260,34,0,0,0,0,0,31,0,0,5206,11100
478,"EX：錬金薬用素材の大量調達",71,19,0,0,False,False,100,5,1800,478,34000,36000,35,0,0,0,0,0,32,0,0,5209,11100
479,"EX：月底の魔滝での試験技術協力",70,19,0,11,False,False,100,5,1800,479,2250,2650,36,0,0,2,0,0,33,0,0,5214,11100
480,"EX：水産食材の緊急調達",67,19,0,10,False,False,100,5,1800,480,15300,15500,37,0,0,1,14,0,34,0,0,5212,11100
481,"EX+：パルス・アーセニキの生態調査",65,19,0,10,False,False,100,6,300,481,1600,2000,38,0,0,0,13,0,35,0,0,5211,11000
482,"EX+：大型水産物の獲得調査",69,19,0,0,False,False,100,6,240,482,8500,8550,39,0,0,0,14,0,36,0,0,5210,11000
483,"水場の多様性検証",75,19,0,10,False,False,100,4,1800,483,5000,6000,40,0,0,0,0,0,37,0,0,5211,11200
484,"EX：水場の多様性検証",75,19,0,0,False,False,100,5,1800,484,14700,15700,41,0,0,0,0,483,38,0,0,5209,11100
485,"精密水質フィルター用素材の採集",76,19,0,0,False,False,100,4,1800,485,6500,6540,42,0,0,0,0,0,39,0,0,5208,11200
486,"EX：精密水質フィルター用素材の採集",76,19,0,0,False,False,100,5,1800,486,15900,16200,43,0,0,0,0,485,40,0,0,5206,11100
487,"EX+：精密水質フィルター用素材の採集",76,19,0,0,False,False,100,6,270,487,9600,12300,44,0,0,0,0,486,41,0,0,5210,11000
488,"EX：共存種についての生態調査",77,19,0,0,False,False,100,5,1800,488,12200,12900,45,0,0,0,0,0,42,0,0,5207,11100
489,"EX+：共存種についての生態調査",77,19,0,11,False,False,100,6,300,489,3050,3450,46,0,0,1,0,488,43,0,0,5212,11000
490,"魔泉環境のサンプル採集",78,19,0,10,False,False,100,4,1800,490,4830,9240,47,0,0,0,4,0,44,0,0,5211,11200
491,"EX：魔泉環境のサンプル採集",78,19,0,10,False,False,100,5,1800,491,5000,6000,48,0,0,1,0,490,45,0,0,5213,11100
492,"EX+：魔泉環境のサンプル採集",78,19,0,10,False,False,100,6,300,492,11640,23140,49,0,0,2,0,491,46,0,0,5214,11000
493,"EX+：未確認水棲生物の存在調査",79,19,0,10,False,False,100,6,240,493,300,800,50,0,0,2,10,0,47,0,0,5214,11000
494,"EX+：未確認水棲生物の存在調査 II",79,19,0,10,False,False,100,6,510,494,1600,2300,51,0,0,2,0,493,48,0,0,5211,11000
495,"EX+：未確認水棲生物の存在調査 III",79,19,0,10,False,False,100,6,480,495,8000,20000,52,0,0,2,0,494,49,0,0,5213,11000
496,"EX：水産物研究用コンテナの増産",81,17,9,0,False,False,100,5,1200,496,1800,2700,503,0,0,0,0,0,458,0,362,5230,20100
497,"EX：耐衝撃コンテナの製作",81,17,11,0,False,False,100,5,1200,497,1800,2700,504,0,0,0,0,0,459,0,363,5220,20100
498,"EX：癒しの母星の香炉",83,17,12,0,False,False,100,5,1200,498,1800,2700,505,0,0,0,0,0,460,0,364,5221,20100
499,"EX+：岩盤採掘機で活路を開け",82,17,10,0,False,False,100,6,1200,499,1800,2700,506,0,0,3,13,0,461,0,365,5220,20000
500,"EX+：月面素材のなめし革",84,17,13,0,False,False,100,6,1200,500,1800,2700,507,0,0,4,14,0,462,0,366,5226,20000
501,"EX+：床をつるぴか高級タイルに",83,17,14,0,False,False,100,6,1200,501,1800,2700,508,0,0,5,13,0,463,0,367,5232,20000
502,"EX：なめし材の現地調達",84,18,13,0,False,False,100,5,1200,502,1800,2700,509,0,0,0,0,0,464,0,368,5220,20100
503,"EX：特異な菌糸の加工",84,18,14,0,False,False,100,5,1200,503,1800,2700,510,0,0,0,0,0,465,0,369,5222,20100
504,"EX：鮮度を保った食品加工",86,18,16,0,False,False,100,5,1200,504,1800,2700,511,0,0,0,0,0,466,0,370,5220,20100
505,"EX+：月面素材の採集道具利用",82,18,9,0,False,False,100,6,1200,505,1800,2700,512,0,0,6,14,0,467,0,371,5227,20000
506,"EX+：高火力炉の製造",82,18,11,0,False,False,100,6,1200,506,1800,2700,513,0,0,7,13,0,468,0,372,5222,20000
507,"EX+：部屋でもキノコのぬくもりを",83,18,15,0,False,False,100,6,1200,507,1800,2700,514,0,0,8,14,0,469,0,373,5220,20000
508,"EX：水産金属のインゴット化加工",85,19,10,0,False,False,100,5,1200,508,1800,2700,515,0,0,0,0,0,454,0,374,5209,20100
509,"EX：改良版ムーンゲルの製作",85,19,15,0,False,False,100,5,1200,509,1800,2700,516,0,0,0,0,0,455,0,375,5208,20100
510,"EX+：クリスタルのような宝石",85,19,12,10,False,False,100,6,1200,510,1800,2700,517,0,0,9,13,0,456,0,376,5211,20000
511,"EX+：ウナギレーションの製作",86,19,16,0,False,False,100,6,1200,511,1800,2700,518,0,0,10,14,0,457,0,377,5210,20000
512," 作業用足場の製作",87,9,0,0,True,False,100,1,1200,512,0,0,519,520,0,1,0,0,414,1,378,5223,24000
513," 燃焼促進材の製作",95,9,0,0,True,False,100,1,1200,513,0,0,521,522,0,13,0,0,415,1,379,5222,24000
514," 新型菌糸建材の製作",98,9,0,0,True,False,100,1,1200,514,0,0,523,524,0,13,0,0,416,1,380,5222,24500
515," 隕石掘削用ドリルの製作",91,10,0,0,True,False,100,1,1200,515,0,0,525,526,0,0,0,0,419,1,383,5220,24000
516," 吸引機マズルの製作",93,10,0,0,True,False,100,1,1200,516,0,0,529,530,0,16,0,0,423,1,387,5224,24000
517," 火炎放射器部品の製作",97,10,0,0,True,False,100,1,1200,517,0,0,527,528,0,13,0,0,420,1,384,5222,24000
518," 吸引機の予備タンクの製作",89,11,0,0,True,False,100,1,1200,518,0,0,531,532,0,0,0,0,424,1,388,5220,24000
519," ローバー補修用板金の製作",92,11,0,0,True,False,100,1,1200,519,0,0,533,534,0,0,0,0,426,1,390,5220,24500
520," ガスタンクの製作",93,11,0,0,True,False,100,1,1200,520,0,0,535,536,0,16,0,0,428,1,392,5224,24000
521," 照明修理用具の製作",87,12,0,0,True,False,100,1,1200,521,0,0,537,538,0,1,0,0,429,1,393,5223,24000
522," 吸引機の精密部品の製作",89,12,0,0,True,False,100,1,1200,522,0,0,541,542,0,0,0,0,432,1,396,5220,24000
523," ローバー補修用部材の製作",92,12,0,0,True,False,100,1,1200,523,0,0,539,540,0,0,0,0,430,1,394,5220,24500
524," 切削作業用グローブの製作",91,13,0,0,True,False,100,1,1200,524,0,0,543,544,0,0,0,0,434,1,398,5220,24000
525," 防護ガスマスクの製作",93,13,0,0,True,False,100,1,1200,525,0,0,545,546,0,16,0,0,436,1,400,5224,24000
526," 作業用耐火ブーツの製作",95,13,0,0,True,False,100,1,1200,526,0,0,547,548,0,13,0,0,437,1,401,5222,24000
527," 整備用布材の製作",87,14,0,0,True,False,100,1,1200,527,0,0,551,552,0,1,0,0,440,1,404,5223,24000
528," 作業用耐火布の製作",95,14,0,0,True,False,100,1,1200,528,0,0,553,554,0,13,0,0,441,1,405,5222,24000
529," 新型菌糸布材の製作",98,14,0,0,True,False,100,1,1200,529,0,0,549,550,0,13,0,0,439,1,403,5222,24500
530," 特殊保護剤の製作",89,15,0,0,True,False,100,1,1200,530,0,0,555,556,0,0,0,0,444,1,408,5220,24000
531," 中毒緩和剤の製作",94,15,0,0,True,False,100,1,1200,531,0,0,559,560,0,16,0,0,448,1,412,5224,24500
532," 火炎放射器燃料の製作",97,15,0,0,True,False,100,1,1200,532,0,0,557,558,0,13,0,0,447,1,411,5222,24000
533," 保存食の製作",88,16,0,0,True,False,100,1,1200,533,0,0,561,562,0,1,0,0,449,1,413,5220,24500
534," 栄養補助ゼリーの製作",94,16,0,0,True,False,100,1,1200,534,0,0,563,564,0,16,0,0,450,1,414,5224,24500
535," 異常菌床の成分調査",96,16,0,0,True,False,100,1,1200,535,0,0,565,566,0,13,0,0,451,1,415,5220,24500
536," 絶縁資材の調達",88,17,0,0,True,False,100,1,1200,536,0,0,567,568,0,1,0,0,0,1,0,5220,24500
537," 墜落したドローンの捜索",90,17,0,0,True,False,100,1,1200,537,0,0,569,570,0,0,0,0,0,1,0,5220,24500
538," 稀少隕鉄の回収",91,17,0,0,True,False,100,1,1200,538,0,0,571,572,0,0,0,0,0,1,0,5220,24000
539," 薬剤用菌核の調達",94,18,0,0,True,False,100,1,1200,539,0,0,577,578,0,16,0,0,0,1,0,5224,24500
540," 胞子霧の植生影響調査",96,18,0,0,True,False,100,1,1200,540,0,0,575,576,0,13,0,0,0,1,0,5220,24500
541," 有用菌類の採集",98,18,0,0,True,False,100,1,1200,541,0,0,573,574,0,13,0,0,0,1,0,5222,24500
542," 食用魚の調達",88,19,0,0,True,False,100,1,1200,542,0,0,579,580,0,1,0,0,411,1,0,5208,24500
543," 水没したドローンの捜索",90,19,0,0,True,False,100,1,1200,543,0,0,581,582,0,0,0,0,410,1,0,5207,24500
544," 変異した魚の捕獲",96,19,0,0,True,False,100,1,1200,544,0,0,583,584,0,13,0,0,413,1,0,5206,24500
545," 汎用ガラス部材の製作",165,9,0,0,False,False,100,1,0,545,1200,2400,711,0,0,0,0,0,512,1,418,0,0
546," 改良テント部材の調達",166,9,0,0,False,False,100,1,0,546,1200,2400,712,0,0,0,0,0,513,1,419,0,0
547," 特殊資源の加工試験",167,9,0,0,False,False,100,1,0,547,1200,2400,713,0,0,0,0,0,514,1,420,0,0
548," 再生資源の活用",168,9,0,0,False,False,100,1,0,548,1200,2400,714,0,0,0,0,0,515,1,421,0,0
549," 宿泊用テントの製作",169,9,0,0,False,False,100,1,0,549,1200,2400,715,0,0,0,0,0,516,1,422,0,0
550," 疑似植物の加工研究",170,9,0,0,False,False,100,1,0,550,1200,2400,716,0,0,0,0,0,517,1,423,0,0
551," 汎用ガラス部材の追加製作",165,9,0,0,False,False,100,2,0,551,1200,2400,717,0,0,0,0,0,518,1,424,0,0
552," 耐寒特化テント部材の調達",166,9,0,0,False,False,100,2,0,552,1200,2400,718,0,0,0,0,0,519,1,425,0,0
553," 続・特殊資源の加工試験",167,9,0,3,False,False,100,2,0,553,1300,3000,719,0,0,0,0,0,520,1,426,0,0
554," 続・再生資源の活用",168,9,0,3,False,False,100,2,0,554,700,1500,720,0,0,0,0,0,521,1,427,0,0
555," 耐寒特化テントの製作",169,9,0,3,False,False,100,2,0,555,1100,2500,721,0,0,0,0,0,522,1,428,0,0
556," 続・疑似植物の加工研究",170,9,0,3,False,False,100,2,0,556,1100,2500,722,0,0,0,0,0,523,1,429,0,0
557," 採集用具の調達",171,9,0,3,False,False,100,2,0,557,700,1500,723,0,0,0,0,0,524,1,430,0,0
558," 特殊資源の高水準加工試験",167,9,0,0,False,False,100,3,0,558,1600,2400,724,0,0,0,0,0,525,1,431,0,0
559," グラスファイバーの製作",165,9,0,0,False,False,100,3,0,559,1600,2400,725,0,0,0,0,0,526,1,432,0,0
560," 耐熱特化テント部材の調達",166,9,0,0,False,False,100,3,0,560,1000,1600,726,0,0,0,0,0,527,1,433,0,0
561," 再生資源の高効率活用",168,9,0,3,False,False,100,3,0,561,2700,3000,727,0,0,0,0,0,528,1,434,0,0
562," 耐熱特化テントの製作",169,9,0,0,False,False,100,3,0,562,1600,2400,728,0,0,0,0,0,529,1,435,0,0
563," 高硬度疑似植物の加工研究",170,9,0,3,False,False,100,3,0,563,2700,3000,729,0,0,0,0,0,530,1,436,0,0
564," 続・採集用具の調達",171,9,0,0,False,False,100,3,0,564,1000,1300,730,0,0,0,0,0,531,1,437,0,0
565," 居住区用寝具の製作",172,9,0,0,False,False,100,3,0,565,1000,1300,731,0,0,0,0,0,532,1,438,0,0
566,"グラスファイバーの追加製作",165,9,0,0,False,False,100,4,0,566,1800,2400,732,0,0,0,0,0,533,0,439,0,0
567,"続・特殊資源の高水準加工試験",167,9,0,0,False,False,100,4,1200,567,1800,2400,733,0,0,0,0,0,534,0,440,0,0
568,"テント改良部材の調達",166,9,0,3,False,False,100,4,0,568,700,1000,734,0,0,0,0,0,535,0,441,0,0
569,"続・再生資源の高効率活用",168,9,0,3,False,False,100,4,0,569,700,1000,735,0,0,0,0,0,536,0,442,0,0
570,"パエンナ資源の活用法研究",173,9,0,3,False,False,100,4,0,570,2600,3000,736,0,0,0,0,0,537,0,443,0,0
571,"EX：野外活動用備品の製作",169,9,0,3,False,False,100,5,0,571,2500,3000,737,0,0,0,0,0,538,0,444,0,0
572,"EX：高度職人道具の調達",171,9,0,3,False,False,100,5,0,572,2500,3000,738,0,0,0,0,0,539,0,445,0,0
573,"EX：宇宙輸送用の梱包材製作",174,9,0,0,False,False,100,5,1200,573,800,1050,739,0,0,11,16,0,540,0,446,0,0
574,"EX+：仮設集積所の建設支援",175,9,0,3,False,False,100,6,0,574,980,1080,740,0,0,0,21,0,541,0,447,0,0
575,"EX+：高機能寝具の製作",172,9,0,3,False,False,100,6,540,575,1800,2000,741,0,0,0,15,0,542,0,448,0,0
576,"パエンナ探索用備品の増産",176,9,0,3,False,False,100,4,0,576,2300,3000,742,0,0,0,0,0,543,0,449,0,0
577,"続・パエンナ探索用備品の増産",176,9,0,3,False,False,100,4,0,577,2300,3000,743,0,0,0,0,576,544,0,450,0,0
578,"EX：議会向け工芸品制作",177,9,0,3,False,False,100,5,0,578,1700,2000,744,0,0,0,0,0,545,0,451,0,0
579,"EX：続・議会向け工芸品制作",177,9,0,0,False,False,100,5,0,579,600,800,745,0,0,0,0,578,546,0,452,0,0
580,"EX：改・議会向け工芸品制作",177,9,0,3,False,False,100,5,1200,580,850,1000,746,0,0,0,0,579,547,0,453,0,0
581,"居住区環境改善計画",178,9,0,3,False,False,100,4,0,581,1400,2000,747,0,0,0,1,0,548,0,454,0,0
582,"EX：続・居住区環境改善計画",178,9,0,3,False,False,100,5,0,582,850,1000,748,0,0,11,0,581,549,0,455,0,0
583,"EX+：改・居住区環境改善計画",178,9,0,0,False,False,100,6,540,583,1000,1600,749,0,0,12,0,582,550,0,456,0,0
584,"EX+：樹脂結晶の精製検証",164,9,0,3,False,False,100,6,0,584,980,1080,750,0,0,12,5,0,551,0,457,0,0
585,"EX+：続・樹脂結晶の精製検証",164,9,0,3,False,False,100,6,600,585,980,1080,751,0,0,12,0,584,552,0,458,0,0
586,"EX+：改・樹脂結晶の精製検証",164,9,0,0,False,False,100,6,450,586,1000,1080,752,0,0,12,0,585,553,0,459,0,0
587," 汎用ガラス部材の製作",150,10,0,0,False,False,100,1,0,587,1200,2400,753,0,0,0,0,0,554,1,460,0,0
588," 修繕部材の加工依頼",152,10,0,0,False,False,100,1,0,588,1200,2400,754,0,0,0,0,0,555,1,461,0,0
589," ガラス資源からの抽出精錬",151,10,0,0,False,False,100,1,0,589,1200,2400,755,0,0,0,0,0,556,1,462,0,0
590," ドローン用レンズの加工実証",155,10,0,0,False,False,100,1,0,590,1200,2400,756,0,0,0,0,0,557,1,463,0,0
591," 屋外拠点部材の製作支援",156,10,0,0,False,False,100,1,0,591,1200,2400,757,0,0,0,0,0,558,1,464,0,0
592," 荒天対策部材の納入",158,10,0,0,False,False,100,1,0,592,1200,2400,758,0,0,0,0,0,559,1,465,0,0
593," 汎用ガラス部材の追加製作",150,10,0,0,False,False,100,2,0,593,1200,2400,759,0,0,0,0,0,560,1,466,0,0
594," ステーション部材の製作支援",156,10,0,0,False,False,100,2,0,594,1200,2400,760,0,0,0,0,0,561,1,467,0,0
595," 追加採集道具の調達",153,10,0,3,False,False,100,2,0,595,1300,3000,761,0,0,0,0,0,562,1,468,0,0
596," 荒天対策部材の追加納入",158,10,0,3,False,False,100,2,0,596,700,1500,762,0,0,0,0,0,563,1,469,0,0
597," ガラス加工用高温炉の組立",157,10,0,3,False,False,100,2,0,597,1100,2500,763,0,0,0,0,0,564,1,470,0,0
598," ドローン精密部材の加工実証",155,10,0,3,False,False,100,2,0,598,1100,2500,764,0,0,0,0,0,565,1,471,0,0
599," 暖房器具の設置支援",159,10,0,3,False,False,100,2,0,599,700,1500,765,0,0,0,0,0,566,1,472,0,0
600," 臨時部材の加工依頼",152,10,0,0,False,False,100,3,0,600,1600,2400,766,0,0,0,0,0,567,1,473,0,0
601," パエンナグラスの製作",150,10,0,0,False,False,100,3,0,601,1600,2400,767,0,0,0,0,0,568,1,474,0,0
602," 特殊鉱物の抽出精錬",151,10,0,0,False,False,100,3,0,602,1000,1600,768,0,0,0,0,0,569,1,475,0,0
603," 天体望遠鏡用レンズの加工実証",155,10,0,3,False,False,100,3,0,603,2700,3000,769,0,0,0,0,0,570,1,476,0,0
604," 耐候コンテナの製作支援",156,10,0,0,False,False,100,3,0,604,1600,2400,770,0,0,0,0,0,571,1,477,0,0
605," 入浴器具の設置支援",159,10,0,3,False,False,100,3,0,605,2700,3000,771,0,0,0,0,0,572,1,478,0,0
