key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
11353,"シャーレアン・ハンターキルト",0,"",0,0,1,0,0,"","シャーレアン・ハンターキルト",45630,148,2,4,0,36,0,7,5,30270,1,True,True,False,True,17580,544,False,0,False,0,2,0,13,6,21800,6234,False,False,0,59,0,1,66,0,0,4,327976,0,0,0,0,0,0,0,0,0,166,166,2,57,3,58,27,69,44,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
11354,"シャーレアン・エージェントキルト",0,"",0,0,1,0,0,"","シャーレアン・エージェントキルト",45629,148,2,4,0,36,0,7,5,23270,1,True,True,False,True,17580,544,False,0,False,0,2,0,13,6,21800,6234,False,False,0,59,0,1,103,0,0,11,262440,0,0,0,0,0,0,0,0,0,166,166,2,57,3,58,22,69,45,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
11355,"シャーレアン・プロフェッサーキルト",0,"",0,0,1,0,0,"","シャーレアン・プロフェッサーキルト",45631,148,2,4,0,36,0,7,5,47270,1,True,True,False,True,17580,544,False,0,False,0,2,0,13,6,21800,6234,False,False,0,59,0,1,64,0,0,6,393512,0,0,0,0,0,0,0,0,0,121,211,5,57,3,52,6,69,46,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,False,False,0,True
11356,"シャーレアン・フィロソファーキルト",0,"",0,0,1,0,0,"","シャーレアン・フィロソファーキルト",45632,148,2,4,0,36,0,7,5,40270,1,True,True,False,True,17580,544,False,0,False,0,2,0,13,6,21800,6234,False,False,0,59,0,1,63,0,0,5,459048,0,0,0,0,0,0,0,0,0,121,211,4,57,3,52,22,69,46,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,False,False,0,True
11357,"シャーレアン・ガーディアンブーツ",0,"",0,0,1,0,0,"","シャーレアン・ガーディアンブーツ",46498,148,2,4,0,38,0,8,5,8270,1,True,True,False,True,23440,327,False,0,False,0,2,0,12,6,21800,6232,False,False,0,59,0,1,59,0,0,1,65832,0,0,0,0,0,0,0,0,0,225,225,1,36,3,36,19,43,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,True
11358,"シャーレアン・パスファインダーブーツ",0,"",0,0,1,0,0,"","シャーレアン・パスファインダーブーツ",46499,148,2,4,0,38,0,8,5,10270,1,True,True,False,True,23440,327,False,0,False,0,2,0,12,6,21800,6232,False,False,0,59,0,1,76,0,0,2,131368,0,0,0,0,0,0,0,0,0,158,124,1,36,3,36,44,43,45,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,False,False,0,True
11359,"シャーレアン・パンクラティアストブーツ",0,"",0,0,1,0,0,"","シャーレアン・パンクラティアストブーツ",46500,148,2,4,0,38,0,8,5,19270,1,True,True,False,True,23440,327,False,0,False,0,2,0,12,6,21800,6232,False,False,0,59,0,1,65,0,0,3,196904,0,0,0,0,0,0,0,0,0,124,124,1,36,3,36,45,43,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,False,False,0,True
11360,"シャーレアン・ハンターブーツ",0,"",0,0,1,0,0,"","シャーレアン・ハンターブーツ",46502,148,2,4,0,38,0,8,5,30270,1,True,True,False,True,23440,327,False,0,False,0,2,0,12,6,21800,6232,False,False,0,59,0,1,66,0,0,4,327976,0,0,0,0,0,0,0,0,0,124,124,2,36,3,36,22,43,45,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
11361,"シャーレアン・エージェントブーツ",0,"",0,0,1,0,0,"","シャーレアン・エージェントブーツ",46501,148,2,4,0,38,0,8,5,23270,1,True,True,False,True,23440,327,False,0,False,0,2,0,12,6,21800,6232,False,False,0,59,0,1,103,0,0,11,262440,0,0,0,0,0,0,0,0,0,124,124,2,36,3,36,27,43,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
11362,"シャーレアン・プロフェッサーブーツ",0,"",0,0,1,0,0,"","シャーレアン・プロフェッサーブーツ",46503,148,2,4,0,38,0,8,5,47270,1,True,True,False,True,23440,327,False,0,False,0,2,0,12,6,21800,6232,False,False,0,59,0,1,64,0,0,6,393512,0,0,0,0,0,0,0,0,0,90,158,5,36,3,32,46,43,44,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,False,False,0,True
11363,"シャーレアン・フィロソファーブーツ",0,"",0,0,1,0,0,"","シャーレアン・フィロソファーブーツ",46504,148,2,4,0,38,0,8,5,40270,1,True,True,False,True,23440,327,False,0,False,0,2,0,12,6,21800,6232,False,False,0,59,0,1,63,0,0,5,459048,0,0,0,0,0,0,0,0,0,90,158,4,36,3,32,22,43,44,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,False,False,0,True
11364,"バルダーソード",0,"",0,0,1,0,0,"","バルダーソード",30531,160,2,1,0,2,0,1,5,2270,1,True,True,False,True,33580,428,False,0,False,0,2,0,9,6,21800,6237,False,False,0,60,0,1,38,0,0,1,4299423945,0,1,1,68,34,2080,3,0,0,0,0,1,45,3,44,44,54,19,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,True
11365,"バルダークロー",0,"",0,0,1,0,0,"","バルダークロー",31098,160,2,1,0,1,0,13,5,16270,1,True,True,False,True,37382,642,False,0,False,0,2,0,11,6,21800,6238,False,False,0,60,0,1,41,0,0,3,4295229761,4295229811,2,3,68,34,2240,3,0,0,0,0,1,63,3,62,45,76,27,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,False,False,0,True
11366,"バルダーアクス",0,"",0,0,1,0,0,"","バルダーアクス",31501,160,2,1,0,3,0,13,5,4270,1,True,True,False,True,45619,642,False,0,False,0,2,0,9,6,21800,6238,False,False,0,60,0,1,44,0,0,1,4298178961,0,3,1,68,34,3200,3,0,0,0,0,1,63,3,62,45,76,27,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,True
11367,"バルダースピア",0,"",0,0,1,0,0,"","バルダースピア",31903,160,2,1,0,5,0,13,5,10270,1,True,True,False,True,45619,642,False,0,False,0,2,0,8,6,21800,6238,False,False,0,60,0,1,47,0,0,2,4297720309,0,4,2,68,34,2800,3,0,0,0,0,1,63,3,62,45,76,44,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,False,False,0,True
11368,"バルダーボウ",0,"",0,0,1,0,0,"","バルダーボウ",32298,160,2,1,0,4,0,13,5,26270,1,True,True,False,True,41184,642,False,0,False,0,2,0,8,6,21800,6238,False,False,0,60,0,1,50,0,0,4,4297261657,12886540986,5,2,68,34,2640,25,0,0,0,0,2,63,3,62,44,76,27,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
11369,"バルダーダガー",0,"",0,0,1,0,0,"","バルダーダガー",33887,160,2,1,0,84,0,13,5,21270,1,True,True,False,True,26611,642,False,0,False,0,2,0,9,6,21800,6238,False,False,0,60,0,1,93,0,0,11,4297852681,4297852731,29,1,68,34,2560,3,0,0,0,0,2,63,3,62,27,76,45,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
11370,"バルダーブレード",0,"",0,0,1,0,0,"","バルダーブレード",34248,160,2,1,0,87,0,13,5,5270,1,True,True,False,True,44748,642,False,0,False,0,2,0,9,6,21800,6238,False,False,0,60,0,1,98,0,0,1,4297655773,0,32,1,68,34,2960,3,0,0,0,0,1,63,3,62,45,76,27,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,True
11371,"バルダーリムファイア",0,"",0,0,1,0,0,"","バルダーリムファイア",34641,160,2,1,0,88,0,13,5,27270,1,True,True,False,True,41184,642,False,0,False,0,2,0,9,6,21800,6238,False,False,0,60,0,1,96,0,0,4,4297000913,4295034931,31,2,68,34,2640,25,0,0,0,0,2,63,3,62,45,76,44,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
11372,"バルダーケーン",0,"",0,0,1,0,0,"","バルダーケーン",32678,160,2,2,0,9,0,13,5,42270,1,True,True,False,True,39283,642,False,0,False,0,2,0,11,6,21800,6238,False,False,0,60,0,1,53,0,0,6,4297720609,0,6,3,68,68,3360,3,0,0,0,0,5,63,3,56,6,76,46,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,False,False,0,True
11373,"バルダーロッド",0,"",0,0,1,0,0,"","バルダーロッド",33046,160,2,2,0,7,0,13,5,33270,1,True,True,False,True,41184,642,False,0,False,0,2,0,11,6,21800,6238,False,False,0,60,0,1,55,0,0,5,4297393129,0,7,3,68,68,3200,3,0,0,0,0,4,63,3,56,46,76,44,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,False,False,0,True
11374,"バルダーグリモア",0,"",0,0,1,0,0,"","バルダーグリモア",33527,160,2,2,0,10,0,13,5,35270,1,True,True,False,True,40550,642,False,0,False,0,2,0,14,6,21800,6238,False,False,0,60,0,1,69,0,0,5,4295100080,0,26,3,68,68,2960,3,0,0,0,0,4,63,3,56,44,76,27,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,False,False,0,True
11375,"バルダーコーデックス",0,"",0,0,1,0,0,"","バルダーコーデックス",33528,160,2,2,0,98,0,13,5,43270,1,True,True,False,True,40550,642,False,0,False,0,2,0,14,6,21800,6238,False,False,0,60,0,1,29,0,0,6,8590067376,0,28,3,68,68,2960,3,0,0,0,0,5,63,3,56,6,76,44,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,False,False,0,True
11376,"バルダープラニスフィア",0,"",0,0,1,0,0,"","バルダープラニスフィア",34853,160,2,2,0,89,0,13,5,44270,1,True,True,False,True,40233,642,False,0,False,0,2,0,11,6,21800,6238,False,False,0,60,0,1,99,0,0,6,4297132085,167503792279,33,1,68,68,3200,3,0,0,0,0,5,63,3,56,6,76,44,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,False,False,0,True
11377,"バルダーシールド",0,"",0,0,1,0,0,"","バルダーシールド",30127,160,2,3,0,11,0,2,5,2270,1,True,True,False,True,34848,214,False,0,True,0,2,0,10,6,21800,6239,False,False,0,60,0,1,38,0,0,1,4297719909,0,0,0,0,0,0,0,400,400,0,0,1,18,3,18,45,22,44,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,True
11378,"ヴァレリアンテラーナイト・バルビュート",0,"",0,0,1,0,0,"","ヴァレリアンテラーナイト・バルビュート",40210,160,2,4,0,34,0,3,5,8270,1,True,True,False,True,34927,353,False,1,True,0,2,0,10,6,21800,6238,False,False,0,60,0,1,59,0,0,1,65821,0,0,0,0,0,0,0,0,0,218,218,1,38,3,38,19,46,22,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,True
11379,"ヴァレリアンドラグーン・バルビュート",0,"",0,0,1,0,0,"","ヴァレリアンドラグーン・バルビュート",40211,160,2,4,0,34,0,3,5,10270,1,True,True,False,True,34927,353,False,1,True,0,2,0,10,6,21800,6238,False,False,0,60,0,1,76,0,0,2,65822,0,0,0,0,0,0,0,0,0,153,120,1,38,3,38,44,46,27,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,False,False,0,True
11380,"ヴァレリアンスマグラー・バンダナ",0,"",0,0,1,0,0,"","ヴァレリアンスマグラー・バンダナ",41642,160,2,4,0,34,0,3,5,19270,1,True,True,False,True,14968,353,False,1,True,0,2,0,13,6,21800,6237,False,False,0,60,0,1,65,0,0,3,131360,0,0,0,0,0,0,0,0,0,120,120,1,38,3,38,27,46,22,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,False,False,0,True
11381,"ヴァレリアンガンナー・ポットヘルム",0,"",0,0,1,0,0,"","ヴァレリアンガンナー・ポットヘルム",40947,160,2,4,0,34,0,3,5,30270,1,True,True,False,True,24948,353,False,1,True,0,2,0,12,6,21800,6238,False,False,0,60,0,1,66,0,0,4,65823,0,0,0,0,0,0,0,0,0,120,120,2,38,3,38,22,46,45,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
11382,"ヴァレリアンローグ・バンダナ",0,"",0,0,1,0,0,"","ヴァレリアンローグ・バンダナ",41643,160,2,4,0,34,0,3,5,23270,1,True,True,False,True,14968,353,False,1,True,0,2,0,13,6,21800,6237,False,False,0,60,0,1,103,0,0,11,65824,0,0,0,0,0,0,0,0,0,120,120,2,38,3,38,44,46,27,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
11383,"ヴァレリアンシャーマン・テンプルチェーン",0,"",0,0,1,0,0,"","ヴァレリアンシャーマン・テンプルチェーン",40697,160,2,4,0,34,0,3,5,47270,1,True,True,False,True,27165,353,False,1,False,0,2,0,11,6,21800,6238,False,False,0,60,0,1,64,0,0,6,65825,0,0,0,0,0,0,0,0,0,87,153,5,38,3,34,6,46,27,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,False,False,0,True
11384,"ヴァレリアンウィザード・ハット",0,"",0,0,1,0,0,"","ヴァレリアンウィザード・ハット",41259,160,2,4,0,34,0,3,5,40270,1,True,True,False,True,24948,353,False,1,True,0,2,0,13,6,21800,6238,False,False,0,60,0,1,63,0,0,5,65826,0,0,0,0,0,0,0,0,0,87,153,4,38,3,34,27,46,44,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,False,False,0,True
11385,"ヴァレリアンテラーナイト・プレートメイル",0,"",0,0,1,0,0,"","ヴァレリアンテラーナイト・プレートメイル",48079,160,2,4,0,35,0,4,5,8270,1,True,True,False,True,37065,589,False,1,True,0,2,0,10,6,21800,6238,False,False,0,60,0,1,59,0,0,1,65821,0,0,0,0,0,0,0,0,0,293,293,1,60,3,60,27,73,45,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,True
11386,"ヴァレリアンドラグーン・メイル",0,"",0,0,1,0,0,"","ヴァレリアンドラグーン・メイル",43264,160,2,4,0,35,0,4,5,10270,1,True,True,False,True,37065,589,False,1,True,0,2,0,10,6,21800,6238,False,False,0,60,0,1,76,0,0,2,65822,0,0,0,0,0,0,0,0,0,205,161,1,60,3,60,27,73,44,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,False,False,0,True
11387,"ヴァレリアンスマグラー・ジレ",0,"",0,0,1,0,0,"","ヴァレリアンスマグラー・ジレ",42450,160,2,4,0,35,0,4,5,19270,1,True,True,False,True,24710,589,False,1,True,0,2,0,13,6,21800,6238,False,False,0,60,0,1,65,0,0,3,131360,0,0,0,0,0,0,0,0,0,161,161,1,60,3,60,45,73,44,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,False,False,0,True
11388,"ヴァレリアンガンナー・ガンビスン",0,"",0,0,1,0,0,"","ヴァレリアンガンナー・ガンビスン",42452,160,2,4,0,35,0,4,5,30270,1,True,True,False,True,24710,589,False,1,True,0,2,0,13,6,21800,6238,False,False,0,60,0,1,66,0,0,4,65823,0,0,0,0,0,0,0,0,0,161,161,2,60,3,60,45,73,44,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
11389,"ヴァレリアンローグ・ジレ",0,"",0,0,1,0,0,"","ヴァレリアンローグ・ジレ",42451,160,2,4,0,35,0,4,5,23270,1,True,True,False,True,24710,589,False,1,True,0,2,0,13,6,21800,6238,False,False,0,60,0,1,103,0,0,11,65824,0,0,0,0,0,0,0,0,0,161,161,2,60,3,60,45,73,44,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
11390,"ヴァレリアンシャーマン・シャブル",0,"",0,0,1,0,0,"","ヴァレリアンシャーマン・シャブル",43685,160,2,4,0,35,0,4,5,47270,1,True,True,False,True,24710,589,False,1,True,0,2,0,13,6,21800,6238,False,False,0,60,0,1,64,0,0,6,65825,0,0,0,0,0,0,0,0,0,117,205,5,60,3,54,27,73,44,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,False,False,0,True
11391,"ヴァレリアンウィザード・ローブ",0,"",0,0,1,0,0,"","ヴァレリアンウィザード・ローブ",43686,160,2,4,0,35,0,4,5,40270,1,True,True,False,True,24710,589,False,1,True,0,2,0,13,6,21800,6238,False,False,0,60,0,1,63,0,0,5,65826,0,0,0,0,0,0,0,0,0,117,205,4,60,3,54,22,73,46,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,False,False,0,True
11392,"ヴァレリアンテラーナイト・ガントレット",0,"",0,0,1,0,0,"","ヴァレリアンテラーナイト・ガントレット",48500,160,2,4,0,37,0,5,5,8270,1,True,True,False,True,31046,353,False,1,False,0,2,0,10,6,21800,6238,False,False,0,60,0,1,59,0,0,1,65821,0,0,0,0,0,0,0,0,0,218,218,1,38,3,38,22,46,19,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,True
11393,"ヴァレリアンドラグーン・ガントレット",0,"",0,0,1,0,0,"","ヴァレリアンドラグーン・ガントレット",48501,160,2,4,0,37,0,5,5,10270,1,True,True,False,True,31046,353,False,1,False,0,2,0,10,6,21800,6238,False,False,0,60,0,1,76,0,0,2,65822,0,0,0,0,0,0,0,0,0,153,120,1,38,3,38,22,46,45,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,False,False,0,True
11394,"ヴァレリアンスマグラー・ハーフグローブ",0,"",0,0,1,0,0,"","ヴァレリアンスマグラー・ハーフグローブ",44356,160,2,4,0,37,0,5,5,19270,1,True,True,False,True,22176,353,False,1,False,0,2,0,12,6,21800,6238,False,False,0,60,0,1,65,0,0,3,131360,0,0,0,0,0,0,0,0,0,120,120,1,38,3,38,44,46,22,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,False,False,0,True
11395,"ヴァレリアンガンナー・ハーフグローブ",0,"",0,0,1,0,0,"","ヴァレリアンガンナー・ハーフグローブ",44358,160,2,4,0,37,0,5,5,30270,1,True,True,False,True,22176,353,False,1,False,0,2,0,12,6,21800,6238,False,False,0,60,0,1,66,0,0,4,65823,0,0,0,0,0,0,0,0,0,120,120,2,38,3,38,45,46,22,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
11396,"ヴァレリアンローグ・ハーフグローブ",0,"",0,0,1,0,0,"","ヴァレリアンローグ・ハーフグローブ",44357,160,2,4,0,37,0,5,5,23270,1,True,True,False,True,22176,353,False,1,False,0,2,0,12,6,21800,6238,False,False,0,60,0,1,103,0,0,11,65824,0,0,0,0,0,0,0,0,0,120,120,2,38,3,38,22,46,45,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
11397,"ヴァレリアンシャーマン・ドレスグローブ",0,"",0,0,1,0,0,"","ヴァレリアンシャーマン・ドレスグローブ",44359,160,2,4,0,37,0,5,5,47270,1,True,True,False,True,22176,353,False,1,False,0,2,0,12,6,21800,6238,False,False,0,60,0,1,64,0,0,6,65825,0,0,0,0,0,0,0,0,0,87,153,5,38,3,34,46,46,44,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,False,False,0,True
11398,"ヴァレリアンウィザード・フィンガレスグローブ",0,"",0,0,1,0,0,"","ヴァレリアンウィザード・フィンガレスグローブ",44360,160,2,4,0,37,0,5,5,40270,1,True,True,False,True,17740,353,False,1,False,0,2,0,13,6,21800,6240,False,False,0,60,0,1,63,0,0,5,65826,0,0,0,0,0,0,0,0,0,87,153,4,38,3,34,22,46,27,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,False,False,0,True
11399,"ヴァレリアンテラーナイト・プレートベルト",0,"",0,0,1,0,0,"かつて帯防具として流通していた品。今や一体型の防具が主流となり、無用の長物となった","ヴァレリアンテラーナイト・プレートベルト",54155,160,2,44,0,39,0,0,5,8270,1,True,True,False,True,15840,268,False,0,False,0,2,0,10,0,0,6241,False,False,0,60,0,1,59,0,0,1,0,0,0,0,0,0,0,0,0,0,198,198,1,33,3,31,22,26,44,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
11400,"ヴァレリアンドラグーン・プレートベルト",0,"",0,0,1,0,0,"かつて帯防具として流通していた品。今や一体型の防具が主流となり、無用の長物となった","ヴァレリアンドラグーン・プレートベルト",54155,160,2,44,0,39,0,0,5,10270,1,True,True,False,True,15840,268,False,0,False,0,2,0,10,0,0,6241,False,False,0,60,0,1,47,0,0,2,0,0,0,0,0,0,0,0,0,0,139,109,1,33,3,31,45,26,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
11401,"ヴァレリアンスマグラー・クロスベルト",0,"",0,0,1,0,0,"かつて帯防具として流通していた品。今や一体型の防具が主流となり、無用の長物となった","ヴァレリアンスマグラー・クロスベルト",54151,160,2,44,0,39,0,0,5,19270,1,True,True,False,True,15840,268,False,0,False,0,2,0,12,0,0,6241,False,False,0,60,0,1,65,0,0,3,0,0,0,0,0,0,0,0,0,0,109,109,1,33,3,31,44,25,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
11402,"ヴァレリアンガンナー・クロスベルト",0,"",0,0,1,0,0,"かつて帯防具として流通していた品。今や一体型の防具が主流となり、無用の長物となった","ヴァレリアンガンナー・クロスベルト",54151,160,2,44,0,39,0,0,5,30270,1,True,True,False,True,15840,268,False,0,False,0,2,0,12,0,0,6241,False,False,0,60,0,1,66,0,0,4,0,0,0,0,0,0,0,0,0,0,109,109,2,33,3,31,44,25,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
11403,"ヴァレリアンローグ・クロスベルト",0,"",0,0,1,0,0,"かつて帯防具として流通していた品。今や一体型の防具が主流となり、無用の長物となった","ヴァレリアンローグ・クロスベルト",54151,160,2,44,0,39,0,0,5,23270,1,True,True,False,True,15840,268,False,0,False,0,2,0,12,0,0,6241,False,False,0,60,0,1,103,0,0,11,0,0,0,0,0,0,0,0,0,0,109,109,2,33,3,31,45,26,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
11404,"ヴァレリアンシャーマン・サッシュ",0,"",0,0,1,0,0,"かつて帯防具として流通していた品。今や一体型の防具が主流となり、無用の長物となった","ヴァレリアンシャーマン・サッシュ",54029,160,2,44,0,39,0,0,5,47270,1,True,True,False,True,15840,268,False,0,False,0,2,0,13,0,0,6241,False,False,0,60,0,1,64,0,0,6,0,0,0,0,0,0,0,0,0,0,79,139,5,33,3,28,44,25,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
11405,"ヴァレリアンウィザード・サッシュ",0,"",0,0,1,0,0,"かつて帯防具として流通していた品。今や一体型の防具が主流となり、無用の長物となった","ヴァレリアンウィザード・サッシュ",54029,160,2,44,0,39,0,0,5,40270,1,True,True,False,True,15840,268,False,0,False,0,2,0,13,0,0,6237,False,False,0,60,0,1,63,0,0,5,0,0,0,0,0,0,0,0,0,0,79,139,4,33,3,28,44,25,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,False
11406,"ヴァレリアンテラーナイト・トラウザー",0,"",0,0,1,0,0,"","ヴァレリアンテラーナイト・トラウザー",45633,160,2,4,0,36,0,7,5,8270,1,True,True,False,True,23760,589,False,1,False,0,2,0,12,6,21800,6238,False,False,0,60,0,1,59,0,0,1,65821,0,0,0,0,0,0,0,0,0,293,293,1,60,3,60,19,73,22,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,True
11407,"ヴァレリアンドラグーン・トラウザー",0,"",0,0,1,0,0,"","ヴァレリアンドラグーン・トラウザー",45634,160,2,4,0,36,0,7,5,10270,1,True,True,False,True,23760,589,False,1,False,0,2,0,12,6,21800,6238,False,False,0,60,0,1,76,0,0,2,65822,0,0,0,0,0,0,0,0,0,205,161,1,60,3,60,45,73,22,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,False,False,0,True
11408,"ヴァレリアンスマグラー・ガスキン",0,"",0,0,1,0,0,"","ヴァレリアンスマグラー・ガスキン",45635,160,2,4,0,36,0,7,5,19270,1,True,True,False,True,19008,589,False,1,False,0,2,0,13,6,21800,6240,False,False,0,60,0,1,65,0,0,3,131360,0,0,0,0,0,0,0,0,0,161,161,1,60,3,60,22,73,27,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,False,False,0,True
11409,"ヴァレリアンガンナー・サルエル",0,"",0,0,1,0,0,"","ヴァレリアンガンナー・サルエル",45637,160,2,4,0,36,0,7,5,30270,1,True,True,False,True,19008,589,False,1,False,0,2,0,13,6,21800,6240,False,False,0,60,0,1,66,0,0,4,65823,0,0,0,0,0,0,0,0,0,161,161,2,60,3,60,22,73,27,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
11410,"ヴァレリアンローグ・ガスキン",0,"",0,0,1,0,0,"","ヴァレリアンローグ・ガスキン",45636,160,2,4,0,36,0,7,5,23270,1,True,True,False,True,19008,589,False,1,False,0,2,0,13,6,21800,6240,False,False,0,60,0,1,103,0,0,11,65824,0,0,0,0,0,0,0,0,0,161,161,2,60,3,60,22,73,44,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
11411,"ヴァレリアンシャーマン・スモール",0,"",0,0,1,0,0,"","ヴァレリアンシャーマン・スモール",45638,160,2,4,0,36,0,7,5,47270,1,True,True,False,True,19008,589,False,1,False,0,2,0,13,6,21800,6240,False,False,0,60,0,1,64,0,0,6,65825,0,0,0,0,0,0,0,0,0,117,205,5,60,3,54,6,73,44,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,False,False,0,True
11412,"ヴァレリアンウィザード・ロングキルト",0,"",0,0,1,0,0,"","ヴァレリアンウィザード・ロングキルト",45639,160,2,4,0,36,0,7,5,40270,1,True,True,False,True,19008,589,False,1,False,0,2,0,13,6,21800,6240,False,False,0,60,0,1,63,0,0,5,65826,0,0,0,0,0,0,0,0,0,117,205,4,60,3,54,44,73,22,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,False,False,0,True
