key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Cette eau sacrée, surnommée “larmes de Daniffen”, est utilisée dans un grand nombre de rites sacrés à Ishgard.","Je suis venu ici pour collecter de l'eau, mais le problème, c'est que la source grouille d'élémentaires d'eau en colère. J'aurais besoin que quelqu'un trompe la vigilance de ces créatures pour remplir ces fioles de larmes, en échange d'une modeste récompense.","","","","","",""
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Avez-vous récupéré de l'eau sacrée<hex:021D0103>?","","","","Oui<hex:021D0103>! C'est exactement ça, mais il n'y en a pas encore assez. Si vous pouviez en récolter davantage, je vous la rachèterai avec plaisir.","","Vous êtes là pour rapporter de l'eau, vous aussi<hex:021D0103>? De nombreux pèlerins marchent sur les traces de Saint Daniffen entre le Coerthas et cet endroit, où il a perdu la vie à cause du traître. Mais pas besoin de vous ennuyer avec cela<hex:021D0103>; vous savez déjà tout cela si vous êtes un<hex:02081BE905FF0C>e pèlerine<hex:FF0A> pèlerin<hex:03>.",""
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Il doit y en avoir assez pour les prochains rites. Mon client sera content<hex:021D0103>! Mais si vous m'en rapportez encore, il me l'achètera sûrement pour d'autres occasions.","","","","","","",""
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Je pense en savoir suf<hex:02160103>fi<hex:02160103>sam<hex:02160103>ment pour mon client, mais je ne peux quand même pas refuser une telle opportunité. Ishgard est une grande ville. Je pense pouvoir y trouver un cardinal ou un évêque qui aura besoin de mes services.","","","","Oui, je pense avoir un acheteur potentiel. Mille mercis, aventuri<hex:02080DE905FF05>ère<hex:FF03>er<hex:03><hex:021D0103>! Puisse les Dieux vous protéger.","","Vous êtes là pour les larmes, vous aussi<hex:021D0103>? De nombreux pèlerins marchent sur les pas de Saint Daniffen entre Coerthas et cet endroit, là où il a perdu la vie à cause du Traître. Mais pas besoin de vous ennuyer<hex:021D0103>; vous savez déjà tout cela si vous êtes un<hex:02081BE905FF0C>e pèlerine<hex:FF0A> pèlerin<hex:03>.",""
150,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Tel un chevalier en armure étincelante sorti tout droit des temps jadis, vous avez traversé la brume bleue sur votre fidèle destrier pour venir en aide à un pauvre homme dans le besoin.","Ah, mes excuses. Mes collègues me disent que j'ai une certaine tendance aux élans dramatiques quand j'ai besoin d'aide. Je ne suis qu'un simple ingénieur venu ici pour mener une vie paisible avec ma femme.","Oh, je m'épanche à nouveau. Bref, l'usine de céruleum veut des noyaux d'élémentaire de terre pour stabiliser le céruleum extrait dans les mines. Nous ne sommes que des ingénieurs, alors nous demandons aux aventuriers de nous fournir ces noyaux. Qu'en dites-vous<hex:021D0103>?","Tuer des élémentaires de terre pour obtenir leurs noyaux<hex:021D0103>?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>* Le niveau recommandé pour cet ALÉA est <hex:022003E80203>.<hex:0249020103><hex:0248020103>","Formidable<hex:021D0103>! Merci infiniment<hex:021D0103>!","","Oh, pauvre de moi. La tristesse m'envahit alors que mon chevalier s'éloigne lentement dans le soleil couchant<hex:021D0103>!",""
151,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"On peut généralement trouver des noyaux d'élémentaires à Brumebleue, des restes d'élémentaires disparus il y a longtemps. Mais si nous attendions patiemment qu'un nombre suffisant d'élémentaires meurent de façon naturelle pour se procurer leurs noyaux, nous serions morts et enterrés avant d'avoir ce dont on a besoin. Non, il n'y a qu'un moyen, s'en procurer sur des élémentaires vivants.","Les noyaux récupérés permettront de renforcer les fondations de l'usine de céruleum et de réduire les vibrations des combats alentour, vibrations qui pourraient causer la combustion d'un morceau de céruleum instable et faire s'effondrer toute la montagne.","Mais assez parlé. Je vous attendrai ici.","","","","",""
152,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Avez-vous trouvé d'autres noyaux<hex:021D0103>?","","","","C'est formidable<hex:021D0103>! Le destin vous a mis<hex:020808E905FF02>e<hex:FF01><hex:03> sur ma route<hex:021D0103>! Ces noyaux nous ont rapprochés<hex:021D0103>! Avec d'autres noyaux, nous serions encore plus proches<hex:021D0103>!","","Vous ne voulez pas garder ces noyaux pour vous, quand même<hex:021D0103>? À quoi pourrait bien vous servir un noyau d'élémentaire à part à vous enrichir<hex:021D0103>?",""
153,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Pardonnez-moi, mais iriez-vous par hasard vers le camp de la Tête du dragon<hex:021D0103>? Si c'est le cas, j'ai une proposition à vous faire.","Je suis un astrologue de l'Observatoire. Je dois confier ces résultats à un messager pour qu'il les apporte à l'archevêque.","En temps normal, j'aurais dû être accompagné d'un chevalier au service de la maison Durendaire, mais ceux affectés à l'Observatoire ont dû se rendre à L'Épée pour une in<hex:02160103>ter<hex:02160103>ven<hex:02160103>tion. J'aimerais donc vous demander de m'accompagner.","Escorter l'astrologue<hex:021D0103>?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>* Le niveau recommandé pour cet ALÉA est <hex:022003E80203>.<hex:0249020103><hex:0248020103>","","","Je n'en attendais pas moins d'un<hex:02081DE905FF0D>e incroyante<hex:FF0B> incroyant<hex:03>. Ishgard a bien raison de fermer ses portes aux personnes de votre espèce.",""
154,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Ah, quelle chance de vous trouver ici<hex:021D0103>! Cette rencontre est cer<hex:02160103>tai<hex:02160103>ne<hex:02160103>ment un signe des Douze, j'en suis sûr<hex:021D0103>! Voyez-vous, mon chocobo a eu peur de traverser le pont de lianes au-dessus du ravin, et a pris la fuite.","À cause de ça, j'ai perdu mes compagnons de caravane... Et maintenant, me voilà perdu au milieu de nulle part, avec ma bête qui ne veut pas se remettre en route.","Est-ce que vous voudriez bien me protéger jusqu'à ce que mon chocobo soit calmé<hex:021D0103>? Je sens qu'il y a des bêtes féroces qui rôdent par ici.","Protéger le marchand<hex:021D0103>?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>* Le niveau recommandé pour cet ALÉA est <hex:022003E80203>.<hex:0249020103><hex:0248020103>","Votre bonté sera récompensée. J'ai des moyens et je compte bien vous remercier comme il se doit... une fois que j'aurai rejoint ma caravane, évidemment.","","Ô, Nymeia<hex:021D0103>! Pourquoi m'enlèves-tu toujours ce qu'Oschon a si généreusement mis sur mon chemin<hex:021D0103>? Et pourquoi mon chocobo est si peureux<hex:021D0103>?",""
155,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Jijiroon aimer tous les œufs, les gros, les petits, les normaux. Jijiroon a jamais vu d'œufs carrés. Et vous<hex:021D0103>?","Non<hex:021D0103>? Et un œuf de pélican<hex:021D0103>? Œufs de pélican être gros. Et ronds. Et avoir bon goût.","Jijiroon aimer les œufs de pélican. Qiqirns échanger des clic clic contre des œufs de pélican. Jijiroon échanger des clic clic contre des œufs de pélican et puis des œufs de pélican contre plus de clic clic<hex:021D0103>!","Échanger des œufs de pélican à Jijiroon contre des clic clic<hex:021D0103>?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>* Le niveau recommandé pour cet ALÉA est <hex:022003E80203>.<hex:0249020103><hex:0248020103>","Jijiroon être un Qiqirn malin<hex:021D0103>! Un Qiqirn très malin<hex:021D0103>!","","Pas d'œufs, pas de clic clic... Pas de clic clic, pas d'œufs... Et pas d'œufs, pas de miam miam...",""
156,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Aventuri<hex:02080DE905FF05>ère<hex:FF03>er<hex:03> avoir des œufs pour Jijiroon<hex:021D0103>?","","","","Oh ho<hex:021D0103>! Jijiroon devoir éviter de toucher les œufs délicieux. Œufs donner des clic clic. Jijiroon adorer les clic clic<hex:021D0103>!","","Aventuri<hex:02080DE905FF05>ère<hex:FF03>er<hex:03>  vouloir garder les œufs pour <hex:02080EE905FF05>elle<hex:FF04>lui<hex:03><hex:021D0103>! Clic clic de Jijiroon pas briller assez<hex:021D0103>?",""
157,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Plus d'œufs, plus de clic clic... Pas d'œufs, pas de clic clic<hex:021D0103>!","","","","","","",""
158,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Plus d'œufs, plus de clic clic... Encore des œufs, encore des clic clic<hex:021D0103>!","","","","","","",""
159,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Aventuri<hex:02080DE905FF05>ère<hex:FF03>er<hex:03> avoir des œufs pour Jijiroon<hex:021D0103>?","","","","Oh ho<hex:021D0103>! Jijiroon devoir éviter de toucher les œufs délicieux. Œufs donner des clic clic. Jijiroon adorer les clic clic<hex:021D0103>!","","Aventuri<hex:02080DE905FF05>ère<hex:FF03>er<hex:03>  vouloir garder les œufs pour <hex:02080EE905FF05>elle<hex:FF04>lui<hex:03><hex:021D0103>! Clic clic de Jijiroon pas briller assez<hex:021D0103>?",""
160,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Pourquoi suis-je si mal<hex:02160103>chan<hex:02160103>ceu<hex:02160103>se<hex:021D0103>? J'avais enfin rencontré un homme bien<hex:021D0103>: grand, séduisant, affectueux. Je l'invite à une après-midi romantique à la mare de l'Espoir pour pêcher et écouter le bruit du vent dans les feuilles.","Mais qu'est-ce qui se passe sur le chemin du retour<hex:021D0103>? Ce qu'il se passe à chaque fois<hex:021D0103>! Des lindwurms s'en sont pris à nous<hex:021D0103>! Et mon amour a donné sa vie pour que je puisse m'échapper. Et me voilà vingt ans plus tard, toujours sans mari.","Oh, j'ai failli oublier. Les lindwurms ont fini de dévorer mon âme sœur et en ont désormais après moi. Je devrais peut-être attendre qu'ils s'occupent de moi. Personne ne viendra donc à mon secours<hex:021D0103>?","Secourir la demoiselle en détresse<hex:021D0103>?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>* Le niveau recommandé pour cet ALÉA est <hex:022003E80203>.<hex:0249020103><hex:0248020103>","","","J'arrive, Gerard... Gerald<hex:021D0103>? Non, Gerald, c'était la semaine dernière... Enfin, je pense qu'il y sera également.",""
161,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Ah, un<hex:020820E905FF0F>e aventurière<hex:FF0C> aventurier<hex:03><hex:021D0103>! Je me nomme Phanaxio et j'ai besoin de vous.","Nous sommes à un endroit bien triste où a été versée une énorme quantité de sang. Mes compagnons ont été tués par les dénaturés, car ils refusaient de participer à leur plan.","Je veux simplement récupérer leurs affaires. N'allez-vous pas répondre à ma prière<hex:021D0103>?","Récupérer les effets des Sylphes disparus<hex:021D0103>?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>* Le niveau recommandé pour cet ALÉA est <hex:022003E80203>.<hex:0249020103><hex:0248020103>","Votre réponse me plaît. J'attendrai ici que vous rapportiez les objets.","","Votre réponse me cloue le bec, mais je vais devoir faire avec...",""
162,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Avez-vous réussi à réunir les effets de mes amis<hex:021D0103>?","","","","Jamais je ne pourrai vous remercier assez<hex:021D0103>!<hex:02100103>Mais il reste des objets à trouver.","","Si c'est comme cela, <hex:02100103>Je pense que cela attendra.",""
163,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Si nous voulons que leur mémoire perdure, nous devons rassembler les effets de mes compagnons.<hex:02100103>J'attendrai votre retour dans les environs.","","","","","","",""
164,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Je suis si triste d'avoir perdu mes compagnons, mais en récupérant leurs effets,<hex:02100103>Nous leur permettrons de vivre dans nos mémoires à tout jamais.","","","","","","",""
165,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Avez-vous trouvé d'autres effets de mes compagnons décédés<hex:021D0103>?","","","","Jamais je n'aurais imaginé que vous soyez à la hauteur.<hex:02100103>Je vous remercie de tout cœur.","","Je vais me préparer à emporter tous ces objets.",""
166,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Pourquoi toutes ces histoires<hex:021D0103>? Eh bien, à cause de ce... type. Bien qu'on lui ait interdit l'accès aux sources, il continue de s'y rendre chaque jour et d'importuner nos autres clients, alors qu'il sait qu'il n'est plus le bienvenu ici.","Oh, mais n'allez pas croire qu'il a été banni à cause de ce qu'il est, mais à cause de ce qu'il a fait, c'est-à-dire s'exhiber devant les autres baigneurs et exécuter une danse qui est, comment dire... obscène, c'est le mot, oui. Nous avons reçu de nombreuses plaintes, hélas.","Je dois le faire sortir, mais regardez-moi ce colosse<hex:021D0103>! Sans aide, je crains que les choses ne tournent pas à mon avantage. Accepteriez-vous de m'aider, avant que je perde tous mes clients<hex:021D0103>?","Escorter le Mamool Ja obscène loin des sources<hex:021D0103>?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>* Le niveau recommandé pour cet ALÉA est <hex:022003E80203>.<hex:0249020103><hex:0248020103>","","","Souhaitez-moi bonne chance, je risque d'en avoir besoin...",""
167,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Dites-moi, auriez-vous vu deux traîtres de serpents en venant ici<hex:021D0103>? Non, j'imagine que non. Mais cela n'a plus d'importance. L'important, c'est l'opportunité qui nous sourit. Enfin, si vous n'êtes pas un traître de serpent.","Regardez autour de vous. Que voyez-vous<hex:021D0103>? Cet endroit vous semble-t-il fait pour un marchand désarmé<hex:021D0103>? Je ne pense pas. Alors, vous vous demandez sûrement ce que je fais ici. J'aimerais avoir une réponse à vous fournir. J'étais en route pour l'usine de céruleum escorté par deux membres du Clan du Feu et je me suis réveillé ici, tout seul.","Oui, j'ai peut-être dit que j'allais réduire de moitié leur paie parce qu'ils n'avaient pas tué de monstre depuis cette coccinelle près du Jet de pierre, mais passons. Ils auraient pu attendre que nous arrivions à l'usine que je leur donne la moitié de leur argent au lieu de m'abandonner ici sans escorte...","Accompagner le marchand jusqu'à l'usine<hex:021D0103>?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>* Le niveau recommandé pour cet ALÉA est <hex:022003E80203>.<hex:0249020103><hex:0248020103>","","","Mais je vous aurais donné l'argent que je leur avais promis<hex:021D0103>! Cela ne vous suffit pas<hex:021D0103>?",""
168,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Un éclaireur vient de rentrer avec de tristes nouvelles. Un groupe d'Amalj'aa accompagné d'esclaves subjugués vient de commencer un rite d'invocation tout près d'ici. Vous savez ce que cela veut dire, bien sûr. Ifrit<hex:021D0103>! Le Primordial de feu pourrait apparaître à tout moment<hex:021D0103>!","Je sais que mon unité se battrait avec courage contre le Primordial des flammes infernales, mais je crains qu'il n'ait le dessus et que mes hommes meurent pour rien. Cependant, nous pourrions peut-être maîtriser les Amalj'aa qui effectuent le rite.","Il nous faudra juste un petit coup de main. Si nous attaquons les Amalj'aa et leurs esclaves, nous ferons diversion suf<hex:02160103>fi<hex:02160103>sam<hex:02160103>ment longtemps pour détruire le crasset flamboyant utilisé pour le rite. Ainsi, nous pourrions contrecarrer leur plan et les repousser jusqu'à Zahar'ak. Voulez-vous vous joindre à nous<hex:021D0103>?","Rejoindre les Immortels<hex:021D0103>?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>* Le niveau recommandé pour cet ALÉA est <hex:022003E80203>.<hex:0249020103><hex:0248020103>","","","Alors, nous procéderons sans vous. Telle est notre destinée.",""
169,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Nous devons im<hex:02160103>mé<hex:02160103>dia<hex:02160103>te<hex:02160103>ment mettre fin aux rites d'invocation<hex:021D0103>!","Pour cela, une seule solution<hex:021D0103>: forcer les  Amalj'aa qui ont prévu d'utiliser ce récipient impie à nous révéler où se trouve le crasset flamboyant.","Mais méfiez-vous des subjugués. Même s'ils le cachent bien, ils ne sont plus les mêmes. Ils ont été débarrassés de leur âme et n'hésiteront pas à se jeter sur votre lame pour protéger leurs maîtres. Éliminez-les uniquement s'ils ne vous laissent pas d'autre choix.","","","","",""
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Ah<hex:021D0103>! Vous, vous avez une tête à avoir de la force dans les bras. Vous pourriez me donner un coup de main<hex:021D0103>?","J'ai perdu des caisses de mon chargement en cours de route, et je viens seulement de m'en apercevoir. ","C'est du vin de grande qualité, alors je dois absolument récupérer ces caisses pour les livrer à Port-aux-Vins, mais je ne suis pas sûr d'y arriver seul.","Aidez l'homme à récupérer ses caisses de vin<hex:021D0103>?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>* Le niveau recommandé pour cet ALÉA est <hex:022003E80203>.<hex:0249020103><hex:0248020103>","","","Zut... J'aurais vraiment dû passer plus de temps à faire de la musculation.",""
171,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"La fortune est de nature changeante, mais aujourd'hui, elle a choisi de sourire à un pauvre ingénieur solitaire, et je l'en remercie. Mais je vous remercie également...","Je dois rassembler mes affaires et me préparer pour le court trajet jusqu'à l'usine. Si jamais vous trouvez des noyaux avant mon départ, je vous les achèterai avec plaisir.","","","","","",""
172,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Qu'est-ce qu'il y a<hex:021D0103>? Auriez-vous récupéré d'autres noyaux sur les cadavres encore fumants des gentils élémentaires de la région<hex:021D0103>?","","","","Bravo<hex:021D0103>! Dès que j'ai fait votre rencontre, je savais que vous n'étiez pas du genre à laisser tomber les gens. C'est formidable.","","Vous ne ferez rien de ces noyaux d'élémentaires. Peu de personnes en ce bas monde en ont besoin, et je vous garantis que ces personnes vous paieront moins bien que moi.",""
173,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Chut<hex:021D0103>! Pas un bruit<hex:021D0103>! L'ennemi va nous repérer si vous continuez<hex:021D0103>! Je suis en mission, moi<hex:021D0103>! Regardez, vous voyez les troupes impériales là-bas<hex:021D0103>? J'étais ici pour découvrir ce qu'elles font là et comment elles sont parvenues aussi loin dans la Sylve des Douze, mais des Sylphes subjugués ont fait leur apparition.","Les Sylphes ont commencé à s'en prendre aux éclaireurs impériaux. Ces Sylphes-là sont subjugués et ne sont pas ce que l'on pourrait nommer des alliés de Gridania, mais nous pourrions utiliser cette situation à notre avantage pour les laisser affaiblir les soldats.","On pourrait les laisser s'affronter jusqu'au bout, mais mieux vaut éviter un pugilat généralisé. Essayez donc d'intervenir pour éliminer les Garlemaldais avant que l'escarmouche se transforme en carnage, mais faites attention aux Sylphes hostiles. Si ce plan fonctionne, on m'offrira l'insigne foliaire du serpent<hex:021D0103>! Oh, et vous... euh... vous aurez une récompense.","Mettre à exécution le plan de  Mianne<hex:021D0103>?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>* Le niveau recommandé pour cet ALÉA est <hex:022003E80203>.<hex:0249020103><hex:0248020103>","Merci beaucoup<hex:021D0103>!","","Hors de ma vue. Je ne vais pas me faire repérer parce que vous ne savez pas vous taire.",""
174,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Vous arrivez au bon moment. Si vous cherchez du travail, vous avez de la chance, car nous avons besoin de main-d'œuvre.","Mon unité a appris que les Kobolds ont entamé de nouvelles fouilles non loin d'ici et sont en train d'acheminer leurs outils jusqu'au site. Ils ne savent pas que mes hommes sont là et, si nous frappons im<hex:02160103>mé<hex:02160103>dia<hex:02160103>te<hex:02160103>ment, nous les prendrons au dépourvu et nous aurons l'avantage. ","Nous parviendrons peut-être également à détruire leur équipement. C'est une bonne occasion de vous faire bien voir du Maelstrom. Qu'en pensez-vous<hex:021D0103>? Nous avons de la place pour vous et tout ce que vous récupérerez dans cette maudite montagne sera à vous. Enfin, si vous survivez, bien sûr. ","Participer à l'assaut<hex:021D0103>?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>* Le niveau recommandé pour cet ALÉA est <hex:022003E80203>.<hex:0249020103><hex:0248020103>","","","Et vous seriez prêt<hex:020808E905FF02>e<hex:FF01><hex:03> à manquer une telle opportunité<hex:021D0103>? Vous, les aventuriers, vous êtes de vraies girouettes<hex:021D0103>!",""
175,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Ma fille<hex:021D0103>! Ils ont enlevé ma fille<hex:021D0103>!","Ils étaient quatre et portaient des robes rouges. Ils m'ont assuré qu'ils ne lui feraient pas de mal, mais je sais que ces damnés Survivalistes font des sacrifices humains à leur dieu païen<hex:021D0103>!","Je vous en prie<hex:021D0103>! Je ne suis qu'un pauvre fermier, mais vous, vous avez le pouvoir de sauver ma fille du sombre destin qui l'attend. Par pitié<hex:021D0103>!","Traquer les ravisseurs<hex:021D0103>?<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>* Le niveau recommandé pour cet ALÉA est <hex:022003E80203>.<hex:0249020103><hex:0248020103>","Je vous suis ex<hex:02160103>trê<hex:02160103>me<hex:02160103>ment re<hex:02160103>con<hex:02160103>nais<hex:02160103>sant<hex:021D0103>!","","Ma fille est tout ce qu'il me reste au monde...",""
176,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Les Survivalistes ne peuvent pas être bien loin. Trouvez-les et sauvez ma pauvre fille. Elle est si jeune<hex:021D0103>!","","","","","","",""
177,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Non<hex:021D0103>! N'approchez pas<hex:021D0103>!<hex:02100103>... Pardon, je vous ai pris<hex:020808E905FF02>e<hex:FF01><hex:03> pour l'un<hex:020808E905FF02>e<hex:FF01><hex:03> d'entre eux. Aidez-moi à m'enfuir d'ici<hex:021D0103>!","","","","","","",""
