key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
90,1,0,False,276,2,0,False,0,0,0,0,0,0,0,0,0,0,"Vous pensez pouvoir relever le défi, aventuri<hex:02080DE905FF05>ère<hex:FF03>er<hex:03><hex:021D0103>? Dans ce cas, montez sur scène et montrez-nous ce que vous savez faire<hex:021D0103>! Mais je vous préviens... Si jamais la tornade vous emporte, votre coupe de cheveux en sera toute chamboulée<hex:021D0103>!","","","","","","","","","",""
91,1,0,False,92,2,764,False,0,0,0,0,0,0,0,0,0,0,"Maître Typhon vous en fait voir de toutes les couleurs<hex:021D0103>? Ne perdez pas espoir<hex:021D0103>! Remontez im<hex:02160103>mé<hex:02160103>dia<hex:02160103>te<hex:02160103>ment sur scène et prouvez-lui que vous êtes in<hex:02160103>é<hex:02160103>bran<hex:02160103>la<hex:02160103>ble<hex:021D0103>!","","","","","","","","","",""
92,2,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"Voulez-vous monter sur scène<hex:021D0103>?","Oui","Non","","","","","","","",""
93,1,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"Vous êtes venu<hex:020808E905FF02>e<hex:FF01><hex:03> admirer la puissance fulgurante du souffle de maître Typhon<hex:021D0103>? C'est un bon début, mais n'hésitez pas à l'affronter lorsque vous vous sentirez d'attaque<hex:021D0103>!","","","","","","","","","",""
94,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Alors, qu'est-ce que ça fait d'avoir les lèvres gercées pour les quinze prochains jours<hex:021D0103>? Quoi qu'il en soit, au Gold Saucer, il n'y a pas de meilleure preuve de témérité<hex:021D0103>!","","","","","","","","","",""
95,1,0,False,36,2,764,False,0,0,0,0,0,0,0,0,0,0,"Vous voulez remonter surrr scène<hex:021D0103>? Décidez-vous vite, ça va bientôt commencer<hex:021D0103>! ","","","","","","","","","",""
96,0,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
97,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"J'ai marqué sur votre carte l'emplacement du des<hex:02160103>ti<hex:02160103>na<hex:02160103>tai<hex:02160103>re. Je vous en prie, apportez-lui sa commande dès que possible, sinon je risque de me retrouver au chômage... Bonne chance<hex:021D0103>!","","","","","","","","","",""
98,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"<hex:026003020303>Fé<hex:02160103>li<hex:02160103>ci<hex:02160103>ta<hex:02160103>tions<hex:021D0103>! Vous avez touché le gros lot<hex:021D0103>!<hex:02100103>Tenez, voici vos <hex:022209E802FF05021D010303> points du Gold Saucer. En espérant vous revoir demain<hex:021D0103>!","","","","","","","","","",""
99,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"<hex:0208F201C5E3E90C0DFFC7><hex:0208C3E3E90C05FF4C>Merci d'avoir participé. En espérant vous revoir bientôt à mon guichet.<hex:FF70>Vous n'avez pas décroché le gros lot, mais c'est toujours mieux que rien. Au plaisir de vous revoir bientôt.<hex:03><hex:FFF0F6><hex:0208F0F1E3E90C12FF9F>La fortune sourit aux audacieux, à ce qu'on dit. Peut-être que vous aurez plus de chance demain<hex:021D0103>? En attendant, je vous souhaite une excellente journée.<hex:FF4C>Merci d'avoir participé. En espérant vous revoir bientôt à mon guichet.<hex:03><hex:03>","","","","","","","","","",""
100,1,7,False,134,0,0,False,0,0,0,0,0,0,0,0,0,0,"Votre billet étant éligible pour la prime de célérité, le nombre de PGS reçus a augmenté.","","","","","","","","","",""
101,1,0,False,105,2,764,False,0,0,0,0,0,0,0,0,0,0,"<hex:0208F201F1E3E90C0DFFF0E8><hex:0208F0E3E3E90C05FF8A>Mon petit doigt me dit que le <hex:022003E80203><hex:02080CE2E80202FF03>er<hex:FF02>e<hex:03> tirage du Méga Cactpot sera mé-mo-rable. Je vous conseille vivement d'y participer.<hex:FF53>Bienvenue au comptoir du Méga Cactpot. Dites-moi, en quoi puis-je vous aider<hex:021D0103>?<hex:03><hex:FFF0FF><hex:0208F0FAE3E90C12FF6A>Vous n'avez pas encore acheté votre billet pour le tirage de la semaine<hex:021D0103>? Mais qu'attendez-vous<hex:021D0103>!?<hex:FF8A>Mon petit doigt me dit que le <hex:022003E80203><hex:02080CE2E80202FF03>er<hex:FF02>e<hex:03> tirage du Méga Cactpot sera mé-mo-rable. Je vous conseille vivement d'y participer.<hex:03><hex:03>","","","","","","","","","",""
102,1,0,False,105,2,764,False,0,0,0,0,0,0,0,0,0,0,"En quoi puis-je vous être utile<hex:021D0103>?","","","","","","","","","",""
103,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Vous avez un billet de Méga Cactpot<hex:021D0103>? Dans ce cas, adressez-vous à l'hôtesse sur votre gauche. C'est elle qui s'occupe de remettre les gains aux gagnants.","","","","","","","","","",""
104,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Vous avez un billet gagnant<hex:021D0103>? Toutes mes fé... Flûte<hex:021D0103>! Le délai de réclamation des gains a expiré. Je suis désolée, mais la seule chose que je puisse faire pour vous ac<hex:02160103>tu<hex:02160103>el<hex:02160103>le<hex:02160103>ment, c'est vous débarasser de votre ancien billet et vous en proposer un nouveau.","","","","","","","","","",""
105,5,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"Que voulez-vous faire<hex:021D0103>?","Participer au Méga Cactpot","Voir l'état du bonus de par<hex:02160103>ti<hex:02160103>ci<hex:02160103>pa<hex:02160103>tion","Afficher l'historique des vainqueurs","En savoir plus sur le Méga Cactpot","En savoir plus sur le bonus de par<hex:02160103>ti<hex:02160103>ci<hex:02160103>pa<hex:02160103>tion","Rien en particulier","","","",""
106,8,0,False,137,2,764,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
107,7,0,False,105,2,764,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
108,1,0,False,128,2,764,False,0,0,0,0,0,0,0,0,0,0,"Tout d'abord, sachez que votre premier billet de la semaine vous coûtera <hex:022003E80203> points du Gold Saucer. Pour ce qui est du principe, il est on ne peut plus simple. Tout ce que vous avez à faire, c'est de choisir quatre chiffres<hex:021D0103>: un pour les milliers, les centaines, les dizaines et les unités, ce qui formera un numéro.","","","","","","","","","",""
109,6,0,False,105,2,764,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
110,1,0,False,105,2,764,False,0,0,0,0,0,0,0,0,0,0,"Personne n'a encore décroché le premier prix. Qui sait, peut-être que vous serez <hex:02081DE905FF0D>la première<hex:FF0B>le premier<hex:03> à inscrire votre nom au palmarès<hex:021D0103>? C'est en tout cas tout le mal que je vous souhaite.","","","","","","","","","",""
111,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Vous désirez participer au Méga Cactpot<hex:021D0103>? Dans ce cas, allez voir la courtière sur votre droite et achetez un billet.","","","","","","","","","",""
112,1,0,False,43,2,764,False,0,0,0,0,0,0,0,0,0,0,"Vous voulez retirer votre prix<hex:021D0103>? La patience n'est pas votre fort, on dirait. Hi hi hi<hex:021D0103>! Attendez que le tirage au sort ait lieu et revenez me voir. D'accord<hex:021D0103>?","","","","","","","","","",""
113,1,0,False,134,2,764,False,0,0,0,0,0,0,0,0,0,0,"Vous êtes en possession d'un billet de Méga Cactpot, vous dites<hex:021D0103>? Très bien. Voyons voir combien de bons numéros vous avez...","","","","","","","","","",""
114,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"<hex:0208F201EFE3E90C0DFFF0F8><hex:0208F0F3E3E90C05FF66>Je suis à votre serrrvice pour vous conseiller et inscrire votre chocobo aux courses du Gold Saucer.<hex:FF87>Si vous voulez inscrire votre chocobo à une course ou me poser des questions à ce sujet, n'hésitez pas, je suis là pourrr ça<hex:021D0103>!<hex:03><hex:FFF0ED><hex:0208F0E8E3E90C12FF7C>Vous voulez inscrire votre chocobo à une course<hex:021D0103>? Ne cherchez pas plus loin, je suis la perrrsonne qu'il vous faut<hex:021D0103>!<hex:FF66>Je suis à votre serrrvice pour vous conseiller et inscrire votre chocobo aux courses du Gold Saucer.<hex:03><hex:03>","","","","","","","","","",""
115,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"Vous avez parlé à Katering, vous dites<hex:021D0103>? C'est étrrrange, je pensais qu'elle vous remettrait un certificat de jeune chocobo... Vous feriez mieux de retourner au ranch de Brancharquée et de lui parler à nouveau, elle a peut-être oublié.","","","","","","","","","",""
116,2,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"Annuler l'inscription à la course<hex:021D0103>?","Oui","Non","","","","","","","",""
117,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"L'inscription a été annulée.","","","","","","","","","",""
118,10,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Que voulez-vous faire<hex:021D0103>?","Participer à une course","Demander des ren<hex:02160103>sei<hex:02160103>gne<hex:02160103>ments","Rien en particulier","","","","","","",""
119,10,0,False,0,2,764,False,120,121,122,281,282,283,284,285,118,0,"Que demandez-vous<hex:021D0103>?","Que sont les courses de chocobos<hex:021D0103>?","Comment enregistrer un chocobo de course<hex:021D0103>?","Comment s'inscrire à une course<hex:021D0103>?","Que sont les catégories<hex:021D0103>?","Que sont les objets de course<hex:021D0103>?","Quels sont les différents objets de course<hex:021D0103>?","Que sont les aptitudes de course<hex:021D0103>?","En quoi la météo influe-t-elle sur la course<hex:021D0103>?","Retour",""
120,1,0,True,286,2,764,False,0,0,0,0,0,0,0,0,0,0,"Les courses de chocobos sont de loin l'attraction la plus populairrre du Gold Saucer des Manderville. Il s'agit d'une épreuve sportive où les par<hex:02160103>ti<hex:02160103>ci<hex:02160103>pants s'affrontent en quête de gloire et de fortune.","","","","","","","","","",""
121,1,0,True,287,2,764,False,0,0,0,0,0,0,0,0,0,0,"Le règlement de notre éta<hex:02160103>blis<hex:02160103>se<hex:02160103>ment est très strict, et seuls les chocobos qui ont reçu une forrrmation nécessaire sont autorisés à concourir sur le circuit.","","","","","","","","","",""
122,1,0,True,289,2,764,False,0,0,0,0,0,0,0,0,0,0,"C'est très simple, il suffit de vous inscrire à mon guichet. Nos courses sont classées en différentes catégorrries, qui indiquent le degré de compétition que vous pouvez attendre.","","","","","","","","","",""
123,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"Vous devez d'abord enregistrer votre chocobo pour participer aux courrrses. Adressez-vous donc à la dresseuse à ma gauche, c'est elle qui s'occupe des formalités administratives.","","","","","","","","","",""
124,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"Si vous voulez faire une course avec vos camarades, il faut que vous demandiez à votre chef d'équipe d'effectuer l'inscrrription pour vous.","Annuler","","","","","","","","",""
125,11,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"Choix de la course","Course normale","Challenges de performance","Course d'ap<hex:02160103>pren<hex:02160103>tis<hex:02160103>sage","Retour","","","","","",""
126,12,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"Choix de la course","Course aléatoire","Retour","","","","","","","",""
127,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"Votre inscription est validée. Vous êtes enregistré<hex:020808E905FF02>e<hex:FF01><hex:03> dans la course “<hex:022818FF13>GoldSaucerTextData<hex:E8030103>” de la <hex:022F1EFF1C022818FF13476F6C645361756365725465787444617461E802010303>. Veuillez rrrester dans le square des chocobos en attendant que les préparatifs soient terminés.","","","","","","","","","",""
128,1,0,False,129,2,0,False,0,0,0,0,0,0,0,0,0,0,"Nous tirerons au sort un numéro de notre côté, et nous le comparerons avec le vôtre pour déterminer votre récompense. Plus vous aurez de chiffres en commun avec le nôtre, de la colonne des unités vers celle des milliers, plus la récompense sera conséquente.","","","","","","","","","",""
129,1,0,False,81,2,764,False,0,0,0,0,0,0,0,0,0,0,"D'ailleurs, je vous invite chaudement à venir au comptoir pour assister au tirage. Non seulement vous pourrez vivre cet instant magique avec les autres par<hex:02160103>ti<hex:02160103>ci<hex:02160103>pants, mais en plus vous aurez le plaisir d'entendre Dame Fortune annoncer les chiffres gagnants en direct.","","","","","","","","","",""
130,1,0,False,131,2,0,False,0,0,0,0,0,0,0,0,0,0,"Bon, ça a l'air un peu compliqué dit comme ça, mais vous verrez qu'il n'en est rien. Contentez-vous de croiser les doigts et d'apporter votre billet à l'hôtesse sur votre gauche une fois le tirage effectué.<hex:02100103><hex:02100103>Juste une dernière chose avant de vous laisser<hex:021D0103>: si d'aventure vous touchez le gros lot, sachez qu'un cadeau spécial vous sera également remis.","","","","","","","","","",""
131,1,7,False,132,2,0,False,0,0,0,0,0,0,0,0,0,0,"Il est possible d'acheter jusqu'à trois billets de Méga Cactpot par semaine.<hex:02100103>Les résultats sont annoncés le <hex:0208F202BAE5E95401FFF20241><hex:0209F2023BE954FF70><hex:020603160703><hex:02093DDDFF09>dimanche<hex:FF06>lundi<hex:FF06>mardi<hex:FF09>mercredi<hex:FF06>jeudi<hex:FF09>vendredi<hex:FF07>samedi<hex:03> à <hex:020821DBFF1D><hex:020919DB02030405060708090A0B0C0D0E0F10111213141516171803><hex:0103>h<hex:FF70><hex:0206030C0103><hex:02093DDDFF09>dimanche<hex:FF06>lundi<hex:FF06>mardi<hex:FF09>mercredi<hex:FF06>jeudi<hex:FF09>vendredi<hex:FF07>samedi<hex:03> à <hex:020821DBFF1D><hex:020919DB02030405060708090A0B0C0D0E0F10111213141516171803><hex:0103>h<hex:FF70><hex:020603050103><hex:02093DDDFF09>dimanche<hex:FF06>lundi<hex:FF06>mardi<hex:FF09>mercredi<hex:FF06>jeudi<hex:FF09>vendredi<hex:FF07>samedi<hex:03> à <hex:020821DBFF1D><hex:020919DB02030405060708090A0B0C0D0E0F10111213141516171803><hex:0103>h<hex:FF70><hex:020603130703><hex:02093DDDFF09>dimanche<hex:FF06>lundi<hex:FF06>mardi<hex:FF09>mercredi<hex:FF06>jeudi<hex:FF09>vendredi<hex:FF07>samedi<hex:03> à <hex:020821DBFF1D><hex:020919DB02030405060708090A0B0C0D0E0F10111213141516171803><hex:0103>h<hex:FF01><hex:FF01><hex:FF70><hex:0206030C0103><hex:02093DDDFF09>dimanche<hex:FF06>lundi<hex:FF06>mardi<hex:FF09>mercredi<hex:FF06>jeudi<hex:FF09>vendredi<hex:FF07>samedi<hex:03> à <hex:020821DBFF1D><hex:020919DB02030405060708090A0B0C0D0E0F10111213141516171803><hex:0103>h<hex:03><hex:FF70><hex:020603160703><hex:02093DDDFF09>dimanche<hex:FF06>lundi<hex:FF06>mardi<hex:FF09>mercredi<hex:FF06>jeudi<hex:FF09>vendredi<hex:FF07>samedi<hex:03> à <hex:020821DBFF1D><hex:020919DB02030405060708090A0B0C0D0E0F10111213141516171803><hex:0103>h<hex:03> (temps réel).","","","","","","","","","",""
132,1,7,False,133,2,0,False,0,0,0,0,0,0,0,0,0,0,"Les gains peuvent être retirés jusqu'au <hex:0208F202EAE5E95401FFF20269><hex:0209F20263E954FF78><hex:020603160703><hex:02093DDDFF09>dimanche<hex:FF06>lundi<hex:FF06>mardi<hex:FF09>mercredi<hex:FF06>jeudi<hex:FF09>vendredi<hex:FF07>samedi<hex:03> suivant à <hex:020821DBFF1D><hex:020919DB02030405060708090A0B0C0D0E0F10111213141516171803><hex:0103>h<hex:FF78><hex:0206030C0103><hex:02093DDDFF09>dimanche<hex:FF06>lundi<hex:FF06>mardi<hex:FF09>mercredi<hex:FF06>jeudi<hex:FF09>vendredi<hex:FF07>samedi<hex:03> suivant à <hex:020821DBFF1D><hex:020919DB02030405060708090A0B0C0D0E0F10111213141516171803><hex:0103>h<hex:FF78><hex:020603050103><hex:02093DDDFF09>dimanche<hex:FF06>lundi<hex:FF06>mardi<hex:FF09>mercredi<hex:FF06>jeudi<hex:FF09>vendredi<hex:FF07>samedi<hex:03> suivant à <hex:020821DBFF1D><hex:020919DB02030405060708090A0B0C0D0E0F10111213141516171803><hex:0103>h<hex:FF78><hex:020603130703><hex:02093DDDFF09>dimanche<hex:FF06>lundi<hex:FF06>mardi<hex:FF09>mercredi<hex:FF06>jeudi<hex:FF09>vendredi<hex:FF07>samedi<hex:03> suivant à <hex:020821DBFF1D><hex:020919DB02030405060708090A0B0C0D0E0F10111213141516171803><hex:0103>h<hex:FF01><hex:FF01><hex:FF78><hex:0206030C0103><hex:02093DDDFF09>dimanche<hex:FF06>lundi<hex:FF06>mardi<hex:FF09>mercredi<hex:FF06>jeudi<hex:FF09>vendredi<hex:FF07>samedi<hex:03> suivant à <hex:020821DBFF1D><hex:020919DB02030405060708090A0B0C0D0E0F10111213141516171803><hex:0103>h<hex:03><hex:FF78><hex:020603160703><hex:02093DDDFF09>dimanche<hex:FF06>lundi<hex:FF06>mardi<hex:FF09>mercredi<hex:FF06>jeudi<hex:FF09>vendredi<hex:FF07>samedi<hex:03> suivant à <hex:020821DBFF1D><hex:020919DB02030405060708090A0B0C0D0E0F10111213141516171803><hex:0103>h<hex:03> (temps réel).","","","","","","","","","",""
133,1,7,False,83,2,0,False,0,0,0,0,0,0,0,0,0,0,"Notez que si vous ne vous présentez pas au comptoir avant cette échéance, vous ne pourrez pas récupérer votre récompense spéciale ni vos PGS.","","","","","","","","","",""
134,9,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
135,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Bravo, vous avez remporté le <hex:022003E80203>e prix<hex:021D0103>! Tenez, voici vos points du Gold Saucer. À la semaine prochaine, j'espère<hex:021D0103>!","","","","","","","","","",""
136,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Toutes mes félicitations, <hex:02081AE905FF0D>Mademoiselle<hex:FF08>Messire<hex:03><hex:021D0103>! Vous avez remporté le premier prix<hex:021D0103>! Voici vos points du Gold Saucer ainsi que la récompense réservée aux grands vainqueurs, à savoir <hex:02330CFF05>Item<hex:02E802020203>.","","","","","","","","","",""
137,1,0,False,41,2,764,False,0,0,0,0,0,0,0,0,0,0,"Voilà qui est fait. <hex:0208F20238E3E90C0DFFF20122><hex:0208F2011CE3E90C05FFC1>N'oubliez pas de venir assister au tirage des numéros gagnants<hex:021D0103>; ce serait vraiment idiot de passer à côté de la prime de célérité si jamais vous faites partie des heureux élus<hex:021D0103>!<hex:FF55>Il ne vous reste plus qu'à prier Nymeia pour qu'elle vous accorde sa bénédiction.<hex:03><hex:FFF2010A><hex:0208F20104E3E90C12FF3D>Il ne vous reste plus qu'à patienter jusqu'au grand tirage.<hex:FFC1>N'oubliez pas de venir assister au tirage des numéros gagnants<hex:021D0103>; ce serait vraiment idiot de passer à côté de la prime de célérité si jamais vous faites partie des heureux élus<hex:021D0103>!<hex:03><hex:03>","","","","","","","","","",""
138,2,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"Voulez-vous utiliser la boule puante<hex:021D0103>?","Oui","Non","","","","","","","",""
139,1,0,False,25,2,764,False,0,0,0,0,0,0,0,0,0,0,"Je devais livrer ces vases à des clients du Gold Saucer, mais je me suis fait surprendre en chemin par une bande de voleurs sans foi ni loi...","","","","","","","","","",""
140,2,0,False,141,2,0,False,0,0,0,0,0,0,0,0,0,0,"Souhaitez-vous participer à ce JACTA<hex:021D0103>?","Oui","Non","","","","","","","",""
141,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"J'ai marqué sur votre carte l'emplacement des deux des<hex:02160103>ti<hex:02160103>na<hex:02160103>tai<hex:02160103>res. Je vous en prie, apportez-leur la commande dès que possible, ou je risque de me retrouver au chômage... Bonne chance<hex:021D0103>!","","","","","","","","","",""
142,1,0,False,26,2,764,False,0,0,0,0,0,0,0,0,0,0,"Je devais livrer ces vases à des clients du Gold Saucer, mais je me suis fait surprendre en chemin par une bande de voleurs sans foi ni loi...","","","","","","","","","",""
143,2,0,False,144,2,0,False,0,0,0,0,0,0,0,0,0,0,"Souhaitez-vous participer à ce JACTA<hex:021D0103>?","Oui","Non","","","","","","","",""
144,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"J'ai marqué sur votre carte l'emplacement des trois des<hex:02160103>ti<hex:02160103>na<hex:02160103>tai<hex:02160103>res. Je vous en prie, apportez-leur la commande dès que possible, ou je risque de me retrouver au chômage... Bonne chance<hex:021D0103>!","","","","","","","","","",""
145,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"<hex:02081DE905FF0D>Une danseuse<hex:FF0B>Un danseur<hex:03> digne de ce nom doit garder son sang-froid. Souvenez-vous-en lorsque vous serez sur scène.","","","","","","","","","",""
146,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"Ce n'est pas une partie de plaisir de mémoriser quatre mouvements si différents, n'est-ce pas<hex:021D0103>?","","","","","","","","","",""
147,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"Observation et con<hex:02160103>cen<hex:02160103>tra<hex:02160103>tion sont les maîtres mots pour quiconque veut devenir <hex:020816E905FF09>danseuse<hex:FF08>danseur<hex:03> étoile.","","","","","","","","","",""
148,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"Vous m'avez l'air d'avoir la constitution parfaite pour devenir <hex:020816E905FF09>danseuse<hex:FF08>danseur<hex:03>. J'ai hâte de vous voir en action<hex:021D0103>!","","","","","","","","","",""
149,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"Avec grrrâce et souplesse, s'il vous plaît... La danse est un art noble.","","","","","","","","","",""
150,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"Ne devriez-vous pas être en train de pratiquer au lieu de me parrrler<hex:021D0103>? Allons, un peu de con<hex:02160103>cen<hex:02160103>tra<hex:02160103>tion, je vous prie<hex:021D0103>!","","","","","","","","","",""
151,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"Chaque chorégraphie a un sens qui ne se découvre qu'au fil des mouvements. Voilà le principe essentiel de l'art de la danse.","","","","","","","","","",""
152,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"Et un, et deux, et trois, et quatre<hex:021D0103>! Un peu d'entrain, que diable<hex:021D0103>!","","","","","","","","","",""
153,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"Lorsque vous dansez, tous vos sens doivent être en éveil. Buvez un café de plus tous les matins et le résultat se fera rapidement sentir<hex:021D0103>!","","","","","","","","","",""
154,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"Un pas chassé, puis un coupé... Euh, excusez-moi, ça vous dérangerait de me laisser faire mes exercices tran<hex:02160103>quil<hex:02160103>le<hex:02160103>ment<hex:021D0103>?","","","","","","","","","",""
155,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"J'ai inventé un nouveau style de danse<hex:021D0103>! À moi la gloire et la fortune<hex:021D0103>!","","","","","","","","","",""
156,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"La danse, c'est l'art de faire passer des émotions avec son corps. Voilà pourquoi il ne faut surtout pas oublier d'y prendre du plaisir<hex:021D0103>!","","","","","","","","","",""
157,2,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"Les frais d'entrée pour cette course sont de <hex:022003E80203> PGS. Continuer<hex:021D0103>?<hex:02100103>[PGS possédés<hex:021D0103>: <hex:022209E803FF05021D010303>]","Oui","Non","","","","","","","",""
158,2,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"Souhaitez-vous participer à ce JACTA<hex:021D0103>?","Oui","Non","","","","","","","",""
159,2,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"Souhaitez-vous participer à ce JACTA<hex:021D0103>?","Oui","Non","","","","","","","",""
160,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Les boissons du Gold Saucer sont un vrai régal pour les papilles. Elles sont comme un doux rêve dont on ne se réveille jamais et qui fond sur la langue...","","","","","","","","","",""
161,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Grâce au grand Godbert, j'ai compris ce que ça voulait dire d'avoir un cœur “gros comme ça”. Le sien est au moins aussi gros que cette statue<hex:021D0103>!","","","","","","","","","",""
162,1,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"Qu'est-ce que je fais<hex:021D0103>? Mais je travaille, parrrdi... En quoi consiste mon travail<hex:021D0103>? Ça, c'est un secret<hex:021D0103>!","","","","","","","","","",""
163,2,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"Souhaitez-vous participer à ce JACTA<hex:021D0103>?","Oui","Non","","","","","","","",""
164,1,0,False,165,2,764,False,0,0,0,0,0,0,0,0,0,0,"Zut de flûte... Je n'arrive pas à croire qu'un imp ait osé prendre mon apparence<hex:021D0103>!","","","","","","","","","",""
165,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Observe-moi soigneusement et va débusquer cette sale bête<hex:021D0103>! Pour ce faire, jette cette boule puante sur son déguisement, ça lui apprendra<hex:021D0103>! Et fais bien attention à ne pas te tromper, d'accord<hex:021D0103>? Les autres chasseurs risqueraient de le prendre mal...","","","","","","","","","",""
166,1,0,False,167,2,764,False,0,0,0,0,0,0,0,0,0,0,"J'ai un service à te demander, aventuri<hex:02080DE905FF05>ère<hex:FF03>er<hex:03>. On m'a dit qu'un imp aux pouvoirs mystérieux aurait pris mon apparence...","","","","","","","","","",""
167,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Voilà ce que tu vas faire<hex:021D0103>: examine bien les chasseurs qui me ressemblent et lorsque tu penseras avoir trouvé mon sosie parfait, jette-lui cette boule puante au visage. Il ne s'en remettra pas<hex:021D0103>!","","","","","","","","","",""
168,1,0,False,169,2,764,False,0,0,0,0,0,0,0,0,0,0,"Dis, tu peux m'aider<hex:021D0103>? J'ai été chargé de régler son compte à l'imp qui s'est introduit ici, mais il a eu l'ingénieuse idée de prendre mon apparence pour brouiller les pistes.","","","","","","","","","",""
169,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"D'abord, observe-moi bien<hex:021D0103>! Ensuite, prends cette boule puante et lorsque tu auras trouvé mon sosie parfait, n'hésite pas à la lui jeter en pleine figure<hex:021D0103>! ","","","","","","","","","",""
170,1,0,False,171,2,764,False,0,0,0,0,0,0,0,0,0,0,"Salut, aventuri<hex:02080DE905FF05>ère<hex:FF03>er<hex:03><hex:021D0103>! Dis-moi, tu n'aurais pas croisé quelqu'un qui me ressemble comme deux gouttes d'eau, par hasard<hex:021D0103>? Figure-toi que c'est un imp qui a pris mon apparence pour tenter de m'échapper<hex:021D0103>!","","","","","","","","","",""
171,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Mais les imps, comme tout le monde d'ailleurs, détestent les boules puantes. Trouve mon sosie parfait parmi les autres clients et parfume-le un coup, ça révélera sa vraie nature<hex:021D0103>!","","","","","","","","","",""
172,1,0,False,173,2,764,False,0,0,0,0,0,0,0,0,0,0,"Je suis un peu embêtée... On m'a demandé de mettre hors d'état de nuire un imp qui embêtait les clients du Gold Saucer, mais il n'a rien trouvé de mieux à faire que de prendre mon apparence.","","","","","","","","","",""
173,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Quel mufle<hex:021D0103>! Maintenant, de charmants jeunes hommes qui auraient pu tomber amoureux de moi vont s'éprendre de mon sosie<hex:021D0103>! Quand tu l'auras retrouvé, fais-lui passer l'envie de recommencer avec cette boule puante, d'accord<hex:021D0103>?","","","","","","","","","",""
