key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
173,"Grosse commande<hex:021D0103>: donner le temps au tan","La guilde des tanneurs a testé un nouveau produit à base de tan de chêne, qui a donné d'excellents résultats. Néanmoins, la plupart des couteaux arrondis sont sans effet sur la surface lisse et glacée du cuir. La guilde fait une offre intéressante pour des lames capables de découper ce cuir-là.",114,6,6,1,25,0,1,27,27,0,0,10,273,27,80011,917747,True,0,1,21830,114,32,26,5,4143334,110034,True,0,14
174,"Fabrication<hex:021D0103>: le credo du lancier","Les vigiles sombres détestent que l'on touche à leur arme. Ils tiennent à leurs lances comme à la prunelle de leurs yeux. Nous cherchons de talentueux disciples de la main pour fabriquer des outils avec lesquels les gardes gridaniens pourront bichonner leurs armes.",13,6,6,2,25,0,1,129,129,0,0,10,273,56,80012,917748,True,0,1,47200,310,33,18,5,2257677,110019,True,0,14
175,"Fabrication<hex:021D0103>: scie et seulement scie","Beaucoup des jeunes recrues des vigiles sombres sont bûcherons ou charpentiers. Hélas trop occupées à s'entraîner con<hex:02160103>ve<hex:02160103>na<hex:02160103>ble<hex:02160103>ment, elles en ont négligé l'entretien de leurs outils, et nous devons donc leur fournir de nouvelles scies.",13,6,6,2,25,0,1,129,129,0,0,10,273,56,80012,917749,True,0,1,47200,534,33,18,5,2257677,110019,True,0,14
176,"Grosse commande<hex:021D0103>: touche pas à mon mortier","Les gardes des vigiles sombres adorent le pain à la farine de gland, la pâte de noix et autres délices de la forêt. À la suite des récentes tensions liées à la monopolisation de certains outils, il a été décidé de fournir à chaque vigile ses propres moyens d'écraser, de broyer et de moudre des ingrédients. Les artisans intéressés sauront apprécier les conditions de l'offre.",13,6,6,2,25,0,1,129,129,0,0,10,273,56,80012,917750,True,0,1,21830,137,33,26,5,2257677,110019,True,0,14
177,"Livraison<hex:021D0103>: la lame nue","Toujours à la recherche de ces doux moments où terreur et béatitude se mélangent, messire Gegeruju cherche à acquérir un fauchon en acier forgé pour un spectacle “olé olé”. L'épée sera, en effet, maniée par une danseuse nue. Le seigneur, quant à lui, portera son subligar préféré, comme le veut la tradition.",113,6,6,1,30,0,1,206,206,0,0,10,273,32,80011,917751,True,0,1,67730,416,34,19,5,3999030,110031,True,0,14
178,"Fabrication<hex:021D0103>: amputation personnelle","Le Consortium de Brugaire a reçu une commande aussi exclusive qu'in<hex:02160103>ha<hex:02160103>bi<hex:02160103>tuelle<hex:021D0103>: un illustre chirurgien nous demande une scie, “aux dents de loup et à la courbe de cygne”, pour pouvoir amputer son pied rongé par la goutte. Une bourse bien dodue attend l'artisan qui saura livrer cet objet de rêve.",114,6,6,1,30,0,1,27,27,0,0,10,273,27,80011,917752,True,0,1,52220,389,34,18,5,4143334,110034,True,0,14
179,"Grosse commande<hex:021D0103>: adorables dolabres","Le Consortium de Brugaire entretient depuis toujours des relations amicales avec la société des Bons filons d'Amajina et Fils. La récente découverte de carrières très prometteuses a créé plus de travail, et l'entreprise minière a besoin de plus de dolabres. Les artisans sont priés d'effectuer leurs livraisons auprès d'un officier du Consortium.",114,6,6,1,30,0,1,27,27,0,0,10,273,27,80011,917753,True,0,1,40640,265,241,26,5,4143334,110034,True,0,14
180,"Fabrication<hex:021D0103>: alêne en acier","Le seigneur Gegeruju est un gentilhomme à la sensualité développée qui donne tout ce qu'il a, dans la mesure du possible, pour atteindre les buts qu'il s'est fixés. Depuis peu, il a pris l'habitude de s'enfermer dans un coffre avec juste une alêne dans la main. Il perce alors un trou au travers duquel il observe son amour naissant.",113,6,6,1,30,0,1,206,206,0,0,10,273,32,80011,917754,True,0,1,52220,388,35,18,5,3999030,110031,True,0,14
181,"Fabrication<hex:021D0103>: coup de massue","Ces derniers temps, à trop rester oisif, le seigneur Gegeruju est d'humeur par<hex:02160103>ti<hex:02160103>cu<hex:02160103>liè<hex:02160103>rement langoureuse. Et personne sous son toit n'est en mesure de le sortir de cet état. Nous pensons qu'une secousse savamment maîtrisée devrait lui remettre les idées en place. Pour cela, il nous faudrait un bon gros maillet.",113,6,6,1,30,0,1,206,206,0,0,10,273,32,80011,917755,True,0,1,52220,328,35,18,5,3999030,110031,True,0,14
182,"Grosse commande<hex:021D0103>: la faux s'il le faut","Le seigneur Gegeruju aime s'occuper de ses jardins. Il n'est pas rare de l'apercevoir attacher les jeunes pieds de vigne à leurs marquants avec ses propres cheveux, tout en chantonnant de doux madrigaux. Hélas, des signes indiquent que sa passion s'étiole et nous souhaitons être préparés. Nous attendons la livraison de faux ex<hex:02160103>trê<hex:02160103>me<hex:02160103>ment bien affûtées.",113,6,6,1,30,0,1,206,206,0,0,10,273,32,80011,917756,True,0,1,31330,181,242,26,5,3999030,110031,True,0,14
183,"Livraison<hex:021D0103>: savoir couper le cordon","Les astrologues de l'Observatoire forment une cordée pour grimper jusqu'au nid du corbeau, car les étoiles ont tendance à perturber la notion de ce qui est en haut et de ce qui est en bas. Un incident leur a récemment fait comprendre qu'il fallait toujours une bonne lame pour couper la corde si nécessaire...",122,6,6,1,35,0,1,385,385,0,0,10,273,63,80011,917877,True,0,1,61490,497,36,19,5,3643002,110062,True,0,14
184,"Fabrication<hex:021D0103>: alênes en urgence","Commande urgente du jour<hex:021D0103>: nous autres, au Consortium de Brugaire, avons besoin d'alênes en acier, et il n'y a pas une seconde à perdre<hex:021D0103>! Brugaire est le fournisseur favori de la guilde des tanneurs, comme vous le savez. Non<hex:021D0103>? Eh bien, il semblerait que certains d'entre nous ne soient pas aussi bien informés qu'ils devraient l'être, hum<hex:021D0103>?",114,6,6,1,35,0,1,27,27,0,0,10,273,27,80011,917878,True,0,1,72600,808,36,18,5,4143334,110034,True,0,14
185,"Grosse commande<hex:021D0103>: herboriste cherche mortiers","Vous voici, ça fait des heures que je vous attends. L'herboriste en chef des Sept Sauges est dans un état pas possible. Pourquoi donc les gens sont toujours si pressés<hex:021D0103>? Il lui faut une bonne quantité de mortiers d'alchimiste pour une formule un peu trop complexe. Allez, au travail, je n'ai pas toute la journée vous savez<hex:021D0103>?",114,6,6,1,35,0,1,27,27,0,0,10,273,27,80011,917879,True,0,1,30230,298,243,26,5,4143334,110034,True,0,14
186,"Fabrication<hex:021D0103>: une question de contrôle","Le grand télescope de l'Observatoire mérite un bon nettoyage, mais l'âge et le froid ne rendent pas vraiment les ingénieurs plus adroits. J'ai bien peur que les instruments habituels ne soient pas adaptés à la tâche. Fabriquez-leur un outil renforcé avec un manche sécurisé qui offrira une prise sûre.",122,6,6,2,35,0,1,385,385,0,0,10,273,63,80012,917880,True,0,1,72600,520,37,18,5,3643002,110062,True,0,14
187,"Fabrication<hex:021D0103>: coups de couteau dans la nuit froide","Depuis que les gens chassent autant pour le cuir que pour la viande, la demande de couteaux à pied ne cesse d'augmenter. Les nuits du Coerthas sont plus froides depuis le Fléau. C'est un peu comme si, au grand banquet du soleil, nous avions été relégués vers une table inférieure, nous contentant d'un maigre lapin alors qu'un porc bien gras est servi à la table principale.",122,6,6,2,35,0,1,385,385,0,0,10,273,63,80012,917881,True,0,1,72600,415,37,18,5,3643002,110062,True,0,14
188,"Grosse commande<hex:021D0103>: pas de cuisine sans couteaux","Les orages d'hiver vont nous interdire les cols de montagne, coupant le Coerthas de Gridania. Tous les marchands font des réserves de produits de première nécessité. Aujourd'hui, il faut des couteaux de cuisine. Dans trois jours, ce sera autre chose.",122,6,6,2,35,0,1,385,385,0,0,10,273,63,80012,917882,True,0,1,43560,239,244,26,5,3643002,110062,True,0,14
189,"Livraison<hex:021D0103>: de la légèreté de la masse","Le maître d'armes de la famille Durendaire est aussi savant qu'il manie bien l'épée. D'après lui, les massues n'ont pas besoin d'être lourdes, mais juste solides. Il pense qu'un œuf pourrait briser un rocher si l'œuf était le plus dur des deux. Si cette masse lui donne raison, la cavalerie lourde pourrait soudain s'en trouver fort allégée.",123,6,6,1,40,0,1,402,402,0,0,10,273,63,80011,917883,True,0,1,79510,574,38,19,5,3643494,110063,True,0,14
190,"Fabrication<hex:021D0103>: outil simple en métal noble","Des tenailles en mithril<hex:021D0103>! Et puis quoi encore<hex:021D0103>? Des couronnettes en acier<hex:021D0103>? Ou peut-être une poêle en or<hex:021D0103>? On ne devrait pas utiliser les métaux précieux pour du matériel de base. Ah, si chacun s'occupait de ses affaires... En temps normal, je ne supporte pas ces commandes originales mais les clients sont du genre Ishgardais sans aucun sens de l'humour, vous voyez...",114,6,6,1,40,0,1,27,27,0,0,10,273,27,80011,917884,True,0,1,79510,491,38,18,5,4143334,110034,True,0,14
191,"Grosse commande<hex:021D0103>: laissons limer les condamnés","Eh bien, je n'avais pas vu d'aussi grosse commande de limes depuis cette grande évasion de prison, il y a quelques années. Je plaisante, bien sûr... Inutile de préciser que le Consortium de Brugaire n'a pas l'habitude de fournir du matériel de contrebande à des condamnés. C'est d'ailleurs très mal venu de votre part d'avoir pensé à une telle chose.",114,6,6,1,40,0,1,27,27,0,0,10,273,27,80011,917885,True,0,1,47700,263,245,26,5,4143334,110034,True,0,14
192,"Fabrication<hex:021D0103>: couteaux de cuisine","La banalité de la guerre se fait le plus sentir dans les comptes domestiques. En effet, les récentes attaques dravaniennes ont coûté une bonne cinquantaine de couteaux de cuisine à la maison Durendaire. Il va évidemment falloir les remplacer. Certains chevaliers ont été brûlés lors des attaques, mais nous n'avons pas de quoi les remplacer, eux.",123,6,6,2,40,0,1,402,402,0,0,10,273,63,80012,917886,True,0,1,79510,574,39,18,5,3643494,110063,True,0,14
193,"Fabrication<hex:021D0103>: la forge perpétuelle","Depuis la chute du Vigile de Pierre, l'armurerie du poste de L'Arête blanche est enveloppée d'un voile d'étincelles, toujours ravivées par les marteaux frappant nuit et jour. Quel client exigeant peuvent donc bien servir ces forgerons en ces lieux qui épuisent les hommes et les métaux<hex:021D0103>?",123,6,6,2,40,0,1,402,402,0,0,10,273,63,80012,917887,True,0,1,79510,484,39,18,5,3643494,110063,True,0,14
194,"Grosse commande<hex:021D0103>: compter les coups sur les clous","La famille Durendaire ne laisse rien au hasard en peaufinant son engin de siège pour se préparer à la bataille prochaine pour le Vigile de Pierre. Il faut frapper trois coups avec un marteau de fer pour enfoncer un clou, alors qu'un marteau en mithril n'a besoin que d'un seul coup. Tous les ingénieurs du siège doivent donc être équipés de cet outil précieux.",123,6,6,2,40,0,1,402,402,0,0,10,273,63,80012,917888,True,0,1,47700,273,246,26,5,3643494,110063,True,0,14
195,"Livraison<hex:021D0103>: tanner pour mieux creuser","Les fouilles de Saint-Coinach au lac de Pleurargent sont à l'arrêt pendant que tout le monde s'échine à remplacer les lanières, doublures et autres objets en cuir détruits à la recherche du savoir. La Trouvaille commande un couteau à pied en électrum pour accélérer le travail sur le cuir et la reprise des fouilles.",124,6,6,1,45,0,1,416,416,0,0,10,273,67,80011,917889,True,0,1,137400,739,40,19,5,4258823,110064,True,0,14
196,"Fabrication<hex:021D0103>: limes dé<hex:02160103>fec<hex:02160103>tueuses","Les aventuriers qui reviennent du nord ont eu l'audace de se plaindre de nos limes de fer, qui se seraient brisées dans le grand froid. Per<hex:02160103>son<hex:02160103>nel<hex:02160103>le<hex:02160103>ment, je suis persuadé que c'est une ruse pour nous soutirer quelques gils de plus mais je préfère garder ma place qu'en parler à M. Roarich.",114,6,6,1,45,0,1,27,27,0,0,10,273,27,80011,917890,True,0,1,106480,720,40,18,5,4143334,110034,True,0,14
197,"Grosse commande<hex:021D0103>: pâturages en tenailles","Ciel, encore vous. Je sais, je sais, c'est un plaisir de travailler pour le meilleur. Rassurez-vous, personne ne vous critique<hex:021D0103>! J'ai la commande qui convient à vos talents<hex:021D0103>: des tenailles pour le Coerthas. Les bergers ont soudain une énorme envie de délimiter leurs propriétés avec du fil de fer.",114,6,6,1,45,0,1,27,27,0,0,10,273,27,80011,917891,True,0,1,63890,294,247,26,5,4143334,110034,True,0,14
198,"Fabrication<hex:021D0103>: boîtes à reliques","Bon nombre des artefacts allagois exhumés sont pour le moins instables. Nous avons réalisé qu'il fallait absolument les garder à l'abri. Un couvercle en dôme concentre l'éther et permet de préserver les reliques. Tous nos conteneurs ont besoin d'être modifiés, mais avec les bons outils, ça ne prendra pas plus de deux mois.",124,6,6,3,45,0,1,416,416,0,0,10,273,67,80013,917892,True,0,1,137400,847,41,18,5,4258823,110064,True,0,14
199,"Fabrication<hex:021D0103>: terreur griffue","Le naturaliste en chef des fouilles de Saint-Coinach, au lac de Pleurargent, souffre d'une phobie des griffes après avoir été maltraité par une créature féroce. Tous les objets pouvant ressembler de près ou de loin à des griffes ont été cachés... Et en particulier un marteau arrache-clou, que son pro<hex:02160103>prié<hex:02160103>taire n'arrive pas à retrouver.",124,6,6,3,45,0,1,416,416,0,0,10,273,67,80013,917893,True,0,1,106480,599,41,18,5,4258823,110064,True,0,14
200,"Grosse commande<hex:021D0103>: maillets à tout faire","Les événements récents au lac de Pleurargent ont privé l'expédition de nombreux outils et beaucoup de personnes au camp se sont mises à utiliser systématiquement le maillet. Comme les maillets ont servi, entre autres, à ouvrir des caisses ou encore à allumer des feux, il est plus que temps de les remplacer.",124,6,6,3,45,0,1,416,416,0,0,10,273,67,80013,917894,True,0,1,63890,313,248,26,5,4258823,110064,True,0,14
201,"Fabrication<hex:021D0103>: par ici les lingots","Une épidémie mystérieuse a frappé les employés des mines d'étain d'Ul'dah. Face à cette situation, le cartel de l'étain a décidé de faire main basse sur tous les stocks de ce métal. Afin d'assurer un approvisionnement continu en bronze, le Consortium de Brugaire reverse une jolie somme aux artisans qui effectueront des livraisons de lingots de bronze.",114,6,7,1,1,0,1,27,27,0,0,11,274,27,80011,917757,True,0,1,630,113,42,18,5,4143334,110034,True,0,14
202,"Fabrication<hex:021D0103>: des poêles au poil","La folie du jeu de poêle est définitivement passée de mode. Nous voici donc avec deux nouvelles op<hex:02160103>por<hex:02160103>tu<hex:02160103>ni<hex:02160103>tés. Le Consortium de Brugaire a embauché des ferrailleurs pour récupérer les poêles ébréchées, tout en offrant de nouvelles poêles en promotion. Nous recherchons donc des artisans de bonne réputation pour nous fournir ces ustensiles de cuisine.",114,6,7,1,1,0,1,27,27,0,0,11,274,27,80011,917758,True,0,1,1160,115,42,18,5,4143334,110034,True,0,14
203,"Livraison<hex:021D0103>: ne pas être à côté de la plaque","La métairie a récemment acheté une grande quantité d'objets en bronze. Per<hex:02160103>son<hex:02160103>nel<hex:02160103>le<hex:02160103>ment, je n'aime pas dépenser mes gils pour des choses aussi simples que des fils ou des rivets. Je suis plutôt du genre à acheter des plaques pour les travailler à ma guise ensuite. Je suis d'ailleurs une grosse consommatrice, alors avis aux amateurs.",115,6,7,1,1,0,1,200,200,0,0,11,274,31,80011,917759,True,0,1,1160,116,42,19,5,3998970,110030,True,0,14
204,"Fabrication<hex:021D0103>: alliage in<hex:02160103>dis<hex:02160103>pen<hex:02160103>sa<hex:02160103>ble","La longue mousson a grandement dégradé les rivets de fer utilisés dans les nombreuses ins<hex:02160103>tal<hex:02160103>la<hex:02160103>tions agricoles de la région. Une fois que nos très convaincants agents auront fait leur travail, les fermiers se battront pour des rivets de bronze. Forgerons adroits, saisissez cette opportunité.",115,6,7,1,1,0,1,200,200,0,0,11,274,31,80011,917760,True,0,1,630,112,43,18,5,3998970,110030,True,0,14
205,"Fabrication<hex:021D0103>: outils dangereux","La métairie du Coq rouge est une ex<hex:02160103>ploi<hex:02160103>ta<hex:02160103>tion agricole tout ce qu'il y a de plus normale. Aussi, quand les Kobolds viennent nous chercher des noises, on se défend comme on peut, avec nos outils. Le problème, c'est que certains fermiers ont pris goût au combat à la bêche et maintenant on a besoin de boucliers pour se protéger de leurs coups de sang.",115,6,7,1,1,0,1,200,200,0,0,11,274,31,80011,917761,True,0,1,1690,173,43,18,5,3998970,110030,True,0,14
206,"Livraison<hex:021D0103>: la distillation pour les nuls","Je déteste l'attitude qu'ont certains Éorzéens depuis le Fléau. Cette idée qu'ils ont que tout le monde devrait être capable de maîtriser les rudiments de l'alchimie... Moi, je dis qu'il vaut mieux laisser ça aux experts. En tout cas, je ne vais pas les plaindre s'ils se blessent en manipulant un alambic.",114,6,7,1,1,0,1,27,27,0,0,11,274,27,80011,917762,True,0,1,1160,114,43,19,5,4143334,110034,True,0,14
207,"Fabrication<hex:021D0103>: il n'y a que la maille qui m'aille","Les armuriers aux doigts agiles et aux goûts simples sont invités à se présenter au responsable du Consortium de Brugaire, où il leur sera fait une proposition avantageuse concernant un approvisionnement en cottes de mailles qui doit être vendu à Gridania.",114,6,7,1,5,0,1,27,27,0,0,11,274,27,80011,917763,True,0,1,6840,144,44,18,5,4143334,110034,True,0,14
208,"Fabrication<hex:021D0103>: barbutes pour barbus","Le métier de maraudeur comporte son lot de risques, et c'est pour cette raison que les membres de la guilde s'entraînent sans relâche du matin jusqu'au soir. Mais aussi robustes soient-ils, une tête coupée en deux est trop douloureuse, même pour un maraudeur, et ils ont besoin d'une livraison de barbutes pour s'en servir dans leurs terribles exercices.",114,6,7,1,5,0,1,27,27,0,0,11,274,27,80011,917764,True,0,1,5220,170,44,18,5,4143334,110034,True,0,14
209,"Livraison<hex:021D0103>: les bronzés à la ferme","Les marmites de cuisine semblaient faire de bons casques jusqu'à ce que tous ceux qui en portaient se retrouvent avec un nez brûlé par le soleil. La vue de ces horribles appendices calcinés est devenue in<hex:02160103>sup<hex:02160103>por<hex:02160103>ta<hex:02160103>ble, d'autant que mes pedzouilles ne sont déjà pas aidés par la nature. Fabriquez-moi des sallets avant que je ne sois encore exposée à ces faces écarlates. ",115,6,7,1,5,0,1,200,200,0,0,11,274,31,80011,917765,True,0,1,5220,170,44,19,5,3998970,110030,True,0,14
210,"Fabrication<hex:021D0103>: rongeurs hors normes","À force de croiser le fer avec les Kobolds, mes employés ont négligé leurs meules de foin. Les rats qui traînent par ici sont aussi gros que des matous et leur morsure n'est guère plaisante. Ce qu'il nous faut, ce sont des sollerets bien faits pour protéger nos pieds et pouvoir frapper fort avec.",115,6,7,1,5,0,1,200,200,0,0,11,274,31,80011,917766,True,0,1,5220,144,45,18,5,3998970,110030,True,0,14
211,"Fabrication<hex:021D0103>: ce qui porte souci","Une ferme n'est pas un fort, même avec une solide palissade. Quant au portail de devant à la métairie du Coq rouge, il n'est rien de plus qu'une poutre en travers de deux poteaux. Il faut qu'un forgeron nous fabrique un bouclier assez grand pour protéger nos portes avant que les Kobolds ne gambadent dans la cour.",115,6,7,1,5,0,1,200,200,0,0,11,274,31,80011,917767,True,0,1,8460,173,45,18,5,3998970,110030,True,0,14
212,"Livraison<hex:021D0103>: coiffes renforcées","Vous avez l'habitude de traiter avec des fanatiques, n'est-ce pas ? Parfait. Et vous dites que les chevaliers d'Ishgard ont développé une haine irrationnelle pour les casques en acier<hex:021D0103>? Ça, c'est ce que l'on appelle une belle opportunité. Un navire doit bientôt partir et il reste juste assez de place à bord pour une caisse de coiffes en mailles.",114,6,7,1,5,0,1,27,27,0,0,11,274,27,80011,917768,True,0,1,5220,144,45,19,5,4143334,110034,True,0,14
213,"Fabrication<hex:021D0103>: triple emploi","Des cavaliers ishgardais nous ont commandé des celata, déclarant que le métal plaît beaucoup aux chocobos. On entend aussi dire que les chevaliers dragon les utilisent pour cuire de bonnes soupes, quand les foyers sont loin et que les ordres de l'Archevêque pèsent lourd sur leurs épaules.",114,6,7,1,10,0,1,27,27,0,0,11,274,27,80011,917589,True,0,1,9990,175,46,18,5,4143334,110034,True,0,14
214,"Fabrication<hex:021D0103>: parce qu'œuf le vaut bien","On raconte que quand le vent tourne, les Qiqirns huilent les roues de leurs chariots en rêvant de sentiers ouverts. C'est aussi à ce moment que leur envie d'œufs frits dans du beurre clarifié atteint des sommets. Le Consortium est prêt à prendre livraison d'une cargaison de poêles en fer de la part des artisans volontaires.",114,6,7,1,10,0,1,27,27,0,0,11,274,27,80011,917590,True,0,1,6880,350,46,18,5,4143334,110034,True,0,14
215,"Livraison<hex:021D0103>: jambards de secours","Parfois on gagne, parfois on perd... Quand on a le malheur d'aimer le rhum, comme moi, on perd souvent. Je ne vais pas entrer dans les détails mais j'ai besoin d'argent. Apportez-moi rapido des sabatons, pour que je puisse aller les vendre à Ul'dah et arranger les choses.",116,6,7,1,10,0,1,218,218,0,0,11,274,33,80011,917591,True,0,1,13090,287,46,19,5,4169749,110032,True,0,14
216,"Fabrication<hex:021D0103>: le chef régale","J'ai mon navire, tous mes membres intacts et mes deux yeux. Ma voile prend le vent et mon ventre prend le rhum. De quoi puis-je me plaindre<hex:021D0103>? Les Dieux m'ont béni et je veux les remercier. Trouvez-moi de bons forgerons pour me livrer du matériel de cuisine, et je nourrirai les pauvres sur toute la côte<hex:021D0103>!",116,6,7,1,10,0,1,218,218,0,0,11,274,33,80011,917595,True,0,1,6880,173,47,18,5,4169749,110032,True,0,14
217,"Fabrication<hex:021D0103>: du meilleur cru","Je ne suis pas du genre à chipoter avec le matériel en général... sauf quand il s'agit d'alambics<hex:021D0103>! Ceux qui sont fabriqués à Limsa Lominsa sont les meilleurs et ce sont les seuls que j'utiliserai, point.",116,6,7,1,10,0,1,218,218,0,0,11,274,33,80011,917596,True,0,1,9990,322,47,18,5,4169749,110032,True,0,14
218,"Livraison<hex:021D0103>: gantelets pour lutteur","Avez-vous déjà visité le Colisée d'Ul'dah<hex:021D0103>? Si ce n'est pas le cas, vous devez absolument y aller<hex:021D0103>! J'y ai vu combattre le taureau d'Ala Mhigo et je vous jure qu'on n'a pas vécu tant qu'on n'a pas hurlé pour encourager un gladiateur. Faute de pouvoir lutter dans l'arène, cette commande de gantelets vous rapprochera un peu de l'action.",114,6,7,1,10,0,1,27,27,0,0,11,274,27,80011,917597,True,0,1,9990,229,47,19,5,4143334,110034,True,0,14
219,"Fabrication<hex:021D0103>: jeunesse casquée","C'est pénible, tous ces jeunes qui font les barbots en se baladant avec une barbute sur la tête. Cette mode sera éphémère, c'est certain. Mais, en attendant, le Consortium cherche un lot de barbutes de luxe pour répondre à la demande.",114,6,7,1,15,0,1,27,27,0,0,11,274,27,80011,917592,True,0,1,18910,270,48,18,5,4143334,110034,True,0,14
220,"Fabrication<hex:021D0103>: cuirasses pimpantes","La vanité fait toujours bon ménage avec le commerce. Une armure dure cent hivers, mais même la plus nulle des recrues veut le dernier modèle à la mode. Un troupeau de prétentieux tout gaufré de neuf, voilà qui est original... Le Consortium recherche des cuirasses en fer et est prêt à en offrir un bon prix.",114,6,7,1,15,0,1,27,27,0,0,11,274,27,80011,917593,True,0,1,18910,374,48,18,5,4143334,110034,True,0,14
221,"Livraison<hex:021D0103>: chef saboteur","Alors que la Princesse de glace s'apprête à prendre le large, j'ai découvert que mon chef cuisinier avait quitté le navire, ne pouvant plus supporter les critiques sur son gâteau à la morue salée. Pire encore, il a rayé toutes les casseroles et salé toute la cambuse. Ce crime ne restera pas impuni, foi de H'rhanbolo. En attendant, j'ai besoin de matériel de cuisine, notamment d'une nouvelle poêle.",117,6,7,1,15,0,1,223,223,0,0,11,274,33,80011,917594,True,0,1,13040,299,48,19,5,3999018,110033,True,0,14
222,"Fabrication<hex:021D0103>: équipage abrité","La Princesse de glace est de retour, toujours un peu plus abîmée mais en règle avec son banquier. Comme le prouvent toutes les pointes de flèche plantées sur le pont, mon équipage a besoin de boucliers ronds et compacts pour notre prochaine traversée.",117,6,7,1,15,0,1,223,223,0,0,11,274,33,80011,917598,True,0,1,18910,259,49,18,5,3999018,110033,True,0,14
223,"Fabrication<hex:021D0103>: d'une main de fer","Je suis une personne qui aime mener les négociations de front. Le monde étant ce qu'il est, cela débouche parfois sur des situations difficiles et... des poings dans l'estomac. Mais on ne m'y reprendra plus. Armuriers limséens, je voudrais que vous fabriquiez des gantelets en fer pour moi et mon équipage, histoire que nous nous vengions de ces marchands de malheur<hex:021D0103>!",117,6,7,1,15,0,1,223,223,0,0,11,274,33,80011,917599,True,0,1,18910,374,49,18,5,3999018,110033,True,0,14
224,"Livraison<hex:021D0103>: alambic d'ex<hex:02160103>pé<hex:02160103>ri<hex:02160103>men<hex:02160103>ta<hex:02160103>tion","Les techniques de distillation d'Ul'dah, qui permettent de fabriquer des liqueurs, sont une véritable révolution. un viticulteur limséen ayant eu vent de ces innovations souhaiterait obtenir un alambic d'initié pour faire des “expériences”.",114,6,7,1,15,0,1,27,27,0,0,11,274,27,80011,917600,True,0,1,13040,402,49,19,5,4143334,110034,True,0,14
225,"Fabrication<hex:021D0103>: des cris dans la nuit","La nuit est sombre et pleine de chocobos. L'obscurité, les torches et les volatiles apeurés font parfois mauvais ménage. Le Consortium a une commande ouverte de boucliers spéciaux équipés de lanternes. Ils pourront être utilisés par les palefreniers dans leurs virées nocturnes.",114,6,7,1,20,0,1,27,27,0,0,11,274,27,80011,917547,True,0,1,17120,330,50,18,5,4143334,110034,True,0,14
226,"Grosse commande<hex:021D0103>: bois rongé, bouclier périmé","La rondache est assurément le bouclier le plus adapté aux novices et elle se vend toujours bien. Suite à une invasion de vers xylophages, de nombreux foyers ont dû finir par jeter au feu tous leurs objets en bois. La demande de rondaches va donc être plus grande que jamais. Camarades armuriers, entendez-vous le doux son des gils qui glissent dans votre escarcelle<hex:021D0103>?",114,6,7,1,20,0,1,27,27,0,0,11,274,27,80011,917548,True,0,1,12960,184,50,26,5,4143334,110034,True,0,14
227,"Livraison<hex:021D0103>: le fromage maudit","Le code des vigiles sombres autorise ses membres à battre en retraite quand c'est nécessaire. L'autre jour, une de nos unités a été surprise par un groupe d'Ixali, et a préféré prendre la fuite. À leur retour au bivouac, ils ont trouvé leur poêle souillée par l'ignoble fromage dont ces hommes-bêtes raffolent. Il faut vite la remplacer.",13,6,7,1,20,0,1,129,129,0,0,11,274,56,80012,917549,True,0,1,14990,192,50,19,5,2257677,110006,True,0,14
228,"Fabrication<hex:021D0103>: présents, levez la main","Aucun guerrier n'est aussi fier que celui qui empêche l'ennemi d'entrer dans sa maison. C'est pourquoi les habitants des hameaux autour de Gridania sont tous entraînés au maniement de la lance par les vigiles sombres. De nombreuses personnes se sont installées dans la région après le septième fléau, et les vigiles sombres ont aujourd'hui besoin de canons d'avant-bras pour les équiper.",13,6,7,2,20,0,1,129,129,0,0,11,274,56,80012,917550,True,0,1,21600,308,51,18,5,2257677,110006,True,0,14
229,"Grosse commande<hex:021D0103>: mal aux casques","On a entendu notre officier de la logistique appeler af<hex:02160103>fec<hex:02160103>tueu<hex:02160103>se<hex:02160103>ment les miliciens “mangeurs de métal”, tant ces soldats résidents des hameaux ont besoin d'équipements de protection. Un coup d'œil rapide sur les stocks indique que nous sommes à court de casques.",13,6,7,2,20,0,1,129,129,0,0,11,274,56,80012,917551,True,0,1,12960,150,51,26,5,2257677,110006,True,0,14
230,"Fabrication<hex:021D0103>: de l'eau pour les guerriers","Entraîner un guerrier n'est en rien différent des soins que l'on donne aux enfants, car c'est exactement ce que sont ces jeunes hommes. La moitié d'entre eux est couverte de brûlures, et l'autre arbore des plaies hideuses. Bien sûr, ils ont tous faim. Tout ce que nous pouvons faire, c'est distiller davantage d'eau d'hélichrysum et attendre.",13,6,7,2,20,0,1,129,129,0,0,11,274,56,80011,917552,True,0,1,14990,294,51,18,5,2257677,110006,True,0,14
231,"Fabrication<hex:021D0103>: le poids de la foi","Selon l'archevêque d'Ishgard, la foi est “le plus fidèle des métaux”. D'ailleurs, l'acier est toujours le bienvenu dans cette mystérieuse théocratie. Les rapports en provenance du Coerthas indiquent que les combats contre les dragons ont repris et les lingots d'acier pourraient bientôt se vendre encore plus cher que la foi.",114,6,7,1,25,0,1,27,27,0,0,11,274,27,80011,917769,True,0,1,16080,287,52,18,5,4143334,110034,True,0,14
