key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
32,2002059,2002060,0,0,48,6710337,3,0,0,49,6782944,3,0,0,50,6710324,1,0,0,6710323,111101,"Exploration<hex:021D0103>: un parfum ensorceleur","Une de nos équipes d'exploration a découvert sur les îles du Diadème des créatures aux propriétés fascinantes. Les effluves qu'elles dégagent semblent avoir la faculté de charmer les autres espèces de l'archipel... Nous pensons pouvoir nous servir d'elles pour fabriquer des pièges qui nous serviront à chasser plus efficacement. Rendez-vous aux endroits indiqués pour abattre plusieurs spécimens puis rapportez-nous la partie de leur corps d'où provient l'odeur.<hex:02100103><hex:02100103>Toute découverte pouvant se révéler utile, n'hésitez pas à explorer les environs durant votre mission.<hex:02100103><hex:02100103>* Participer à des ALÉA et accomplir certaines actions permet de faire monter la jauge d'évaluation.","Ici le centre de commande de la maison Haillenarte.<hex:02100103>Collecte de matériaux terminée, mission accomplie.","Merci pour votre col<hex:02160103>la<hex:02160103>bo<hex:02160103>ra<hex:02160103>tion.<hex:02100103>Veuillez réclamer votre récompense.","Vous pouvez désormais entrer dans les failles éthérées pour traverser la dépression éthérée et explorer l'archipel du Diadème librement. Bonne chasse<hex:021D0103>!"
33,0,0,0,0,43,6710294,3,0,0,44,6710329,3,0,0,47,6710329,2,6798623,5,6798622,111101,"Exploration<hex:021D0103>: omelette primitive","Dans le cadre de nos recherches sur les espèces primitives vivant sur les îles du Diadème, nous aimerions mettre la main sur quelques œufs pour les étudier. Les dénicher ne sera pas chose aisée, à moins que vous suiviez la trace des souris qui en raffolent... Une fois les œufs localisés, débarrassez-vous des rongeurs puis apportez-nous ce que vous avez trouvé.<hex:02100103><hex:02100103>Toute découverte pouvant se révéler utile, n'hésitez pas à explorer les environs durant votre mission.<hex:02100103><hex:02100103>* Participer à des ALÉA et accomplir certaines actions permet de faire monter la jauge d'évaluation.","Ici le centre de commande de la maison Haillenarte.<hex:02100103>Œuf récupéré, mission accomplie.","Merci pour votre col<hex:02160103>la<hex:02160103>bo<hex:02160103>ra<hex:02160103>tion.<hex:02100103>Veuillez réclamer votre récompense.","Vous pouvez désormais entrer dans les failles éthérées pour traverser la dépression éthérée et explorer l'archipel du Diadème librement. Bonne chasse<hex:021D0103>!"
34,0,0,0,0,39,6710332,3,0,0,45,6710311,3,0,0,47,6710311,2,6798619,5,6798618,111101,"Exploration<hex:021D0103>: omelette primitive","Dans le cadre de nos recherches sur les espèces primitives vivant sur les îles du Diadème, nous aimerions mettre la main sur quelques œufs pour les étudier. Les dénicher ne sera pas chose aisée, à moins que vous suiviez la trace des souris qui en raffolent... Une fois les œufs localisés, débarrassez-vous des rongeurs puis apportez-nous ce que vous avez trouvé.<hex:02100103><hex:02100103>Toute découverte pouvant se révéler utile, n'hésitez pas à explorer les environs durant votre mission.<hex:02100103><hex:02100103>* Participer à des ALÉA et accomplir certaines actions permet de faire monter la jauge d'évaluation.","Ici le centre de commande de la maison Haillenarte.<hex:02100103>Œuf récupéré, mission accomplie.","Merci pour votre col<hex:02160103>la<hex:02160103>bo<hex:02160103>ra<hex:02160103>tion.<hex:02100103>Veuillez réclamer votre récompense.","Vous pouvez désormais entrer dans les failles éthérées pour traverser la dépression éthérée et explorer l'archipel du Diadème librement. Bonne chasse<hex:021D0103>!"
35,2002061,0,2745,0,51,6710324,1,0,0,55,6710302,3,0,0,60,6710289,3,0,0,6887959,111101,"Exploration<hex:021D0103>: ex<hex:02160103>pé<hex:02160103>ri<hex:02160103>men<hex:02160103>ta<hex:02160103>tion de potion","Nos alchimistes ont mis au point un type de potion qui est censé faciliter les missions d'exploration du Diadème en affaiblissant les monstres un peu trop gênants, mais l'ampleur de l'effet du produit reste encore à prouver. Emportez plusieurs de ces potions anémiantes et essayez-les sur des monstres de l'archipel pour en confirmer l'efficacité.<hex:02100103><hex:02100103>Toute découverte pouvant se révéler utile, n'hésitez pas à explorer les environs durant votre mission.<hex:02100103><hex:02100103>* Participer à des ALÉA et accomplir certaines actions permet de faire monter la jauge d'évaluation.","Ici le centre de commande de la maison Haillenarte.<hex:02100103>Effet du produit confirmé, mission accomplie.","Merci pour votre col<hex:02160103>la<hex:02160103>bo<hex:02160103>ra<hex:02160103>tion.<hex:02100103>Veuillez réclamer votre récompense.","Vous pouvez désormais entrer dans les failles éthérées pour traverser la dépression éthérée et explorer l'archipel du Diadème librement. Bonne chasse<hex:021D0103>!"
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","",""
37,2002044,2002041,0,0,16,6798630,4,0,0,24,6798638,4,0,0,25,6710324,1,0,0,6710323,111101,"Exploration<hex:021D0103>: collecte de cristaux surchargés","Conséquence des perturbations élémentaires observées au Diadème, la cristallisation des flux éthérés est plus intense que jamais. C'est le moment idéal pour faire des réserves de cristaux surchargés, qui pourraient se révéler être une source d'énergie très précieuse. Rendez-vous à l'endroit indiqué pour récolter des cristaux surchargés puis livrez-les au pilote des Haillenarte, sur La Bonté.<hex:02100103><hex:02100103>Toute découverte pouvant se révéler utile, n'hésitez pas à explorer les environs durant votre mission.<hex:02100103><hex:02100103>* Participer à des ALÉA et accomplir certaines actions permet de faire monter la jauge d'évaluation.","Ici le centre de commande de la maison Haillenarte.<hex:02100103>Collecte de matériaux terminée, mission accomplie.","Merci pour votre col<hex:02160103>la<hex:02160103>bo<hex:02160103>ra<hex:02160103>tion.<hex:02100103>Veuillez réclamer votre récompense.","Vous pouvez désormais entrer dans les failles éthérées pour traverser la dépression éthérée et explorer l'archipel du Diadème librement. Bonne chasse<hex:021D0103>!"
38,0,0,0,0,64,6710310,3,0,0,96,6710299,3,0,0,90,6710289,3,0,0,6887959,111101,"Exploration<hex:021D0103>: écarter la menace","Les denses flux éthérés parcourant l'air du Diadème semblent avoir attiré des meutes de créatures féroces qui ralentissent les progrès de nos missions d'exploration. Rendez-vous à l'endroit indiqué et faites usage de pièges olfactifs pour attirer les monstres et vous débarrasser d'eux.<hex:02100103><hex:02100103>Toute découverte pouvant se révéler utile, n'hésitez pas à explorer les environs durant votre mission.<hex:02100103><hex:02100103>* Participer à des ALÉA et accomplir certaines actions permet de faire monter la jauge d'évaluation.","Ici le centre de commande de la maison Haillenarte.<hex:02100103>Cibles vaincues, mission accomplie.","Merci pour votre col<hex:02160103>la<hex:02160103>bo<hex:02160103>ra<hex:02160103>tion.<hex:02100103>Veuillez réclamer votre récompense.","Vous pouvez désormais entrer dans les failles éthérées pour traverser la dépression éthérée et explorer l'archipel du Diadème librement. Bonne chasse<hex:021D0103>!"
39,0,0,0,0,62,6710286,3,0,0,89,6710325,3,0,0,91,6710325,3,0,0,6887974,111101,"Exploration<hex:021D0103>: écarter la menace","Les denses flux éthérés parcourant l'air du Diadème semblent avoir attiré des meutes de créatures féroces qui ralentissent les progrès de nos missions d'exploration. Rendez-vous à l'endroit indiqué et faites usage de pièges olfactifs pour attirer les monstres et vous débarrasser d'eux.<hex:02100103><hex:02100103>Toute découverte pouvant se révéler utile, n'hésitez pas à explorer les environs durant votre mission.<hex:02100103><hex:02100103>* Participer à des ALÉA et accomplir certaines actions permet de faire monter la jauge d'évaluation.","Ici le centre de commande de la maison Haillenarte.<hex:02100103>Cibles vaincues, mission accomplie.","Merci pour votre col<hex:02160103>la<hex:02160103>bo<hex:02160103>ra<hex:02160103>tion.<hex:02100103>Veuillez réclamer votre récompense.","Vous pouvez désormais entrer dans les failles éthérées pour traverser la dépression éthérée et explorer l'archipel du Diadème librement. Bonne chasse<hex:021D0103>!"
40,0,0,0,0,75,6710340,3,0,0,83,6710314,3,0,0,71,6788805,2,0,0,6887984,111101,"Exploration<hex:021D0103>: écarter la menace","Les denses flux éthérés parcourant l'air du Diadème semblent avoir attiré des meutes de créatures féroces qui ralentissent les progrès de nos missions d'exploration. Rendez-vous à l'endroit indiqué et faites usage de pièges olfactifs pour attirer les monstres et vous débarrasser d'eux.<hex:02100103><hex:02100103>Toute découverte pouvant se révéler utile, n'hésitez pas à explorer les environs durant votre mission.<hex:02100103><hex:02100103>* Participer à des ALÉA et accomplir certaines actions permet de faire monter la jauge d'évaluation.","Ici le centre de commande de la maison Haillenarte.<hex:02100103>Cibles vaincues, mission accomplie.","Merci pour votre col<hex:02160103>la<hex:02160103>bo<hex:02160103>ra<hex:02160103>tion.<hex:02100103>Veuillez réclamer votre récompense.","Vous pouvez désormais entrer dans les failles éthérées pour traverser la dépression éthérée et explorer l'archipel du Diadème librement. Bonne chasse<hex:021D0103>!"
41,2002064,2002062,0,0,31,6710329,3,0,0,33,6710295,3,0,0,36,6710324,1,0,0,6710323,111101,"Exploration<hex:021D0103>: échantillonnage dans les nuages","On nous a signalé la présence au Diadème de créatures primitives vivant normalement dans la Mer de nuages. Certaines présenteraient même des signes de mutation, vraisemblablement dûs à la forte charge en énergie éthérée dans l'air de l'archipel. Nos chercheurs adoreraient pouvoir examiner ces organismes de plus près... Servez-vous de pièges olfactifs pour attirer et vaincre ces créatures puis prélevez des échan<hex:02160103>til<hex:02160103>lons sur leur dépouille. <hex:02100103><hex:02100103>Toute découverte pouvant se révéler utile, n'hésitez pas à explorer les environs durant votre mission.<hex:02100103><hex:02100103>* Participer à des ALÉA et accomplir certaines actions permet de faire monter la jauge d'évaluation.","Ici le centre de commande de la maison Haillenarte.<hex:02100103>Prélèvement d'échan<hex:02160103>til<hex:02160103>lons terminé, mission accomplie.","Merci pour votre col<hex:02160103>la<hex:02160103>bo<hex:02160103>ra<hex:02160103>tion.<hex:02100103>Veuillez réclamer votre récompense.","Vous pouvez désormais entrer dans les failles éthérées pour traverser la dépression éthérée et explorer l'archipel du Diadème librement. Bonne chasse<hex:021D0103>!"
42,2002059,2002060,0,0,48,6710336,3,0,0,49,6710317,3,0,0,50,6710324,1,0,0,6710323,111101,"Exploration<hex:021D0103>: un parfum ensorceleur","Une de nos équipes d'exploration a découvert sur les îles du Diadème des créatures aux propriétés fascinantes. Les effluves qu'elles dégagent semblent avoir la faculté de charmer les autres espèces de l'archipel... Nous pensons pouvoir nous servir d'elles pour fabriquer des pièges qui nous serviront à chasser plus efficacement. Rendez-vous aux endroits indiqués pour abattre plusieurs spécimens puis rapportez-nous la partie de leur corps d'où provient l'odeur.<hex:02100103><hex:02100103>Toute découverte pouvant se révéler utile, n'hésitez pas à explorer les environs durant votre mission.<hex:02100103><hex:02100103>* Participer à des ALÉA et accomplir certaines actions permet de faire monter la jauge d'évaluation.","Ici le centre de commande de la maison Haillenarte.<hex:02100103>Collecte de matériaux terminée, mission accomplie.","Merci pour votre col<hex:02160103>la<hex:02160103>bo<hex:02160103>ra<hex:02160103>tion.<hex:02100103>Veuillez réclamer votre récompense.","Vous pouvez désormais entrer dans les failles éthérées pour traverser la dépression éthérée et explorer l'archipel du Diadème librement. Bonne chasse<hex:021D0103>!"
43,0,0,0,0,38,6710328,3,0,0,46,6710321,3,0,0,47,6710321,2,6798621,5,6798620,111101,"Exploration<hex:021D0103>: omelette primitive","Dans le cadre de nos recherches sur les espèces primitives vivant sur les îles du Diadème, nous aimerions mettre la main sur quelques œufs pour les étudier. Les dénicher ne sera pas chose aisée, à moins que vous suiviez la trace des souris qui en raffolent... Une fois les œufs localisés, débarrassez-vous des rongeurs puis apportez-nous ce que vous avez trouvé.<hex:02100103><hex:02100103>Toute découverte pouvant se révéler utile, n'hésitez pas à explorer les environs durant votre mission.<hex:02100103><hex:02100103>* Participer à des ALÉA et accomplir certaines actions permet de faire monter la jauge d'évaluation.","Ici le centre de commande de la maison Haillenarte.<hex:02100103>Œuf récupéré, mission accomplie.","Merci pour votre col<hex:02160103>la<hex:02160103>bo<hex:02160103>ra<hex:02160103>tion.<hex:02100103>Veuillez réclamer votre récompense.","Vous pouvez désormais entrer dans les failles éthérées pour traverser la dépression éthérée et explorer l'archipel du Diadème librement. Bonne chasse<hex:021D0103>!"
44,0,0,0,0,40,6710311,3,0,0,45,6710337,3,0,0,47,6710337,2,6798627,5,6798626,111101,"Exploration<hex:021D0103>: omelette primitive","Dans le cadre de nos recherches sur les espèces primitives vivant sur les îles du Diadème, nous aimerions mettre la main sur quelques œufs pour les étudier. Les dénicher ne sera pas chose aisée, à moins que vous suiviez la trace des souris qui en raffolent... Une fois les œufs localisés, débarrassez-vous des rongeurs puis apportez-nous ce que vous avez trouvé.<hex:02100103><hex:02100103>Toute découverte pouvant se révéler utile, n'hésitez pas à explorer les environs durant votre mission.<hex:02100103><hex:02100103>* Participer à des ALÉA et accomplir certaines actions permet de faire monter la jauge d'évaluation.","Ici le centre de commande de la maison Haillenarte.<hex:02100103>Œuf récupéré, mission accomplie.","Merci pour votre col<hex:02160103>la<hex:02160103>bo<hex:02160103>ra<hex:02160103>tion.<hex:02100103>Veuillez réclamer votre récompense.","Vous pouvez désormais entrer dans les failles éthérées pour traverser la dépression éthérée et explorer l'archipel du Diadème librement. Bonne chasse<hex:021D0103>!"
45,2002061,0,2745,0,51,6710324,1,0,0,52,6782944,3,0,0,59,6710341,3,0,0,6887979,111101,"Exploration<hex:021D0103>: ex<hex:02160103>pé<hex:02160103>ri<hex:02160103>men<hex:02160103>ta<hex:02160103>tion de potion","Nos alchimistes ont mis au point un type de potion qui est censé faciliter les missions d'exploration du Diadème en affaiblissant les monstres un peu trop gênants, mais l'ampleur de l'effet du produit reste encore à prouver. Emportez plusieurs de ces potions anémiantes et essayez-les sur des monstres de l'archipel pour en confirmer l'efficacité.<hex:02100103><hex:02100103>Toute découverte pouvant se révéler utile, n'hésitez pas à explorer les environs durant votre mission.<hex:02100103><hex:02100103>* Participer à des ALÉA et accomplir certaines actions permet de faire monter la jauge d'évaluation.","Ici le centre de commande de la maison Haillenarte.<hex:02100103>Effet du produit confirmé, mission accomplie.","Merci pour votre col<hex:02160103>la<hex:02160103>bo<hex:02160103>ra<hex:02160103>tion.<hex:02100103>Veuillez réclamer votre récompense.","Vous pouvez désormais entrer dans les failles éthérées pour traverser la dépression éthérée et explorer l'archipel du Diadème librement. Bonne chasse<hex:021D0103>!"
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","",""
47,2002043,2002046,0,0,15,6798653,4,0,0,23,6798657,4,0,0,25,6710324,1,0,0,6710323,111101,"Exploration<hex:021D0103>: collecte de cristaux surchargés","Conséquence des perturbations élémentaires observées au Diadème, la cristallisation des flux éthérés est plus intense que jamais. C'est le moment idéal pour faire des réserves de cristaux surchargés, qui pourraient se révéler être une source d'énergie très précieuse. Rendez-vous à l'endroit indiqué pour récolter des cristaux surchargés puis livrez-les au pilote des Haillenarte, sur La Bonté.<hex:02100103><hex:02100103>Toute découverte pouvant se révéler utile, n'hésitez pas à explorer les environs durant votre mission.<hex:02100103><hex:02100103>* Participer à des ALÉA et accomplir certaines actions permet de faire monter la jauge d'évaluation.","Ici le centre de commande de la maison Haillenarte.<hex:02100103>Collecte de matériaux terminée, mission accomplie.","Merci pour votre col<hex:02160103>la<hex:02160103>bo<hex:02160103>ra<hex:02160103>tion.<hex:02100103>Veuillez réclamer votre récompense.","Vous pouvez désormais entrer dans les failles éthérées pour traverser la dépression éthérée et explorer l'archipel du Diadème librement. Bonne chasse<hex:021D0103>!"
48,0,0,0,0,78,6710295,3,0,0,65,6788805,3,0,0,92,6710317,3,0,0,6887971,111101,"Exploration<hex:021D0103>: écarter la menace","Les denses flux éthérés parcourant l'air du Diadème semblent avoir attiré des meutes de créatures féroces qui ralentissent les progrès de nos missions d'exploration. Rendez-vous à l'endroit indiqué et faites usage de pièges olfactifs pour attirer les monstres et vous débarrasser d'eux.<hex:02100103><hex:02100103>Toute découverte pouvant se révéler utile, n'hésitez pas à explorer les environs durant votre mission.<hex:02100103><hex:02100103>* Participer à des ALÉA et accomplir certaines actions permet de faire monter la jauge d'évaluation.","Ici le centre de commande de la maison Haillenarte.<hex:02100103>Cibles vaincues, mission accomplie.","Merci pour votre col<hex:02160103>la<hex:02160103>bo<hex:02160103>ra<hex:02160103>tion.<hex:02100103>Veuillez réclamer votre récompense.","Vous pouvez désormais entrer dans les failles éthérées pour traverser la dépression éthérée et explorer l'archipel du Diadème librement. Bonne chasse<hex:021D0103>!"
49,0,0,0,0,81,6710291,3,0,0,87,6710345,3,0,0,90,6710345,2,0,0,6887983,111101,"Exploration<hex:021D0103>: écarter la menace","Les denses flux éthérés parcourant l'air du Diadème semblent avoir attiré des meutes de créatures féroces qui ralentissent les progrès de nos missions d'exploration. Rendez-vous à l'endroit indiqué et faites usage de pièges olfactifs pour attirer les monstres et vous débarrasser d'eux.<hex:02100103><hex:02100103>Toute découverte pouvant se révéler utile, n'hésitez pas à explorer les environs durant votre mission.<hex:02100103><hex:02100103>* Participer à des ALÉA et accomplir certaines actions permet de faire monter la jauge d'évaluation.","Ici le centre de commande de la maison Haillenarte.<hex:02100103>Cibles vaincues, mission accomplie.","Merci pour votre col<hex:02160103>la<hex:02160103>bo<hex:02160103>ra<hex:02160103>tion.<hex:02100103>Veuillez réclamer votre récompense.","Vous pouvez désormais entrer dans les failles éthérées pour traverser la dépression éthérée et explorer l'archipel du Diadème librement. Bonne chasse<hex:021D0103>!"
50,0,0,0,0,62,6710286,3,0,0,89,6710325,3,0,0,71,6710310,2,0,0,6887968,111101,"Exploration<hex:021D0103>: écarter la menace","Les denses flux éthérés parcourant l'air du Diadème semblent avoir attiré des meutes de créatures féroces qui ralentissent les progrès de nos missions d'exploration. Rendez-vous à l'endroit indiqué et faites usage de pièges olfactifs pour attirer les monstres et vous débarrasser d'eux.<hex:02100103><hex:02100103>Toute découverte pouvant se révéler utile, n'hésitez pas à explorer les environs durant votre mission.<hex:02100103><hex:02100103>* Participer à des ALÉA et accomplir certaines actions permet de faire monter la jauge d'évaluation.","Ici le centre de commande de la maison Haillenarte.<hex:02100103>Cibles vaincues, mission accomplie.","Merci pour votre col<hex:02160103>la<hex:02160103>bo<hex:02160103>ra<hex:02160103>tion.<hex:02100103>Veuillez réclamer votre récompense.","Vous pouvez désormais entrer dans les failles éthérées pour traverser la dépression éthérée et explorer l'archipel du Diadème librement. Bonne chasse<hex:021D0103>!"
51,2002064,2002062,0,0,31,6710294,3,0,0,33,6710314,3,0,0,36,6710324,1,0,0,6710323,111101,"Exploration<hex:021D0103>: échantillonnage dans les nuages","On nous a signalé la présence au Diadème de créatures primitives vivant normalement dans la Mer de nuages. Certaines présenteraient même des signes de mutation, vraisemblablement dûs à la forte charge en énergie éthérée dans l'air de l'archipel. Nos chercheurs adoreraient pouvoir examiner ces organismes de plus près... Servez-vous de pièges olfactifs pour attirer et vaincre ces créatures puis prélevez des échan<hex:02160103>til<hex:02160103>lons sur leur dépouille. <hex:02100103><hex:02100103>Toute découverte pouvant se révéler utile, n'hésitez pas à explorer les environs durant votre mission.<hex:02100103><hex:02100103>* Participer à des ALÉA et accomplir certaines actions permet de faire monter la jauge d'évaluation.","Ici le centre de commande de la maison Haillenarte.<hex:02100103>Prélèvement d'échan<hex:02160103>til<hex:02160103>lons terminé, mission accomplie.","Merci pour votre col<hex:02160103>la<hex:02160103>bo<hex:02160103>ra<hex:02160103>tion.<hex:02100103>Veuillez réclamer votre récompense.","Vous pouvez désormais entrer dans les failles éthérées pour traverser la dépression éthérée et explorer l'archipel du Diadème librement. Bonne chasse<hex:021D0103>!"
52,2002059,2002060,0,0,48,6710341,3,0,0,49,6782944,3,0,0,50,6710324,1,0,0,6710323,111101,"Exploration<hex:021D0103>: un parfum ensorceleur","Une de nos équipes d'exploration a découvert sur les îles du Diadème des créatures aux propriétés fascinantes. Les effluves qu'elles dégagent semblent avoir la faculté de charmer les autres espèces de l'archipel... Nous pensons pouvoir nous servir d'elles pour fabriquer des pièges qui nous serviront à chasser plus efficacement. Rendez-vous aux endroits indiqués pour abattre plusieurs spécimens puis rapportez-nous la partie de leur corps d'où provient l'odeur.<hex:02100103><hex:02100103>Toute découverte pouvant se révéler utile, n'hésitez pas à explorer les environs durant votre mission.<hex:02100103><hex:02100103>* Participer à des ALÉA et accomplir certaines actions permet de faire monter la jauge d'évaluation.","Ici le centre de commande de la maison Haillenarte.<hex:02100103>Collecte de matériaux terminée, mission accomplie.","Merci pour votre col<hex:02160103>la<hex:02160103>bo<hex:02160103>ra<hex:02160103>tion.<hex:02100103>Veuillez réclamer votre récompense.","Vous pouvez désormais entrer dans les failles éthérées pour traverser la dépression éthérée et explorer l'archipel du Diadème librement. Bonne chasse<hex:021D0103>!"
53,0,0,0,0,38,6710299,3,0,0,45,6710337,3,0,0,47,6710337,2,6798625,5,6798624,111101,"Exploration<hex:021D0103>: omelette primitive","Dans le cadre de nos recherches sur les espèces primitives vivant sur les îles du Diadème, nous aimerions mettre la main sur quelques œufs pour les étudier. Les dénicher ne sera pas chose aisée, à moins que vous suiviez la trace des souris qui en raffolent... Une fois les œufs localisés, débarrassez-vous des rongeurs puis apportez-nous ce que vous avez trouvé.<hex:02100103><hex:02100103>Toute découverte pouvant se révéler utile, n'hésitez pas à explorer les environs durant votre mission.<hex:02100103><hex:02100103>* Participer à des ALÉA et accomplir certaines actions permet de faire monter la jauge d'évaluation.","Ici le centre de commande de la maison Haillenarte.<hex:02100103>Œuf récupéré, mission accomplie.","Merci pour votre col<hex:02160103>la<hex:02160103>bo<hex:02160103>ra<hex:02160103>tion.<hex:02100103>Veuillez réclamer votre récompense.","Vous pouvez désormais entrer dans les failles éthérées pour traverser la dépression éthérée et explorer l'archipel du Diadème librement. Bonne chasse<hex:021D0103>!"
54,0,0,0,0,39,6710340,3,0,0,46,6710321,3,0,0,47,6710321,2,6798621,5,6798620,111101,"Exploration<hex:021D0103>: omelette primitive","Dans le cadre de nos recherches sur les espèces primitives vivant sur les îles du Diadème, nous aimerions mettre la main sur quelques œufs pour les étudier. Les dénicher ne sera pas chose aisée, à moins que vous suiviez la trace des souris qui en raffolent... Une fois les œufs localisés, débarrassez-vous des rongeurs puis apportez-nous ce que vous avez trouvé.<hex:02100103><hex:02100103>Toute découverte pouvant se révéler utile, n'hésitez pas à explorer les environs durant votre mission.<hex:02100103><hex:02100103>* Participer à des ALÉA et accomplir certaines actions permet de faire monter la jauge d'évaluation.","Ici le centre de commande de la maison Haillenarte.<hex:02100103>Œuf récupéré, mission accomplie.","Merci pour votre col<hex:02160103>la<hex:02160103>bo<hex:02160103>ra<hex:02160103>tion.<hex:02100103>Veuillez réclamer votre récompense.","Vous pouvez désormais entrer dans les failles éthérées pour traverser la dépression éthérée et explorer l'archipel du Diadème librement. Bonne chasse<hex:021D0103>!"
55,2002061,0,2745,0,51,6710324,1,0,0,54,6710344,3,0,0,59,6710302,3,0,0,6887965,111101,"Exploration<hex:021D0103>: ex<hex:02160103>pé<hex:02160103>ri<hex:02160103>men<hex:02160103>ta<hex:02160103>tion de potion","Nos alchimistes ont mis au point un type de potion qui est censé faciliter les missions d'exploration du Diadème en affaiblissant les monstres un peu trop gênants, mais l'ampleur de l'effet du produit reste encore à prouver. Emportez plusieurs de ces potions anémiantes et essayez-les sur des monstres de l'archipel pour en confirmer l'efficacité.<hex:02100103><hex:02100103>Toute découverte pouvant se révéler utile, n'hésitez pas à explorer les environs durant votre mission.<hex:02100103><hex:02100103>* Participer à des ALÉA et accomplir certaines actions permet de faire monter la jauge d'évaluation.","Ici le centre de commande de la maison Haillenarte.<hex:02100103>Effet du produit confirmé, mission accomplie.","Merci pour votre col<hex:02160103>la<hex:02160103>bo<hex:02160103>ra<hex:02160103>tion.<hex:02100103>Veuillez réclamer votre récompense.","Vous pouvez désormais entrer dans les failles éthérées pour traverser la dépression éthérée et explorer l'archipel du Diadème librement. Bonne chasse<hex:021D0103>!"
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","",""
57,2002042,2002045,0,0,13,6798651,4,0,0,20,6798643,4,0,0,25,6710324,1,0,0,6710323,111101,"Exploration<hex:021D0103>: collecte de cristaux surchargés","Conséquence des perturbations élémentaires observées au Diadème, la cristallisation des flux éthérés est plus intense que jamais. C'est le moment idéal pour faire des réserves de cristaux surchargés, qui pourraient se révéler être une source d'énergie très précieuse. Rendez-vous à l'endroit indiqué pour récolter des cristaux surchargés puis livrez-les au pilote des Haillenarte, sur La Bonté.<hex:02100103><hex:02100103>Toute découverte pouvant se révéler utile, n'hésitez pas à explorer les environs durant votre mission.<hex:02100103><hex:02100103>* Participer à des ALÉA et accomplir certaines actions permet de faire monter la jauge d'évaluation.","Ici le centre de commande de la maison Haillenarte.<hex:02100103>Collecte de matériaux terminée, mission accomplie.","Merci pour votre col<hex:02160103>la<hex:02160103>bo<hex:02160103>ra<hex:02160103>tion.<hex:02100103>Veuillez réclamer votre récompense.","Vous pouvez désormais entrer dans les failles éthérées pour traverser la dépression éthérée et explorer l'archipel du Diadème librement. Bonne chasse<hex:021D0103>!"
58,0,0,0,0,61,6710332,3,0,0,86,6710294,3,0,0,94,6710294,3,0,0,6887961,111101,"Exploration<hex:021D0103>: écarter la menace","Les denses flux éthérés parcourant l'air du Diadème semblent avoir attiré des meutes de créatures féroces qui ralentissent les progrès de nos missions d'exploration. Rendez-vous à l'endroit indiqué et faites usage de pièges olfactifs pour attirer les monstres et vous débarrasser d'eux.<hex:02100103><hex:02100103>Toute découverte pouvant se révéler utile, n'hésitez pas à explorer les environs durant votre mission.<hex:02100103><hex:02100103>* Participer à des ALÉA et accomplir certaines actions permet de faire monter la jauge d'évaluation.","Ici le centre de commande de la maison Haillenarte.<hex:02100103>Cibles vaincues, mission accomplie.","Merci pour votre col<hex:02160103>la<hex:02160103>bo<hex:02160103>ra<hex:02160103>tion.<hex:02100103>Veuillez réclamer votre récompense.","Vous pouvez désormais entrer dans les failles éthérées pour traverser la dépression éthérée et explorer l'archipel du Diadème librement. Bonne chasse<hex:021D0103>!"
59,0,0,0,0,95,6788805,3,0,0,82,6710333,3,0,0,92,6710345,2,0,0,6887983,111101,"Exploration<hex:021D0103>: écarter la menace","Les denses flux éthérés parcourant l'air du Diadème semblent avoir attiré des meutes de créatures féroces qui ralentissent les progrès de nos missions d'exploration. Rendez-vous à l'endroit indiqué et faites usage de pièges olfactifs pour attirer les monstres et vous débarrasser d'eux.<hex:02100103><hex:02100103>Toute découverte pouvant se révéler utile, n'hésitez pas à explorer les environs durant votre mission.<hex:02100103><hex:02100103>* Participer à des ALÉA et accomplir certaines actions permet de faire monter la jauge d'évaluation.","Ici le centre de commande de la maison Haillenarte.<hex:02100103>Cibles vaincues, mission accomplie.","Merci pour votre col<hex:02160103>la<hex:02160103>bo<hex:02160103>ra<hex:02160103>tion.<hex:02100103>Veuillez réclamer votre récompense.","Vous pouvez désormais entrer dans les failles éthérées pour traverser la dépression éthérée et explorer l'archipel du Diadème librement. Bonne chasse<hex:021D0103>!"
60,0,0,0,0,62,6710286,3,0,0,89,6710325,3,0,0,72,6710310,3,0,0,6887968,111101,"Exploration<hex:021D0103>: écarter la menace","Les denses flux éthérés parcourant l'air du Diadème semblent avoir attiré des meutes de créatures féroces qui ralentissent les progrès de nos missions d'exploration. Rendez-vous à l'endroit indiqué et faites usage de pièges olfactifs pour attirer les monstres et vous débarrasser d'eux.<hex:02100103><hex:02100103>Toute découverte pouvant se révéler utile, n'hésitez pas à explorer les environs durant votre mission.<hex:02100103><hex:02100103>* Participer à des ALÉA et accomplir certaines actions permet de faire monter la jauge d'évaluation.","Ici le centre de commande de la maison Haillenarte.<hex:02100103>Cibles vaincues, mission accomplie.","Merci pour votre col<hex:02160103>la<hex:02160103>bo<hex:02160103>ra<hex:02160103>tion.<hex:02100103>Veuillez réclamer votre récompense.","Vous pouvez désormais entrer dans les failles éthérées pour traverser la dépression éthérée et explorer l'archipel du Diadème librement. Bonne chasse<hex:021D0103>!"
