key,0,1,2,3,4,5,6
404,1,0,150452,0,"Sélectionnez ensuite une classe et un rang pour afficher la liste des épreuves disponibles (ex.<hex:021D0103>: Maître d'hast 01 → Maître d'hast 02...).<hex:02100103>Placer le curseur sur le nom d'un ennemi permet de voir la zone dans laquelle on peut le trouver.","",""
405,1,0,150453,0,"Les cibles à abattre sont indiquées par un icone à droite de leur nom.<hex:02100103>En plus de la récompense reçue pour chaque objectif achevé, vous obtenez un bonus sup<hex:02160103>plé<hex:02160103>men<hex:02160103>tai<hex:02160103>re lorsque vous accomplissez <hex:024804F201FA03><hex:024904F201FB03>toutes les épreuves<hex:0249020103><hex:0248020103> d'un rang de difficulté.","",""
406,0,0,0,0,"","",""
407,0,0,0,0,"","",""
408,0,0,0,0,"","",""
409,0,0,0,0,"","",""
410,1,0,150881,0,"Vous êtes désormais membre d'une <hex:024804F201FA03><hex:024904F201FB03>grande compagnie<hex:0249020103><hex:0248020103>.<hex:02100103><hex:02100103>Vous pouvez vérifier votre rang à tout moment à partir de l'onglet <hex:024804F201FA03><hex:024904F201FB03>Profil<hex:0249020103><hex:0248020103> de la fenêtre <hex:024804F201FA03><hex:024904F201FB03>Personnage<hex:0249020103><hex:0248020103>, accessible à partir du menu principal.","",""
411,1,0,150882,0,"Chaque fois que vous accomplirez des missions pour elle, vous recevrez des <hex:024804F201FA03><hex:024904F201FB03>sceaux de compagnie<hex:0249020103><hex:0248020103> qui vous permettront d'acheter des objets uniques et de monter en grade. Pour connaître le nombre de sceaux en votre possession, sélectionnez <hex:024804F201FA03><hex:024904F201FB03>Devises<hex:0249020103><hex:0248020103> dans la catégorie Personnage du menu principal, puis l'onglet Commun.","",""
412,1,0,150883,0,"Notez que vous ne pouvez incorporer les rangs que d'<hex:024804F201FA03><hex:024904F201FB03>une seule grande compagnie à la fois<hex:0249020103><hex:0248020103>. Vous pouvez toutefois en changer librement, si le cœur vous en dit.","",""
413,0,0,0,0,"","",""
414,0,0,0,0,"","",""
415,0,0,0,0,"","",""
416,0,0,0,0,"","",""
417,0,0,0,0,"","",""
418,0,0,0,0,"","",""
419,0,0,0,0,"","",""
420,1,0,150941,0,"Les grandes compagnies ont constamment besoin d'être <hex:024804F201FA03><hex:024904F201FB03>ravitaillées en matériel et en ressources<hex:0249020103><hex:0248020103> pour assurer au mieux leurs opérations quotidiennes. Les aventuriers peuvent gagner des points d'expérience et des <hex:024804F201FA03><hex:024904F201FB03>sceaux de compagnie<hex:0249020103><hex:0248020103> en fabriquant ou en récoltant les objets nécessaires et en assurant leur livraison.","",""
421,1,0,150942,0,"La liste de ra<hex:02160103>vi<hex:02160103>tail<hex:02160103>le<hex:02160103>ment est actualisée toutes les 24 heures (temps réel).<hex:02100103><hex:02100103>Utilisez la fonction <hex:024804F201FA03><hex:024904F201FB03>Calendrier<hex:0249020103><hex:0248020103> du menu <hex:024804F201FA03><hex:024904F201FB03>Missions<hex:0249020103><hex:0248020103> pour connaître ou vérifier la date limite d'une opération et les objets demandés.","",""
422,0,0,0,0,"","",""
423,0,0,0,0,"","",""
424,0,0,0,0,"","",""
425,0,0,0,0,"","",""
426,0,0,0,0,"","",""
427,0,0,0,0,"","",""
428,0,0,0,0,"","",""
429,0,0,0,0,"","",""
430,1,0,150951,0,"Les grandes compagnies acceptent volontiers les dons d'équipements, sous certaines conditions toutefois.<hex:02100103><hex:02100103>Seuls les objets <hex:024804F201FA03><hex:024904F201FB03>vendables<hex:0249020103><hex:0248020103> dont le nom <hex:024804F201FA03><hex:024904F201FB03>n'apparaît pas en blanc<hex:0249020103><hex:0248020103> dans la fenêtre d'aide sont tolérés. Les équipements éthéréens sont, par exemple, bienvenus.","",""
431,1,0,150952,0,"Si vous avez une prise de guerre dans votre inventaire et que vous souhaitez en faire don, adressez-vous à l'officier de la logistique de votre grande compagnie. Vous recevrez alors des <hex:024804F201FA03><hex:024904F201FB03>sceaux<hex:0249020103><hex:0248020103> en guise de re<hex:02160103>mer<hex:02160103>cie<hex:02160103>ment.","",""
432,0,0,0,0,"","",""
433,0,0,0,0,"","",""
434,0,0,0,0,"","",""
435,0,0,0,0,"","",""
436,0,0,0,0,"","",""
437,0,0,0,0,"","",""
438,0,0,0,0,"","",""
439,0,0,0,0,"","",""
440,1,0,150961,0,"Les <hex:024804F201FA03><hex:024904F201FB03>compagnies libres<hex:0249020103><hex:0248020103> sont des or<hex:02160103>ga<hex:02160103>ni<hex:02160103>sa<hex:02160103>tions indépendantes composées d'aventuriers. Ces dernières opèrent sous l'égide des trois grandes compagnies d'Éorzéa, le Maelstrom, l'ordre des Deux Vipères et les Immortels. Il n'y a aucune restriction pour les rejoindre et chacun peut créer librement la sienne.","",""
441,1,0,150962,0,"En effectuant diverses tâches en équipe, les compagnies gagnent des <hex:024804F201FA03><hex:024904F201FB03>points<hex:0249020103><hex:0248020103> qui leur permettent de monter en rang. Elles reçoivent également des <hex:024804F201FA03><hex:024904F201FB03>crédits<hex:0249020103><hex:0248020103> qui leur permettent d'acheter des objets et des privilèges.","",""
442,1,0,150963,0,"Pour former une compagnie libre, il est nécessaire d'obtenir préalablement un document appelé <hex:024804F201FA03><hex:024904F201FB03>projet de compagnie libre<hex:0249020103><hex:0248020103> et recevoir la signature de trois joueurs. Ces trois joueurs deviennent alors les membres cofondateurs de la compagnie.","",""
443,0,0,0,0,"","",""
444,0,0,0,0,"","",""
445,0,0,0,0,"","",""
446,0,0,0,0,"","",""
447,0,0,0,0,"","",""
448,0,0,0,0,"","",""
449,0,0,0,0,"","",""
450,1,0,151121,0,"Vous avez reçu une <hex:024804F201FA03><hex:024904F201FB03>requête de signature<hex:0249020103><hex:0248020103>.<hex:02100103><hex:02100103>Pour former une nouvelle compagnie libre, les aventuriers doivent obtenir la signature de <hex:024804F201FA03><hex:024904F201FB03>trois autres personnes<hex:0249020103><hex:0248020103>. Signez la pétition si vous désirez rejoindre la compagnie et devenir un <hex:024804F201FA03><hex:024904F201FB03>membre fondateur<hex:0249020103><hex:0248020103>.","",""
451,0,0,0,0,"","",""
452,0,0,0,0,"","",""
453,0,0,0,0,"","",""
454,0,0,0,0,"","",""
455,0,0,0,0,"","",""
456,0,0,0,0,"","",""
457,0,0,0,0,"","",""
458,0,0,0,0,"","",""
459,0,0,0,0,"","",""
460,1,0,151131,0,"Fé<hex:02160103>li<hex:02160103>ci<hex:02160103>ta<hex:02160103>tions<hex:021D0103>! Vous venez de rejoindre une compagnie libre.<hex:02100103><hex:02100103>Commencez par saluer les autres membres en passant en mode de discussion <hex:024804F201FA03><hex:024904F201FB03>Compagnie libre<hex:0249020103><hex:0248020103>.","",""
461,1,0,151132,0,"En sélectionnant l'option “Compagnie libre” disponible à partir de la rubrique <hex:024804F201FA03><hex:024904F201FB03>Communication<hex:0249020103><hex:0248020103> du menu principal, vous pourrez afficher une fenêtre contenant diverses in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions sur la brigade.<hex:02100103><hex:02100103>Chaque membre se voit assigner un <hex:024804F201FA03><hex:024904F201FB03>rang<hex:0249020103><hex:0248020103> avec ses différents <hex:024804F201FA03><hex:024904F201FB03>droits<hex:0249020103><hex:0248020103>.","",""
462,1,0,151133,0,"En fonction de votre rang, vous aurez ou non la possibilité de <hex:024804F201FA03><hex:024904F201FB03>promouvoir<hex:0249020103><hex:0248020103> des membres ou d'<hex:024804F201FA03><hex:024904F201FB03>inviter<hex:0249020103><hex:0248020103> de nouveaux aventuriers.<hex:02100103><hex:02100103>Plus les membres s'illustrent en Éorzéa, plus le <hex:024804F201FA03><hex:024904F201FB03>rang<hex:0249020103><hex:0248020103> de la compagnie augmente.","",""
463,1,0,151134,0,"Faire monter le rang à un niveau supérieur permet de bénéficier de nouveaux privilèges, comme créer un <hex:024804F201FA03><hex:024904F201FB03>blason<hex:0249020103><hex:0248020103> original, ou encore construire un <hex:024804F201FA03><hex:024904F201FB03>quartier général<hex:0249020103><hex:0248020103>.<hex:02100103><hex:02100103>Distinguez-vous avec vos camarades, et faites de votre compagnie la plus prospère de tous les temps<hex:021D0103>!","",""
464,0,0,0,0,"","",""
465,0,0,0,0,"","",""
466,0,0,0,0,"","",""
467,0,0,0,0,"","",""
468,0,0,0,0,"","",""
469,0,0,0,0,"","",""
470,1,0,151361,0,"Le <hex:024804F201FA03><hex:024904F201FB03>coffre de compagnie<hex:0249020103><hex:0248020103> est un espace de stockage commun aux membres de la compagnie libre.<hex:02100103><hex:02100103>Pour l'utiliser, vous devez disposer des droits d'<hex:024804F201FA03><hex:024904F201FB03>accès complet<hex:0249020103><hex:0248020103> ou de <hex:024804F201FA03><hex:024904F201FB03>con<hex:02160103>sul<hex:02160103>ta<hex:02160103>tion seule<hex:0249020103><hex:0248020103>. Ces droits sont déterminés en fonction de votre rang au sein de l'or<hex:02160103>ga<hex:02160103>ni<hex:02160103>sa<hex:02160103>tion.","",""
471,1,0,151362,0,"Il est à noter que plus le rang de la compagnie libre augmente, plus le nombre d'objets stockables à l'intérieur croît.<hex:02100103>Gardez toutefois à l'esprit que le coffre est une propriété commune. Veillez donc à bien respecter les règles propres à la compagnie quand vous placez ou retirez un objet.","",""
472,0,0,0,0,"","",""
473,0,0,0,0,"","",""
474,0,0,0,0,"","",""
475,0,0,0,0,"","",""
476,0,0,0,0,"","",""
477,0,0,0,0,"","",""
478,0,0,0,0,"","",""
479,0,0,0,0,"","",""
480,1,0,151371,0,"Vous pouvez désormais créer un blason pour votre compagnie<hex:021D0103>!<hex:02100103>Pour ce faire, adressez-vous simplement au <hex:024804F201FA03><hex:024904F201FB03>héraut d'armes<hex:0249020103><hex:0248020103> situé à l'intérieur du quartier général de la grande compagnie d'allégeance de votre or<hex:02160103>ga<hex:02160103>ni<hex:02160103>sa<hex:02160103>tion. Notez que pour créer ou modifier un blason, vous devez disposer du droit <hex:024804F201FA03><hex:024904F201FB03>Gestion du blason<hex:0249020103><hex:0248020103>.","",""
481,1,0,151372,0,"Lorsque le rang de la compagnie atteint un certain niveau, vous débloquez le privilège <hex:024804F201FA03><hex:024904F201FB03>Ornementation<hex:0249020103><hex:0248020103> qui vous permet d'ajouter le blason sur des pièces d'équipement.<hex:02100103>Réveillez l'artiste qui sommeille en vous et créez un blason que les membres de la compagnie seront fiers d'arborer<hex:021D0103>!<hex:02100103><hex:024804F201F403><hex:024904F201F503>* Consultez la fenêtre d'aide d'un objet pour savoir si ce dernier peut être ornementé.<hex:0249020103><hex:0248020103>","",""
482,0,0,0,0,"","",""
483,0,0,0,0,"","",""
484,0,0,0,0,"","",""
485,0,0,0,0,"","",""
486,0,0,0,0,"","",""
487,0,0,0,0,"","",""
488,0,0,0,0,"","",""
489,0,0,0,0,"","",""
490,1,0,151381,0,"Les bienfaits permettent d'<hex:024804F201FA03><hex:024904F201FB03>améliorer temporairement<hex:0249020103><hex:0248020103> certaines ca<hex:02160103>rac<hex:02160103>té<hex:02160103>ris<hex:02160103>ti<hex:02160103>ques des membres de la compagnie.<hex:02100103><hex:02100103>Pour activer ou annuler un bienfait, ouvrez la fenêtre de gestion de la compagnie libre à partir du menu principal et sélectionnez la rubrique <hex:024804F201FA03><hex:024904F201FB03>Bienfaits<hex:0249020103><hex:0248020103>.","",""
491,1,0,151382,0,"Vous pouvez obtenir des bienfaits en échange de crédits auprès de l'officier de la logistique de la grande compagnie d'allégeance de votre or<hex:02160103>ga<hex:02160103>ni<hex:02160103>sa<hex:02160103>tion.<hex:02100103><hex:02100103>Il est à noter que plus <hex:024804F201FA03><hex:024904F201FB03>l'affinité<hex:0249020103><hex:0248020103> avec la grande compagnie est élevée, plus les prix des bienfaits diminuent.","",""
492,1,0,151383,0,"L'achat et l'utilisation des bienfaits est réservée aux membres qui disposent des droits <hex:024804F201FA03><hex:024904F201FB03>Utilisation des crédits de compagnie<hex:0249020103><hex:0248020103> et <hex:024804F201FA03><hex:024904F201FB03>Activation des bienfaits<hex:0249020103><hex:0248020103>.<hex:02100103><hex:02100103>Combat, récolte, artisanat... Les bienfaits permettent de bénéficier d'avantages considérables dans tous les domaines<hex:021D0103>!","",""
493,0,0,0,0,"","",""
494,0,0,0,0,"","",""
495,0,0,0,0,"","",""
496,0,0,0,0,"","",""
497,0,0,0,0,"","",""
498,0,0,0,0,"","",""
499,0,0,0,0,"","",""
500,1,0,150331,0,"Lorsque vous parlez à un mandant, une fenêtre contenant une liste des <hex:024804F201FA03><hex:024904F201FB03>mandats de guilde<hex:0249020103><hex:0248020103> disponibles s'affiche à l'écran.<hex:02100103><hex:02100103>Pour activer un mandat, sélectionnez son titre et choisissez ensuite <hex:024804F201FA03><hex:024904F201FB03>Accepter<hex:0249020103><hex:0248020103>.","",""
501,1,0,150332,0,"Pour accepter un mandat, vous devez disposer d'une <hex:024804F201FA03><hex:024904F201FB03>au<hex:02160103>to<hex:02160103>ri<hex:02160103>sa<hex:02160103>tion<hex:0249020103><hex:0248020103>. Celles-ci sont renouvelées au rythme de 3 toutes les 12 heures (temps réel).<hex:02100103><hex:02100103>Vous pouvez accepter jusqu'à 16 mandats à la fois.","",""
502,0,0,0,0,"","",""
503,0,0,0,0,"","",""
504,0,0,0,0,"","",""
505,0,0,0,0,"","",""
506,0,0,0,0,"","",""
507,0,0,0,0,"","",""
508,0,0,0,0,"","",""
509,0,0,0,0,"","",""
510,1,0,150341,0,"Vous pouvez vérifier la liste des mandats que vous avez acceptés à partir du journal (accessible depuis la rubrique <hex:024804F201FA03><hex:024904F201FB03>Missions<hex:0249020103><hex:0248020103> du menu principal).<hex:02100103><hex:02100103>Pour afficher le détail d'un mandat, cliquez simplement sur son titre.","",""
511,1,0,150342,0,"Avant de commencer, cliquez sur l'icone <hex:024804F201FA03><hex:024904F201FB03>Carte<hex:0249020103><hex:0248020103> et assurez-vous d'être à proximité du lieu de mission.<hex:02100103><hex:02100103>Si vous vous trouvez dans une zone différente de celle précisée dans le journal, vous ne pourrez pas commencer le mandat.","",""
512,1,0,150343,0,"Une fois sur place, ouvrez de nouveau votre journal et cliquez sur <hex:024804F201FA03><hex:024904F201FB03>Commencer<hex:0249020103><hex:0248020103> pour démarrer la mission.","",""
513,1,0,150341,0,"Vous pouvez vérifier la liste des mandats que vous avez acceptés à partir du journal (accessible depuis la rubrique <hex:024804F201FA03><hex:024904F201FB03>Missions<hex:0249020103><hex:0248020103> du menu principal).<hex:02100103><hex:02100103>Pour afficher le détail d'un mandat, sélectionnez son titre et pressez la touche <hex:024804F201FA03><hex:024904F201FB03>Confirmer<hex:0249020103><hex:0248020103>.","",""
514,1,0,150342,0,"Avant de commencer, assurez-vous d'être à proximité du lieu de mission en sélectionnant le bouton <hex:024804F201FA03><hex:024904F201FB03>Carte<hex:0249020103><hex:0248020103>.<hex:02100103><hex:02100103>Si vous vous trouvez dans une zone différente de celle précisée dans le journal, vous ne pourrez pas démarrer le mandat.","",""
515,1,0,150343,0,"Une fois sur place, ouvrez de nouveau le journal, sélectionnez le bouton <hex:024804F201FA03><hex:024904F201FB03>Commencer<hex:0249020103><hex:0248020103> et pressez la touche <hex:024804F201FA03><hex:024904F201FB03>Confirmer<hex:0249020103><hex:0248020103> pour lancer la mission.","",""
516,0,0,0,0,"","",""
517,0,0,0,0,"","",""
518,0,0,0,0,"","",""
519,0,0,0,0,"","",""
520,1,0,150351,0,"Au moment de commencer un mandat, une fenêtre vous proposant d'<hex:024804F201FA03><hex:024904F201FB03>ajuster le niveau des ennemis<hex:0249020103><hex:0248020103> apparaît à l'écran.<hex:02100103><hex:02100103>Plus la difficulté est accrue, plus les récompenses sont <hex:024804F201FA03><hex:024904F201FB03>importantes<hex:0249020103><hex:0248020103>.","",""
521,1,0,150352,0,"Si vous jugez la difficulté trop élevée, vous pouvez l'ajuster au cours de la mission en ouvrant le journal et en sélectionnant <hex:024804F201FA03><hex:024904F201FB03>Changer la difficulté<hex:0249020103><hex:0248020103>.","",""
522,0,0,0,0,"","",""
523,0,0,0,0,"","",""
524,0,0,0,0,"","",""
525,0,0,0,0,"","",""
526,0,0,0,0,"","",""
527,0,0,0,0,"","",""
528,0,0,0,0,"","",""
529,0,0,0,0,"","",""
530,1,0,150421,0,"Une fois le mandat commencé, l'emplacement de l'objectif de la mission s'affiche sur la <hex:024804F201FA03><hex:024904F201FB03>boussole<hex:0249020103><hex:0248020103>.<hex:02100103><hex:02100103>Les cibles sont facilement reconnaissables grâce à l'icone spécial au-dessus de leur nom.","",""
531,1,0,150422,0,"La liste des objectifs s'efface temporairement au profit d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions sur le mandat en cours<hex:021D0103>: difficulté, nombre d'ennemis à tuer, temps restant... Bien entendu, elle réapparaît au<hex:02160103>to<hex:02160103>ma<hex:02160103>ti<hex:02160103>que<hex:02160103>ment une fois le mandat terminé.","",""
532,0,0,0,0,"","",""
533,0,0,0,0,"","",""
534,0,0,0,0,"","",""
535,0,0,0,0,"","",""
536,0,0,0,0,"","",""
537,0,0,0,0,"","",""
538,0,0,0,0,"","",""
539,0,0,0,0,"","",""
540,1,0,150431,0,"Quand tous les objectifs d'un mandat sont remplis, un message vous proposant de <hex:024804F201FA03><hex:024904F201FB03>retourner auprès du mandant<hex:0249020103><hex:0248020103> apparaît à l'écran. Vous pouvez alors accepter et récupérer votre récompense.","",""
541,0,0,0,0,"","",""
542,0,0,0,0,"","",""
543,0,0,0,0,"","",""
544,0,0,0,0,"","",""
545,0,0,0,0,"","",""
546,0,0,0,0,"","",""
547,0,0,0,0,"","",""
548,0,0,0,0,"","",""
549,0,0,0,0,"","",""
550,1,0,150441,0,"Si vous n'arrivez pas à remplir tous les objectifs dans le temps alloué, vous pouvez recommencer un mandat en ouvrant le journal et en cliquant sur <hex:024804F201FA03><hex:024904F201FB03>Retenter<hex:0249020103><hex:0248020103>.<hex:02100103><hex:02100103>Chaque tentative vous coûtera <hex:024804F201FA03><hex:024904F201FB03>une au<hex:02160103>to<hex:02160103>ri<hex:02160103>sa<hex:02160103>tion<hex:0249020103><hex:0248020103> cependant.","",""
551,1,0,150441,0,"Si vous n'arrivez pas à remplir tous les objectifs dans le temps alloué, vous pouvez recommencer un mandat en ouvrant le journal et en choisissant l'option <hex:024804F201FA03><hex:024904F201FB03>Retenter<hex:0249020103><hex:0248020103>.<hex:02100103><hex:02100103>Chaque tentative vous coûtera <hex:024804F201FA03><hex:024904F201FB03>une au<hex:02160103>to<hex:02160103>ri<hex:02160103>sa<hex:02160103>tion<hex:0249020103><hex:0248020103> cependant.","",""
552,0,0,0,0,"","",""
553,0,0,0,0,"","",""
554,0,0,0,0,"","",""
555,0,0,0,0,"","",""
556,0,0,0,0,"","",""
557,0,0,0,0,"","",""
558,0,0,0,0,"","",""
559,0,0,0,0,"","",""
560,1,0,150671,0,"Con<hex:02160103>trai<hex:02160103>re<hex:02160103>ment aux mandats de mercenariat, les mandats d'artisanat n'ont <hex:024804F201FA03><hex:024904F201FB03>pas de limite de temps<hex:0249020103><hex:0248020103> et sont considérés comme achevés lorsque le ou les objets demandés ont été livrés au client.<hex:02100103><hex:02100103>Les détails du mandat sont indiqués dans la liste des objectifs ainsi que dans le journal.","",""
561,0,0,0,0,"","",""
562,0,0,0,0,"","",""
563,0,0,0,0,"","",""
564,0,0,0,0,"","",""
565,0,0,0,0,"","",""
566,0,0,0,0,"","",""
567,0,0,0,0,"","",""
568,0,0,0,0,"","",""
569,0,0,0,0,"","",""
570,1,0,150681,0,"Une fois les objets requis fabriqués, parlez au client pour faire apparaître la fenêtre d'échange. Glissez les objets depuis votre inventaire et cliquez sur <hex:024804F201FA03><hex:024904F201FB03>Échanger<hex:0249020103><hex:0248020103> pour valider la transaction.<hex:02100103><hex:02100103>N.B.<hex:021D0103>: livrer des <hex:024804F201FA03><hex:024904F201FB03>objets HQ<hex:0249020103><hex:0248020103> permet de recevoir une meilleure récompense.","",""
571,1,0,150682,0,"Une fois les objets requis fabriqués, parlez au client pour faire apparaître la fenêtre d'échange. Sélectionnez les objets dans votre inventaire et validez l'opération via l'icone <hex:024804F201FA03><hex:024904F201FB03>Échanger<hex:0249020103><hex:0248020103>.<hex:02100103>N.B.<hex:021D0103>: livrer des <hex:024804F201FA03><hex:024904F201FB03>objets HQ<hex:0249020103><hex:0248020103> permet de recevoir une meilleure récompense.","",""
572,0,0,0,0,"","",""
573,0,0,0,0,"","",""
574,0,0,0,0,"","",""
575,0,0,0,0,"","",""
576,0,0,0,0,"","",""
577,0,0,0,0,"","",""
578,0,0,0,0,"","",""
579,0,0,0,0,"","",""
580,1,0,150691,0,"Les mandats de récolte fonctionnent sur le même principe que les mandats de mercenariat, à la différence qu'il faut être dans <hex:024804F201FA03><hex:024904F201FB03>la classe du mandat pour pouvoir commencer<hex:0249020103><hex:0248020103> (vous ne pouvez pas lancer un mandat pour botaniste si vous êtes mineur) et qu'il est impossible d'effectuer ces tâches en équipe.","",""
581,1,0,150692,0,"Les mandats de récolte destinés aux pêcheurs se déroulent de la même façon que les mandats d'artisanat. Vous devez d'abord parler à un client, obtenir les poissons qu'il vous a demandés, puis les lui rapporter. Vous pouvez cliquer sur l'icone <hex:024804F201FA03><hex:024904F201FB03>Carte<hex:0249020103><hex:0248020103> de votre journal pour identifier les habitats naturels où vivent les poissons que vous cherchez.","",""
582,0,0,0,0,"","",""
583,0,0,0,0,"","",""
584,0,0,0,0,"","",""
585,0,0,0,0,"","",""
586,0,0,0,0,"","",""
587,0,0,0,0,"","",""
588,0,0,0,0,"","",""
589,0,0,0,0,"","",""
590,1,0,150701,0,"Une fois un mandat commencé, les in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions relatives à la mission ap<hex:02160103>pa<hex:02160103>rais<hex:02160103>sent dans la <hex:024804F201FA03><hex:024904F201FB03>liste des objectifs<hex:0249020103><hex:0248020103>. Les tâches consistent prin<hex:02160103>ci<hex:02160103>pa<hex:02160103>le<hex:02160103>ment à effectuer des opérations de récolte à un endroit spécifique, ou à collecter un certain nombre d'objets dans un temps limité.","",""
591,1,0,150702,0,"Après avoir récolté des objets spécifiques au niveau requis, certains mandats offriront un bonus de récompense selon votre <hex:024804F201F403><hex:024904F201F503>évaluation.<hex:0249020103><hex:0248020103><hex:02100103>Les cibles des mandats ont un icone en forme de losange au-dessus de leur plaque de nom. La zone de récolte est également indiquée par un cercle vert sur la <hex:024804F201FA03><hex:024904F201FB03>boussole<hex:0249020103><hex:0248020103>.","",""
592,0,0,0,0,"","",""
593,0,0,0,0,"","",""
594,0,0,0,0,"","",""
595,0,0,0,0,"","",""
596,0,0,0,0,"","",""
597,0,0,0,0,"","",""
598,0,0,0,0,"","",""
599,0,0,0,0,"","",""
600,1,0,150761,0,"Si vous possédez un mandat de guilde identique à celui activé par un membre de votre équipe, vous pouvez le <hex:024804F201FA03><hex:024904F201FB03>lier<hex:0249020103><hex:0248020103> au sien et participer à la mission avec lui.<hex:02100103><hex:02100103>En cas de réussite, vous recevrez une récompense au même titre que cette personne.","",""
601,0,0,0,0,"","",""
602,0,0,0,0,"","",""
603,0,0,0,0,"","",""
604,0,0,0,0,"","",""
605,0,0,0,0,"","",""
606,0,0,0,0,"","",""
607,0,0,0,0,"","",""
608,0,0,0,0,"","",""
609,0,0,0,0,"","",""
610,1,0,150641,0,"Les ALÉA (Apparition Localisée d'Événements Aléatoires) sont des quêtes publiques qui surviennent en temps réel partout en Éorzéa. Tout le monde peut y participer en entrant dans la zone de l'événement. Lorsqu'un ALÉA se produit à proximité, un message apparaît à l'écran et son emplacement s'affiche sur la carte.","",""
611,1,0,150642,0,"Le type d'ALÉA en cours peut être identifié à son icone sur la carte.<hex:02100103><hex:02100103>En plaçant le curseur de la souris sur l'icone, vous pouvez voir son titre.","",""
612,1,0,150643,0,"Vous rejoignez au<hex:02160103>to<hex:02160103>ma<hex:02160103>ti<hex:02160103>que<hex:02160103>ment un ALÉA dès que vous entrez dans la zone de l'événement. Le titre de l'ALÉA, le niveau, l'objectif actuel et le temps restant ap<hex:02160103>pa<hex:02160103>rais<hex:02160103>sent à droite de l'écran, en haut de la liste des objectifs.","",""
613,1,0,150644,0,"Si vous dépassez le niveau recommandé d'un grand nombre de niveaux, un icone <hex:024804F201FA03><hex:024904F201FB03>Synchro<hex:0249020103><hex:0248020103> apparaîtra dans votre liste des objectifs.<hex:02100103><hex:02100103>Appuyez sur ce dernier pour ajuster au<hex:02160103>to<hex:02160103>ma<hex:02160103>ti<hex:02160103>que<hex:02160103>ment votre niveau et prendre part à l'ALÉA.","",""
614,0,0,0,0,"","",""
615,0,0,0,0,"","",""
616,0,0,0,0,"","",""
617,0,0,0,0,"","",""
618,0,0,0,0,"","",""
619,0,0,0,0,"","",""
620,1,0,150661,0,"Une fois un ALÉA terminé, une fenêtre détaillant votre récompense apparaît à l'écran.<hex:02100103><hex:02100103>Les récompenses sont offertes à tous les par<hex:02160103>ti<hex:02160103>ci<hex:02160103>pants. Leurs contenus varient en fonction de la réussite ou l'échec de la mission, ainsi que de la <hex:024804F201FA03><hex:024904F201FB03>con<hex:02160103>tri<hex:02160103>bu<hex:02160103>tion individuelle<hex:0249020103><hex:0248020103>.","",""
621,1,0,150662,0,"Plus votre in<hex:02160103>ter<hex:02160103>ven<hex:02160103>tion et votre rôle sont déterminants, plus votre niveau de con<hex:02160103>tri<hex:02160103>bu<hex:02160103>tion est élevé. Ce dernier est indiqué par une médaille de bronze, d'argent ou d'or dans la fenêtre de récompense à la fin de l'ALÉA.","",""
622,0,0,0,0,"","",""
623,0,0,0,0,"","",""
624,0,0,0,0,"","",""
625,0,0,0,0,"","",""
626,0,0,0,0,"","",""
627,0,0,0,0,"","",""
628,0,0,0,0,"","",""
629,0,0,0,0,"","",""
630,1,0,150711,0,"Les <hex:024804F201FA03><hex:024904F201FB03>opérations de guilde<hex:0249020103><hex:0248020103> sont des contenus de combat qui s'effectuent en équipe. Pour participer, adressez-vous à un <hex:024804F201FA03><hex:024904F201FB03>brigadier<hex:0249020103><hex:0248020103> et choisissez une mission dans la liste. Notez que chaque opération est régie par des conditions de niveau ou de classe qui doivent être remplies par tous les équipiers pour pouvoir commencer.","",""
631,1,0,150712,0,"Le choix sera assez limité au début, mais les brigadiers vous proposeront de nouvelles missions au fur et à mesure de votre progression dans l'aventure. Les opérations de guilde sont idéales pour apprendre les bases du jeu en équipe. Utilisez <hex:024804F201FA03><hex:024904F201FB03>l'outil de mission<hex:0249020103><hex:0248020103> pour trouver des compagnons et bravez avec eux les nombreux dangers de ces défis.","",""
632,0,0,0,0,"","",""
633,0,0,0,0,"","",""
634,0,0,0,0,"","",""
635,0,0,0,0,"","",""
636,0,0,0,0,"","",""
637,0,0,0,0,"","",""
638,0,0,0,0,"","",""
639,0,0,0,0,"","",""
640,1,0,150721,0,"Les défis à accomplir et le compte à rebours s'affichent dans la <hex:024804F201FA03><hex:024904F201FB03>liste des objectifs<hex:0249020103><hex:0248020103>. Si vous ne remplissez pas tous les objectifs dans le temps imparti, l'opération se solde par un échec.<hex:02100103><hex:02100103>Surveillez les in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions qui ap<hex:02160103>pa<hex:02160103>rais<hex:02160103>sent à l'écran, elles peuvent s'avérer très utiles<hex:021D0103>!","",""
641,0,0,0,0,"","",""
642,0,0,0,0,"","",""
643,0,0,0,0,"","",""
644,0,0,0,0,"","",""
645,0,0,0,0,"","",""
646,0,0,0,0,"","",""
647,0,0,0,0,"","",""
648,0,0,0,0,"","",""
649,0,0,0,0,"","",""
650,1,0,150731,0,"Les zones nébuleuses indiquent qu'un danger est imminent. Soyez très prudent(e) quand vous en apercevez une.","",""
651,0,0,0,0,"","",""
652,0,0,0,0,"","",""
653,0,0,0,0,"","",""
654,0,0,0,0,"","",""
655,0,0,0,0,"","",""
656,0,0,0,0,"","",""
657,0,0,0,0,"","",""
