key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
44,"Hangar gamma/cosmoport bêta<hex:021D0103>: coll. matériaux<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez aux missions cosmiques<hex:021D0103>!<hex:0249020103><hex:0248020103>","Hangar gamma et cosmoport bêta<hex:021D0103>: collecte des matériaux","Nous avons besoin de matériaux pour agrandir le hangar et le cosmoport<hex:021D0103>! Merci de participer aux missions cosmiques<hex:021D0103>!","Nous prévoyons d'agrandir le hangar ainsi que le cosmoport ! <hex:02100103>Nous sommes en train de réunir les matériaux nécessaires !","Searchingway",13,False,158,38,0,241024,0,0,0,0,1,2,3,5,6,7,8,0,0,0,0,0
45,"Hangar gamma<hex:021D0103>: préparation<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Tenez-vous prêts<hex:021D0103>!<hex:0249020103><hex:0248020103>","Hangar gamma<hex:021D0103>: préparation du chantier","Un projet d'ouvrage collectif visant à agrandir le hangar va bientôt commencer<hex:021D0103>! Merci de participer<hex:021D0103>!","Un projet d'ouvrage collectif va bientôt être lancé pour <hex:02100103>l'agrandissement du hangar ! Venez nous filer un coup de main !","Searchingway",13,False,158,39,0,241024,1451,0,0,0,1,2,3,5,6,7,8,0,0,0,0,0
46,"Hangar gamma<hex:021D0103>: en cours<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez à l'effort collectif<hex:021D0103>!<hex:0249020103><hex:0248020103>","Hangar gamma<hex:021D0103>: chantier en cours","Un projet d'ouvrage collectif visant à agrandir le hangar est en cours<hex:021D0103>! Merci de participer<hex:021D0103>!","Un projet d'ouvrage collectif vient d'être lancé <hex:02100103>pour l'agrandissement du hangar !","Searchingway",13,False,158,40,0,241024,0,0,0,0,1,2,3,5,6,7,8,0,0,0,0,0
47,"Cosmoport bêta<hex:021D0103>: préparation<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Tenez-vous prêts<hex:021D0103>!<hex:0249020103><hex:0248020103>","Cosmoport bêta<hex:021D0103>: préparation du chantier","Un projet d'ouvrage collectif visant à agrandir le cosmoport va bientôt commencer<hex:021D0103>! Merci de participer<hex:021D0103>!","Un projet d'ouvrage collectif va bientôt être lancé pour <hex:02100103>l'agrandissement du cosmoport ! Venez nous filer un coup de main !","Searchingway",14,False,158,41,0,241025,1402,18,13,5,1,2,3,5,6,7,8,0,0,0,0,0
48,"Cosmoport bêta<hex:021D0103>: en cours<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez à l'effort collectif<hex:021D0103>!<hex:0249020103><hex:0248020103>","Cosmoport bêta<hex:021D0103>: chantier en cours","Un projet d'ouvrage collectif visant à agrandir le cosmoport est en cours<hex:021D0103>! Merci de participer<hex:021D0103>!","Un projet d'ouvrage collectif vient d'être lancé <hex:02100103>pour l'agrandissement du cosmoport !","Searchingway",14,False,158,41,0,241025,0,0,0,0,1,2,3,5,6,7,8,0,0,0,0,0
49,"Hangar gamma/cosmoport bêta<hex:021D0103>: terminés<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Quartier libre<hex:021D0103>!<hex:0249020103><hex:0248020103>","Hangar gamma et cosmoport bêta<hex:021D0103>: chantiers terminés","L'agrandissement du hangar et du cosmoport est terminé<hex:021D0103>! L'exploration spatiale se poursuit, merci de votre coopération<hex:021D0103>!","L'agrandissement du hangar des mécanos cosmiques et <hex:02100103>du cosmoport est terminé ! Un grand merci à tous les par<hex:02160103>ti<hex:02160103>ci<hex:02160103>pants !","Searchingway",15,False,158,42,0,241026,1402,18,14,5,1,2,3,5,6,7,8,0,0,0,0,0
50,"Ascenseur nadiral<hex:021D0103>: coll. matériaux<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez aux missions cosmiques<hex:021D0103>!<hex:0249020103><hex:0248020103>","Ascenseur nadiral<hex:021D0103>: collecte des matériaux","Nous avons besoin de matériaux pour construire un ascenseur souterrain<hex:021D0103>! Merci de participer aux missions cosmiques<hex:021D0103>!","Nous devons construire un ascenseur pour descendre dans les profondeurs <hex:02100103>de la lune ! Nous sommes en train de réunir les matériaux nécessaires !","Searchingway",15,False,158,43,0,241027,0,0,0,0,1,2,3,5,6,7,8,0,0,0,0,0
51,"Ascenseur nadiral 1<hex:021D0103>: préparation<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Tenez-vous prêts<hex:021D0103>!<hex:0249020103><hex:0248020103>","Ascenseur nadiral 1<hex:021D0103>: préparation du chantier","Un premier projet d'ouvrage collectif visant à construire un ascenseur souterrain va bientôt commencer<hex:021D0103>! Merci de participer<hex:021D0103>!","Un premier projet d'ouvrage collectif va bientôt être lancé pour <hex:02100103>la con<hex:02160103>struc<hex:02160103>tion de l'ascenseur nadiral ! Venez nous filer un coup de main !","Searchingway",15,False,158,44,0,241027,1451,0,0,0,1,2,3,5,6,7,8,0,0,0,0,0
52,"Ascenseur nadiral 1<hex:021D0103>: en cours<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez à l'effort collectif<hex:021D0103>!<hex:0249020103><hex:0248020103>","Ascenseur nadiral 1<hex:021D0103>: chantier en cours","Un premier projet d'ouvrage collectif visant à construire un ascenseur souterrain est en cours<hex:021D0103>! Merci de participer<hex:021D0103>!","Le premier projet d'ouvrage collectif vient d'être <hex:02100103>lancé pour la con<hex:02160103>struc<hex:02160103>tion de l'ascenseur nadiral !","Searchingway",15,False,158,45,0,241027,0,0,0,0,1,2,3,5,6,7,8,0,0,0,0,0
53,"Ascenseur nadiral 2<hex:021D0103>: préparation<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Tenez-vous prêts<hex:021D0103>!<hex:0249020103><hex:0248020103>","Ascenseur nadiral 2<hex:021D0103>: préparation du chantier","Un second projet d'ouvrage collectif visant à construire un ascenseur souterrain va bientôt commencer<hex:021D0103>! Merci de participer<hex:021D0103>!","Un second projet d'ouvrage collectif va bientôt être lancé pour <hex:02100103>la con<hex:02160103>struc<hex:02160103>tion de l'ascenseur nadiral ! Venez nous filer un coup de main !","Searchingway",16,False,158,46,0,241028,1401,18,15,5,1,2,3,5,6,7,8,0,0,0,0,0
54,"Ascenseur nadiral 2<hex:021D0103>: en cours<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez à l'effort collectif<hex:021D0103>!<hex:0249020103><hex:0248020103>","Ascenseur nadiral 2<hex:021D0103>: chantier en cours","Un second projet d'ouvrage collectif visant à construire un ascenseur souterrain est en cours<hex:021D0103>! Merci de participer<hex:021D0103>!","Le second projet d'ouvrage collectif vient d'être <hex:02100103>lancé pour la con<hex:02160103>struc<hex:02160103>tion de l'ascenseur nadiral !","Searchingway",16,False,158,46,0,241028,0,0,0,0,1,2,3,5,6,7,8,0,0,0,0,0
55,"Ascenseur nadiral<hex:021D0103>: terminé<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Quartier libre<hex:021D0103>!<hex:0249020103><hex:0248020103>","Ascenseur nadiral<hex:021D0103>: chantier terminé","La con<hex:02160103>struc<hex:02160103>tion de l'ascenseur nadiral est terminée<hex:021D0103>! L'exploration souterraine peut commencer, merci de votre coopération<hex:021D0103>!","La con<hex:02160103>struc<hex:02160103>tion de l'ascenseur nadiral est terminée ! <hex:02100103>Un grand merci à tous les par<hex:02160103>ti<hex:02160103>ci<hex:02160103>pants !","Searchingway",17,False,158,47,0,241029,1411,18,16,6,1,2,3,5,6,7,8,0,0,0,0,0
56,"Cosmo-navette souterraine<hex:021D0103>: coll. matériaux<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez aux missions cosmiques<hex:021D0103>!<hex:0249020103><hex:0248020103>","Cosmo-navette souterraine<hex:021D0103>: collecte des matériaux","Nous avons besoin de matériaux pour installer une cosmo-navette souterraine<hex:021D0103>! Merci de participer aux missions cosmiques<hex:021D0103>!","Nous prévoyons de construire une nouvelle cosmo-navette souterraine ! <hex:02100103>Nous sommes en train de réunir les matériaux nécessaires !","Searchingway",17,False,158,48,0,241030,0,0,0,0,1,2,3,5,6,7,8,0,0,0,0,0
57,"Cosmo-navette souterraine<hex:021D0103>: en cours<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Encore un peu de patience<hex:021D0103>!<hex:0249020103><hex:0248020103>","Cosmo-navette souterraine<hex:021D0103>: chantier en cours","La fin du chantier pour la con<hex:02160103>struc<hex:02160103>tion de la cosmo-navette souterraine approche<hex:021D0103>! Encore un peu de patience, et nous pourrons tous en profiter<hex:021D0103>!","La fin du chantier pour la con<hex:02160103>struc<hex:02160103>tion de la <hex:02100103>cosmo-navette souterraine est prévue pour bientôt !","Searchingway",17,False,158,48,0,241030,1452,0,0,0,1,2,3,5,6,7,8,0,0,0,0,0
58,"Cosmo-navette souterraine<hex:021D0103>: terminée<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Quartier libre<hex:021D0103>!<hex:0249020103><hex:0248020103>","Cosmo-navette souterraine<hex:021D0103>: chantier terminé","L'installation de la cosmo-navette souterraine est terminée<hex:021D0103>! L'exploration avance idéalement, merci de votre coopération<hex:021D0103>!","La con<hex:02160103>struc<hex:02160103>tion de la cosmo-navette souterraine <hex:02100103>est terminée ! Un grand merci à tous les par<hex:02160103>ti<hex:02160103>ci<hex:02160103>pants !","Searchingway",18,False,158,49,0,241031,1404,18,17,6,1,2,3,5,6,7,8,9,0,0,0,0
59,"Luna Hopopolis<hex:021D0103>: coll. matériaux<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez aux missions cosmiques<hex:021D0103>!<hex:0249020103><hex:0248020103>","Luna Hopopolis<hex:021D0103>: collecte des matériaux","Nous avons besoin de matériaux pour agrandir encore davantage la station sélénienne<hex:021D0103>! Merci de participer aux missions cosmiques<hex:021D0103>!","Nous comptons effectuer encore un gros agrandissement de la station <hex:02100103>sélénienne ! Nous sommes en train de réunir les matériaux nécessaires !","Searchingway",18,False,158,50,0,241032,0,0,0,0,1,2,3,5,6,7,8,9,0,0,0,0
60,"Luna Hopopolis<hex:021D0103>: préparation<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Tenez-vous prêts<hex:021D0103>!<hex:0249020103><hex:0248020103>","Luna Hopopolis<hex:021D0103>: préparation du chantier","Un projet d'ouvrage collectif visant à agrandir encore davantage la station sélénienne va bientôt commencer<hex:021D0103>! Merci de participer<hex:021D0103>!","Un projet d'ouvrage collectif va bientôt être lancé en vue <hex:02100103>d'agrandir encore plus la station ! Venez nous filer un coup de main !","Searchingway",18,False,158,51,0,241032,1451,0,0,0,1,2,3,5,6,7,8,9,0,0,0,0
61,"Luna Hopopolis<hex:021D0103>: en cours<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez à l'effort collectif<hex:021D0103>!<hex:0249020103><hex:0248020103>","Luna Hopopolis<hex:021D0103>: chantier en cours","Un projet d'ouvrage collectif visant à agrandir encore davantage la station sélénienne est en cours<hex:021D0103>! Merci de participer<hex:021D0103>!","Un projet d'ouvrage collectif vient d'être lancé <hex:02100103>afin d'agrandir encore plus la station !","Searchingway",18,False,158,52,0,241032,0,0,0,0,1,2,3,5,6,7,8,9,0,0,0,0
62,"Luna Hopopolis<hex:021D0103>: terminée<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Prenez un repos bien mérité<hex:021D0103>!<hex:0249020103><hex:0248020103>","Luna Hopopolis<hex:021D0103>: chantier terminé","Le nouvel agrandissement de la station sélénienne est terminé<hex:021D0103>! Notre base est plus im<hex:02160103>pres<hex:02160103>sion<hex:02160103>nante que jamais, merci de votre coopération<hex:021D0103>!","L'agrandissement de la station est terminé ! <hex:02100103>Un grand merci à tous les par<hex:02160103>ti<hex:02160103>ci<hex:02160103>pants !","Searchingway",19,False,158,53,0,241033,1403,18,18,6,1,2,3,5,6,7,8,9,0,0,0,0
63,"Développement de la station sélénienne terminé<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Vers l'infini, et au-delà<hex:021D0103>!<hex:0249020103><hex:0248020103>","Développement de la station sélénienne terminé","Les infrastructures de la station sont toutes achevées<hex:021D0103>! Le jour de notre départ de Sinus Ardorum approche<hex:021D0103>! Fé<hex:02160103>li<hex:02160103>ci<hex:02160103>ta<hex:02160103>tions et merci à toutes et à tous<hex:021D0103>!","Grâce aux efforts communs de tous, les différentes infrastructures prévues <hex:02100103>pour la station sélénienne sont enfin terminées ! Merci, merci, et encore merci !!!","Searchingway",19,False,158,54,0,241034,0,0,0,0,1,2,3,5,6,7,8,9,0,0,0,0
64,"Campement bêta<hex:021D0103>: coll. matériaux<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez aux missions cosmiques<hex:021D0103>!<hex:0249020103><hex:0248020103>","Campement bêta<hex:021D0103>: collecte des matériaux","Nous avons besoin de matériaux pour agrandir la station<hex:021D0103>! Merci de participer aux missions cosmiques<hex:021D0103>!","Première étape, l'agrandissement de la station<hex:021D0103>! <hex:02100103>Nous avons besoin de matériaux, votre aide est la bienvenue<hex:021D0103>!","Searchingway",0,False,168,1,0,241035,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
65,"Campement bêta<hex:021D0103>: préparation<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Tenez-vous prêts<hex:021D0103>!<hex:0249020103><hex:0248020103>","Campement bêta<hex:021D0103>: préparation du chantier","Un projet d'ouvrage collectif visant à agrandir la station va bientôt commencer<hex:021D0103>! Merci de participer<hex:021D0103>!","Un projet d'ouvrage collectif va bientôt être lancé en vue <hex:02100103>d'agrandir la station<hex:021D0103>! Venez nous filer un coup de main<hex:021D0103>!","Searchingway",0,False,168,1,0,241035,1451,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
66,"Campement bêta<hex:021D0103>: en cours<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez à l'effort collectif<hex:021D0103>!<hex:0249020103><hex:0248020103>","Campement bêta<hex:021D0103>: chantier en cours","Un projet d'ouvrage collectif vient d'être lancé afin d'agrandir la station<hex:021D0103>! Merci de participer<hex:021D0103>! ","Un projet d'ouvrage collectif vient d'être lancé <hex:02100103>afin d'agrandir la station<hex:021D0103>! Merci d'avance<hex:021D0103>!","Searchingway",0,False,168,2,0,241035,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
67,"Campement bêta<hex:021D0103>: terminé<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Quartier libre<hex:021D0103>!<hex:0249020103><hex:0248020103>","Campement bêta<hex:021D0103>: chantier terminé","L'agrandissement de la station est terminé<hex:021D0103>! L'exploration spatiale continue, merci de votre coopération<hex:021D0103>!","L'agrandissement de la station est terminé ! <hex:02100103>Un grand merci à tous les par<hex:02160103>ti<hex:02160103>ci<hex:02160103>pants !","Searchingway",1,False,168,3,0,241036,1478,126,0,6,2,3,4,0,0,0,0,0,0,0,0,0
68,"Cosmo-navette du pourtour<hex:021D0103>: coll. matériaux<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez aux missions cosmiques<hex:021D0103>!<hex:0249020103><hex:0248020103>","Cosmo-navette du pourtour de la station<hex:021D0103>: collecte des matériaux","Nous avons besoin de matériaux pour installer un système de navettes<hex:021D0103>! Merci de participer aux missions cosmiques<hex:021D0103>!","Nous sommes en train de réunir les matériaux nécessaires <hex:02100103>à l'installation d'un système de navettes<hex:021D0103>! Votre aide est la bienvenue<hex:021D0103>!","Searchingway",1,False,168,4,0,241037,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
69,"Cosmo-navette du pourtour<hex:021D0103>: préparation<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Tenez-vous prêts<hex:021D0103>!<hex:0249020103><hex:0248020103>","Cosmo-navette du pourtour de la station<hex:021D0103>: préparation du chantier","Un projet d'ouvrage collectif visant à installer un système de navettes va bientôt commencer<hex:021D0103>! Merci de participer<hex:021D0103>!","Un projet d'ouvrage collectif va bientôt être lancé pour <hex:02100103>la con<hex:02160103>struc<hex:02160103>tion de la cosmo-navette<hex:021D0103>! On compte sur vous<hex:021D0103>!","Searchingway",1,False,168,4,0,241037,1451,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
70,"Cosmo-navette du pourtour<hex:021D0103>: en cours<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez à l'effort collectif<hex:021D0103>!<hex:0249020103><hex:0248020103>","Cosmo-navette du pourtour de la station<hex:021D0103>: chantier en cours","Un projet d'ouvrage collectif visant à installer un système de navettes est en cours<hex:021D0103>! Merci de participer<hex:021D0103>!","Un projet d'ouvrage collectif vient d'être lancé pour <hex:02100103>la con<hex:02160103>struc<hex:02160103>tion de la cosmo-navette<hex:021D0103>! Merci d'avance<hex:021D0103>!","Searchingway",1,False,168,4,0,241037,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
71,"Cosmo-navette du pourtour<hex:021D0103>: terminée<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Quartier libre<hex:021D0103>!<hex:0249020103><hex:0248020103>","Cosmo-navette du pourtour de la station<hex:021D0103>: chantier terminé","L'installation du système de navettes est terminée<hex:021D0103>! L'exploration va pouvoir se poursuivre à grande vitesse, merci de votre coopération<hex:021D0103>!","La con<hex:02160103>struc<hex:02160103>tion de la cosmo-navette du pourtour <hex:02100103>de la station est terminée<hex:021D0103>! Bravo à tous<hex:021D0103>!","Searchingway",2,False,168,5,0,241038,1479,126,1,6,2,3,4,0,0,0,0,0,0,0,0,0
72,"Modules d'habitation<hex:021D0103>: coll. matériaux<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez aux missions cosmiques<hex:021D0103>!<hex:0249020103><hex:0248020103>","Modules d'habitation<hex:021D0103>: collecte des matériaux","Nous avons besoin de matériaux pour construire des modules d'habitation<hex:021D0103>! Merci de participer aux missions cosmiques<hex:021D0103>!","Nous sommes en train de réunir les matériaux nécessaires à <hex:02100103>la con<hex:02160103>struc<hex:02160103>tion de modules d'habitation<hex:021D0103>! Votre aide est la bienvenue<hex:021D0103>!","Searchingway",2,False,168,6,0,241039,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
73,"Modules d'habitation<hex:021D0103>: préparation<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Tenez-vous prêts<hex:021D0103>!<hex:0249020103><hex:0248020103>","Modules d'habitation<hex:021D0103>: préparation du chantier","Un projet d'ouvrage collectif visant à construire des modules d'habitation va bientôt commencer<hex:021D0103>! Merci de participer<hex:021D0103>!","Un projet d'ouvrage collectif va bientôt être lancé pour <hex:02100103>la con<hex:02160103>struc<hex:02160103>tion des modules d'habitation<hex:021D0103>! On compte sur vous<hex:021D0103>!","Searchingway",2,False,168,6,0,241039,1451,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
74,"Modules d'habitation<hex:021D0103>: en cours<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez à l'effort collectif<hex:021D0103>!<hex:0249020103><hex:0248020103>","Modules d'habitation<hex:021D0103>: chantier en cours","Un projet d'ouvrage collectif visant à construire des modules d'habitation est en cours<hex:021D0103>! Merci de participer<hex:021D0103>!","Un projet d'ouvrage collectif vient d'être lancé pour <hex:02100103>la con<hex:02160103>struc<hex:02160103>tion des modules d'habitation<hex:021D0103>! Merci d'avance<hex:021D0103>!","Searchingway",2,False,168,6,0,241039,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
75,"Modules d'habitation<hex:021D0103>: terminés<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Quartier libre<hex:021D0103>!<hex:0249020103><hex:0248020103>","Modules d'habitation<hex:021D0103>: chantier terminé","Les modules d'habitation sont terminés<hex:021D0103>! Les conditions de vie à la station vont s'améliorer, merci de votre coopération<hex:021D0103>!","La con<hex:02160103>struc<hex:02160103>tion des modules d'habitation <hex:02100103>est terminée<hex:021D0103>! Bravo à tous<hex:021D0103>!","Searchingway",3,False,168,7,0,241040,1402,126,2,5,2,3,4,0,0,0,0,0,0,0,0,0
76,"Stations énerg./hydro.<hex:021D0103>: coll. matériaux<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez aux missions cosmiques<hex:021D0103>!<hex:0249020103><hex:0248020103>","Stations énergétique et hydropurificatrice<hex:021D0103>: collecte des matériaux","Nous avons besoin de matériaux pour construire une centrale électrique et une station de purification d'eau<hex:021D0103>! Merci de participer aux missions cosmiques<hex:021D0103>!","Nous prévoyons de construire une centrale électrique et une station de <hex:02100103>purification d'eau<hex:021D0103>! Nous sommes en train de réunir les matériaux nécessaires<hex:021D0103>!","Searchingway",3,False,168,8,0,241041,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
77,"Station énergétique<hex:021D0103>: préparation<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Tenez-vous prêts<hex:021D0103>!<hex:0249020103><hex:0248020103>","Station énergétique<hex:021D0103>: préparation du chantier","Un projet d'ouvrage collectif visant à construire une centrale électrique va bientôt commencer<hex:021D0103>! Merci de participer<hex:021D0103>!","Un projet d'ouvrage collectif va bientôt être lancé pour la con<hex:02160103>struc<hex:02160103>tion <hex:02100103>d'une centrale électrique<hex:021D0103>! Venez nous filer un coup de main<hex:021D0103>!","Searchingway",3,False,168,8,0,241041,1451,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
78,"Station énergétique<hex:021D0103>: en cours<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez à l'effort collectif<hex:021D0103>!<hex:0249020103><hex:0248020103>","Station énergétique<hex:021D0103>: chantier en cours","Un projet d'ouvrage collectif visant à construire une centrale électrique est en cours<hex:021D0103>! Merci de participer<hex:021D0103>!","Un projet d'ouvrage collectif vient d'être lancé pour la <hex:02100103>con<hex:02160103>struc<hex:02160103>tion d'une centrale électrique<hex:021D0103>! Merci d'avance<hex:021D0103>!","Searchingway",3,False,168,8,0,241041,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
79,"Station hydropurificatrice<hex:021D0103>: préparation<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Tenez-vous prêts<hex:021D0103>!<hex:0249020103><hex:0248020103>","Station hydropurificatrice<hex:021D0103>: préparation du chantier","Un projet d'ouvrage collectif visant à construire une station de purification d'eau va bientôt commencer<hex:021D0103>! Merci de participer<hex:021D0103>!","Un projet d'ouvrage collectif va bientôt être lancé pour la con<hex:02160103>struc<hex:02160103>tion <hex:02100103>d'une station de purification d'eau<hex:021D0103>! Venez nous filer un coup de main<hex:021D0103>!","Searchingway",4,False,168,9,0,241042,1401,126,3,5,2,3,4,0,0,0,0,0,0,0,0,0
80,"Station hydropurificatrice<hex:021D0103>: en cours<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez à l'effort collectif<hex:021D0103>!<hex:0249020103><hex:0248020103>","Station hydropurificatrice<hex:021D0103>: chantier en cours","Un projet d'ouvrage collectif visant à construire une station de purification d'eau est en cours<hex:021D0103>! Merci de participer<hex:021D0103>!","Un projet d'ouvrage collectif vient d'être lancé pour la con<hex:02160103>struc<hex:02160103>tion <hex:02100103>d'une station de purification d'eau<hex:021D0103>! Merci d'avance<hex:021D0103>!","Searchingway",4,False,168,9,0,241042,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
81,"Stations énergétique/hydropurificatrice<hex:021D0103>: terminées<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Quartier libre<hex:021D0103>!<hex:0249020103><hex:0248020103>","Stations énergétique et hydropurificatrice<hex:021D0103>: chantiers terminés","La con<hex:02160103>struc<hex:02160103>tion de la centrale électrique et de la station de purification d'eau est terminée<hex:021D0103>! Nos besoins sont satisfaits, merci de votre coopération<hex:021D0103>!","La con<hex:02160103>struc<hex:02160103>tion de la centrale électrique et de la station de <hex:02100103>purification d'eau est terminée<hex:021D0103>! Bravo à tous les par<hex:02160103>ti<hex:02160103>ci<hex:02160103>pants<hex:021D0103>!","Searchingway",5,False,168,10,0,241043,1402,126,4,5,2,3,4,0,0,0,0,0,0,0,0,0
82,"Hangar bêta<hex:021D0103>: coll. matériaux<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez aux missions cosmiques<hex:021D0103>!<hex:0249020103><hex:0248020103>","Hangar bêta<hex:021D0103>: collecte des matériaux","Nous avons besoin de matériaux pour agrandir le hangar des machines<hex:021D0103>! Merci de participer aux missions cosmiques<hex:021D0103>!","Nous projetons d'agrandir le hangar des machines ! <hex:02100103>Aidez-nous à réunir les matériaux nécessaires<hex:021D0103>!","Searchingway",5,False,168,11,0,241044,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
83,"Hangar bêta<hex:021D0103>: préparation<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Tenez-vous prêts<hex:021D0103>!<hex:0249020103><hex:0248020103>","Hangar bêta<hex:021D0103>: préparation du chantier","Un projet d'ouvrage collectif visant à agrandir le hangar des machines va bientôt commencer<hex:021D0103>! Merci de participer<hex:021D0103>!","Un projet d'ouvrage collectif va bientôt être lancé pour <hex:02100103>l'agrandissement du hangar ! Venez nous filer un coup de main !","Searchingway",5,False,168,11,0,241044,1451,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
84,"Hangar bêta<hex:021D0103>: en cours<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez à l'effort collectif<hex:021D0103>!<hex:0249020103><hex:0248020103>","Hangar bêta<hex:021D0103>: chantier en cours","Un projet d'ouvrage collectif visant à agrandir le hangar des machines est en cours<hex:021D0103>! Merci de participer<hex:021D0103>!","Un projet d'ouvrage collectif vient d'être lancé <hex:02100103>pour l'agrandissement du hangar ! Merci d'avance<hex:021D0103>!","Searchingway",5,False,168,11,0,241044,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
85,"Hangar bêta<hex:021D0103>: terminé<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Quartier libre<hex:021D0103>!<hex:0249020103><hex:0248020103>","Hangar bêta<hex:021D0103>: chantier terminé","L'agrandissement du hangar est terminé ! Les machines seront maintenant plus à l'aise, merci de votre coopération<hex:021D0103>!","L'agrandissement du hangar est terminé ! <hex:02100103>Bravo à tous les par<hex:02160103>ti<hex:02160103>ci<hex:02160103>pants !","Searchingway",6,False,168,12,0,241045,1402,126,5,5,2,3,4,0,0,0,0,0,0,0,0,0
86,"Cosmo-navette des plaines<hex:021D0103>: coll. matériaux<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Participez aux missions cosmiques<hex:021D0103>!<hex:0249020103><hex:0248020103>","Cosmo-navette des plaines<hex:021D0103>: collecte des matériaux","Nous avons besoin de matériaux pour construire la cosmo-navette des plaines<hex:021D0103>! Merci de participer aux missions cosmiques<hex:021D0103>!","Nous prévoyons de construire une nouvelle cosmo-navette du nord-ouest au <hex:02100103>sud de la station ! Nous sommes en train de réunir les matériaux nécessaires !","Searchingway",6,False,168,13,0,241046,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
87,"Cosmo-navette des plaines<hex:021D0103>: en cours<hex:02100103><hex:024804F2023B03><hex:024904F2023C03>Encore un peu de patience<hex:021D0103>!<hex:0249020103><hex:0248020103>","Cosmo-navette des plaines<hex:021D0103>: chantier en cours","La fin du chantier pour la con<hex:02160103>struc<hex:02160103>tion de la cosmo-navette des plaines approche<hex:021D0103>! Encore un peu de patience, et nous pourrons tous en profiter<hex:021D0103>!","La fin du chantier pour la con<hex:02160103>struc<hex:02160103>tion de la cosmo-navette <hex:02100103>des plaines est prévue pour bientôt !","Searchingway",6,False,168,13,0,241046,1452,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0
