key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
20,False,False,False,False,False,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Salut <hex:020818E905FF0A>ma grande<hex:FF09>bonhomme<hex:03>. Si tu cherches à accomplir des mandats de guilde, tu t'es adressé<hex:020808E905FF02>e<hex:FF01><hex:03> à la bonne personne.","Quoi<hex:021D0103>? Tu cherches du travail<hex:021D0103>? J'aurais bien quelques mandats de guilde à te proposer, malheureusement j'ai pas le droit de donner du boulot aux aventuriers qui ont pas été recommandés par <hex:02091DE802FF08>Baderon<hex:FF08>Miounne<hex:FF07>Momodi<hex:03>.","Bon courage pour ton mandat, et tâche de revenir en un seul morceau.","Quoi<hex:021D0103>? Tu cherches du travail<hex:021D0103>? Désolé, <hex:020819E905FF0A>ma grande<hex:FF0A>mon grand<hex:03>, mais si tu veux que je te propose des mandats de guilde, il va falloir t'améliorer un peu... Parce que là, même la palefrenière à côté de moi pourrait te botter le cul<hex:021D0103>!","On dirait que t'as réussi le mandat que je t'ai confié. Tout travail mérite salaire. Voilà donc ta récompense.","0","0","Quoi<hex:021D0103>? T'as tué une créature recherchée, tu dis<hex:021D0103>!? C'est fantastique<hex:021D0103>! Les habitants de la métairie seront ravis d'apprendre la nouvelle. Tiens, j'ai ajouté un petit bonus à ta récompense, en guise de re<hex:02160103>mer<hex:02160103>cie<hex:02160103>ment."
21,False,False,False,False,False,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"<hex:02083DE3E90C0DFF1B><hex:020817E3E90C05FF08>Bonsoir<hex:FF08>Bonjour<hex:03><hex:FF1B><hex:020817E3E90C12FF08>Bonjour<hex:FF08>Bonsoir<hex:03><hex:03> aventuri<hex:02080DE905FF05>ère<hex:FF03>er<hex:03>. Est-ce que vous êtes en quête de travail<hex:021D0103>? Si c'est le cas, il se peut que j'aie de quoi vous occuper.","Je suis chargé de gérer les mandats de guilde à Costa del Sol. J'imagine que vous savez de quoi il s'agit, je ne vais donc pas entrer dans les détails. Sachez toutefois que je ne peux pas donner de travail aux aventuriers qui n'ont pas obtenu de re<hex:02160103>com<hex:02160103>man<hex:02160103>da<hex:02160103>tion de la part de <hex:02091DE802FF08>Baderon<hex:FF08>Miounne<hex:FF07>Momodi<hex:03>. Eh oui, c'est comme ça...","Bon courage<hex:021D0103>! Je compte sur vous<hex:021D0103>!","Je suis chargé gérer les mandats de guilde à Costa del Sol. J'imagine que vous savez de quoi il s'agit, je ne vais donc pas entrer dans les détails. Sachez toutefois que je ne peux pas donner de travail aux aventuriers qui ne sont pas suf<hex:02160103>fi<hex:02160103>sam<hex:02160103>ment puissants pour tuer les monstres qui rôdent autour du camp. Eh oui, c'est comme ça...","Vous avez accompli le mandat<hex:021D0103>? Splendide<hex:021D0103>! Je savais bien que vous en étiez capable. Tenez, voici la récompense qui vous est due.","0","0","Vous êtes venu<hex:020808E905FF02>e<hex:FF01><hex:03> à bout d'une créature recherchée, vous dites<hex:021D0103>!? Alors ça, pour une nouvelle, c'est une excellente nouvelle<hex:021D0103>! Le seigneur Gegeruju sera ravi d'entendre ça. Tenez, voici votre récompense et la prime de tête qui va avec."
22,False,False,False,False,False,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Mon petit doigt me dit que tu cherches quelque chose pour t'occuper. Figure-toi que je suis justement ici pour donner du travail aux aventuriers désœuvrés, comme toi.","Mon nom est Ourawann. Je suis chargé d'attribuer des mandats de guilde pour le chantier naval de Moraby. Tu sais sans doute de quoi il s'agit, et je ne vais donc pas me lancer dans de longues ex<hex:02160103>pli<hex:02160103>ca<hex:02160103>tions. Sache toutefois que je ne peux pas donner de travail aux aventuriers qui n'ont pas obtenu de re<hex:02160103>com<hex:02160103>man<hex:02160103>da<hex:02160103>tion de la part de <hex:02091DE802FF08>Baderon<hex:FF08>Miounne<hex:FF07>Momodi<hex:03>. Me regarde pas comme ça, c'est pas moi qui décide des règles<hex:021D0103>!","Prépare-toi bien avant de lancer le mandat. C'est que je ne veux pas non plus t'envoyer au casse-pipe.","Mon nom est Ourawann. Je suis chargé d'attribuer des mandats de guilde pour le chantier naval de Moraby. Tu sais sans doute de quoi il s'agit, et je ne vais donc pas me lancer dans de longues ex<hex:02160103>pli<hex:02160103>ca<hex:02160103>tions. Sache toutefois que je ne peux pas donner de travail aux aventuriers qui ne sont pas suf<hex:02160103>fi<hex:02160103>sam<hex:02160103>ment aguerris pour tuer les monstres qui rôdent autour du chantier naval. Me regarde pas comme ça, c'est pas moi qui décide des règles<hex:021D0103>!","Tu as accompli le mandat que je t'avais confié<hex:021D0103>? Très bien. Voici la récompense qui va avec.","0","0","Non seulement tu as réussi le mandat que je t'ai confié, mais en plus tu es venu<hex:020808E905FF02>e<hex:FF01><hex:03> à bout d'une créature recherchée... Chapeau<hex:021D0103>! On peut dif<hex:02160103>fi<hex:02160103>ci<hex:02160103>le<hex:02160103>ment faire mieux, je crois. Voilà ta récompense, et la prime de tête qui va avec. Fais-en bon usage<hex:021D0103>!"
23,False,False,False,False,False,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Salut à toi, aventurrri<hex:02080DE905FF05>ère<hex:FF03>er<hex:03>. J'ai été envoyée ici pour distribuer les mandats de guilde.","Tiens, tu ne chercherais pas du trrravail, par hasard<hex:021D0103>? Je pourrais t'en confier, mais tu vas d'abord devoir obtenir la re<hex:02160103>com<hex:02160103>man<hex:02160103>da<hex:02160103>tion de <hex:02091DE802FF08>Baderon<hex:FF08>Miounne<hex:FF07>Momodi<hex:03>. La guilde des aventuriers ne peut pas faire confiance <hex:02082BE905FF16>à la première venue<hex:FF10>au premier venu<hex:03>, tu comprends<hex:021D0103>?","Bon courrrage<hex:021D0103>! Je vais prier pour ton retour en un seul morceau, héhé.","Tiens, tu ne chercherais pas du trrravail, par hasard<hex:021D0103>? Je pourrais t'en confier, mais tu vas d'abord devoir t'entraîner davantage. La guilde des aventuriers ne peut pas faire confiance <hex:02082BE905FF16>à la première venue<hex:FF10>au premier venu<hex:03>, tu comprends<hex:021D0103>?","Ah, je suis heurrreuse de te revoir<hex:021D0103>! Notre client sera cer<hex:02160103>tai<hex:02160103>ne<hex:02160103>ment ravi de ta performance. Tiens, voilà ta paye.","0","0","Incroyable<hex:021D0103>! Tu as même réussi à abattre une créature recherchée<hex:021D0103>! Dans ce cas, tu as bien mérité cette récompense sup<hex:02160103>plé<hex:02160103>men<hex:02160103>tai<hex:02160103>re. Brrravo<hex:021D0103>!"
24,False,False,False,False,False,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Mon nom est Eugene. Je suis chargé d'attribuer des mandats de grande compagnie pour le Maelstrom.","Vous voulez que je vous propose des mandats de grande compagnie<hex:021D0103>? Je suis désolé, mais je ne suis pas autorisé à confier des missions aux aventuriers qui n'ont pas encore accompli un seul mandat de guilde.","Vous avez vos ordres, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03>. Que les Douze veillent sur vous<hex:021D0103>!","Vous voulez que je vous propose des mandats de grande compagnie<hex:021D0103>? Je suis désolé, mais je ne suis pas autorisé à confier des missions aux aventuriers qui n'ont pas encore accompli un seul mandat de guilde.","Bravo, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03>, vous avez fait du bon boulot<hex:021D0103>! Voici vos sceaux, comme convenu.","Vous voulez que je vous propose des mandats de grande compagnie<hex:021D0103>? Je suis désolé, mais je ne suis pas autorisé à confier des missions aux aventuriers qui n'appartiennent ni au Maelstrom, ni à l'ordre des Deux Vipères, ni aux Immortels. Inutile de discuter<hex:021D0103>!","0","0"
25,False,False,False,False,False,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Mon nom est C'lafumyn. Je suis chargée de distribuer des mandats de grrrande compagnie pour le Maelstrom.","Vous voulez que je vous propose des mandats de grrrande compagnie<hex:021D0103>? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux aventuriers qui n'ont pas encore accompli un seul mandat de guilde.","Vous avez vos orrrdres, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03>. Que Llymlaen vous garde<hex:021D0103>!","Vous voulez que je vous propose des mandats de grrrande compagnie<hex:021D0103>? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux aventuriers qui n'ont pas encore accompli un seul mandat de guilde.","Bravo, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03>, vous avez fait du bon trrravail<hex:021D0103>! Voilà vos sceaux.","Vous voulez que je vous prrropose des mandats de grande compagnie<hex:021D0103>? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux aventuriers qui n'appartiennent ni au Maelstrom, ni à l'orrrdre des Deux Vipères, ni aux Immortels.","Vous voulez que je vous propose des mandats de grrrande compagnie<hex:021D0103>? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux recrues qui n'ont pas au moins le grrrade d'adjudant.","0"
26,False,False,False,False,False,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Mon nom est Cedrepierre. Je suis chargé de gérer des mandats de grande compagnie pour l'ordre des Deux Vipères.","Vous voulez que je vous propose des mandats de grande compagnie<hex:021D0103>? Je suis désolé, mais je ne suis pas autorisé à confier des missions aux aventuriers qui n'ont pas encore accompli un seul mandat de guilde. C'est la règle.","Vous avez vos ordres, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03>. Et que Nophica veille sur vous<hex:021D0103>!","Vous voulez que je vous propose des mandats de grande compagnie<hex:021D0103>? Je suis désolé, mais je ne suis pas autorisé à confier des missions aux aventuriers qui n'ont pas encore accompli un seul mandat de guilde. C'est la règle.","Bravo, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03>, vous avez fait du bon travail<hex:021D0103>! Voici vos sceaux, comme convenu.","Vous voulez que je vous propose des mandats de grande compagnie<hex:021D0103>? Je suis désolé, mais je ne suis pas autorisé à confier des missions aux aventuriers qui ne sont pas enrôlés dans l'un des trois corps de l'Alliance éorzéenne.","0","0"
27,False,False,False,False,False,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Mon nom est H'amneko. Je suis chargée d'attribuer des mandats de grrrande compagnie pour l'ordre des Deux Vipères.","Vous voulez que je vous propose des mandats de grrrande compagnie<hex:021D0103>? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux aventuriers qui n'ont pas encore accompli un seul mandat de guilde.","Vous avez vos orrrdres, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03>. Et que Nophica veille sur vous<hex:021D0103>!","Vous voulez que je vous propose des mandats de grrrande compagnie<hex:021D0103>? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux aventuriers qui n'ont pas encore accompli un seul mandat de guilde.","Bravo, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03>, vous avez fait du bon trrravail<hex:021D0103>! Voici vos sceaux, comme convenu.","Vous voulez que je vous prrropose des mandats de grande compagnie<hex:021D0103>? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux aventuriers qui ne sont pas enrôlés dans l'un des trois corrrps de l'Alliance éorzéenne.","Vous voulez que je vous propose des mandats de grrrande compagnie<hex:021D0103>? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux recrues qui n'ont pas au moins le grrrade d'adjudant.","0"
28,False,False,False,False,False,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Mon nom est Kikiri. Je suis chargée de distribuer des mandats de grande compagnie pour les Immortels.","Vous voulez que je vous propose des mandats de grande compagnie<hex:021D0103>? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux aventuriers qui n'ont pas encore accompli un seul mandat de guilde.","Vous avez vos ordres, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03>. Que le Cristal vous montre la voie<hex:021D0103>!","Vous voulez que je vous propose des mandats de grande compagnie<hex:021D0103>? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux aventuriers qui n'ont pas encore accompli un seul mandat de guilde. Il va falloir vous y faire.","Fé<hex:02160103>li<hex:02160103>ci<hex:02160103>ta<hex:02160103>tions, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03>, c'est du bon travail<hex:021D0103>! Voilà vos sceaux de compagnie.","Vous voulez que je vous propose des mandats de grande compagnie<hex:021D0103>? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux aventuriers qui n'ont pas encore prêté allégeance à l'une des trois or<hex:02160103>ga<hex:02160103>ni<hex:02160103>sa<hex:02160103>tions de l'Alliance éorzéenne.","0","0"
29,False,False,False,False,False,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Mon nom est Blue Herring. Je suis chargée de gérer des mandats de grande compagnie pour les Immortels.","Vous voulez que je vous propose des mandats de grande compagnie<hex:021D0103>? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux aventuriers qui n'ont pas encore accompli un seul mandat de guilde.","Vous avez vos ordres, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03>. Que les Douze vous protègent<hex:021D0103>!","Vous voulez que je vous propose des mandats de grande compagnie<hex:021D0103>? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux aventuriers qui n'ont pas encore accompli un seul mandat de guilde.","Mes félicitations, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03>, vous avez fait du bon travail<hex:021D0103>! Prenez vos sceaux de compagnie.","Vous voulez que je vous propose des mandats de grande compagnie<hex:021D0103>? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux aventuriers qui n'ont pas encore prêté allégeance à l'une des trois or<hex:02160103>ga<hex:02160103>ni<hex:02160103>sa<hex:02160103>tions de l'Alliance éorzéenne.","Vous voulez que je vous propose des mandats de grande compagnie<hex:021D0103>? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux recrues qui n'ont pas au moins le grade d'adjudant. Demandez une promotion et revenez me voir<hex:021D0103>!","0"
30,False,False,False,False,False,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Mon nom est Haisie. Je suis chargée de gérer des mandats de grande compagnie pour l'ordre des Deux Vipères.","Vous voulez que je vous propose des mandats de grande compagnie<hex:021D0103>? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux aventuriers qui n'ont pas encore accompli un seul mandat de guilde.","Vous avez vos ordres, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03>. Que les Douze vous protègent<hex:021D0103>!","Vous voulez que je vous propose des mandats de grande compagnie<hex:021D0103>? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux aventuriers débutants. Vous allez devoir vous entraîner davantage<hex:021D0103>!","Mes félicitations, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03>, vous avez fait du bon travail<hex:021D0103>! Prenez vos sceaux de compagnie.","Vous voulez que je vous propose des mandats de grande compagnie<hex:021D0103>? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux aventuriers qui n'ont pas encore prêté allégeance à l'une des trois or<hex:02160103>ga<hex:02160103>ni<hex:02160103>sa<hex:02160103>tions de l'Alliance éorzéenne.","Vous voulez que je vous propose des mandats de grande compagnie<hex:021D0103>? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux recrues qui n'ont pas au moins le grade d'adjudant. Demandez une promotion et revenez me voir<hex:021D0103>!","0"
31,False,False,False,False,False,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Mon nom est Lodille. Je suis chargée de gérer des mandats de grande compagnie pour l'ordre des Deux Vipères.","Vous voulez que je vous propose des mandats de grande compagnie<hex:021D0103>? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux aventuriers qui n'ont pas encore accompli un seul mandat de guilde.","Vous avez vos ordres, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03>. Que Nophica soit avec vous<hex:021D0103>!","Vous voulez que je vous propose des mandats de grande compagnie<hex:021D0103>? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux aventuriers trop peu aguerris. L'Arête blanche est une région dangereuse, voyez-vous.","Mes félicitations, <hex:0208F0F2E1E93501FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankLimsaFemaleText<hex:E9350103><hex:FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:03><hex:FFA7><hex:0208A3E1E93601FF4B><hex:020847E905FF22><hex:02281EFF19>GCRankGridaniaFemaleText<hex:E9360103><hex:FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:03><hex:FF51><hex:02084DE1E93701FF45><hex:020841E905FF1F><hex:02281BFF16>GCRankUldahFemaleText<hex:E9370103><hex:FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:03><hex:FF01><hex:03><hex:03><hex:03>, vous avez fait du bon travail<hex:021D0103>! Prenez vos sceaux de compagnie.","Vous voulez que je vous propose des mandats de grande compagnie<hex:021D0103>? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux aventuriers qui n'ont pas encore prêté allégeance à l'une des trois or<hex:02160103>ga<hex:02160103>ni<hex:02160103>sa<hex:02160103>tions de l'Alliance éorzéenne.","Vous voulez que je vous propose des mandats de grande compagnie<hex:021D0103>? Je suis désolée, mais je ne suis pas autorisée à confier des missions aux recrues qui n'ont pas au moins le grade d'adjudant. Demandez une promotion et revenez me voir<hex:021D0103>!","0"
