key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
1271,"Duel d'armes","L'arme est engagée dans un duel avec celle de l'ennemi.",215785,0,0,1,2,0,0,True,False,True,True,False,False,False,False,True,True,0,0,False,False,0,4,False,0,False,0,False,0,0,0,False,False,False,0
1272,"Résistance au tranchant réduite+","La résistance au tranchant est considérablement réduite.",215826,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,-12,0,False,0,False,0,False,0,0,0,False,False,False,0
1273,"Enfoncement","Le corps s'enfonce progressivement dans le sol. Un enfoncement total rendra K.O.",215787,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,100,0,False,False,0,24,False,0,False,0,False,0,0,0,False,False,False,0
1274,"Punition de Bardam","Une punition à été imposée du fait de l'échec à une épreuve. Accumulée au deuxième degré, elle empêchera toute action.",218841,0,2,1,2,17,0,False,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1275,"Convergence de feu","Renvoie toutes les attaques de glace ou de foudre.",215788,89,0,1,1,16,0,False,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1276,"Convergence de glace","Renvoie toutes les attaques de feu ou de foudre.",215789,89,0,1,1,16,0,False,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1277,"Convergence de foudre","Renvoie toutes les attaques de feu ou de glace.",215790,89,0,1,1,16,0,False,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1278,"Polarisation de feu","Recèle un éther dan<hex:02160103>ge<hex:02160103>reu<hex:02160103>se<hex:02160103>ment porté sur l'élement feu.",215791,89,0,1,1,16,0,False,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1279,"Polarisation de glace","Recèle un éther dan<hex:02160103>ge<hex:02160103>reu<hex:02160103>se<hex:02160103>ment porté sur l'élement glace.",215792,89,0,1,1,16,0,False,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1280,"Polarisation de foudre","Recèle un éther dan<hex:02160103>ge<hex:02160103>reu<hex:02160103>se<hex:02160103>ment porté sur l'élement foudre.",215793,89,0,1,1,16,0,False,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1281,"Rahu renforcé","Le pouvoir Rahu du bras droit est renforcé.",218801,0,3,1,1,16,0,False,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1282,"Ketu renforcé","Le pouvoir Ketu du bras gauche est renforcé.",218821,0,3,1,1,16,0,False,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1283,"Confusion","La folie fait attaquer les alliés à la place des ennemis.",215603,64,0,1,2,17,0,False,False,False,True,False,True,False,False,False,False,100,0,False,False,1051,0,False,0,False,0,False,0,0,0,False,False,False,0
1284,"Actions bloquées","Toute action est impossible.",215045,0,0,1,2,17,0,False,False,False,False,False,False,False,False,True,True,100,0,False,False,0,19,False,0,False,0,False,0,24,0,False,False,False,0
1285,"Récolte de qualité II","Les chances d'obtenir un objet HQ en récoltant sont augmentées en fonction de la valeur du Savoir-faire. Aucune influence pour les objets n'ayant pas de version HQ, ou si le récolteur ne peut pas obtenir de HQ.",216011,17,0,1,1,16,0,False,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1286,"Récolte abondante II (limitée)","Le nombre d'objets obtenus en récoltant est augmenté à la prochaine tentative en fonction de la valeur de Collecte.",216012,18,0,1,1,16,0,False,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1287,"Étreinte mortelle","Les mouvements sont bloqués, et des dégâts périodiques sont subis.",215564,0,0,1,2,17,0,True,False,True,False,False,False,False,False,True,True,0,0,False,False,500,0,False,0,False,1,False,0,0,0,False,False,False,0
1288,"ALÉA de l'expérience","Une partie des points d'expérience obtenus en récompense de l'ALÉA sont augmentés.",216225,0,0,1,1,25,0,False,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1289,"ALÉA de l'expérience","Une partie des points d'expérience obtenus en récompense de l'ALÉA sont augmentés.",216226,0,0,1,1,25,0,False,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1290,"Vril","Les dégâts reçus de certaines attaques sont réduits ou convertis en PV.",215766,0,0,1,1,16,32,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1291,"Ruinance","Les dégâts reçus de Fracas élémentaire et des sorts de type Ruine des arcanistes et invocateurs sont augmentés.",212684,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1292,"Porcelet","La transformation en porcelet empêche toute action.",215772,69,0,1,2,17,0,False,False,False,False,True,False,False,False,False,False,200,0,False,False,0,2,False,0,False,0,False,0,0,0,False,False,False,0
1293,"Contrainte mentale<hex:021D0103>: avancer","Un ordre de mouvement est intimé par télépathie. À la fin de l'effet, le corps est contraint d'aller vers l'avant.",215774,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1294,"Contrainte mentale<hex:021D0103>: reculer","Un ordre de mouvement est intimé par télépathie. À la fin de l'effet, le corps est contraint d'aller vers l'arrière.",215775,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1295,"Contrainte mentale<hex:021D0103>: virage à gauche","Un ordre de mouvement est intimé par télépathie. À la fin de l'effet, le corps est contraint d'aller vers la gauche.",215776,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1296,"Contrainte mentale<hex:021D0103>: virage à droite","Un ordre de mouvement est intimé par télépathie. À la fin de l'effet, le corps est contraint d'aller vers la droite.",215777,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1297,"Enhardissement","Les dégâts infligés sont augmentés.",213410,0,0,112,1,16,0,False,False,False,False,False,False,False,True,False,False,0,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
1298,"Fûgetsu","Les dégâts infligés sont augmentés.",213311,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,False,0,0,False,False,15,0,False,0,False,0,False,0,0,0,False,False,False,0
1299,"Fûka","La vitesse des attaques automatiques est augmentée, et les temps de lancement et de recharge des sorts et des techniques d'arme sont réduits.",213312,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,False,0,0,False,False,-15,0,False,0,False,0,False,0,0,0,False,False,False,0
1300,"Couverture","En train de protéger un équipier.",212501,0,0,20,1,16,0,False,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1301,"Couvert","Sous la protection d'un équipier.",212502,0,0,20,1,16,0,False,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,35,0,False,False,False,0
1302,"Invincible","Insensible à la plupart des attaques.",212504,0,0,20,1,16,435,False,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1303,"Relâchement bestial","La vitesse de déplacement est augmentée. Insensible aux altérations d'état soignables avec Dépuration, aux projections et aux attractions. La puissance de certaines techniques d'arme est également augmentée.",212556,0,0,22,1,16,29,False,False,False,False,False,False,False,False,False,False,0,2,False,False,0,18,True,0,False,0,False,0,6,50,False,False,False,0
1304,"Holmgang","Tout déplacement est impossible jusqu'à la fin de l'effet. Les PV ne peuvent pas être réduits en dessous de 1 par la plupart des attaques.",210255,0,0,22,2,17,0,False,True,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,31,0,False,False,False,0
1305,"Holmgang","Tout déplacement est impossible jusqu'à la fin de l'effet.",214824,0,0,22,2,17,0,False,True,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1306,"Seul survivant","L'effet des sorts de restauration des PV est réduit.",213105,0,0,98,2,17,0,False,False,False,False,False,False,False,False,False,False,0,0,False,True,25,0,True,0,False,0,False,0,0,0,False,False,False,0
1307,"Pointes de glace","Chaque attaque physique subie entraîne une riposte infligeant des dégâts de glace qui a des chances d'infliger Lenteur.",215501,19,0,1,1,16,0,False,False,False,False,False,False,False,False,True,True,1,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,False,0
1308,"Nuit noirissime","Insensible à un certain montant de dégâts.",213118,0,0,98,1,16,0,False,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,12,0,False,False,False,0
1309,"Démolition","Des dégâts périodiques sont subis, et les dégâts reçus du joueur ayant créé l'effet sont augmentés.",210218,0,0,21,2,17,0,False,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,True,0,False,3,False,0,0,0,False,False,False,0
1310,"Énigme de la terre","Se prépare à bénéficier de Détermination de la terre si des dégâts sont reçus.",212527,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,False,0,0,False,False,50,0,False,0,False,0,False,0,25,0,False,False,False,0
1311,"Détermination de la terre","Les dégâts infligés sont augmentés, et ceux reçus sont réduits.",212531,0,0,1,1,27,0,False,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
1312,"Percée chaotique","Des dégâts périodiques sont subis, et les dégâts reçus du joueur ayant créé l'effet sont augmentés.",210307,0,0,23,2,17,0,False,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,True,0,False,2,False,0,0,0,False,False,False,0
1313,"Croc d'ombre","Des dégâts périodiques sont subis, et les dégâts reçus du joueur ayant créé l'effet sont augmentés.",210612,0,0,92,2,17,0,False,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,True,0,False,1,False,0,0,0,False,False,False,0
1314,"Assassinement","Des dégâts périodiques sont subis, et les dégâts reçus sont augmentés.",214825,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,False,0,False,0,False,0,0,0,False,False,False,0
1315,"Kakuremi","Se prépare à recevoir Dissimulation si aucune attaque n'est subie pendant la durée de l'effet.",214826,0,0,92,1,16,0,False,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1316,"Dissimulation","Invisible à la plupart des ennemis.",210607,0,0,92,1,16,0,False,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,True,0,2,0,False,False,False,0
1317,"Trimudrâ","Un ninjutsu peut être lancé.",212902,0,0,92,1,16,0,False,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1318,"Zanshin préparé","Zanshin peut être lancé.",213318,0,0,111,1,16,0,False,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1319,"Higanbana","Des dégâts périodiques sont subis et l'effet des sorts curatifs est réduit.",213304,0,0,111,2,17,0,False,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,True,0,False,1,False,0,0,0,False,False,False,0
1320,"Meikyô Shisui","Insensible aux altérations d'état soignables avec Dépuration, aux projections et aux attractions. De plus, les effets de récupération de PV sont augmentés.",214955,0,0,111,1,16,0,False,False,False,False,False,False,False,False,False,False,0,0,False,False,20,0,True,0,False,0,False,0,0,50,False,False,False,0
1321,"Morsure caustique","Des dégâts périodiques sont subis.",212616,0,0,24,2,17,0,False,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,True,0,False,2,False,0,0,0,False,False,False,0
1322,"Morsure de la tempête","Des dégâts périodiques sont subis.",212617,0,0,24,2,17,0,False,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,True,0,False,2,False,0,0,0,False,False,False,0
1323,"Flambée","Des dégâts sont subis à la fin de l'effet. Le montant dépend du nombre de techniques d'arme que le machiniste à l'origine de l'effet utilise sur sa cible pendant cette durée.",213011,0,0,96,2,17,0,False,False,False,False,False,False,False,False,False,False,0,0,False,True,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1324,"Foudre","Des dégâts périodiques sont subis.",210457,62,0,26,2,17,0,False,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,True,0,False,5,False,0,0,0,False,False,False,0
1325,"Magie prompte","Le prochain sort est instantané.",210454,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1326,"Méga Bactérie","Des dégâts périodiques sont subis.",212682,0,0,28,2,17,0,False,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,True,0,False,5,False,0,0,0,False,False,False,0
1327,"Méga Miasmes","Des dégâts périodiques sont subis et les effets curatifs sont réduits.",212683,0,0,28,2,17,0,False,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,True,0,False,5,False,0,0,0,False,False,False,0
1328,"Électrocution","Des dégâts périodiques de foudre sont subis.",219041,0,16,1,2,17,0,False,False,False,False,False,False,False,False,False,False,10,0,False,False,10,0,False,0,False,5,False,0,0,0,False,False,False,0
1329,"Flétrissure","Les effets de récupération de PV sont réduits.",214812,0,0,28,2,17,0,False,False,False,False,False,False,False,False,False,False,0,0,False,False,-20,0,True,0,False,0,False,0,0,0,False,False,False,0
1330,"Récup","Récupère des PV périodiquement.",212626,0,0,25,1,16,0,False,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
1331,"Réconfort","Insensible à un certain montant de dégâts.",212801,0,0,29,1,16,0,False,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,12,0,False,False,False,0
1332,"Chanchala","La nature divine de Lakshmi oscille de manière instable.",215805,0,0,1,1,16,0,False,False,False,False,False,False,False,False,True,True,200,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
1333,"Œil pour œil","Les dégâts infligés par les assaillants ont une chance d'être réduits à chaque attaque physique qu'ils portent.",213918,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,False,0,0,False,False,3070,0,True,0,False,0,False,0,0,0,False,False,False,0
1334,"Œil pour œil","Les dégâts infligés sont réduits.",213919,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,0,False,0,0,0,False,False,False,0
1335,"Incantation abrégée","Le prochain sort est instantané.",214827,0,0,99,1,16,0,False,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1336,"Synastrie","Chaque sort de magie curative à cible unique lancé sur un équipier fait récupérer des PV en plus à celui en synastrie.",213223,0,0,1,1,16,0,False,False,False,False,False,False,False,False,True,True,50,0,False,False,50,0,True,0,False,0,False,0,0,0,False,False,False,0
1337,"Synastrie","Des PV sont récupérés à chaque sort de magie curative à cible unique lancé sur un autre équipier par l'astromancien qui a conféré cet effet.",213224,0,0,1,1,16,0,False,False,False,False,False,False,False,False,True,True,50,0,False,True,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1338,"La Balance","Les dégâts infligés sont augmentés",213204,25,0,1,1,16,0,False,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
1339,"Le Tronc","Les dégâts reçus sont réduits",213205,25,0,1,1,16,0,False,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,True,0,False,0,False,0,0,0,False,False,False,0
1340,"L'Aiguière","Des PM sont récupérés périodiquement.",213208,25,0,1,1,16,0,False,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,0,0,False,False,False,0
1341,"La Tour","La jauge de Transcendance augmente graduellement.",213209,25,0,1,1,16,0,False,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
1342,"Sprint","La vitesse de déplacement est augmentée.",210101,41,0,1,1,0,0,False,False,False,False,False,False,False,False,True,True,0,0,False,False,0,18,True,0,False,0,False,0,6,27,False,False,False,0
1343,"Étourdissement","Toute action est impossible.",215004,90,0,1,2,17,44,True,False,True,False,False,False,True,False,False,False,150,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1344,"Pesanteur","La vitesse de déplacement est réduite.",215002,91,0,1,2,17,47,False,False,False,False,False,False,True,False,False,False,150,0,False,False,0,38,True,0,False,0,False,0,0,0,False,False,False,0
1345,"Entrave","Tout déplacement est impossible.",215003,92,0,1,2,17,48,False,True,False,False,False,False,True,False,False,False,150,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1346,"Lenteur","Les temps de lancement et de recharge des sorts et des techniques d'arme sont allongés.",215009,93,0,1,2,17,0,False,False,False,False,False,False,True,False,False,False,150,0,False,False,5,0,False,0,False,0,False,0,0,0,False,False,False,0
1347,"Silence","L'utilisation d'actions est impossible.",215005,94,0,1,2,17,45,False,False,True,False,False,False,True,False,False,False,150,0,False,False,0,0,True,0,False,0,False,0,24,0,False,False,False,0
1348,"Sommeil","Le sommeil empêche toute action.",215013,95,0,1,2,17,46,True,False,True,False,False,False,True,False,False,False,150,0,False,False,0,0,True,0,False,0,False,0,3,0,False,False,False,0
1349,"Résistance à Étourdissement","Étourdissement n'a aucun effet.",214829,90,0,1,1,16,0,False,False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1350,"Résistance à Pesanteur","Pesanteur n'a aucun effet.",214830,91,0,1,1,16,0,False,False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1351,"Résistance à Entrave","Entrave n'a aucun effet.",214831,92,0,1,1,16,0,False,False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1352,"Résistance à Lenteur","Lenteur n'a aucun effet.",214832,93,0,1,1,16,0,False,False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1353,"Résistance à Silence","Silence n'a aucun effet.",214833,94,0,1,1,16,0,False,False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1354,"Résistance à Sommeil","Sommeil n'a aucun effet.",214834,95,0,1,1,16,0,False,False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1355,"Résistance aux projections/attractions","Les projections et attractions n'ont aucun effet.",214835,96,0,1,1,16,0,False,False,False,False,False,False,False,False,False,False,100,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1356,"Kappa","La transformation en kappa empêche toute action autre que Coup du kappa.",215043,0,0,1,2,17,0,False,False,False,False,True,False,False,False,False,False,200,0,False,False,12,2,False,0,False,0,False,0,0,0,False,False,False,0
1357,"Inversion de gravité","La gravité s'est inversée, élevant le corps de plus en plus loin du sol.",215767,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1358,"Élévation","L'organisme est bloqué à une certaine élévation.",215768,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,25,False,0,False,0,False,0,24,0,False,False,False,0
1359,"Pétrification graduelle","Une rigidité semblable à celle de la pierre gagne tout l'organisme.",218861,0,3,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1360,"Gravité instable","La gravité entourant le corps est grandement instable et se rompra bientôt, occasionnant des dégâts neutres dans les alentours.",215770,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1361,"魔導レビテト","重力に反発し、宙に浮いた状態。",215037,0,0,1,1,16,33,False,False,False,False,False,False,False,False,True,True,1,0,False,False,0,12,True,0,False,0,False,0,49,0,False,False,False,0
1362,"Voile divin","Insensible à un certain montant de dégâts.",212509,0,0,20,1,16,0,False,False,False,False,False,False,False,True,False,False,30,0,False,False,100,0,False,0,False,0,False,0,12,0,False,False,False,0
1363,"Sommeil","Le sommeil empêche toute action.",215013,1,0,1,2,2,3,True,False,True,False,False,False,False,False,True,True,100,0,False,False,0,0,False,0,False,0,False,0,3,0,False,False,False,0
1364,"Énigme du vent","Énigme du vent peut être utilisée.",212530,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1365,"Nuage d'orage","Méga Foudre et Giga Foudre peuvent être lancées.",210461,0,0,26,1,16,0,False,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1366,"Lévitation","Le corps flotte à quelques ilms du sol, défiant la loi de la gravité.",215037,0,0,1,1,16,33,False,False,False,False,False,False,False,False,True,True,1,0,False,False,0,12,True,0,False,0,False,0,49,0,False,False,False,0
1367,"Impact préparé","Impact peut être lancé.",213401,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1368,"Requiescat","Les sorts sont instantanés et la puissance de certaines actions est augmentée.",218345,0,4,20,1,16,0,False,False,False,False,False,False,False,True,False,False,0,2,False,False,0,27,False,0,False,0,False,0,0,0,False,False,False,0
1369,"Requiescat","Les sorts sont instantanés et leur coût en PM est réduit à 0.",212514,0,0,20,1,16,0,False,False,False,False,False,False,False,False,False,False,0,0,False,False,25,6,True,0,False,0,False,0,19,0,False,False,False,0
1370,"Rage de Halone","Les dégâts infligés et la puissance des effets curatifs prodigués sont réduits.",214836,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
1371,"Billot du boucher","Les dégâts reçus sont augmentés.",214837,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
1372,"Taillade puissante","La puissance des effets curatifs est réduite.",214838,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
1373,"Matérialisation incomplète","La matérialisation n'est pas complète.",215798,0,0,1,2,17,0,False,False,False,False,False,False,False,False,True,True,100,0,False,False,0,0,False,0,False,0,True,0,0,0,False,False,False,0
1374,"Portée de main droite","Cible d'une attaque de la main droite.",215800,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1375,"Portée de main gauche","Cible d'une attaque de la main gauche.",215801,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1376,"Kyoshin","Le corps ayant été agrandi par Kyoshin, les dégâts infligés sont augmentés.",215799,69,0,1,1,16,0,False,False,False,False,True,False,False,False,True,True,100,0,False,False,20,2,False,0,False,0,False,0,0,0,False,False,False,0
1377,"Absorption vitale","La force vitale étant absorbée, des dégâts périodiques sont subis.",215778,0,0,1,2,17,0,False,False,False,False,False,False,False,False,True,True,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,False,0
1378,"Chaîne de sorts","Le prochain sort est instantané.",215779,0,0,1,1,16,0,False,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1379,"Almageste","Sous l'effet d'une magie astrale. Des dégâts périodiques sont subis.",215781,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,False,0
1380,"Lésion du vivant","Une blessure physique augmente les dégâts subis suite à Lumière sombre du vivant.",215782,89,0,1,2,17,0,False,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1381,"Lésion du défunt","Une blessure mentale augmente les dégâts subis suite à Lumière sombre du défunt.",215783,89,0,1,2,17,0,False,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1382,"Outre-mort","Il devient nécessaire de transcender la mort pour vivre.",215780,0,0,1,2,17,20,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,25,0,False,False,False,0
1383,"PV maximum réduits","Les PV maximums sont réduits.",215076,6,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,50,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
1384,"Bombe à accélération","Une bombe sensible aux accélérations est fixée au corps. Tout mouvement à la fin de l'effet déclenchera le mécanisme d'explosion.",215727,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1385,"Perte d'équilibre","En état de déséquilibre, la prochaine attaque fera subir une projection.",215723,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
1386,"Emboué","Des dégâts périodiques de terre sont subis.",218881,0,16,1,2,17,0,False,False,False,False,False,False,False,False,False,False,10,0,False,False,10,0,False,0,False,5,False,0,0,0,False,False,False,0
1387,"Portée d'action changée","La portée des actions est changée.",210404,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,50,0,False,False,0,0,False,0,False,0,False,0,14,0,False,False,False,0
1388,"Cendres stygiennes","Le corps est couvert de cendres stygiennes.",215804,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,False,0,False,5,False,0,0,0,False,False,False,0
1389,"Séduction","Toute volonté est perdue, et les mouvements deviennent erratiques.",215552,0,0,1,2,17,17,False,True,True,True,False,True,False,False,True,False,100,0,False,False,0,11,False,0,False,0,False,0,0,0,False,False,False,0
1390,"Lévitation","Le corps flotte à quelques ilms du sol, défiant la loi de la gravité.",215037,0,0,1,1,16,0,False,False,False,False,False,False,False,False,True,True,1,0,False,False,0,12,True,0,False,0,False,0,49,0,False,False,False,0
1391,"Attache","Toute action est impossible.",215545,0,0,1,2,17,0,True,False,True,True,False,False,False,False,True,True,100,0,False,False,0,4,False,0,False,0,False,0,0,0,False,False,False,0
1392,"Hécatolite scintillante","Les dégâts infligés sont augmentés et ceux reçus réduits grâce au pouvoir de l'hécatolite scintillante.",215803,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,False,200,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
1393,"Chaîne de sorts","Le prochain sort est instantané. Cet effet ne s'applique qu'aux actions de job de mage rouge.",213406,0,0,112,1,16,0,False,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
1394,"Boitement","La monture a subi une attaque ennemie, réduisant sa vitesse de déplacement.",214839,91,0,1,2,17,47,False,False,False,False,False,False,True,False,False,False,150,0,False,False,0,38,True,0,False,0,False,0,0,0,False,False,False,0
