key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
1111,"ex-bas-de-corps (rouge vin)",0,"ex-bas-de-corps (rouge vin)",0,1,1,0,0,"","Ex-bas-de-corps (rouge vin)",45157,40,1,4,0,36,0,7,5,64990,1,False,True,False,True,3240,41,True,0,False,0,2,0,13,4,21800,0,False,False,0,40,0,1,1,0,0,0,2293798,0,0,0,0,0,0,0,0,0,41,73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,8,24,4,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1112,"ex-bas-de-corps (jaune crème)",0,"ex-bas-de-corps (jaune crème)",0,1,1,0,0,"","Ex-bas-de-corps (jaune crème)",45158,40,1,4,0,36,0,7,5,64990,1,False,True,False,True,3240,41,True,0,False,0,2,0,13,4,21800,0,False,False,0,40,0,1,1,0,0,0,2359334,0,0,0,0,0,0,0,0,0,41,73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,8,24,4,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1113,"ex-bas-de-corps (vert chasseur)",0,"ex-bas-de-corps (vert chasseur)",0,1,1,0,0,"","Ex-bas-de-corps (vert chasseur)",45159,40,1,4,0,36,0,7,5,64990,1,False,True,False,True,3240,41,True,0,False,0,2,0,13,4,21800,0,False,False,0,40,0,1,1,0,0,0,2424870,0,0,0,0,0,0,0,0,0,41,73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,8,24,4,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1114,"ex-culotte en cuir goudronné",0,"ex-culottes en cuir goudronné",0,1,1,1,0,"","Ex-culotte en cuir goudronné",45131,47,1,4,0,36,0,7,5,64990,1,False,True,False,True,5334,53,True,0,False,0,2,0,12,5,21800,0,False,False,0,47,0,1,1,0,0,0,4784134,0,0,0,0,0,0,0,0,0,53,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,10,24,5,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1115,"ex-culotte en cuir goudronné (noir)",0,"ex-culottes en cuir goudronné (noir)",0,1,1,1,0,"","Ex-culotte en cuir goudronné (noir)",45241,47,1,4,0,36,0,7,5,64990,1,False,True,False,True,5334,53,True,0,False,0,2,0,12,5,21800,0,False,False,0,47,0,1,1,0,0,0,4849670,0,0,0,0,0,0,0,0,0,53,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,10,24,5,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1116,"ex-culotte en cuir goudronné (rouge)",0,"ex-culottes en cuir goudronné (rouge)",0,1,1,1,0,"","Ex-culotte en cuir goudronné (rouge)",45239,47,1,4,0,36,0,7,5,64990,1,False,True,False,True,5334,53,True,0,False,0,2,0,12,5,21800,0,False,False,0,47,0,1,1,0,0,0,4915206,0,0,0,0,0,0,0,0,0,53,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,10,24,5,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1117,"ex-culotte en cuir goudronné (jaune)",0,"ex-culottes en cuir goudronné (jaune)",0,1,1,1,0,"","Ex-culotte en cuir goudronné (jaune)",45238,47,1,4,0,36,0,7,5,64990,1,False,True,False,True,5334,53,True,0,False,0,2,0,12,5,21800,0,False,False,0,47,0,1,1,0,0,0,4980742,0,0,0,0,0,0,0,0,0,53,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,10,24,5,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1118,"ex-culotte en cuir goudronné (vert)",0,"ex-culottes en cuir goudronné (vert)",0,1,1,1,0,"","Ex-culotte en cuir goudronné (vert)",45240,47,1,4,0,36,0,7,5,64990,1,False,True,False,True,5334,53,True,0,False,0,2,0,12,5,21800,0,False,False,0,47,0,1,1,0,0,0,5046278,0,0,0,0,0,0,0,0,0,53,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,10,24,5,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1119,"ex-pantalon en cuir goudronné",0,"ex-pantalons en cuir goudronné",0,1,1,0,0,"","Ex-pantalon en cuir goudronné",45029,48,1,4,0,36,0,7,5,64990,1,False,True,False,True,5532,55,True,0,False,0,2,0,13,5,21800,0,False,False,0,48,0,1,1,0,0,0,2424835,0,0,0,0,0,0,0,0,0,55,95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,10,24,5,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1120,"ex-pantalon en cuir goudronné (rose)",0,"ex-pantalons en cuir goudronné (rose)",0,1,1,0,0,"","Ex-pantalon en cuir goudronné (rose)",45030,48,1,4,0,36,0,7,5,64990,1,False,True,False,True,5532,55,True,0,False,0,2,0,13,5,21800,0,False,False,0,48,0,1,1,0,0,0,2490371,0,0,0,0,0,0,0,0,0,55,95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,10,24,5,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1121,"ex-pantalon en cuir goudronné (brun foncé)",0,"ex-pantalons en cuir goudronné (brun foncé)",0,1,1,0,0,"","Ex-pantalon en cuir goudronné (brun foncé)",45031,48,1,4,0,36,0,7,5,64990,1,False,True,False,True,5532,55,True,0,False,0,2,0,13,5,21800,0,False,False,0,48,0,1,1,0,0,0,2555907,0,0,0,0,0,0,0,0,0,55,95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,10,24,5,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1122,"ex-pantalon en cuir goudronné (bleu ciel)",0,"ex-pantalons en cuir goudronné (bleu ciel)",0,1,1,0,0,"","Ex-pantalon en cuir goudronné (bleu ciel)",45032,48,1,4,0,36,0,7,5,64990,1,False,True,False,True,5532,55,True,0,False,0,2,0,13,5,21800,0,False,False,0,48,0,1,1,0,0,0,2621443,0,0,0,0,0,0,0,0,0,55,95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,10,24,5,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1123,"ex-pantalon en cuir goudronné (brun clair)",0,"ex-pantalons en cuir goudronné (brun clair)",0,1,1,0,0,"","Ex-pantalon en cuir goudronné (brun clair)",45033,48,1,4,0,36,0,7,5,64990,1,False,True,False,True,5532,55,True,0,False,0,2,0,13,5,21800,0,False,False,0,48,0,1,1,0,0,0,2686979,0,0,0,0,0,0,0,0,0,55,95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,10,24,5,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1124,"ex-bas-de-corps en lin",0,"ex-bas-de-corps en lin",0,1,1,0,0,"","Ex-bas-de-corps en lin",45310,50,1,4,0,36,0,7,5,64990,1,False,True,False,True,4752,59,True,0,False,0,2,0,13,5,21800,0,False,False,0,50,0,1,1,0,0,0,2490406,0,0,0,0,0,0,0,0,0,58,102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,11,24,5,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1125,"ex-bas-de-corps (rose floral)",0,"ex-bas-de-corps (rose floral)",0,1,1,0,0,"","Ex-bas-de-corps (rose floral)",45152,50,1,4,0,36,0,7,5,64990,1,False,True,False,True,4752,59,True,0,False,0,2,0,13,5,21800,0,False,False,0,50,0,1,1,0,0,0,2555942,0,0,0,0,0,0,0,0,0,58,102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,11,24,5,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1126,"ex-bas-de-corps (bleu marine)",0,"ex-bas-de-corps (bleu marine)",0,1,1,0,0,"","Ex-bas-de-corps (bleu marine)",45154,50,1,4,0,36,0,7,5,64990,1,False,True,False,True,4752,59,True,0,False,0,2,0,13,5,21800,0,False,False,0,50,0,1,1,0,0,0,2621478,0,0,0,0,0,0,0,0,0,58,102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,11,24,5,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1127,"ex-bas-de-corps (brun schiste)",0,"ex-bas-de-corps (brun schiste)",0,1,1,0,0,"","Ex-bas-de-corps (brun schiste)",45153,50,1,4,0,36,0,7,5,64990,1,False,True,False,True,4752,59,True,0,False,0,2,0,13,5,21800,0,False,False,0,50,0,1,1,0,0,0,2687014,0,0,0,0,0,0,0,0,0,58,102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,11,24,5,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1128,"ex-bas-de-corps (jaune safran)",0,"ex-bas-de-corps (jaune safran)",0,1,1,0,0,"","Ex-bas-de-corps (jaune safran)",45151,50,1,4,0,36,0,7,5,64990,1,False,True,False,True,4752,59,True,0,False,0,2,0,13,5,21800,0,False,False,0,50,0,1,1,0,0,0,2752550,0,0,0,0,0,0,0,0,0,58,102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,11,24,5,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1129,"paire de gants de forgeron usés",0,"paires de gants de forgeron usés",0,0,1,1,0,"","Gants de forgeron usés",44026,1,1,4,0,37,0,5,5,64990,1,True,True,False,True,53,1,False,0,False,0,2,0,12,1,21800,0,False,False,0,1,0,1,1,0,0,0,7471106,0,0,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1130,"paire de mitaines usées",0,"paires de mitaines usées",0,0,1,1,0,"","Mitaines usées",44032,1,1,4,0,37,0,5,5,64990,1,True,True,False,True,42,1,False,0,False,0,2,0,13,1,21800,0,False,False,0,1,0,1,1,0,0,0,9699333,0,0,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1131,"paire de gants de travail usés",0,"paires de gants de travail usés",0,0,1,1,0,"","Gants de travail usés",44041,1,1,4,0,37,0,5,5,64990,1,True,True,False,True,53,1,False,0,False,0,2,0,13,1,21800,0,False,False,0,1,0,1,1,0,0,0,9830406,0,0,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1132,"paire de gants sans doigts usés",0,"paires de gants sans doigts usés",0,0,1,1,0,"","Gants sans doigts usés",44064,1,1,4,0,37,0,5,5,64990,1,True,True,False,True,53,1,False,0,False,0,2,0,12,1,21800,0,False,False,0,1,0,1,1,0,0,0,8060938,0,0,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1133,"ex-paire de garde-poignets",0,"ex-paires de garde-poignets",0,1,1,1,0,"","Ex-garde-poignets",48226,3,1,4,0,37,0,5,5,64990,1,False,True,False,True,69,1,True,0,False,0,2,0,12,1,21800,0,False,False,0,3,0,1,1,0,0,0,65561,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1134,"ex-paire de garde-poignets (brun taupe)",0,"ex-paires de garde-poignets (brun taupe)",0,1,1,1,0,"","Ex-garde-poignets (brun taupe)",48227,3,1,4,0,37,0,5,5,64990,1,False,True,False,True,69,1,True,0,False,0,2,0,12,1,21800,0,False,False,0,3,0,1,1,0,0,0,131097,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1135,"ex-paire de garde-poignets (gris)",0,"ex-paires de garde-poignets (gris)",0,1,1,1,0,"","Ex-garde-poignets (gris)",48228,3,1,4,0,37,0,5,5,64990,1,False,True,False,True,69,1,True,0,False,0,2,0,12,1,21800,0,False,False,0,3,0,1,1,0,0,0,196633,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1136,"ex-paire de mitaines",0,"ex-paires de mitaines",0,1,1,1,0,"","Ex-mitaines",44008,4,1,4,0,37,0,5,5,64990,1,False,True,False,True,82,1,True,0,False,0,2,0,13,1,21800,0,False,False,0,4,0,1,1,0,0,0,65541,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1137,"ex-paire de mitaines (brun)",0,"ex-paires de mitaines (brun)",0,1,1,1,0,"","Ex-mitaines (brun)",44009,4,1,4,0,37,0,5,5,64990,1,False,True,False,True,82,1,True,0,False,0,2,0,13,1,21800,0,False,False,0,4,0,1,1,0,0,0,6750213,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1138,"ex-paire de mitaines (gris)",0,"ex-paires de mitaines (gris)",0,1,1,1,0,"","Ex-mitaines (gris)",44010,4,1,4,0,37,0,5,5,64990,1,False,True,False,True,82,1,True,0,False,0,2,0,13,1,21800,0,False,False,0,4,0,1,1,0,0,0,6815749,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1139,"ex-paire de mitaines (brun sable)",0,"ex-paires de mitaines (brun sable)",0,1,1,1,0,"","Ex-mitaines (brun sable)",44011,4,1,4,0,37,0,5,5,64990,1,False,True,False,True,82,1,True,0,False,0,2,0,13,1,21800,0,False,False,0,4,0,1,1,0,0,0,6881285,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1140,"ex-paire de gants de forgeron",0,"ex-paires de gants de forgeron",0,1,1,1,0,"","Ex-gants de forgeron",44007,6,1,4,0,37,0,5,5,64990,1,False,True,False,True,145,2,True,0,False,0,2,0,12,1,21800,0,False,False,0,6,0,1,1,0,0,0,7274498,0,0,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1141,"ex-paire de gants de forgeron (brun taupe)",0,"ex-paires de gants de forgeron (brun taupe)",0,1,1,1,0,"","Ex-gants de forgeron (brun taupe)",44023,6,1,4,0,37,0,5,5,64990,1,False,True,False,True,145,2,True,0,False,0,2,0,12,1,21800,0,False,False,0,6,0,1,1,0,0,0,7340034,0,0,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1142,"ex-paire de gants de forgeron (gris)",0,"ex-paires de gants de forgeron (gris)",0,1,1,1,0,"","Ex-gants de forgeron (gris)",44024,6,1,4,0,37,0,5,5,64990,1,False,True,False,True,145,2,True,0,False,0,2,0,12,1,21800,0,False,False,0,6,0,1,1,0,0,0,7405570,0,0,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1143,"ex-paire de gants de travail",0,"ex-paires de gants de travail",0,1,1,1,0,"","Ex-gants de travail",44022,7,1,4,0,37,0,5,5,64990,1,False,True,False,True,170,2,True,0,False,0,2,0,13,1,21800,0,False,False,0,7,0,1,1,0,0,0,65542,0,0,0,0,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1144,"ex-paire de gants de travail (gris)",0,"ex-paires de gants de travail (gris)",0,1,1,1,0,"","Ex-gants de travail (gris)",44033,7,1,4,0,37,0,5,5,64990,1,False,True,False,True,170,2,True,0,False,0,2,0,13,1,21800,0,False,False,0,7,0,1,1,0,0,0,7077894,0,0,0,0,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1145,"ex-paire de gants de travail (brun sable)",0,"ex-paires de gants de travail (brun sable)",0,1,1,1,0,"","Ex-gants de travail (brun sable)",44034,7,1,4,0,37,0,5,5,64990,1,False,True,False,True,170,2,True,0,False,0,2,0,13,1,21800,0,False,False,0,7,0,1,1,0,0,0,7143430,0,0,0,0,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1146,"ex-paire de gants de travail (brun)",0,"ex-paires de gants de travail (brun)",0,1,1,1,0,"","Ex-gants de travail (brun)",44035,7,1,4,0,37,0,5,5,64990,1,False,True,False,True,170,2,True,0,False,0,2,0,13,1,21800,0,False,False,0,7,0,1,1,0,0,0,7208966,0,0,0,0,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1147,"ex-paire de gants sans doigts",0,"ex-paires de gants sans doigts",0,1,1,1,0,"","Ex-gants sans doigts",44060,8,1,4,0,37,0,5,5,64990,1,False,True,False,True,196,2,True,0,False,0,2,0,12,1,21800,0,False,False,0,8,0,1,1,0,0,0,65546,0,0,0,0,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1148,"ex-paire de mitons (gris)",0,"ex-paires de mitons (gris)",0,1,1,1,0,"","Ex-mitons (gris)",44066,8,1,4,0,37,0,5,5,64990,1,False,True,False,True,196,2,True,0,False,0,2,0,12,1,21800,0,False,False,0,8,0,1,1,0,0,0,2949133,0,0,0,0,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1149,"ex-paire de brassières (brun)",0,"ex-paires de brassières (brun)",0,1,1,1,0,"","Ex-brassières (brun)",44042,9,1,4,0,37,0,5,5,64990,1,False,True,False,True,221,2,True,0,False,0,2,0,12,1,21800,0,False,False,0,9,0,1,1,0,0,0,65545,0,0,0,0,0,0,0,0,0,10,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1150,"ex-paire de brassières (gris)",0,"ex-paires de brassières (gris)",0,1,1,1,0,"","Ex-brassières (gris)",44043,9,1,4,0,37,0,5,5,64990,1,False,True,False,True,221,2,True,0,False,0,2,0,12,1,21800,0,False,False,0,9,0,1,1,0,0,0,6225929,0,0,0,0,0,0,0,0,0,10,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1151,"ex-paire de brassières (brun sable)",0,"ex-paires de brassières (brun sable)",0,1,1,1,0,"","Ex-brassières (brun sable)",44044,9,1,4,0,37,0,5,5,64990,1,False,True,False,True,221,2,True,0,False,0,2,0,12,1,21800,0,False,False,0,9,0,1,1,0,0,0,6291465,0,0,0,0,0,0,0,0,0,10,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1152,"ex-paire de mitons (brun taupe)",0,"ex-paires de mitons (brun taupe)",0,1,1,1,0,"","Ex-mitons (brun taupe)",44065,9,1,4,0,37,0,5,5,64990,1,False,True,False,True,221,2,True,0,False,0,2,0,12,1,21800,0,False,False,0,9,0,1,1,0,0,0,65549,0,0,0,0,0,0,0,0,0,10,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1153,"ex-paire de canons d'avant-bras",0,"ex-paires de canons d'avant-bras",0,1,1,1,0,"","Ex-canons d'avant-bras",48308,12,1,4,0,37,0,5,5,64990,1,False,True,False,True,376,3,True,0,False,0,2,0,12,2,21800,0,False,False,0,12,0,1,1,0,0,0,65547,0,0,0,0,0,0,0,0,0,11,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1154,"ex-paire de gantelets-mitons",0,"ex-paires de gantelets-mitons",0,1,1,1,0,"","Ex-gantelets-mitons",48317,13,1,4,0,37,0,5,5,64990,1,False,True,False,True,416,3,True,0,False,0,2,0,10,2,21800,0,False,False,0,13,0,1,1,0,0,0,65544,0,0,0,0,0,0,0,0,0,11,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1155,"ex-paire de garde-poignets en cuir de dodo",0,"ex-paires de garde-poignets en cuir de dodo",0,1,1,1,0,"","Ex-garde-poignets en cuir de dodo",48229,13,1,4,0,37,0,5,5,64990,1,False,True,False,True,277,3,True,0,False,0,2,0,12,2,21800,0,False,False,0,13,0,1,1,0,0,0,262169,0,0,0,0,0,0,0,0,0,11,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1156,"ex-paire de garde-poignets (noir)",0,"ex-paires de garde-poignets (noir)",0,1,1,1,0,"","Ex-garde-poignets (noir)",48230,13,1,4,0,37,0,5,5,64990,1,False,True,False,True,277,3,True,0,False,0,2,0,12,2,21800,0,False,False,0,13,0,1,1,0,0,0,327705,0,0,0,0,0,0,0,0,0,11,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1157,"ex-paire de mitaines en coton",0,"ex-paires de mitaines en coton",0,1,1,1,0,"","Ex-mitaines en coton",44012,14,1,4,0,37,0,5,5,64990,1,False,True,False,True,304,4,True,0,False,0,2,0,13,2,21800,0,False,False,0,14,0,1,1,0,0,0,6946821,0,0,0,0,0,0,0,0,0,12,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1158,"ex-paire de mitaines (rouge vermillon)",0,"ex-paires de mitaines (rouge vermillon)",0,1,1,1,0,"","Ex-mitaines (rouge vermillon)",44013,14,1,4,0,37,0,5,5,64990,1,False,True,False,True,304,4,True,0,False,0,2,0,13,2,21800,0,False,False,0,14,0,1,1,0,0,0,7012357,0,0,0,0,0,0,0,0,0,12,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1159,"ex-paire de mitaines (jaune maïs)",0,"ex-paires de mitaines (jaune maïs)",0,1,1,1,0,"","Ex-mitaines (jaune maïs)",44014,14,1,4,0,37,0,5,5,64990,1,False,True,False,True,304,4,True,0,False,0,2,0,13,2,21800,0,False,False,0,14,0,1,1,0,0,0,7077893,0,0,0,0,0,0,0,0,0,12,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1160,"ex-paire de mitaines (vert olive)",0,"ex-paires de mitaines (vert olive)",0,1,1,1,0,"","Ex-mitaines (vert olive)",44015,14,1,4,0,37,0,5,5,64990,1,False,True,False,True,304,4,True,0,False,0,2,0,13,2,21800,0,False,False,0,14,0,1,1,0,0,0,7143429,0,0,0,0,0,0,0,0,0,12,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1161,"ex-paire de mitaines (bleu ciel)",0,"ex-paires de mitaines (bleu ciel)",0,1,1,1,0,"","Ex-mitaines (bleu ciel)",44016,14,1,4,0,37,0,5,5,64990,1,False,True,False,True,304,4,True,0,False,0,2,0,13,2,21800,0,False,False,0,14,0,1,1,0,0,0,7208965,0,0,0,0,0,0,0,0,0,12,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1162,"ex-paire de garde-bras",0,"ex-paires de garde-bras",0,1,1,1,0,"","Ex-garde-bras",48322,15,1,4,0,37,0,5,5,64990,1,False,True,False,True,420,4,True,0,False,0,2,0,12,2,21800,0,False,False,0,15,0,1,1,0,0,0,65550,0,0,0,0,0,0,0,0,0,13,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1163,"ex-paire de canons d'avant-bras en cuir de dodo",0,"ex-paires de canons d'avant-bras en cuir de dodo",0,1,1,1,0,"","Ex-canons d'avant-bras en cuir de dodo",48309,17,1,4,0,37,0,5,5,64990,1,False,True,False,True,598,5,True,0,False,0,2,0,12,2,21800,0,False,False,0,17,0,1,1,0,0,0,3473419,0,0,0,0,0,0,0,0,0,14,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1164,"ex-paire de gants de travail en coton",0,"ex-paires de gants de travail en coton",0,1,1,1,0,"","Ex-gants de travail en coton",44036,17,1,4,0,37,0,5,5,64990,1,False,True,False,True,498,5,True,0,False,0,2,0,13,2,21800,0,False,False,0,17,0,1,1,0,0,0,7602182,0,0,0,0,0,0,0,0,0,14,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1165,"ex-paire de gants de travail (rouge vermillon)",0,"ex-paires de gants de travail (rouge vermillon)",0,1,1,1,0,"","Ex-gants de travail (rouge vermillon)",44037,17,1,4,0,37,0,5,5,64990,1,False,True,False,True,498,5,True,0,False,0,2,0,13,2,21800,0,False,False,0,17,0,1,1,0,0,0,7667718,0,0,0,0,0,0,0,0,0,14,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1166,"ex-paire de gants de travail (jaune maïs)",0,"ex-paires de gants de travail (jaune maïs)",0,1,1,1,0,"","Ex-gants de travail (jaune maïs)",44038,17,1,4,0,37,0,5,5,64990,1,False,True,False,True,498,5,True,0,False,0,2,0,13,2,21800,0,False,False,0,17,0,1,1,0,0,0,7733254,0,0,0,0,0,0,0,0,0,14,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1167,"ex-paire de gants de travail (vert olive)",0,"ex-paires de gants de travail (vert olive)",0,1,1,1,0,"","Ex-gants de travail (vert olive)",44039,17,1,4,0,37,0,5,5,64990,1,False,True,False,True,498,5,True,0,False,0,2,0,13,2,21800,0,False,False,0,17,0,1,1,0,0,0,7798790,0,0,0,0,0,0,0,0,0,14,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
1168,"ex-paire de gants de travail (bleu ciel)",0,"ex-paires de gants de travail (bleu ciel)",0,1,1,1,0,"","Ex-gants de travail (bleu ciel)",44040,17,1,4,0,37,0,5,5,64990,1,False,True,False,True,498,5,True,0,False,0,2,0,13,2,21800,0,False,False,0,17,0,1,1,0,0,0,7864326,0,0,0,0,0,0,0,0,0,14,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,1,0,0,0,0,0,0,0,0,1,0,False,False,0,True
